global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44
749.5561659829839	n/a	n/a	561834.4459631105	1115.740681478422	n/a	n/a	1244877.268305933	761.5258255605622	n/a	579921.5829956959	n/a	801.5456512938155	502.8135822532821	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	-0.0069022879586242	n/a	4.764157906376863e-05	n/a	0.0201164970109033	n/a	n/a	0.0004046734519896	-0.0001179844722329	n/a	n/a	1.3920335688075953e-08	0.0020150013734804	n/a	n/a	4.060230535127899e-06	-0.0002009998331784	n/a	n/a	4.0400932937744634e-08	2.0252716663492562e-07	n/a	n/a	4.1017253225170937e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
599.0660021455178	-150.49016383746607	22647.28941182738	358880.07492661354	830.0064778785184	-285.7342035999036	81644.03510687116	688910.7533203034	622.8072782901954	-138.7185472703668	387888.9058912409	19242.835356800988	643.2143814141024	416.038468182522	8.28772	295.088684	0.7729517347641938	0.5517469307624638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0060888662833349	0.0008134216752893	3.707429261633256e-05	6.616548218304516e-07	0.0753343658081746	0.0552178687972712	0.0030490130345126	0.0056752666717198	0.4717843513553319	0.4719023358275648	0.2226918145595117	0.2225804741837712	-0.0016307538311588	-0.0036457552046392	1.3291531012153816e-05	2.659358057839104e-06	-0.0005387479054685	-0.0003377480722901	1.1407376033567865e-07	2.902493056466958e-07	0.0009170614195187	0.000916858892352	8.406302284850557e-07	8.410016471696531e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
579.6578547126493	-19.40814743286853	376.67618677596136	336003.2285300708	709.1747126122043	-120.83176526631404	14600.315497373618	502928.77300860255	601.0477492765492	-21.759529013646212	361258.3969104056	473.4771028957114	613.6940324932125	501.174587164482	5.690109	202.59938	7.683089370232741	4.528183379327922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.4833689006969877	0.4894577669803225	0.2336454941610143	0.2395689056573637	1.1602118734219855	1.0848775076138109	1.1769592065263543	1.3460915912293534	-2.015433142331311	-2.487217493686643	6.1862508609008655	4.061970751207462	0.0521144382004013	0.0537451920315601	0.0028885456665092	0.0027159146689434	-0.017314927647317	-0.0167761797418484	0.0002814402067308	0.0002998067194318	-0.000992298846112	-0.0019093602656307	3.6456566239693377e-06	9.846569999952068e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
551.0122639955829	-28.6455907170664	820.5698675296806	303614.51507353794	720.90124616231	11.726533550105728	137.51158910175525	519698.6067183715	593.8930252355541	-7.15472404099512	352708.9254234385	51.19007610279354	603.2651946426283	412.45930849868176	5.804797	206.682907	8.689832568715445	5.141514765388924	-0.1226922254	-0.0916636932	-0.1127117641	-0.0769286765	-0.1577820147	0.1043314848	0.1861712041	-0.0132212047	0.1421046783	-0.0309174143	-0.1216828276	-0.1744109012	0.2711791041	0.0269108492	-0.0102017984	0.3367776057	-0.0878075392	0.5064079831	-0.0931113205	0.0103825366	-0.3101321208	0.079309956	-0.0062539028	0.0992167425	-0.0109671809	0.0107178829	-0.1021507013	0.0535443986	-0.0375905141	0.0426874414	0.0274859563	-0.062766752	0.0771709885	-0.0294054274	0.0379889283	-0.058723079	0.0061377223	-0.0651650797	0.0328553578	-0.117543588	-0.2570830339	0.0504330867	0.0097990491	-0.2917980563	0.2682852756	-0.2298235875	0.1906172837	-0.5357041447	0.1101822486	-0.0475833126	0.0760038411	0.2382997781	-0.2402650869	0.1197390174	-0.0039367507	0.1775918478	-0.0684407275	0.1105429703	-0.0398383916	0.0043065482	0.0526052364	-0.0606957283	-0.108241374	0.104669709	-0.2275659667	0.1483210505	-0.3157382832	0.6970164363	-0.2619885167	0.087762129	-0.2156179651	0.2204914231	-0.0768516449	0.1787197037	-0.16758417	0.0120166995	-0.092668042	0.0757659499	0.0103510418	0.0200788221	-0.0452310702	0.0391381908	-0.0042124862	0.0600372851	-0.0596760782	0.0884678563	0.0982918074	0.0982833173	0.0982691678	0.0	0.0	0.0	0.1159890840740018	-0.3673798166229859	0.0134534676243258	0.1349679296619387	3.079000721447628	1.9187888480256423	3.681750643307572	9.480245442675011	-4.330966041724352	-2.315532899393041	5.361692608171543	18.7572668545695	0.1103286118436175	0.0582141736432162	0.0033888900129625	0.0121724025913396	0.001576815387047	0.018891743034364	0.0003568979548764	2.486346764828181e-06	-0.0056490022620073	-0.0046567034158953	2.1684886703610955e-05	3.1911226556163586e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
561.2996262302046	10.287362234621696	105.8298217463207	315057.2704061674	722.4869631414545	1.585716979144422	2.5144983379469115	521987.41190936137	602.5432691999621	8.650243964407991	363058.391258178	74.82672064377688	613.2052481901561	420.0318168775879	3.2253	114.838531	7.078624987423098	4.476367594354517	0.0052598852	-0.0800028411	0.0171690834	0.0281810288	0.1139562543	0.1045764869	0.1139916617	0.1040030695	0.1244426849	0.2934200424	0.0291737237	0.1450197015	0.0520888826	0.0250145442	-0.1179868565	0.1708357219	-0.1525035337	0.2473353208	0.4104756064	0.0826455854	0.0696426383	-0.1713269374	0.0220314956	0.1957000116	0.0948410526	-0.072226767	-0.0596854524	-0.0551077564	-0.0483452179	0.0098760931	-0.0929662691	0.0058663602	-0.0236855316	0.0697217146	-0.1856150351	-0.0412521499	-0.1887973244	0.0573014501	-0.0662056269	0.0297727658	0.1460653175	0.0484390242	0.0846313802	-0.0710010227	0.1483533718	0.4394409196	0.3486020032	-0.2439930681	0.1443887164	-0.1616724099	0.1619344532	-0.0915868751	0.2035648014	-0.1818913159	-0.1327948677	-0.0786854597	0.0743070443	0.0419471908	-0.0864253245	0.006307301	0.0051098135	0.1036983322	-0.0125018209	0.0196160199	-0.0647429005	-0.0349250251	-0.1573360645	0.0473713874	0.244409822	0.0561238187	-0.2193798636	-0.0257805811	0.1266155398	-0.4749690361	0.2259442751	-0.1651416115	-0.3099373265	-0.1370372643	-0.4275697133	0.0871040408	0.1576943978	0.0996656754	0.0852881486	0.0387260188	0.1330874863	0.0604061574	0.0982691678	0.0981927721	0.0980654899	0.0	0.0	0.0	-0.0712945542097571	-0.1872836382837588	0.0050829134599679	0.0350751611688018	1.260711105418693	-1.818289616028935	3.306177127758652	1.589392491326023	-2.0956301775488626	2.235335864175489	4.996726425669182	4.391665841053477	0.0608464443972508	-0.0494821674463667	0.0024484848951902	0.0037022897957877	0.004403981367552	0.0028271659805049	7.992867481324796e-06	1.939505188574518e-05	-0.0012040183101807	0.0044449839518266	1.9757882331996017e-05	1.4496600912503885e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
555.1619141313082	-6.1377120988963725	37.671509808938914	308204.750901938	722.1948549453526	-0.2921081961018217	0.0853271982298603	521565.4085095389	601.6781312637129	-0.865137936249198	362016.57364099374	0.7484636487375214	609.2052389374861	387.13937475080905	2.2631	80.57886499999998	1.525214433230928	1.048813761466238	0.0284144402	0.034195505	0.0560003172	0.0567165753	0.0653852853	0.0239105972	-0.0345403706	0.0008287382	-0.0223279094	-0.0504481134	0.0534880573	-0.0264272252	-0.0365623232	-0.0648103509	0.0303056998	0.004113946	-0.0423043621	0.0460038607	-0.0279206696	-0.0839576806	0.0757698516	0.0999007027	-0.1425662236	0.0142357206	-0.0364310251	-0.0019886279	0.1178192423	0.1399686424	0.0789227113	0.0529424843	0.0210747567	0.0621002957	-0.0332362771	-0.1719917171	0.0373718684	-0.0333019865	-0.1075116413	0.0568181603	0.0436513989	0.0549506538	-0.0056760969	-0.0394460535	0.0356178421	0.0053711647	0.0204584657	-0.05916597	-0.0764238343	-0.0090122351	-0.0315608158	0.1786562237	-0.1781233617	0.0001155918	0.0722196345	-0.0038403897	-0.1032184912	0.1039753964	-0.2307843349	0.0225590312	0.1827925746	-0.1009789699	-0.0563069606	0.1401091214	0.049852614	-0.036000849	0.0402847003	-0.0401986913	-0.0196896789	0.0276061633	0.0424852384	-0.0124519428	-0.0572482189	-0.0455211231	0.06506097	-0.0013074089	-0.0625451769	0.0169735665	0.0271178919	0.0765998237	0.1967563527	0.0464367614	-0.0021941558	0.0918160089	-0.0874985573	-0.2785300897	0.0968178189	-0.0998525509	0.0982238939	0.0980117651	0.0976585564	0.0	0.0	0.0	-0.0350554530526352	0.0362391011571218	0.0012288847887255	0.0013132724526761	0.6898920005539111	-0.5708191048647819	0.3258344504786309	0.4759509724282776	-2.0608648004344587	0.0347653771144038	0.0012086314459067	4.247163725669761	0.0452312396188279	-0.0156152047784229	0.000243834620272	0.0020458650374558	0.0025251498088532	-0.0018788315586987	3.5300080259625605e-06	6.376381557151353e-06	-0.0013777989749514	-0.0001737806647706	3.0199719448146404e-08	1.8983300153771283e-06	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
554.652150440888	-0.5097636904201863	0.2598590200708076	307639.00798870146	712.5205308051959	-9.674324140156727	93.5925475688192	507685.5068189181	601.0934939246791	-0.5846373390337476	361313.3884385783	0.3418008181924611	607.9749973648829	392.81429652402	1.317036	46.893768	0.4331107651794134	0.2912801424000158	0.057094863	0.0290033484	0.0421519082	0.0805096125	-0.0649875252	-0.0730356064	0.0640818592	-0.0600617441	0.0692362407	0.1473957264	0.0382792755	0.0258185961	-0.0080038745	-0.0262849611	0.0195789682	-0.0797834416	-0.0195899759	0.0934473295	-0.0469254306	-0.0063914352	0.0085625414	-0.1506967572	-0.0031018704	-0.0083825612	0.0321319901	0.0491063061	-0.0427458657	-0.1009333241	0.1264049263	0.0004646964	0.0663793121	0.0736941065	0.0873032543	0.0199343102	0.0166177165	-0.0403091685	0.0156901166	-0.0016953839	0.0634495277	0.0502348404	0.0169238982	-0.0023305917	0.0061222038	0.0340248014	-0.039777632	0.0048303377	0.0297997155	-0.0630134191	0.0059274874	-0.0162395075	0.200346722	0.0306237866	0.093792637	0.0066422668	-0.0048354474	-0.0372739666	0.0217880777	0.0528855783	0.0097353959	0.0997483083	-0.0903358738	0.0223853836	0.0617011876	-0.0372059238	0.0402438631	-0.0270615307	-0.0021215808	0.0007384256	0.0209594629	0.0229762959	-0.0438729423	-0.0026074464	0.050573039	-0.1003965415	0.0445032798	-0.0731455843	-0.1111388056	0.005603239	-0.0761824398	0.1292108839	0.0238019464	0.019955903	-0.0131768807	-0.0340751986	-0.0712965072	-0.0716468344	0.0981559961	0.097740463	0.0970492106	0.0	0.0	0.0	-0.0186323650116548	0.0164230880409804	0.0003471650259275	0.0002697178208017	0.5737991488811929	-0.1160928516727182	0.0134775502095037	0.3292454632567813	-2.0285140951265888	0.0323507053078699	0.0010465681339166	4.114869434127243	0.0406542532558121	-0.0045769863630157	2.0948804167232567e-05	0.0016527683077877	0.0022038908969028	-0.0003212589119504	1.0320728850755501e-07	4.857135085451028e-06	-0.0009111618467607	0.0004666371281906	2.177502094060637e-07	8.302159109923694e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
551.1181554168702	-3.533995024017827	12.48912082978276	303731.2212300935	718.184963905648	5.664433100452129	32.08580234949772	515789.64238015696	601.6324501337967	0.5389562091176003	361961.6050539954	0.2904737953464145	608.216463670663	379.2706200541371	1.099224	39.138439	0.4008747232703455	0.1921103845931095	0.0658074385	0.045681784	0.0268891535	0.058675609	0.0044511762	-0.0022783966	-0.0076426966	-0.0473209557	-0.0366222396	-0.0466382536	0.0557451644	-0.0051446454	-0.0103652327	-0.0349100653	0.0895856152	-0.0304107131	-0.0464211004	-0.0035581183	-0.0611690471	0.032079248	-0.0143686222	0.0127237558	0.013614186	-0.03405213	0.0838201206	0.0323370917	0.1503473238	0.0525045858	0.0720440432	0.0127225042	0.0905455207	0.0100398721	0.0505783295	0.0989714069	0.0120987566	0.0697892391	-0.0377736243	0.0782022781	-0.018238214	0.0610682163	-0.008763755	0.0041780409	-0.0048093784	0.045567081	-0.0026206057	-0.0717394036	-0.1088057478	-0.0020313488	0.0125894908	0.0675616368	-0.0468572168	-0.0275685344	0.0012662733	-0.0680616371	-0.0015386696	-0.0453543398	-0.0572225219	0.0593303014	0.1382734418	-0.0079018893	-0.0579201012	0.0135089402	0.0531836096	-0.0352103562	0.0365214936	-0.024132721	0.0020574977	-0.0002062967	-0.0106542927	-0.000989276	-0.0378422252	-0.0457265751	0.0208133086	-0.0431949557	-0.0618722024	-0.0192803044	0.0334031011	0.1216669228	0.0905660675	0.0114452187	0.0060050698	0.0766930562	-0.0812566404	-0.1683109737	-0.0036277553	-0.1026992396	0.0980654899	0.0973791159	0.0962387154	0.0	0.0	0.0	-0.0329902307608023	-0.0143578657491474	0.0010883553256509	0.0002061483088705	0.689948362205584	0.1161492133243911	0.0134906397558749	0.4760287425101677	-1.969757172001352	0.0587569231252367	0.0034523760151449	3.879943316650764	0.0434166713567224	0.0027624181009102	7.630953764236849e-06	0.0018850073516976	0.0013509717043369	-0.0008529191925658	7.274711490472664e-07	1.8251245459189485e-06	-0.0015280389747159	-0.0006168771279552	3.8053739099425617e-07	2.334903108250819e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
552.9831060775493	1.864950660679142	3.478040966767568	305790.3156071742	716.8006267808888	-1.3843371247592131	1.9163892749866047	513803.1385534751	601.2068194692216	-0.4256306645751238	361449.6397762972	0.1811614626266615	608.8199915243379	382.1828642483175	0.942835	33.570133	0.3539995500254806	0.1577742048872211	0.0617761586	0.0467350939	0.0308604658	0.0690278838	-0.0434388315	-0.0204679069	0.0566346805	-0.0115525145	0.0453408638	0.0639144107	0.0387637115	-0.0238638015	-0.0164768629	-0.0107603581	0.0082776522	-0.0916044757	0.0011311714	0.0096150246	-0.0283010343	0.0094418346	-0.0249054386	0.012436535	0.0147302484	0.0961987209	-0.0625520846	0.0133566884	-0.0166747239	0.0020287747	0.2020438469	-0.0855697024	-0.0216194662	0.0433758035	0.0092075952	0.0695213449	0.0735038239	0.0260198124	0.0101671554	0.0622824638	0.11057533	0.0505950945	-0.0134237638	0.0101805385	-0.0126566846	0.0389593658	-0.0770794106	0.0754356485	0.0015441068	-0.0393047794	-0.0276434213	-0.0088907421	0.0749126264	0.0627168646	0.0494976092	-0.0853972273	-0.0538903119	0.0117127547	-0.0204043282	-0.0620875779	0.0789939892	0.0887420935	-0.0124863848	-0.0467294607	0.0541347506	-0.033535692	0.0473212202	-0.029229666	-0.0004308299	0.0080216941	0.0104701647	0.009669493	-0.0352065705	-0.0111023962	0.043185726	-0.06229835	0.0296139663	-0.0494639284	-0.0613886609	0.050786294	-0.0350637964	0.1405953208	0.0341280222	0.0565529254	-0.1139463344	-0.0293708769	0.0723617104	-0.0670916895	0.0979523964	0.0969280565	0.0952287508	0.0	0.0	0.0	-0.0692226467923404	-0.0362324160315381	0.0047917748289371	0.0013127879714824	0.5969866602886071	-0.0929617019169768	0.0086418780233008	0.3563930725625448	-2.032151181975862	-0.0623940099745101	0.0038930124806992	4.129638426405894	0.0416661806261609	-0.0017504907305615	3.064217797781736e-06	0.0017360706079718	0.0027827600734429	0.001431788369106	2.05001793390722e-06	7.743753626347935e-06	-0.0014620896323343	6.594934238160011e-05	4.349315760565516e-09	2.1377060929794483e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
552.5003129745274	-0.4827931030218906	0.2330891803255058	305256.5958369508	721.9785517862398	5.177925005350971	26.810907361038858	521253.0292393561	602.5123085162145	1.305489046992875	363021.0819135381	1.7043016518183651	609.2586051724481	377.0843806771466	0.9557	34.028191	0.6386706513943453	0.3537752802940402	0.0704271118	0.0466152931	0.0111702109	0.0703975336	0.0449783869	-0.0073915109	-0.0196593821	0.0065956423	-0.1028685086	-0.046081103	0.0782474938	-0.0164728195	-0.0177900957	0.0086355264	-0.0303502574	-0.034463603	-0.0233442009	0.0021950615	0.054154366	-0.0314346472	-0.0258583677	0.0303139462	-0.1010586968	0.0918150002	-0.0506151557	-0.0767401743	0.0450917969	0.1081398274	-0.0435787571	-0.0496553321	0.105852906	0.127238127	-0.013077791	0.001373448	0.0711809575	-0.0209024485	-0.0202132258	-0.0646895326	-0.0853938373	0.0772345049	-0.0153581519	0.0021183816	-0.00170482	0.0004167091	-0.0588453994	-0.0477640764	-0.0781193365	-0.0239654913	0.0356929775	0.1126115863	-0.064865123	-0.0691063103	-0.0268225611	-0.0386651507	-0.0677998881	0.0051344377	-0.1204471503	0.0567190943	0.0432687476	-0.0279385136	0.0714267582	-0.0861717183	0.0684454479	-0.0385947254	0.0414840151	-0.0069108055	0.05461454	-0.0104382972	-0.0691155325	-0.0024728856	-0.0015309098	-0.0208401381	-0.0508817206	-0.0120930542	-0.0424730951	-0.0033163493	0.0363469522	0.0705787712	0.0157139097	0.0352839695	-0.0080056582	0.0309035292	-0.027259071	-0.1229180091	-0.0278170774	-0.0238770034	0.0978167415	0.0963877005	0.0940214101	0.0	0.0	0.0	0.0067521297640524	0.0759747765563928	4.559125635060232e-05	0.0057721666727938	0.5589777051554989	-0.0380089551331082	0.0014446806703106	0.3124560748609079	-1.948972391021308	0.0831787909545542	0.0069187112646614	3.798493380963314	0.0380984192791877	-0.0035677613469731	1.2728921028955993e-05	0.0014514895515727	-0.0014456809861955	-0.0042284410596384	1.7879713794835917e-05	2.089993513847193e-06	-0.0004281294639401	0.0010339601683941	1.069073629825762e-06	1.8329483789363738e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
