global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
4248.981626545463	n/a	18053844.862720925	n/a	3794.961608886719	n/a	n/a	14401733.612924077	4233.5454508463545	n/a	n/a	17922907.084381863	4105.149373209635	3163.545806732829	n/a	n/a	n/a	n/a	-0.0942141782	0.0196038685	-0.0833589526	0.0389643039	-0.0677328155	0.0064316304	0.0675667925	-0.0385048121	0.0300337494	-0.072615078	0.0395263372	-0.0546747118	0.0148959052	-0.009555272	-0.040433925	0.0619999626	0.0311240978	-0.1007759007	0.0070412491	-0.017526834	0.0377306527	-0.0157632931	0.145470608	-0.0841591343	0.0235760459	-0.1148751805	0.0365857954	-0.027543581	0.0317488245	-0.0579654271	0.0328065148	-0.0209201778	0.0182167352	0.1197237311	0.0531052393	-0.0043956582	0.0596602814	-0.111791578	0.0608346659	-0.0130662274	0.0117129369	-0.0124747429	0.105991652	-0.0265692624	0.0080731006	-0.1211560542	0.099772058	-0.0986785653	0.0797960716	-0.0313682268	0.1270643502	-0.0302902374	-0.1518262347	-0.0505790441	0.0281314934	0.0722820524	-0.0774598608	0.0206200946	-0.0500868859	0.0809309666	-0.0005182362	0.0084636758	-0.1438035219	0.0542326139	-0.0854734188	0.1082228804	-0.0648381609	0.0319130786	-0.0693487092	0.011103917	-0.04789477	0.0097128882	-0.015682458	0.0614510442	0.0029208332	0.0403935806	0.1539691972	-0.1175139095	0.0100988617	-0.0428604622	0.0384685689	-0.0272685714	0.0249473346	-0.0983162393	0.0872867914	-0.0442082307	0.1573205092	-0.057706363	0.0215421326	-0.104824897	0.0446491277	0.0048544998	-0.1161949547	0.0465938789	-0.0761531033	0.0535751469	-0.1272853313	0.1108589174	-0.0020427769	0.0838567407	-0.0265120086	0.0016214935	-0.0547704535	0.1333166853	-0.0629821378	0.0853354122	-0.0910257441	0.0789200701	-0.0278132904	0.048155164	-0.020586909	0.0279956565	-0.0095011192	0.1054052417	0.105393201	0.1053731342	0.1053450429	0.0100329545084036	n/a	0.0001006601761676	n/a	-0.0435542022583206	n/a	n/a	0.0018969685343586	0.0987396311815587	n/a	0.0097495147658702	n/a	-0.0010889308259634	n/a	n/a	1.1857703437333326e-06	-0.0001854079199785	n/a	3.4376096790753855e-08	n/a	0.0007488994036006	n/a	5.608503167133344e-07	n/a	0.0	0.0	0.0
4245.133672805142	-3.847953740320918	18021159.899984077	14.80674798764974	3795.510683097688	0.5490742109686835	0.3014824891508823	14405901.345508678	4227.96044545748	-5.585005388874379	31.19228519375585	17875649.528353013	4099.903325113933	3175.000142191077	1.054863	13.168159	0.03238457127766	0.0181608341518444	-0.0994373448	0.0090355791	0.0665363162	-0.0957059131	0.0110662666	-0.1002436814	-0.0188134626	0.0290437246	0.0790176136	-0.0830859567	0.0493680457	-0.0408719954	-0.002006213	-0.0272270023	-0.0886550086	0.0362948074	0.0044572025	-0.0535675054	-0.1157253184	-0.1051411896	-0.0741919237	0.0729891631	-0.019824833	0.0241253238	0.0268047582	-0.0877904328	0.127279291	0.0730544357	0.0033326648	-0.1314175874	0.0993909012	-0.0161348092	0.0261574807	0.0403923243	-0.0358852823	-0.0059314741	-0.0851620888	0.0058268074	0.0820537999	0.1025803235	-0.1114236226	0.0176588928	-0.0044553339	-0.08865169	-0.0670168698	0.0530335089	-0.0726197972	-0.0869785596	-0.0674950215	-0.0053713785	-0.0076464899	-0.0410469324	-0.0923856951	-0.0891841067	0.053837841	-0.0579334702	0.0209564712	-0.0286616788	-0.1386149069	0.1235294713	0.0115087007	0.0724827593	0.0058381652	0.0806329401	0.0419097297	0.0812725777	-0.0141097618	-0.0336748912	-0.075021297	-0.0638638753	-0.1904551748	-0.0359456751	0.0236011736	-0.0002224488	0.0220015791	0.0093369249	0.0568018225	-0.0212856899	-0.0467548272	-0.1310557759	0.0010941305	-0.0098480486	-0.0341035911	0.0833322314	-0.0766054666	-0.0060911652	-0.0591217686	0.0460943973	0.0047092469	-0.1105918042	-0.0174221722	-0.018555492	0.0709275903	0.0787339302	0.0064871006	0.0443404156	-0.1533870419	0.2102156933	0.009595872	0.0625236695	-0.0827385461	0.0414740177	0.079858487	0.1823007587	-0.0023378982	-0.0080291736	-0.1191990826	0.0690194798	0.0696845019	0.0242561652	0.0998924654	-0.038846531	-0.0271465597	0.1053731342	0.1052647956	0.1050843138	0.1048318124	0.0129206594559718	0.0028877049475681	0.0001669434407771	8.338839864209854e-06	-0.0560658370322784	-0.0125116347739578	0.0001565410047169	0.00314337808213	0.1064913774102223	0.0077517462286635	0.0113404134627264	6.008956959360022e-05	-0.0010889997734367	-6.89474733001072e-08	4.753754074468995e-15	1.185920506545184e-06	-9.078305895915406e-07	0.0001845000893889	8.241563793981243e-13	3.404028298451521e-08	0.0007490000732878	1.0066968719995695e-07	5.610011097851298e-07	1.0134385920937174e-14	0.0	0.0	0.0
4244.590911892955	-0.5427609121870773	18016552.009324268	0.2945894077981483	3788.38820134501	-7.122481752677686	50.7297463172266	14351885.164090082	4229.220372475162	1.259927017681548	1.5874160898839198	17886304.958958946	4100.073680582682	3152.079429550497	1.049032	13.095365	0.0801509146639745	0.0564676086728886	-0.0760137048	-0.0047149033	0.0476278226	0.0725147575	0.0406449924	0.0549958606	-0.0288067366	0.0508585342	0.0796576116	-0.0857530932	-0.07532325	-0.0362658044	0.1884655999	-0.0037657884	-0.0827984697	0.0578945778	-0.0149432113	-0.0593534772	-0.0560221506	-0.0328364607	-0.0583088013	-0.1153120739	-0.000807435	-0.0127163813	-0.0026885085	0.0132399216	0.1751392431	-0.0493979155	-0.0333551159	-0.204104118	-0.0048804253	0.100645735	0.1271040349	0.1151141819	-0.0044223487	-0.088243526	-0.0577419894	-0.1058450187	0.0265893359	-0.0764145937	-0.0557986164	-0.068726736	-0.0188383223	0.1135223759	-0.0316025426	-0.0919704321	0.0902199538	0.0504928432	-0.0102933621	0.0014760793	-0.0037126133	-0.0204975856	0.0614627722	-0.0902940159	0.0274860401	0.048207781	-0.0171149471	-0.0867450795	-0.0099930624	-0.0282530267	-0.0834679865	-0.015782333	-0.0988691101	0.088262737	0.1020063723	0.0971652797	-0.0893391847	-0.0287299248	-0.1079097016	0.0275963956	-0.2618732251	-0.0610776372	-0.0864245288	-0.0030990605	0.0299217342	-0.0549264504	-0.0076329224	0.0255957226	0.115599333	0.0218941534	0.0165402125	0.0098897507	0.0389710769	-0.0224407691	0.0760967507	0.0308188946	0.0064540796	-0.1199077737	0.0304736425	-0.0722497599	0.0124310005	-0.1193055804	0.0293286434	-0.0280832877	-0.0741963035	0.0961322219	-0.0653883274	-0.055007998	-0.1460153993	0.0861090458	-0.0292787854	0.0972234919	-0.0329507982	0.1434387871	-0.0549677937	-0.0098226618	-0.1314267362	0.1105818915	0.0003708491	0.0407497644	-0.0056946881	-0.0364602401	-0.0432817114	0.1053089291	0.1050081413	0.1045074645	0.1038078519	0.0122146640745484	-0.0007059953814233	0.000149198018454	4.984294785911706e-07	-0.0123218851398831	0.0437439518923953	0.0019135333271641	0.0001518288534004	0.0707904100200664	-0.0357009673901558	0.0050112821508091	0.0012745590725929	-0.0010889997734367	0.0	0.0	1.185920506545184e-06	-9.078305895915406e-07	0.0	8.241563793981243e-13	0.0	0.0007490000732878	0.0	5.610011097851298e-07	0.0	0.0	0.0	0.0
4242.547782888824	-2.0431290041306056	17999211.690094877	4.174376127519721	3797.652557980967	9.264356635956574	85.8283038781926	14422164.95113938	4232.83423467043	3.613862195268666	13.059999966392065	17916885.658198006	4104.834294352214	3164.5616559588893	0.99523	12.423737	0.036801956434715	0.026885262299736	-0.073409648	-0.0078893044	-0.0640350068	-0.0467542337	-0.0085438657	-0.0192480965	0.064242393	-0.0397868518	0.0077200011	-0.0984846762	-0.0110699482	-0.1063769732	-0.027535776	-0.1357908526	-0.0233131677	0.0341957205	0.0175649331	-0.0589200902	0.0534839912	-0.1457107745	0.1092582218	-0.0312482693	0.0229121101	0.0085173084	-0.0828166468	-0.0954937733	0.084011246	0.0883215229	-0.0192098277	0.0339516396	-0.0173405886	-0.0323351558	0.0110540584	0.1816638307	-0.1260005948	0.0167568608	0.0933273059	-0.0350193029	0.0661911299	0.0476497755	0.0104534648	-0.0552353883	-0.1253610868	-0.0655170773	-0.0733817265	-0.0618323705	0.1846858337	0.1589166051	0.1020538345	0.0500150509	0.0220106612	0.0721173577	-0.117366534	-0.0234902518	0.024082182	0.0305033578	-0.0606054893	0.0756458957	-0.0715883127	0.0841628378	-0.1430524086	0.1215567695	-0.0931643807	0.0269714459	0.0068276027	0.0668452799	-0.018322826	-0.0971634654	-0.0982143792	0.0451564273	0.0338277406	-0.0077590572	0.0166305665	0.0739698318	0.1065291577	0.1024991995	-0.0586945689	-0.0695709755	0.0192449736	-0.0007311585	0.0294533272	-0.1498601433	0.1183891906	-0.0890487459	-0.0822897694	-0.2048883281	0.0163853714	-0.0405864561	-0.0237466213	-0.0842453512	0.0012370275	0.00931723	-0.084006255	0.0729372955	-0.0503965386	-0.0066571475	-0.1049916458	0.1216760951	-0.0850939933	0.1221337	0.0703643239	0.0685175003	-0.0130256323	0.1188775496	-0.0189108481	-0.0066609338	-0.1050115179	0.0480908436	0.0012326856	-0.0467351273	0.0373080669	-0.065202733	0.0105621191	0.1052126458	0.1046235507	0.1036441676	0.10227815	0.0175906330538566	0.0053759689793082	0.0003094303712354	2.890104246648405e-05	-0.0380378769852995	-0.0257159918454164	0.0006613122365935	0.0014468800855487	0.0765004056300568	0.0057099956099904	0.0058523120615632	3.260404986610965e-05	-0.0010889997734367	0.0	0.0	1.185920506545184e-06	-9.078305895915406e-07	0.0	8.241563793981243e-13	0.0	0.0007490000732878	0.0	5.610011097851298e-07	0.0	0.0	0.0	0.0
4243.083521398498	0.5357385096740472	18003757.76956348	0.2870157507477692	3778.048099593813	-19.604458387153954	384.334788653651	14273647.44284442	4232.3908037173205	-0.4434309531097824	0.19663101017585	17913131.915390946	4103.587021484375	3141.424910240119	1.007593	12.578074	0.0744377445968194	0.0359649478872749	-0.0956647007	-0.0416813658	-0.0554948036	-0.0843288448	0.0794697888	-0.0675465067	0.0821500818	0.0997558626	0.0487678462	0.0686639464	0.0075730138	-0.0851227777	0.1567941824	-0.1417506696	-0.0324461059	0.116619417	-0.0174558944	0.0211280765	0.0549873502	0.0053209777	-0.2111296612	-0.0137620434	0.0206932078	-0.0317996601	-0.1291477475	-0.005389442	-0.0634698096	0.1290213151	-0.0154819738	-0.1133851607	-0.0220293788	-0.0323292531	-0.1989521009	-0.0459694062	0.0821691011	-0.065205581	0.0136267756	-0.0849230041	-0.0088463811	0.0342170364	-0.0413329775	-0.0030808939	0.0191937586	-0.0023225278	0.1425558254	-0.0139420548	-0.090354574	0.0057171054	0.0081800041	-0.0497446209	0.0243995502	0.0580189944	-0.0374240114	-0.0508247322	0.0892717809	-0.0565969771	-0.0156957935	0.0699980279	-0.0460078505	-0.0502295749	0.0215217006	-0.1357354965	0.0019055044	0.1695318664	-0.0510189376	-0.1081373039	0.0826166452	-0.0329723224	0.0175259934	0.1217908892	-0.0270158117	-0.1751481468	-0.1434720243	-0.0198106337	-0.1290066538	0.0847373927	0.0675543302	-0.0730018228	0.0211790373	-0.0633613257	-0.0941708656	-0.0407700028	0.005507381	-0.0289313303	0.0279535727	0.1816707488	-0.0216128341	-0.0100959257	-0.0452912129	-0.0814082102	-0.0515540955	-0.0188210782	0.0185814114	0.1276790954	-0.0079493264	0.0296803639	-0.0054311991	-0.05118426	-0.102592394	0.0166542612	-0.1231062042	0.0680959212	-0.0855786104	0.132169447	-0.0299986348	0.052825779	-0.0702033474	0.013600805	0.0329937067	0.1188209639	-0.0130408573	-0.0743550962	-0.0730489672	0.1050843138	0.1041114925	0.1024967892	0.1002501592	0.0241286594942522	0.0065380264403955	0.0005821922089895	4.274578973531193e-05	-0.0067011372259457	0.0313367397593538	0.0009819912587454	4.490524012095523e-05	0.0739879045440972	-0.0025125010859596	0.0054742100188264	6.312661706948173e-06	-0.0008819317889112	0.0002070679845255	4.2877150215452745e-08	7.778036802921095e-07	-0.0002587350512215	-0.0002578272206319	6.694382673059221e-08	6.64748756987748e-08	0.000532885732223	-0.0002161143410648	2.839672036068428e-07	4.67054084138727e-08	0.0	0.0	0.0
4254.432392546646	11.348871148147737	18100194.982750177	128.79687633726013	3787.241847794369	9.193748200556	84.52500597522672	14343200.813684903	4234.784290815936	2.3934870986158785	5.728780491240656	17933397.989741433	4102.864561930339	3195.260007312932	1.148227	14.333648	0.05187570449332	0.026213317233597	-0.0663588882	0.0597562844	0.0866046042	0.053716564	0.0679268711	0.0619073805	-0.1098877974	0.0543217191	0.0739335599	0.0105793067	-0.0416799342	-0.1717946378	-0.0172417903	-0.0912459414	-0.0067840189	0.0393148505	-0.0243916262	-0.0816931626	-0.1610081401	-0.0329794451	0.0046859447	-0.1064375783	-0.0944831421	-0.0696478791	-0.0684772258	-0.0201404633	-0.0782802942	-0.0246243148	0.0404061166	0.012328939	-0.094560436	-0.0174189504	-0.1037554782	0.0540523349	-0.0500939521	-0.0594479861	-0.0447092069	0.0363042916	0.0422645502	-0.0191685052	-0.0408181562	-0.0235746068	-0.08408223	-0.0249941845	-0.057513208	0.0150899939	0.0053007766	0.0163202564	0.1262738035	0.2328874274	0.075988397	-0.0863445751	0.0834320649	-0.0243444262	0.0417607796	0.0258106491	0.0126612539	-0.1683403523	-0.0978221728	0.0012468819	-0.1305393794	0.027343188	0.0143968369	0.0367341261	-0.0310447562	-0.1291026065	-0.1039832832	-0.0428174719	0.0625644058	0.0352555428	0.0342192501	-0.0594110705	-0.0177970637	-0.0003303343	0.0206407499	0.0824249346	0.047826401	0.0233685033	0.0146270915	0.091981852	-0.0182140713	-0.0576313717	0.0543494578	-0.0044022749	-0.0491565788	-0.0735684882	-0.0851984301	-0.0544968973	0.0193902776	-0.0734532481	0.0346599175	-0.0755261839	0.0391004843	-0.0369066746	-0.0388731662	0.0991720406	-0.0857085623	0.0328918769	-0.0558493609	0.0185047079	0.05481838	0.077927537	0.0555298073	0.1059949346	0.0520390458	-0.0073367461	-0.086555226	0.0209385706	-0.0537553287	-0.0056140179	0.0203439481	-0.0656692027	-0.0175064889	0.104923972	0.1034725904	0.1010684743	0.0977337597	0.0123520875852989	-0.0117765719089532	0.0001525740677148	0.0001386876459267	-0.0277060540490765	-0.0210049168231308	0.0004412065307466	0.0007676254309703	0.0677702940251663	-0.0062176105189309	0.0045928127522574	3.865868056512031e-05	-0.0007819496553777	9.99821335335e-05	9.996427025910625e-09	6.114452635453038e-07	-0.0001672337881135	9.150126310799998e-05	2.7967139886791016e-08	8.372481150359437e-09	0.0005989344404276	6.604870820459997e-05	3.587224639303223e-07	4.362431855496392e-09	0.0	0.0	0.0
4247.273755962574	-7.158636584072156	18039334.35808843	51.24607774281626	3809.638679170039	22.39683137566999	501.6180556701957	14513346.865828438	4240.692805214534	5.908514398597617	34.91054239843537	17983475.468198314	4112.200889851888	3168.208765998504	1.094383	13.661492	0.0880781044963954	0.0439154269770766	-0.0680734936	-0.0132811028	-0.0850312999	-0.1073898593	0.0386902473	-0.037497249	0.0782534791	-0.0784258609	-0.0316669004	-0.0412959416	-0.029673407	-0.1065586045	0.0240844779	-0.0389584811	0.052939918	0.0609805912	-0.0887759358	0.0486604977	0.0593104099	-0.0497554812	0.0044343223	0.0276354583	0.0311447036	-0.0677337169	-0.0949410136	0.0488394119	0.029893994	-0.0637347017	0.0559162215	-0.0489623761	-0.0560985356	0.0818180558	0.0674263508	-0.0221599618	-0.0303891416	0.0249588031	0.1063398445	-0.0825010972	0.1027443724	0.046823919	0.0598286555	-0.0800005202	-0.0610475137	0.0450227353	0.0574687717	0.0585235041	0.071581027	0.1021479733	0.0957990823	0.0231181851	-0.1281932841	0.0866102609	-0.0930374932	0.0495648054	0.0531725941	-0.0335314048	-0.1105639874	0.0802218163	0.0291088935	0.0050912669	-0.082523276	-0.0559965819	-0.0280228785	0.025361433	0.0196923041	-0.0189865326	-0.0185962051	0.0032897316	0.0389411158	-0.056274307	-0.0161908664	-0.002283473	-0.0268897974	-0.0285036527	0.0206973646	-0.0531734636	-0.0483796054	0.0130613815	-0.0084776709	0.1545336149	0.1982882042	-0.1353125208	0.0562203318	-0.0922952264	-0.0436326989	-0.1019966994	-0.0772164628	-0.0539763026	-0.0103128129	-0.0556108123	-0.0098311967	0.0429505345	-0.0235513161	0.1298411974	0.0006961054	0.0279657202	-0.0253851289	-0.1324420579	-0.0835214642	-0.0025854688	-0.0032785066	0.0453407933	-0.0256999011	0.031722751	-0.0880256547	0.003922041	0.0155178123	-0.0497579806	0.0349389797	0.0270707882	0.0051187204	-0.0297363628	-0.0203476236	0.1047316694	0.102707623	0.0993631376	0.0947412111	0.0162693365388832	0.0039172489535843	0.0002646913114154	1.5344839364357293e-05	-3.7351530181695125e-05	0.0276687025188948	0.000765557099079	1.3951368069140816e-09	0.0365774541320007	-0.0311928398931655	0.0013379101507786	0.0009729932606006	-0.0006160002098824	0.0001659494454953	2.753921846019756e-08	3.794562585751609e-07	-1.31208113485215e-07	0.00016710258	1.7215569044349057e-14	2.7923272242661346e-08	0.0004260002033079	-0.0001729342371196	1.814761732183721e-07	2.990625036817262e-08	0.0	0.0	0.0
4243.253344679707	-4.020411282866917	18005198.94713552	16.163706883403606	3797.065522091322	-12.573157078717031	158.0842789260922	14417706.579054642	4237.352297999278	-3.340507215256366	11.158988455179845	17955154.49735976	4108.68047249349	3147.09814366304	0.995083	12.421902	0.0600082414940251	0.0320320737927507	-0.0709226229	-0.0283722501	0.0533637071	0.044320475	0.0473942411	-0.01745741	-0.0924974861	0.0374353758	0.0011843028	-0.0448739722	-0.0341423919	-0.0753524309	-0.0153255671	0.0489299096	-0.001463583	-0.022898841	-0.0906606922	-0.0294156973	-0.1228613151	0.0314211731	-0.0362260169	0.0490377445	0.0140122276	-0.1247703382	0.0379214515	0.0092943874	0.0408937124	-0.0555888003	-0.1127668779	0.0820931404	0.036716812	0.0580206613	-0.0503013204	0.0383442499	-0.0382692937	0.1103289766	-0.1200920482	-0.124721754	-0.0710658398	-0.0387825588	-0.1946554605	0.0156424843	0.1034035392	0.1364615013	0.0410819191	0.0133765621	0.0078642987	0.0119750492	-0.0382302976	-0.1404191496	-0.0854421833	-0.0286084195	-0.0292571234	0.0144871585	-0.0080780153	-0.0435449099	-0.0353023819	-0.1048658866	-0.0383758498	0.0193558956	-0.016384424	-0.0521034948	-0.0386993683	0.0641023339	-0.0440738945	-0.0139770897	-0.0687806109	0.0586261567	0.045901753	0.0577096135	-0.094364036	0.0554810336	0.10662564	0.1499190388	-0.0209529724	-0.142806995	0.0451997889	0.1432798355	-0.0105150132	-0.1764864421	0.0518954684	0.0231408625	0.0323238742	-0.0377245071	0.0962163049	0.0564661774	-0.039116136	-0.0464438901	-0.0176982273	-0.0533624467	0.028627601	-0.1007745364	0.014181932	-0.0474057882	-0.0424945073	0.069989913	-0.0568525981	-0.0660458341	-0.0196780648	0.0259658636	0.0046031343	0.093964968	0.0605815252	0.0607948158	0.0135299988	-0.0659483049	-0.023288591	0.0137291792	0.0188412213	-0.0371155102	0.0699231428	0.0349343757	0.0050227188	0.1045074645	0.1018175221	0.0973854535	0.0912870929	0.0128424555787063	-0.0034268809601769	0.000164928665291	1.1743513115222951e-05	-0.0251550928293085	-0.0251177412991268	0.0006309009279698	0.0006327786952511	0.052887703541657	0.0163102494096563	0.0027971091859101	0.0002660242358051	-0.0009060001831422	-0.0002899999732598	8.409998449068473e-08	8.208363318537e-07	-1.9886704238913921e-07	-6.765892890392422e-08	3.954810054860369e-14	4.577730660426272e-15	0.0004389999676205	1.29997643126e-05	1.9272097157080007e-07	1.6899387218314858e-10	0.0	0.0	0.0
4248.310607624993	5.057262945286311	18048143.01885904	25.575908497765976	3790.5843493700977	-6.481172721224084	42.0055998423392	14368529.709689528	4233.351967007507	-4.000330991771079	16.00264804372419	17921268.876566324	4104.564130615235	3135.5319198456464	1.076245	13.435081	0.0668546295174472	0.033875056534042	-0.0649785994	-0.0404479732	-0.1214665947	0.0236622368	0.0677302436	0.0438129535	0.1230843114	-0.0672799578	0.0011254136	0.0054149571	0.0172632825	-0.0562088184	0.0609343925	-0.1040362124	-0.0252644645	0.0575410182	-0.0003766072	-0.0300455672	0.0877129916	-0.0716066348	0.0594968714	0.0496593096	0.047261557	-0.100486169	0.0232611827	0.0399319625	0.0149921946	-0.0229231418	0.0943729166	0.1002604821	-0.0240098534	0.1044312061	-0.0408355726	0.062873506	-0.1134279571	-0.04736344	0.1026450092	0.1380142673	-0.0526548784	-0.0620260834	-0.0537752185	0.0923483388	-0.0615281404	0.117118705	0.0703220471	-0.0088581669	-0.0245505179	0.1459141699	0.0719711751	0.0802130234	-0.0584461275	0.0674912755	0.1946416804	-0.0350306283	0.0159277322	0.0400831914	-0.097597501	0.1029825235	0.0022504	0.068479477	-0.04989967	-0.0586631838	-0.0443839733	-0.0991370118	-0.0878701325	0.063127964	-0.0346562945	-0.0528961979	0.0655630137	-0.0145129452	0.1059041883	-0.1090357409	-0.0540850993	0.088003147	0.0993084474	-0.0939538227	-0.1282288939	-0.0014437884	-0.0690423259	0.0850258771	-0.0764078132	0.0097541807	-0.0157347799	0.046111173	-0.1104886176	-0.0139698079	-0.1202594549	-0.1461475139	-0.114957557	-0.0450007488	-0.036340688	0.0056952118	-0.0688009796	0.0896562119	-0.0610987985	-0.018490046	0.0372978344	-0.0303845678	-0.0907470432	-0.0444939322	0.0803800156	0.0257104602	-0.0997428273	0.0106048289	-0.0719055901	0.0527712206	-0.0077222646	-0.0433751804	-0.0464963237	0.0098183903	0.0465617721	0.0916529646	-0.0278540377	0.1042514257	0.1008033722	0.0951408427	0.0873882332	0.0197741313936745	0.0069316758149681	0.0003910162723743	4.804812960381504e-05	-0.0039458406710792	0.0212092521582293	0.0004498323771113	1.556965860154275e-05	0.0418800455732366	-0.0110076579684203	0.0017539382172163	0.0001211685339497	-0.0003889999738258	0.0005170002093164	2.672892164332015e-07	1.513209796364731e-07	-7.818899350198194e-08	1.206780488871573e-07	6.113518704852974e-15	1.456319148321112e-14	0.0004019999834692	-3.699998415129997e-05	1.616039867092371e-07	1.3689988271964486e-09	0.0	0.0	0.0
4251.341174288773	3.0305666637796094	18073901.78020304	9.184334303612273	3788.353697514629	-2.23065185546875	4.975807700306177	14351623.73747276	4232.343088700324	-1.0088783071823857	1.0178354387031958	17912728.0204694	4103.345756184895	3204.085615263894	1.142397	14.260869	0.0512077663080906	0.0238078694957938	-0.0375193399	0.0493008007	0.1093234616	-0.0276174105	0.0403220006	-0.0546577881	-0.0807451703	0.0548734413	0.0502919555	-0.0283951597	0.042673724	0.0077615192	-0.0461461792	-0.0188872419	-0.0193573612	0.0112900351	0.0513676291	-0.0248013578	-0.1083236478	0.00881398	-0.055904356	-0.1005531455	0.0342158509	0.0374715481	-0.0126991823	-0.0054071586	0.0311072505	0.0261445043	0.1327998737	0.1437550807	0.0617668868	0.0293273747	0.1227423307	-0.0271095234	-0.0290644655	-0.00273721	-0.0192262221	0.0364895344	-0.0526818014	-0.0737437987	0.1267825567	0.1408105667	0.007555825	-0.077723659	0.034605974	-0.0134348717	0.0871889116	0.0139271302	-0.0832764643	-0.1087301704	-0.0235887631	-0.087914141	-0.022453446	-0.0242134211	0.0349788763	-0.0121004366	0.0890540414	-0.0537353983	-0.080479091	0.0247892257	0.0431536591	-0.0115146207	-0.087695547	-0.009187399	-0.0026996732	-0.0253857455	0.0007676662	-0.054841148	-0.1317923826	-0.1107157434	0.1220327667	0.0132127809	-0.0135918718	-0.0797722308	0.0868921304	-0.0918066463	-0.0705213911	0.0056116126	0.0559335663	-0.0187985914	-0.06589347	0.1132089259	-0.0182450442	-0.0897433892	-0.0835579389	0.0343529774	0.1289322683	-0.0001056703	0.0020775783	-0.0432985972	0.0142309438	-0.0146118799	0.0760055386	-0.0085292635	0.0254212695	0.0462163982	-0.0358380952	0.0305270065	0.104637256	0.0336012001	0.0142614302	0.0883446488	0.001884823	0.0137753616	-0.0290772637	0.1092401841	0.0552596047	-0.1040726704	0.0046428421	0.0411115748	0.0761903648	-0.0578126855	-0.0062645129	0.1039636308	0.099666409	0.0926354574	0.0830636267	0.0113696726089926	-0.0084044587846819	0.0001292694552356	7.063492746341675e-05	-0.0231513112293697	-0.0192054705582905	0.0003688500993653	0.0005359832116391	0.0349837468014726	-0.006896298771764	0.0012238625402695	4.7558936749433686e-05	-0.0006540002121199	-0.000265000238294	7.022512629592977e-08	4.277162774528741e-07	-1.0889109258727105e-07	-3.0702099085289105e-08	1.1857270044849636e-14	9.4261888824291e-16	0.0003330001599953	-6.89998234739e-05	1.1088910655689541e-07	4.7609756394293614e-09	0.0	0.0	0.0
