global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
866.4978472681724	n/a	750818.5193203771	n/a	1138.9368957519532	n/a	n/a	1297177.2525050954	790.8948273372129	n/a	625514.6279087598	n/a	842.6405023486053	729.2232475436153	n/a	n/a	n/a	n/a	-0.0231964225	-0.0187615264	0.1142538007	-0.0769554023	0.0611926411	-0.0468258114	0.3489940014	-0.161850457	0.3685152924	-0.0157640604	-0.0716207033	0.1053546002	-0.0478095191	0.0567588398	-0.1085638993	0.0135649779	0.0108133496	0.2415975632	0.0322164263	-0.0390896071	0.0063840845	-0.0111722401	0.228807374	-0.0567791474	0.0465038006	-0.0150339755	-0.091741068	0.1238289734	-0.0176589536	0.163155395	-0.0252360413	0.036455176	-0.0635202649	0.2352566909	0.048678234	-0.1671421772	0.090406378	-0.2298564559	-0.0407950334	0.0013481849	0.1366987698	-0.0079890935	0.2059135373	-0.045379275	0.0989411452	-0.0335993676	0.0463809385	-0.0143437914	0.1371657297	-0.050782974	0.0750638213	-0.1020411858	0.1642698993	-0.1128759076	0.0240564726	-0.0754710992	0.0063545245	-0.0034306003	0.0016527275	-0.0153685354	0.1716471379	-0.0708732876	0.1561451084	0.1560591586	0.6266793558927333	n/a	n/a	0.392727015102131	-0.2234138736747439	n/a	n/a	0.0499137589503544	-0.1868407956722251	n/a	n/a	0.0349094829274301	-0.0051680886714956	n/a	n/a	2.670914051644116e-05	-0.0033832022678645	n/a	n/a	1.1446057585283498e-05	0.010095021538654	n/a	n/a	0.0001019094598658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.2140062199036	-2.2838410482688687	746865.8485466555	5.215929933757845	1118.0597190856934	-20.877176666259857	435.856505554225	1250057.5354419795	789.9138915682099	-0.98093576900294	623963.9560924337	0.9622349829093896	838.1192893174875	726.5690815298605	0.944167	17.293379	0.0604073614286869	0.0264617424282751	-0.0646907239	-0.031534995	0.0863620973	-0.0884864499	-0.0614620118	-0.067836931	-0.0154776546	0.0495286059	-0.0021230003	-0.0288475346	-0.1781414577	0.0727314604	-0.1103423692	0.0499479321	-0.0818544185	-0.035535591	-0.1026992015	0.1427036972	0.0798929572	-0.0243718226	-0.0401992182	0.1105452179	0.0303071929	-0.1228284314	0.0543060033	-0.0187995085	-0.1639779152	0.0033835748	-0.0799220365	0.134563557	0.0776875576	-0.0646548071	0.0821773511	0.1312906717	0.0838490006	-0.0575286698	-0.0148952296	-0.0243695137	-0.0641452978	-0.0037213302	0.1411975149	-0.0122639373	0.2201424213	-0.0491560028	0.0811246598	-0.1055230857	0.0348098916	-0.0683942032	0.1209313124	-0.0301243819	0.020376873	-0.1389662929	0.1123204172	0.0381396846	0.0693337132	0.0043340222	0.12805036	-0.0265950188	0.0096937972	-0.0627350135	0.0240857143	-0.0321590188	0.155915944	0.1551433414	0.6221841244593236	-0.0044952314334096	2.020710563991449e-05	0.3871130847292151	-0.2104368651181403	0.0129770085566036	0.0001684027510781	0.0442836742007503	-0.1774694360338315	0.0093713596383936	8.782238147211284e-05	0.0314954007261662	-0.0047813782979147	0.0003867103735808	1.4954491303507916e-07	2.2861578427769675e-05	-0.0035599933682977	-0.0001767911004331	3.1255093192381773e-08	1.2673552782323605e-05	0.0099872477766625	-0.0001077737619915	1.161518377380079e-08	9.974511815245004e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.3277352279503	-0.8862709919533245	745334.7784138218	0.7854762711779297	1115.699721309117	-2.3599977765763924	5.569589505445516	1244785.8681292413	789.2794398740341	-0.6344516941758229	622962.034207869	0.4025289522425719	837.8433237438982	721.2448780598911	0.865035	15.843998	0.0578222627921501	0.0291002852971513	-0.0217053213	-0.0526865593	0.0890106227	-0.0119087768	-0.0246890567	-0.0402959943	-0.0087814137	0.057313205	0.046631907	-0.0648125797	-0.1604091567	0.072121579	-0.1089097156	-0.0330574481	-0.0641284459	-0.0022643798	-0.0438382898	0.0757238662	0.0443940171	-0.1064564859	0.034834046	0.1317860685	-0.0157918084	-0.0905501338	0.0161091067	0.0054169469	-0.1512375283	0.0151383032	-0.0570086293	0.1035282026	0.0408666368	0.0023548653	0.0961857942	0.088600546	0.0169925257	0.0848016932	0.1326334891	-0.0250728188	-0.04103625	0.006741327	0.1515450149	-0.0098991439	0.2263909994	-0.0767331326	0.1024242733	-0.0138156047	0.0014045256	-0.0511675326	0.0531167216	-0.0777471765	0.0568864392	-0.0559156335	-0.0079020591	-0.0434084834	-0.0003123929	-0.0210386127	0.101147895	-0.0129524348	0.1629013439	-0.1077377248	0.0281533034	-0.00344214	0.1554579513	0.1533170814	0.6183653517324217	-0.0038187727269018	1.4583025139729758e-05	0.3823757082231616	-0.2238477210823788	-0.0134108559642384	0.0001798510576935	0.0501078022337744	-0.1569328687225066	0.0205365673113248	0.0004217505969325	0.0246279252854754	-0.004401958319779	0.0003794199781356	1.439595198084949e-07	1.937723704907156e-05	-0.0035430863618592	1.690700643849994e-05	2.8584686671147835e-10	1.2553460967592664e-05	0.009982453425443	-4.794351219498602e-06	2.298580361590773e-11	9.96493763911387e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.8697386803854	0.5420034524350967	746270.9254077172	0.2937677424515642	1115.6118822370256	-0.0878390720913557	0.0077157025858703	1244589.871788439	790.2692826901629	0.9898428161287712	624525.5391636245	0.9797888006417362	838.5649581069839	728.4628313243297	0.956477	17.51885	0.1124070087704244	0.0672707450396576	-0.0539000085	-0.0730882873	-0.0135284386	-0.0570590531	-0.0905435961	-0.0378881595	-0.0407272339	0.0518891559	-0.0222635651	-0.0289721268	-0.089657128	0.0604847535	-0.0781474226	0.0267543098	0.0553875983	0.1511676562	-0.0490787392	0.0512125193	-0.0644684341	-0.1302202369	0.047909852	0.1990933292	0.1145395891	-0.0934828944	-0.0478902998	-0.0107052859	-0.1089650209	-0.0532336177	-0.0676506722	-0.0088659182	0.0718848129	-0.0539405437	-0.0466670716	0.0547447962	-0.0250403436	0.119013525	0.2136275148	-0.1071008452	-0.0621779389	0.0075911461	0.1123416948	-0.0141268373	0.1985319726	-0.09965145	0.0398709545	0.007932096	-0.0725505336	-0.0584930361	0.0911180219	-0.1102267384	0.128991232	0.0196323423	-0.0695148373	-0.0235361465	0.1174333087	-0.1650781763	-0.1075930027	0.0175618821	0.083692602	0.0241914888	0.0032033024	0.1603704953	0.1547718027	0.1505910958	0.6320756268844434	0.0137102751520217	0.0001879716447441	0.3995195981013621	-0.1654105410071764	0.0584371800752024	0.0034149040151416	0.0273606470762867	-0.1474763160140213	0.0094565527084853	8.942638912836077e-05	0.0217492637850674	-0.0048798886698095	-0.0004779303500304	2.284174194802762e-07	2.381331342973513e-05	-0.0035912488948799	-4.816253302069966e-05	2.3196295869699847e-09	1.2897068624976102e-05	0.0098924862917999	-8.996713364310162e-05	8.094085135955707e-09	9.786128503344891e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.5703916077233	1.7006529273379556	749212.1028279475	2.892220379263158	1119.3178642272949	3.705981990269265	13.734302512200143	1252872.4811783528	791.7257316047377	1.4564489145748212	626829.6340850572	2.121243440766175	839.6518407264784	718.3632713980206	1.033989	18.938564	0.0881832480442204	0.0501788545985452	-0.0240656899	-0.0490376862	-0.0045553083	-0.0350359487	-0.0496524794	0.0468851389	0.0592192271	0.0435610673	-0.0910556257	0.0107391132	-0.0279947773	0.0844710322	-0.0799843964	0.0013199092	0.1129458747	0.0296772916	-0.119584299	0.1705765301	0.1379293778	-0.0372491116	0.0315796764	-0.0918615857	-0.0484609276	-0.0676977741	0.1534479785	-0.0063275501	-0.0584780997	-0.0263588274	-0.0669374755	-0.0857466643	0.0313372128	-0.0398829385	0.1063962082	0.1286261249	0.179762436	-0.1245775511	0.1406933877	0.0341252886	-0.0387924511	0.0076119954	0.1245254762	-0.0135137274	0.2331679598	-0.0847434196	0.078210883	0.0493913648	-0.1476910738	-0.029386989	-0.0319266833	0.0209487402	0.1372241228	-0.1747971988	0.0042223875	-0.1268694182	0.0244081216	-0.0033532156	0.1212621922	-0.1349647424	0.0632891211	0.088340686	-0.0363752124	-0.0407810027	0.1538585052	0.1469813818	0.6291738146072419	-0.0029018122772015	8.420514492117606e-06	0.3958596889874279	-0.2041633007179655	-0.0387527597107891	0.0015017763852021	0.0416826533600544	-0.1379185667960314	0.0095577492179899	9.13505701139867e-05	0.0190215310670713	-0.0054369347841966	-0.000557046114387	3.10300373553766e-07	2.956025984760693e-05	-0.0035261897415248	6.505915335509958e-05	4.2326934352823654e-09	1.2434014093234736e-05	0.0097751730227773	-0.0001173132690225	1.3762403088768554e-08	9.555400762523311e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
865.1731991674621	-0.3971924402611648	748524.6645576612	0.157761834600619	1122.6400319780623	3.3221677507674485	11.036798564239248	1260320.6413997049	793.214682073541	1.4889504688032955	629189.5318570287	2.216973498549554	841.6881805764267	724.9950327426424	1.428074	26.156624	0.3362069425622377	0.1500665580931397	-0.0671862881	-0.0543985574	-0.0389247638	-0.0437762578	0.0416120478	0.0612774081	0.0187134281	0.0372861019	0.0524151546	0.0897940645	0.0480999204	0.0585912883	0.2163284621	-0.0015381303	0.0543395902	0.0360309944	0.0531926595	0.1932715738	-0.0557304895	-0.2433031279	0.0059851348	-0.0197048525	0.2152297885	0.1135676451	-0.1191900105	-0.0742626563	0.056771725	0.0604724622	0.1173490316	-0.0507827811	-0.0329654863	0.2253868104	-0.1493921462	0.0497321325	0.0377000749	-0.0967153146	0.1707059154	0.0357147977	-0.032291036	-0.0142926165	-0.0263471991	0.0099001258	0.0339999109	-0.1350547078	0.1487437868	0.0401992647	-0.1714823903	0.1516666919	0.1239363138	-0.0153217883	-0.2728114027	-0.2193530179	-0.3504225941	0.0434952959	0.1221163586	-0.0697701549	0.0650862312	0.0555986376	-0.1305476067	-0.0660074789	-0.1471268571	0.0174790975	0.152719399	0.1425091225	0.5531855695077468	-0.075988245099495	0.0057742133933009	0.3060142743116101	-0.154355886526659	0.0498074141913065	0.0024807785084243	0.0238257397054308	-0.0696401142220253	0.0682784525740061	0.0046619470859008	0.0048497455088567	-0.0037648676544653	0.0016720671297313	2.7958084863278683e-06	1.417422845563905e-05	-0.0036179591042964	-9.176936277159988e-05	8.421615943505502e-09	1.308962808036121e-05	0.0086963529013316	-0.0010788201214457	1.163852854436115e-06	7.562655378449855e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.2722239010749	-2.900975266387263	743513.3881113054	8.415657496190653	1121.3227724347796	-1.3172595432827163	1.735172704369391	1257364.7599808206	789.5104802866451	-3.704201786895851	623326.798482449	13.721110878042415	836.8697052001953	708.6527915755358	1.608282	29.457315	0.4921428860063954	0.2086441787522594	0.0088376562	-0.0234958308	-0.1073201609	-0.0656245109	0.0748943764	-0.0605892688	-0.0777354894	-0.165735051	-0.030401443	-0.0232234664	-0.0130885579	-0.1340880329	-0.0517032807	-0.0295802096	0.0997650554	0.0827721792	0.1310431068	0.1161644418	-0.1585774657	0.0080079225	-0.4636780424	-0.2579020333	-0.0771533776	-0.1016759804	-0.3478366298	-0.0032465206	0.0816763218	-0.102974151	0.1067196006	0.0655736435	0.1767944423	0.1372327613	-0.0201331253	0.1366407157	0.020591551	0.1031148611	-0.1468340243	-0.2303650889	-0.003744316	0.036286913	-0.1947765659	-0.0129397289	-0.2686232477	-0.0341934389	0.2246285743	-0.2418378023	-0.1375930678	0.1379141137	0.0614527712	-0.0023357582	-0.3406011745	0.1033606912	-0.1645904569	0.1397546277	0.0304050342	-0.2594543266	0.1253119105	0.2626288413	0.0726696949	0.1745715492	-0.022965045	0.0432718894	0.1513561561	0.1372005631	0.6353568741097746	0.0821713046020278	0.0067521232999992	0.4036783574785439	-0.1847326164318019	-0.0303767299051428	0.00092274571973	0.0341261395737392	0.0481884003066994	0.1178285145287247	0.0138835588360458	0.0023221219241187	-0.0028989930000023	0.0008658746544629	7.497389172414193e-07	8.404160414062336e-06	-0.0062241729724299	-0.0026062138681334	6.7923507264513785e-06	3.874032919072685e-05	0.0069331146845181	-0.0017632382168135	3.109009009231653e-06	4.806807922868052e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
868.7254475401969	6.4532236391220295	754683.9032039155	41.64409533652337	1118.159453037807	-3.1633193969726108	10.006589607263162	1250280.5624178078	793.6906450615554	4.180164774910281	629944.8400582279	17.473777545400722	839.7159922482768	729.474236095739	1.720172	31.506685	0.2504784873345632	0.1617178948280458	-0.0722642176	0.048534025	-0.0195742928	-0.0883096604	0.0437314861	0.0070037381	-0.0820351283	-0.1214565551	-0.2066236653	0.1205080897	0.095462736	-0.1192417536	-0.0385921285	0.0508033217	0.2708403217	0.0307934297	0.0249335988	-0.1887062375	-0.1977833095	-0.0198185051	-0.1222500137	0.0882810248	-0.0476973649	0.0477353247	0.1303368978	-0.0942901579	0.1423875922	-0.0782977043	0.009492913	-0.1730207274	0.2064976855	-0.0209464574	-0.037799162	-0.0848619674	-0.1636040794	0.236819971	-0.1867033821	-0.1204044789	-0.0747009838	-0.0073147565	-0.0866293461	0.0443403206	-0.3068872924	0.0766297868	-0.0231028179	-0.034926538	0.0757954649	-0.0768828196	-0.1987066787	-0.13875492	-0.1404726128	-0.0382948924	0.0346271977	-0.1787681504	-0.0722503104	-0.1913571248	-0.0932453902	-0.3291071242	-0.0664731591	-0.087426837	0.1565653926	-0.1806369172	0.1497707771	0.1310868562	0.653679977460115	0.0183231033503403	0.0003357361163872	0.4272975129322564	-0.1607293083779808	0.024003308053821	0.0005761587975266	0.025833910571664	-0.0705820000599573	-0.1187704003666567	0.0141064080032559	0.0049818187324638	-0.0012959192126114	0.0016030737873909	2.569845567819805e-06	1.6794066056153511e-06	-0.006392607350856	-0.0001684343784261	2.837013983578688e-08	4.086542874221817e-05	0.0069169893390602	-1.612534545789978e-05	2.6002676613660907e-10	4.7844741516672464e-05	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
866.3469971714202	-2.3784503687767256	750557.1195079368	5.657026156734142	1116.9844529288157	-1.1750001089912985	1.380625256129563	1247654.2680846858	791.4963111252081	-2.194333936347334	626466.4105248122	4.8151014242055865	838.3976459368664	731.976790442811	1.340163	24.546436	0.2026467646542394	0.1032748739455807	-0.0234806445	-0.007687556	0.0620025174	0.0083190266	-0.0001958456	0.1310923793	-0.0565484542	0.0003676459	-0.1603118608	0.0027533822	-0.0523222638	-0.0566179084	-0.0358338148	0.0127538886	0.2058557842	-0.1777733629	-0.0059855991	0.0706031146	0.0672279969	0.07877246	-0.1724590559	-0.2331550572	0.0068584622	-0.1371411891	0.0939859787	-0.0014423231	-0.0186150612	-0.1190526077	0.0664028401	-0.1059340655	0.144300762	0.03415993	0.192996041	-0.0543992307	0.1238884453	-0.1210660433	-0.0788409744	-0.1718523174	-0.0556189005	0.0296019113	-0.0036059785	0.0096562897	-0.1761710359	-0.0145872689	0.1687331543	-0.2021905296	-0.1315918428	-0.0568221086	-0.2086204461	-0.0670009095	-0.1426659852	0.0045444084	0.121216391	-0.1208790549	-0.0959029818	0.1210113641	-0.0337336416	-0.0749004936	0.1270642636	0.1748242167	-0.1328746631	-0.1368231154	0.1479655889	0.1242038795	0.6666390232741861	0.0129590458140711	0.0001679368684111	0.4444075873519608	-0.1392130375848097	0.021516270793171	0.000462949908845	0.0193802698335896	-0.040281238972625	0.0303007610873322	0.0009181361224715	0.0016225782131697	-0.002452422959303	-0.0011565037466916	1.3375009161117084e-06	6.014378371316484e-06	-0.0059670702823679	0.000425537068488	1.810817966574458e-07	3.560592775471814e-05	0.0080923622630738	0.0011753729240135	1.381501510504278e-06	6.54863269968209e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
867.0150961391442	0.6680989677240632	751715.1769331696	0.4463562306739588	1120.3678734915595	3.3834205627438223	11.447534704397723	1255224.1719519992	793.5138121224492	2.0175009972410862	629664.1700291015	4.0703102738687775	840.8061475874842	726.788407034222	1.342188	24.583534	0.1733272401892781	0.0790927848703581	-0.0756020813	-0.0074000646	-0.0069918111	-0.0565143863	0.0693789331	0.0148947852	-0.0778696652	-0.0072643177	-0.1102098508	0.0914986579	0.0610925638	-0.1273438183	0.0493363387	0.0104383031	0.0797516444	-0.0378624739	0.0745400469	-0.233606195	0.0541759112	0.1301737443	0.1398945677	0.1840523875	0.0751937243	-0.0193766227	0.0651594785	-0.0718450232	0.0861651018	-0.0537595144	0.0756144649	-0.0869102973	0.0301757361	-0.0367358095	-0.0351647963	-0.1722615406	-0.0285967589	0.1103035811	-0.0329950811	0.0379069059	-0.0914584119	0.0208826113	-0.0384821924	0.0100644368	-0.168173782	0.0668271042	-0.0553724123	0.0798586415	0.0894288939	-0.1615657138	-0.177714781	0.0460608449	0.0465270851	-0.1782169366	-0.0408273316	-0.1263627413	-0.1475205947	0.0658554323	-0.0111092129	-0.2749856437	0.0159096845	-0.1550376253	-0.3114689531	0.1391383301	0.1459432408	0.1165920251	0.6551483286349509	-0.0114906946392352	0.0001320360632921	0.4292193325131695	-0.1929775675460803	-0.0537645299612705	0.0028906246819563	0.0372403415760019	-0.0711114217907322	-0.0308301828181071	0.0009505001725979	0.0050568343090994	-0.0029923376856402	-0.0005399147263371	2.915079117157734e-07	8.954084824902547e-06	-0.0050618760520431	0.0009051942303248	8.193765946133083e-07	2.562258916624744e-05	0.0081920899618251	9.972769875130072e-05	9.945613898230189e-09	6.711033794263557e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
