global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
1015.6012074364278	n/a	n/a	1031445.81254633	1207.389441009751	n/a	n/a	1457789.262261839	948.3390648208652	n/a	899346.9818653133	n/a	969.5522216858434	887.1858437940858	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-1.0583851377532485e-06	n/a	1.120179099816963e-12	n/a	0.0032603487753704	n/a	1.0629874137059269e-05	n/a	4.06585895333933e-05	n/a	1.653120902844959e-09	n/a	0.0003409998123136	n/a	1.1628087199791043e-07	n/a	-1.955570572143017e-08	n/a	3.8242562626317677e-16	n/a	-0.0001149998714764	n/a	n/a	1.3224970439588518e-08
1016.5161575530188	0.9149501165910578	0.8371337158499903	1033305.0985663538	1192.9891467560503	-14.400294253700622	207.36847459316317	1423223.104277729	950.7799505403838	2.440885719518519	903982.5143495746	5.957923095749439	969.5005115811056	885.7021732064798	1.373331	23.724424	0.1788127919054668	0.085225759149097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.1879281544224796e-05	1.2937666681978044e-05	1.4111733000695984e-10	1.6738321917396474e-10	-0.0500850480605237	-0.0533453968358941	0.0025085120392249	0.002845731363579	-0.0482162637263385	-0.0482569223158718	0.0023248080877278	0.0023287305514	-0.0002689285587557	-0.0006099283710693	7.232256971441799e-08	3.720126178352497e-07	-0.000251076169436	-0.0002510566137302	6.303924285865497e-08	6.30294232977143e-08	0.0005679658454644	0.0006829657169408	4.66442170516461e-07	3.225852016140907e-07
1013.188453855614	-3.3277036974049	11.07361189772224	1026550.8430263296	1190.108024998715	-2.8811217573352224	8.3008625805904	1416357.1111663424	949.1168256969072	-1.6631248434765666	900822.7488209732	2.7659842449889545	968.2727556483528	895.5357110583312	1.476609	25.508568	0.1441698758404829	0.0797243357952214	0.1699006956	-0.1680367565	0.1945983201	-0.1650985091	0.2162536521	-0.1703134168	0.1799343116	-0.0696502758	0.2770963577	-0.1639788836	0.0522144397	-0.1613795258	-0.1668498642	0.1153906328	0.1530454732	-0.0512478678	0.057083567	-0.0945730991	0.1194337526	-0.0981707796	0.0516238636	-0.013931498	0.0869087646	-0.1266728055	0.0302787733	-0.0559838689	0.0658829868	-0.092030709	0.0644535941	-0.1525313107	0.0738865588	-0.070093053	0.032299395	0.0208532936	-0.2172593523	-0.0249749308	0.0978227284	-0.303402037	-0.0279873436	0.0796074102	0.0008741966	0.0046251771	-0.0524066579	-0.0347463581	0.1101847894	0.2228914276	-0.2128856073	0.0355937981	0.047863807	0.0214191921	-0.0078549661	0.1799100981	-0.0371091735	0.056533162	-0.2870266047	0.0544655891	-0.0219401707	0.0984407685	-0.1459063627	0.0401705074	-0.0484677803	0.1203260873	-0.1024576596	0.0050223075	-0.0209898076	0.0783328273	-0.0550393974	0.1119331345	-0.0544519383	0.2397323036	-0.140573301	0.1680114396	-0.1289243314	0.1262015811	-0.0925080851	0.1404679407	0.0121578706	0.0202927425	0.0181976267	-0.1195431828	0.0969102559	-0.1573678875	-0.0568501601	-0.1586441175	-0.0098602071	0.166423985	-0.0759110875	0.1886953461	0.0536905294	-0.0050575918	0.0375381992	-0.1462694562	0.0124453585	-0.0048134548	0.1907472668	-0.0950306405	0.0412150798	-0.1887644401	0.0891827297	-0.091511287	0.1227390543	-0.1792908862	-0.001497535	0.266449974	-0.1180992349	0.1953844083	-0.0911942473	0.0034523167	0.1301773761	0.1301427735	0.1300851093	0.1300043937	0.0	0.0	0.0063704927426613	0.006358613461117	4.058317778430029e-05	4.043196514789927e-05	0.0057983285631024	0.055883376623626	3.3620614125689145e-05	0.003122951782858	-0.0117027404891487	0.0365135232371898	0.0001369541349563	0.0013332373791927	0.0005080507358716	0.0007769792946273	2.581155502196743e-07	6.036968242795367e-07	-0.0001648442866382	8.623188279779998e-05	2.7173638837257045e-08	7.435937610853513e-09	0.0006130419184103	4.507607294589999e-05	2.031852352224096e-09	3.758203937281809e-07
1009.8370132426512	-3.351440612962733	11.23215418221602	1019770.7933148384	1193.5475049700055	3.4394799712904387	11.830022472908077	1424555.6466201255	947.7479786433626	-1.368847053544641	898226.2310225796	1.873742255997846	968.2635307523618	888.0756219014214	1.453778	25.114157	0.0644671316291081	0.034242060039224	0.077183618	0.0261855587	-0.0455920265	-0.070800728	0.1302269064	-0.0300815922	0.0735790046	-0.06529316	-0.0378267522	-0.185307069	0.1500399271	-0.0257546035	-0.0465225227	0.1365733157	-0.0019469671	-0.0795900971	0.0810252711	-0.0997897316	0.0240820498	0.0708033223	0.0413147484	0.140182502	-0.0294425865	0.1017294993	0.0423283892	0.0779801071	-0.1694472837	-0.0752309345	0.0925092107	0.0380901701	-0.0457888181	-0.1246142453	0.0751452715	-0.023157561	0.0024773224	0.048424981	0.1949657605	-0.041107297	-0.0079750485	0.2266752668	0.0863759342	0.0352900145	-0.1192995213	0.0517180309	-0.0542345721	-0.1340171002	-0.1144124921	0.010909456	0.1596891084	0.0979740018	0.0329922669	0.0719914616	-0.145543687	0.0883886543	-0.0388557811	0.0239031213	0.1661141026	-0.0606894214	-0.0055121549	0.0288275384	-0.0230624451	-0.0372364075	-0.2586432895	-0.0719918108	-0.0232769434	-0.0767021592	-0.0057268083	-0.0376837859	-0.066148839	-0.0960321338	-0.2136521293	-0.0345210276	-0.0742848709	0.2287668998	-0.0903495071	0.0332533784	-0.0581694856	0.1082244274	-0.0660025799	0.0764144092	-0.076045637	-0.0496068251	-0.1275652303	-0.0151998417	0.0167648984	0.1638979122	-0.0179704129	0.0012183797	0.0174656252	-0.0983108569	-0.071152695	-0.0016046142	-0.0059643328	0.0334286641	0.2610805985	-0.0118167069	0.0399396994	-0.115248516	-0.0027433088	0.031523846	-0.0013191316	-0.0461022932	-0.1488379137	0.0918319518	-0.0344455119	-0.0083261756	-0.1905670938	-0.0722037315	0.1300851093	0.1297738696	0.1292556884	0.1285313919	0.0	0.0	0.0001084107064031	-0.0062620820362582	1.1752881262819146e-08	3.921367142882764e-05	0.0303722880545223	0.0245739594914199	0.0009224758816668	0.0006038794850859	-0.0040928120222787	0.00760992846687	1.6751110249709064e-05	5.791101127087839e-05	0.0004972047895462	-1.0845946325399982e-05	2.472126027476811e-07	1.1763455169345736e-10	-0.000570821941116	-0.0004059776544778	3.258376884594382e-07	1.64817855935296e-07	0.0007166415502983	0.000103599631888	1.0732883727329116e-08	5.135751116139509e-07
1009.057760589308	-0.7792526533431783	0.6072346977423836	1018197.5642055091	1191.8244867539945	-1.7230182160110417	2.9687917727058726	1420445.6072264223	946.8886098053496	-0.8593688380129834	896598.0393791075	0.7385147997477852	966.5929464473908	866.9153740931553	1.16244	20.081257	0.0405904959177656	0.0206463073383862	0.0314793288	0.0084773051	-0.0751695016	0.0410570338	0.0099196643	-0.0704003252	-0.1035586553	0.062170003	-0.0214579264	-0.0576062936	0.1245193803	0.1405966852	0.0455164356	0.0516431072	-0.2033219269	0.1114235705	0.1293669644	-0.1251037219	-0.0208909519	0.0466332482	-0.0605271528	0.0186091784	0.0046932057	-0.0377449534	0.0911456766	-0.0590886237	-0.1958399283	-0.0263767035	0.1052514221	0.1382158381	0.0355390744	0.0433410594	0.0294607889	-0.0439748986	0.0136300525	0.0106250219	0.140902991	-0.0577812229	-0.0012514532	-0.0522768845	-0.0612172743	-0.2135263593	0.1417957315	0.0037651959	0.0983355158	0.0291827092	0.1428077585	-0.0886384898	0.0396786649	0.0458025267	0.0729373713	0.0046578745	0.0601983355	0.2182895921	0.0927640111	-0.0763367823	0.0695792789	0.0079358094	0.0145601242	0.1016920282	0.0355230676	0.0139457774	-0.0831650742	0.1008898458	-0.1271495558	0.0435219161	-0.0642110359	-0.1443315208	-0.001545741	-0.1102436303	-0.0534526579	0.1471413043	-0.0844801329	0.1311394689	0.0111782005	0.0483758915	-0.0351295602	-0.0112337012	-0.1290284619	0.0195337732	0.0423108412	0.1455648652	0.1898692562	0.1647474524	-0.0697921759	0.0309629486	-0.0675998774	-0.0572515328	-0.0279734939	-0.1338468772	0.0228896018	-0.154772391	0.0307411067	0.1057086888	-0.0143462953	0.1408311554	0.0935910045	-0.0290690523	0.1234669267	0.0503311479	0.014955389	-0.0693461615	-0.1340965666	-0.0023512667	0.0518970859	-0.1791476189	-0.1742995618	-0.0640059502	0.129900641	0.1290371077	0.1276021352	0.1256020782	0.0	0.0	-7.120166242202686e-05	-0.0001796123688251	5.069676731660271e-09	3.22606030349734e-08	0.0189225274183542	-0.0114497606361681	0.0003580620438983	0.0001310970186255	-0.0100535018227461	-0.0059606898004674	0.0001010728988999	3.552982289739609e-05	0.0007166201021874	0.0002194153126411	5.135443708590796e-07	4.8143079421435524e-08	-0.0003407475028791	0.0002300744382369	1.1610886071834227e-07	5.2934247130025135e-08	0.0007061226389303	-1.0518911367999998e-05	1.106474963678396e-10	4.986091812098909e-07
1010.7220417783052	1.6642811889971654	2.7698318760498184	1021559.045736506	1196.2468118309075	4.422325076913012	19.55695908589368	1431006.4348156108	946.3919957047802	-0.4966141005693316	895657.8095340768	0.2466255648842862	966.9240073061204	880.2426071565278	1.117614	19.306896	0.0971469576689201	0.0499006987526195	0.1086911004	0.011144112	-0.1166055602	-0.1354601414	0.0348745296	-0.0642192221	-0.024152584	0.0447269075	0.0380453181	-0.0950734216	0.0092476407	0.1062897475	0.0642556001	0.1299138452	-0.0773233283	0.0416603682	0.1078912755	-0.1782575683	0.1119265526	-0.1419330611	0.0384396243	-0.1185937676	0.0664052163	-0.1455157603	-0.0234526133	0.0257973983	0.2243814867	0.0926776475	-0.2244649115	-0.0603792447	-0.0013492422	-0.0222278487	-0.0339397453	0.0083687856	0.0378157095	-0.1248943773	0.0340066357	0.0586076573	0.0643123552	-0.1083690111	0.0559969554	-0.1714490095	0.0998915919	0.0364845632	0.1248736796	-0.1180208573	-0.1914814929	0.0123686342	0.0442737404	-0.0588217049	0.1019941305	0.0633035358	0.0661157041	0.1850114604	-0.0103832572	0.0706968074	-0.0352806714	0.2029309111	-0.0193638274	0.0900348236	-0.1695699834	0.0789215938	0.1397224526	0.0826801503	0.024846069	-0.0352144671	0.0616711941	0.1569067859	0.0467961109	0.0899781376	0.0116261278	-0.0204303987	0.0386534324	-0.1163859626	0.0841302848	-0.022580674	0.0623060962	0.0720700026	-0.0523461392	0.060795539	-0.0928404957	0.1603407069	-0.0640883145	-0.053933488	-0.109615623	0.0522115804	-0.0339390825	0.1062692821	0.0466163697	-0.1005714683	-0.0580141874	-0.1673173579	0.0647805284	0.0311903977	0.0229268363	-0.0836637711	0.0894560139	-0.0196436879	-0.0157597597	-0.2384734693	0.0451322988	0.0521370673	0.0661831247	0.1121698193	-0.0164016503	0.0276717485	-0.0537105797	0.0161614573	0.1296241021	0.127934576	0.1251349925	0.1212496427	0.0	0.0	0.0164415264507482	0.0165127281131702	0.0002703237920306	0.0002726701897394	-0.0205748696876781	-0.0394973971060323	0.0004233252626649	0.0015600443781516	-0.0083064822128235	0.0017470196099225	6.89976467519532e-05	3.052077517454111e-06	0.0005277885962505	-0.0001888315059369	2.785608023320733e-07	3.56573376343975e-08	-0.0005066996597093	-0.0001659521568302	2.567445451495204e-07	2.7540118356595297e-08	0.0011391352329591	0.0004330125940288	1.8749990658755037e-07	1.297629078968783e-06
1010.1289695884687	-0.5930721898364482	0.3517346223574	1020360.5352018616	1198.5314117661096	2.284599935202096	5.219396863925418	1436477.544990064	946.6131813088672	0.2211856040869406	896076.5150276943	0.0489230714553048	967.5620116571916	878.7821891943983	1.003309	17.332256	0.1706537835029736	0.0841592530717302	0.0817016739	0.0013202894	-0.1001468363	-0.0137489835	0.1040637086	-0.0349828539	0.0861257075	-0.0700503737	-0.0211364656	-0.0712744302	-0.0311549629	0.055570012	0.0283898413	0.076878463	-0.0261966132	-0.1181061024	-0.0024563542	-0.0996767818	0.0103978288	0.0087465951	-0.0134536936	0.0834919247	0.0322021007	0.1095990804	0.0799455542	-0.0988970621	0.0754997579	0.0303357853	-0.0768776985	0.1848887073	-0.0666364461	-0.0535492368	0.0071889155	0.0324501697	0.0726131	-0.1660673192	0.1547131073	0.025343512	0.0428840771	-0.2186947426	0.0143333212	0.1215288104	-0.0739726443	0.1141468929	0.0176236016	-0.0967947403	0.2235773264	0.0616299608	-0.164868242	0.1676913151	0.0547923917	0.0307595	-0.0897035814	0.1030049062	-0.0086503574	0.105483146	0.0238528783	0.0492118588	0.0523476873	0.0586103564	-0.0727563129	-0.0409939139	-0.0209609163	0.0880050848	-0.0427833657	-0.0912741503	-0.0536424659	0.0632254203	0.1630071509	-0.0045014757	0.0027512129	-0.0856324616	0.0798715034	0.0805614936	0.0682208533	-0.281544639	0.2263884002	0.0842256524	-0.0198845297	0.0853844469	0.0372030978	-0.1601741406	0.0824300258	0.1299854303	0.0137477679	0.1261954364	0.0021939351	0.0749530169	0.0079527514	-0.0851156131	-0.0869786255	0.0603943717	-0.0354119973	0.0271337644	0.1551464744	-0.0273987731	0.0410676606	-0.0012440217	-0.0380712235	-0.0324568495	-0.0270174104	0.1760372588	0.1003995238	-0.0871263359	0.0226789463	0.0255085926	0.1191410374	-0.0592292762	0.1292556884	0.1264693999	0.1218699908	0.1155234003	0.0	0.0	0.0297811956772164	0.0133396692264682	0.0008869196159646	0.0001779467750715	0.0395793261391901	0.0601541958268682	0.0015665230576323	0.0036185272755772	0.0347763585215687	0.0430828407343922	0.0012093951120206	0.001856131165745	0.0012091542115016	0.000681365615251	1.4620539071920558e-06	4.6425910164650994e-07	-0.0003399528889367	0.0001667467707726	1.1556796669640828e-07	2.7804485563090008e-08	0.0009057060646779	-0.0002334291682812	5.448917660445279e-08	8.203034755943284e-07
1008.3617589366088	-1.7672106518599549	3.1230334880472865	1016793.4368857316	1193.2514161991894	-5.279995566920206	27.87835318669703	1423848.942261371	945.7716075697626	-0.8415737391045468	894483.9336850931	0.7082463583504078	966.731872820217	868.6328465933036	0.941546	16.265301	0.0687679008119316	0.0382750727594207	0.0511370956	0.0158053932	-0.1043567961	0.0171956733	0.0220257717	-0.0002761678	0.0262386048	-0.0178720267	-0.1230186212	-0.0020436969	0.1616645096	0.0960269332	0.0951960723	0.0539758807	-0.1188741139	-0.0787144669	0.0967271867	-0.1491570308	-0.0987066266	-0.0465897252	0.1081982361	-0.0079061197	-0.0613982263	0.2152819323	0.1201170952	0.0767196099	-0.0938107985	-0.0213500006	-0.1333610987	-0.1371270205	-0.0206773254	-0.1141727204	-0.0081373303	-0.0054737997	0.0444098189	0.1290901989	-0.108284364	0.0494425059	-0.0021419706	0.0654619836	-0.1239320019	0.0934244981	-0.0249274461	-0.0541687979	-0.0265088601	-0.0913121349	0.0351141895	0.0708545456	0.1136968911	0.0067579693	0.0662519077	-0.0253096068	-0.1096062452	0.1192732803	0.1162500207	-0.0326680411	0.1520106313	0.0691349691	0.1271390402	-0.0317334206	0.0260199009	0.018862229	-0.1522685401	0.0253604517	0.0802043635	-0.1707140885	0.0697015134	-0.0258585711	0.0216399306	0.0013841101	-0.02151494	-0.0651543542	0.1919132581	-0.1001180826	-0.0406366723	-0.0245277106	-0.037220926	-0.1990249384	0.0360101123	-0.001514368	-0.0531525068	0.0002727269	-0.0479954318	-0.0597825138	-0.0104502502	0.0905969659	-0.0474636159	-0.0583449951	-0.0519245277	-0.1554009865	-0.1045104163	0.0212777585	-0.0991846994	0.0357060494	0.1003578085	0.0566860522	0.035294281	0.1264738878	0.0115360194	0.0831100488	0.0308265195	0.0626219139	0.03520411	-0.167641182	0.0631795025	-0.0529195194	-0.0132079783	-0.0668105875	0.1287956613	0.1246457325	0.1178279478	0.1084882316	0.0	0.0	0.0314335941352936	0.0016523984580771	0.0009880708402623	2.7304206642558985e-06	0.0334458247490516	-0.0061335013901385	0.0011186231931442	3.761983930283096e-05	0.0629866970306096	0.0282103385090409	0.0039673240028258	0.0007958231987946	0.0008432036775297	-0.0003659505339718	7.109924417996104e-07	1.3391979331431864e-07	-0.000339995715858	-4.282692129999999e-08	1.1559708680179386e-07	1.834145188036392e-15	0.0011951459528782	0.0002894398882003	8.37754488814022e-08	1.4283738486811409e-06
1009.3095224386184	0.9477635020095933	0.898255655741488	1018705.712085272	1192.6254917230822	-0.6259244761072296	0.3917814497901098	1422355.5635077236	947.9123854500104	2.1407778802478106	898537.8904895291	4.582929932558309	967.9449500287354	875.4146497083651	0.969818	16.753696	0.0539562523248616	0.0331366900743335	0.0976934351	0.0034841342	-0.144933987	-0.0728399572	-0.0407139916	-0.0789323365	-0.0651018531	0.0863596584	-0.001852792	0.0434026134	0.0922617397	0.1188023054	-0.0252241401	0.098027481	-0.0330445419	0.1075666033	0.117269268	-0.115668455	-0.0028397348	-0.0633590963	0.0887160327	-0.0426036451	-0.1390054511	-0.0225619816	0.0744738504	-0.1067137155	0.1613446296	-0.1127820999	0.0414625523	0.0690419756	0.0257055562	-0.025452211	-0.0214027621	-0.0717825467	0.0743126407	0.0123549875	-0.2351311992	0.1262188791	-0.013163014	0.0083272461	0.115236881	-0.0718199374	0.0054688862	-0.0459980191	-0.0583137839	0.0691010517	0.1299936	0.1620152646	-0.1901386348	-0.0817590616	0.0418606188	0.082849914	0.0735537451	0.1496271646	-0.0063529263	-0.0666624495	0.1024779745	0.0863317804	0.0277701099	-0.0093599916	-0.0730988667	0.0956869222	0.0748150474	0.0963784169	0.1754245225	0.060599639	-0.1328712223	-0.0369127399	0.0111752086	-0.0211748403	0.1486706137	-0.1790925265	-0.00165876	-0.0633750259	0.1260851019	-0.0345386827	-0.0480597968	-0.1177617341	0.0443996853	0.0694025558	-0.0160181232	-0.0504787209	-0.0938798193	-0.0441651075	-0.0963033773	0.0264231781	-0.0655561411	-0.038525587	-0.0368538801	-0.1485139198	-0.0338819487	-0.1134265011	-0.0421851475	0.0105484589	-0.0491845489	0.0348017291	0.003173812	0.1667472303	0.0089065243	-0.1223709737	0.0323811465	0.0080924883	0.0726883584	-0.1586804811	0.008725283	-0.0456657944	0.0721418815	0.0031053742	0.1282443466	0.1224687433	0.1130346355	0.1002238479	0.0	0.0	0.0383531157526277	0.0069195216173341	0.0014709614879344	4.7879779412754e-05	0.0315804677311319	-0.0018653570179196	0.000997325942117	3.47955680430227e-06	0.0348694708338968	-0.0281172261967128	0.0012158799962359	0.0007905784089971	0.001128194015017	0.0002849903374872	1.272821735520179e-06	8.121949246112507e-08	-0.0003398571801076	1.385357503999943e-07	1.1550290287068966e-07	1.9192154138889516e-14	0.001139191876258	-5.595407662019997e-05	3.130858690419209e-09	1.297758130932223e-06
1008.7626151183676	-0.5469073202507388	0.2991076169438442	1017602.013660448	1200.1324219667822	7.506930243700026	56.35400168377813	1440317.8302558546	947.5086379813728	-0.4037474686376754	897772.6190493162	0.1630120184313307	968.9923051688868	875.0152549655144	1.007049	17.396862	0.0946707542517644	0.0495701368645094	0.0526175711	0.0199722562	-0.1421211455	-0.013389326	-0.0593855781	-0.0483855883	-0.0357488108	0.0713919123	-0.0444891937	-0.1733720992	-0.0449461272	-0.0074592692	-0.0119116373	0.0811807173	0.0330242506	0.1126550639	-0.0485084617	-0.1694344104	0.0353425349	-0.1189904264	-0.0540624624	-0.0958085033	0.0329965062	0.1641747881	-0.0920619762	-0.1502468758	-0.0382747142	0.0668698518	0.0325085107	-0.1960281338	0.0483998036	0.1422614466	-0.0887501205	-0.1732071865	0.0771778675	0.1097156467	0.0492087377	-0.0824591529	0.0641567619	-0.0857059528	0.0392170989	0.126751153	0.0331829887	-0.0734899461	-0.1334038673	0.0385110925	0.0315909904	-0.038064029	-0.1237590823	-0.0129040071	0.0289647775	0.0912608098	0.1201703127	0.0300230368	-0.0245931518	0.1279023333	0.0829646801	0.080000242	0.1180780381	0.0948445885	0.0044403625	0.0084668468	0.0418488351	0.0230504596	0.0652597507	-0.0933834827	-0.0674805594	-0.0366477575	-0.1545899904	0.0443842607	0.0089626395	0.04132089	-0.0338773485	-0.2503973169	-0.075028296	-0.129218759	-0.0341583278	0.1312820704	0.0407115006	-0.183228823	0.0363327697	0.0564601235	0.064216603	0.0250717407	-0.1138738146	-0.0346313197	-0.0025565192	0.081568969	0.000161556	-0.0580083916	-0.0547413797	-0.0783213932	0.0526602603	0.0712709591	-0.1190235743	-0.0222768676	0.1009615259	0.033356629	0.0534964172	-0.0051505281	0.0617947212	0.1797587075	0.0761604601	0.0897470297	0.0236159176	-0.0042413707	0.1318280858	0.034942176	0.1276021352	0.1199446031	0.1075206159	0.090823888	0.0	0.0	0.0306131417107593	-0.0077399740418684	0.000937164445403	5.990719816879673e-05	-0.0110229626429685	-0.0426034303741004	0.0001215057054282	0.0018150522796408	0.0119173356265562	-0.0229521352073405	0.0001420228884359	0.000526800510576	0.0013002901015254	0.0001720960865084	1.690754348124935e-06	2.961706299150673e-08	-0.0004476632949603	-0.0001078061148527	2.0040242565471258e-07	1.1622158399633545e-08	0.001286793967466	0.0001476020912079	2.1786377328974708e-08	1.655838714706889e-06
