global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
895.1344269662823	n/a	801265.6423402545	n/a	1088.522708071476	n/a	n/a	1184881.6859872595	822.2581185254586	n/a	n/a	676108.4134810271	854.8428186724262	728.0196846600713	n/a	n/a	n/a	n/a	0.008018985	-0.0845037938	0.0129562565	-0.0197447887	0.0718011575	-0.0607913626	0.0100227073	-0.1262278406	0.1014388055	-0.1611855442	0.2439987209	-0.0604536669	-0.0428744719	-0.0441763519	0.0115221373	-0.1576432041	0.000283509	-0.0718609064	0.051601165	-0.0171068801	0.1338877351	-0.2635301777	0.0490391616	-0.0123238851	0.0720734512	-0.0904212003	0.0247784594	-0.0384111461	0.1123756647	-0.0137419356	0.02685566	-0.1366823151	0.0300615553	-0.0853471499	0.0053322157	0.0022577664	-0.0240592913	-0.2100820145	0.0689714092	0.0854336744	-0.1043659304	-0.0622111901	0.0295866323	-0.0635945362	0.0960937782	-0.0037325449	0.0193149588	-0.1409936435	0.1346283937	-0.2614249116	0.0608175116	-0.2222272076	0.0283046353	-0.0981631565	0.0040072756	0.2029949048	-0.0598697762	0.1178008986	-0.1243007721	0.0638825175	-0.0908069346	0.2453036345	-0.0575077889	0.0164273192	-0.0455465349	0.1643089378	-0.0402788609	-0.0627060989	0.0659977592	-0.0276250031	0.1436489967	-0.1038100188	0.1070753189	-0.0208905949	0.1739367738	-0.1028599071	0.0263813208	-0.0084688644	0.1718288645	-0.069128034	0.0550466965	-0.0110845549	-0.0629508478	0.1392636753	0.0483938646	-0.1179925748	0.0281935093	-0.1377782144	0.0872608518	-0.0222573869	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0193460021306037	n/a	n/a	0.0003742677984373	0.0004903763680488	n/a	n/a	2.404689823407322e-07	0.1904564406038957	n/a	n/a	0.0362736557675052	0.0001997100661952	n/a	3.9884110539691175e-08	n/a	-0.0024438613571353	n/a	5.97245833289919e-06	n/a	0.0013992450761551	n/a	n/a	1.957886783144292e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895.2554565185725	0.1210295522902242	801482.3324262777	0.0146481525275721	1074.2585766075902	-14.26413146388586	203.46544641901855	1154031.4894149655	823.5949614628838	1.336842937425217	1.7871490393436835	678308.6605470491	853.5848576207314	730.7571684251849	1.09045	22.06538	0.1193802828553087	0.0653676009043584	0.0645229575	0.0200247799	0.0563947315	0.0623771893	-0.0239243803	-0.0682894024	0.0387306382	0.0775387142	0.000649998	-0.1022171711	-0.0856812029	0.0115731028	-0.0413451283	0.0421236832	-0.1180671706	-0.0492142888	-0.0647800965	0.0241038197	0.0636794066	0.078570403	0.0152445463	-0.116210571	0.0087946366	0.0323989791	0.0047772347	0.0978510089	-0.0130252796	0.1364579461	-0.0114200179	-0.1907252283	-0.0491420391	0.0555802514	-0.0357132326	-0.0747111967	0.0569295533	0.0729076917	0.0047979931	-0.1485782363	0.075912514	-0.0984842664	-0.0472518911	-0.0633190231	-0.0606257059	-0.155255788	0.0198446433	0.0346015039	-0.0957100604	-0.0680062081	0.020023643	-0.06995817	0.1001996282	-0.1000154872	0.1045113758	0.066620487	0.0612946725	-0.013943218	-0.0695267367	0.011281505	0.1612713663	-0.0322212897	0.0159569133	0.1156590614	0.0438586821	0.0802211473	-0.0621808353	-0.0365253705	-0.0452871571	0.0022465675	-0.079268759	-0.0347023482	0.1382191876	-0.1679796937	0.0383337355	0.020801027	0.0937926537	-0.0975260522	0.0808291707	-0.0111393716	0.110258845	0.0436558398	0.0697930856	0.0490013952	-0.0426172143	-0.0576926471	0.0127541435	-0.0668500121	-0.0692397903	0.1562846487	0.0964203636	0.0407101706	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0199699737813432	-0.0006239716507395	3.8934062092657833e-07	0.0003987998528275	-0.0287511549050805	-0.0292415312731293	0.0008550671511973	0.0008266289083759	0.1395444366943508	-0.0509120039095448	0.0025920321420855	0.0194726498123436	0.0006590430783114	0.0004593330121162	4.343377790701661e-07	2.109868160197412e-07	-0.0025629811831253	-0.0001191198259899	6.5688725450543615e-06	1.418953294388786e-08	0.0015928477584868	0.0001936026823317	3.7481998606029155e-08	2.537163981716423e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897.1971581484765	1.94170162990406	804962.7405897024	3.770205219572082	1080.2117762223386	5.953199614748428	35.44058565304083	1166857.4814894197	823.9334224692077	0.3384610063238824	0.1145558528017751	678866.2846618219	855.8037999553065	745.1901672637341	0.927515	18.768368	0.2777825824084186	0.1550950215127048	0.0362061184	0.0080603513	0.1452826625	0.0867972973	0.018335108	-0.0466987248	0.0716300237	0.0531956175	-0.0570427499	-0.1260829471	-0.0054622819	0.0080470441	-0.0412515936	-0.0160483652	-0.2075976928	-0.0452302168	-0.1141286597	0.0675866188	-0.1250458102	-0.003057596	0.0727448899	-0.2066706913	0.0700578829	-0.0607403414	-0.0008119661	0.0315768448	0.0491887597	-0.0796378723	-0.1380611711	0.0157887193	-0.0183056172	-0.0700231481	-0.0021302659	-0.0101604244	-0.0155003913	-0.1033321015	0.0707278008	0.0987348229	0.0218289775	0.0117116966	0.0261086841	-0.0613079263	-0.0134883512	-0.1803559838	0.0256354148	0.0741314469	-0.1315932516	0.0943455187	0.0090412763	-0.08811219	0.1498420208	-0.1322226064	-0.1013056103	-0.0160435815	-0.06023415	0.0217646003	0.0482939108	0.0263536184	0.156081915	0.0630636747	0.0087929065	-0.0449020366	0.1069030415	-0.0324381821	-0.0622277827	0.0615456736	-0.0548974038	-0.0802462122	-0.0759959189	-0.0133063915	0.1847967712	-0.1714821287	-0.0025361606	0.068094371	0.0508988824	-0.1229282089	0.1365387586	-0.0695449658	0.0920945991	-0.1101093439	0.0040875845	-0.0646744973	0.0025053385	0.0300833729	-0.1307584169	-0.0210283405	-0.1683135518	0.1373966207	-0.0893319466	0.1435975966	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0211466670815099	-0.0011766933001667	1.3846071226571996e-06	0.0004471815286562	0.1009081508206577	0.1296593057257382	0.0168115355612804	0.0101824549020446	0.1679447081826595	0.0284002714883087	0.0008065754206096	0.0282054250065586	-0.0007857652523274	-0.0014448083306387	6.174270317651426e-07	2.0874711122832755e-06	-0.0019859899705616	0.0005769912125636	3.944156163171265e-06	3.329188593757288e-07	0.0012437210638052	-0.0003491266946815	1.218894489392991e-07	1.5468420845527385e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.4363971575323	-2.760760990944277	800016.4685601467	7.621801249119628	1075.849074660306	-4.362701562032498	19.0331649193608	1157451.2314474368	823.1179805675959	-0.8154419016118482	0.6649454949043471	677523.2099336771	854.2989056494928	726.7441814558254	1.007587	20.388638	0.1942799317605783	0.1208936356561418	0.0570116193	0.0101989521	0.0547469754	0.008180126	-0.0118085358	-0.0481202116	0.0323123802	-0.0606360022	-0.0465383744	-0.034492578	-0.0992940585	-0.0356066372	-0.0352472015	-0.0475058529	-0.0537606213	-0.092752965	-0.0719885059	-0.0271475644	-0.0062634046	-0.0126077819	0.1468986482	-0.2062699014	0.0425857406	-0.2059420585	0.0074584522	0.1475951766	-0.0454809455	0.0637997424	0.0257130965	0.0599350282	-0.0314019219	-0.0225062659	-0.052781737	-0.0074687104	-0.0184508233	-0.0219966448	0.0060251403	-0.0247628509	0.1785151827	0.0497948265	-0.0861527427	-0.0505283627	0.0257102048	-0.0883833238	0.0360809407	-0.0314264211	-0.0157423117	0.02125725	0.0170866169	-0.1318229917	0.0698350287	-0.1765148415	-0.012035269	-0.1524769033	0.0117315357	-0.1233875005	0.0628805063	-0.0617061529	0.1340999371	0.0265520969	0.0158345654	0.0393393709	0.0203935214	-0.1409191424	-0.1708714258	0.0834487012	-0.0468457297	-0.0244313475	0.0257362343	-0.0077040298	0.1522876768	-0.1646484531	0.0658106097	0.0345065934	0.1324705739	-0.106418427	0.0895736665	-0.0001203832	0.0585036553	0.0066205168	0.000151641	0.1475759	0.0298681283	0.0613253705	0.1130845953	-0.0739725044	-0.0294139655	0.006566558	-0.0412075496	-0.0027363794	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0099252648583956	0.0112214022231143	0.0001259198678529	9.851088250930265e-05	-0.0121785001199299	-0.1130866509405875	0.0127885906209583	0.0001483158651711	0.1445680236257231	-0.0233766845569363	0.0005464693808745	0.0208999134550476	-0.0001870573212228	0.0005987079311046	3.4990441423049794e-08	3.5845118676755044e-07	-0.0023181206992568	-0.0003321307286952	5.373683576322835e-06	1.1031082094360457e-07	0.0012447862848042	1.0652209990000966e-06	1.1346957767107638e-12	1.549492894836643e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.2202617837695	-0.2161353737627678	799629.8765846333	0.0467144997915713	1075.128854632948	-0.720220027357982	0.5187168878075323	1155902.0540643549	823.4494485877229	0.3314680201270903	0.1098710483669731	678068.994379425	856.3871410739038	732.4052362400492	1.11881	22.63925	0.1541245391297979	0.0815714777325096	-0.0230400206	-0.0113459993	-0.035889334	0.1209421588	-0.0677174914	0.0143727915	-0.1248120929	-0.0164699231	-0.1001901907	-0.0064317663	-0.1251391541	-0.0624398249	-0.0124131875	0.1598470846	-0.0741434361	0.0375853242	-0.0520766844	-0.1455592095	-0.1224270824	0.0172158142	-0.065501572	0.043945664	-0.1047308497	0.0706255278	0.0680603384	0.0193962425	-0.0285583861	-0.0497698518	-0.0252995297	-0.0628189431	0.237848094	-0.0419165823	-0.0072841656	-0.078323433	0.0504003951	-0.0214224238	-0.1347517399	0.0103803119	-0.0300561615	0.0159950133	-0.0185343374	-0.0008012474	-0.1512922065	0.0075546	-0.1276357666	0.0054984673	-0.0672448543	0.0319624944	0.0491600761	-0.0615205104	0.0772574836	0.060729961	-0.0110265475	0.0758562865	-0.0441109084	-0.0191480461	-0.0351735797	-0.0228393502	-0.0194567078	0.1352599244	0.0269646549	-0.0451686958	0.0162762094	0.1512942683	-0.0336149086	-0.0536540767	0.0089210534	0.0459268883	-0.0843162957	-0.0870131809	0.078493127	-0.0276942615	0.0395414112	0.0013597704	0.0309224156	-0.0232480145	0.0888200984	0.0333056998	-0.0247300403	-0.0711209422	0.0809799027	-0.0518510701	0.0304388081	0.1640547036	0.1823032903	0.1035559831	0.0584710565	0.152765662	0.1286123998	-0.0060811816	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.0010878441939041	0.0110131090522997	0.0001212885709978	1.183404990210861e-06	-0.0509450957709134	-0.0387665956509835	0.0015028489383668	0.0025954027831075	0.0808185815351834	-0.0637494420905397	0.004063991366855	0.006531643121359	0.000323642095991	0.0005106994172138	1.0474420629744767e-07	2.60813894742515e-07	-0.002244835339489	7.328535976779994e-05	5.039285701418694e-06	5.37074395629587e-09	0.0010168632150663	-0.0002279230697379	5.1948925718747634e-08	1.0340107981549725e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
894.7515273490388	0.5312655652693365	800580.2956934378	0.2822431008409476	1070.4168940639952	-4.711960568952918	22.202572403367107	1145792.3270976103	825.362202230573	1.9127536428500207	3.658626498236024	681222.7648709012	857.2985906047206	715.3471901953134	1.330648	26.925798	0.165673329499787	0.0770995884661677	-0.0173134031	-0.0134108357	-0.0703727399	-0.2070450214	-0.07868318	-0.0062144843	-0.0567300216	-0.021963689	0.065909363	0.1808829138	-0.0123838557	-0.0241554234	0.0122296486	-0.2100390531	-0.0607766741	-0.0178045763	-0.0311569683	-0.0960740549	-0.0829487005	0.1189736963	-0.1918672109	-0.0421776694	-0.0349078581	0.0141030727	0.1144060516	-0.2428791276	0.1329045465	0.2165789633	-0.0144581932	0.053561201	-0.006961747	-0.0546643951	-0.1563777706	-0.0228210082	-0.1598087651	-0.0058863939	0.0415837668	0.1353103321	-0.0533468527	-0.1238552484	0.0788028203	0.0061905058	0.1631521471	-0.0037979978	0.0085496411	-0.0816822074	-0.0248256493	0.0541476656	0.0845457603	0.0029491769	0.174750478	0.1287688845	-0.0222190203	0.1851054752	0.0117696576	-0.1275228841	0.2051857536	0.1935116816	-0.1196635493	0.0145769689	-0.1673127089	-0.0452323044	0.2635472353	-0.0351574647	0.0692140271	-0.0438132552	-0.0064841719	-0.0297935981	0.1941236064	0.006938508	0.0121289542	-0.0489608388	0.0550847936	0.0324052648	-0.032500522	0.0639973728	0.0953019601	-0.0995007509	0.1698799838	-0.0201837699	0.1435953591	-0.0984189596	-0.0067518204	-0.0665596951	-0.0814273969	-0.017803071	0.0576667712	0.1381522743	-0.0861447504	0.1199608633	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0203076731888103	-0.0213955173827143	0.000457768164074	0.0004124015903435	0.0070682921816853	0.0580133879525987	0.0033655531817387	4.9960754365673534e-05	0.0631421399267395	-0.0176764416084438	0.0003124565879367	0.0039869298345279	-0.0002463257672793	-0.0005699678632703	6.067638362573587e-08	3.2486336516091137e-07	-0.0016351052437899	0.0006097300956991	2.673569158269228e-06	3.7177078960123373e-07	0.0008248015229151	-0.0001920616921512	3.688769359198234e-08	6.802975522030682e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896.2669754146328	1.5154480655940006	803294.491218894	2.2965828395125985	1076.7174183968723	6.300524332877103	39.69660686917646	1159320.3990792253	824.8092453817204	-0.5529568488525456	0.3057612766929369	680310.2912671631	856.5707463418283	726.6412569358837	1.136404	22.995262	0.135221305762425	0.0663015213429197	0.0143582764	-0.0374029407	-0.0262000456	-0.0746629348	-0.0320484774	-0.023334597	0.0623454405	0.0989682989	0.0610279664	-0.0154609157	0.0920523908	0.1331018563	-8.8585e-05	-0.1563073146	0.0147560328	0.004781053	0.0362262254	0.0092338041	0.017162473	0.0713419368	0.0129280963	0.023727791	0.0332506171	0.0042479864	-0.0755889148	-0.0723290843	-0.0305305644	-0.0330615867	0.0626953999	0.1495275014	0.0335278439	0.0758243553	0.0268442992	-0.082015643	0.1420726158	0.0030826281	0.0158307811	0.0696299172	-0.0578550275	0.0623586037	-0.1132287617	-0.0203750015	0.1342527312	-0.0177464156	0.0780424941	-0.0933628623	-0.0367730277	-0.032629007	0.0517726542	0.1006807479	-0.0323606633	-0.028139398	-0.1231448339	-0.0234858013	-0.0985492278	-0.0325500928	0.0468718692	0.0247863096	-0.0666226908	-0.1013096062	0.1316241607	0.0250457084	-0.1253328398	-0.0279070565	0.0702858064	-0.0544039893	-0.0176159967	-0.0544291664	0.0663690719	0.0793109521	0.0266864226	-0.0093488043	0.052514351	0.0294055154	-0.0254637568	-0.0356064414	0.0234838167	-0.0508597654	-0.0382912075	-0.0384136404	-0.063663136	0.0878564959	-0.0462373276	-0.1334874503	-0.1266985404	-0.0380688006	0.0326524665	-0.1358458857	-0.0955047369	-0.1280704944	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0370722638978548	-0.0167645907090445	0.0002810515016417	0.0013743527505121	0.0356914376057915	0.0286231454241062	0.0008192844539695	0.0012738787183681	0.0812229431403039	0.0180808032135643	0.0003269154448476	0.006597166492373	0.0007072816230177	0.000953607390297	5.002472942585519e-07	9.093670548290548e-07	-0.0016348802305077	2.2501328219995745e-07	2.67283336810491e-06	5.0630977166397695e-14	0.0003435785981801	-0.000481222924735	2.315755032905075e-07	1.1804625312740261e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
897.0433604765648	0.7763850619319328	804686.7905750881	0.6027737643910511	1085.1591031015205	8.441684704648196	71.2620406526913	1177570.2790440964	824.7485393338303	-0.0607060478901075	0.003685224250436	680210.1531332866	857.7172324395949	732.0659077177892	0.955143	19.327414	0.0932232076194366	0.049145155936503	0.0101361793	0.0070429419	0.0015636655	-0.1444765722	0.023940921	0.0038104381	0.0585538492	-0.0590037118	0.0538362781	-0.0445638194	0.0349897144	0.0425252704	0.0046542958	-0.1416838509	0.0304408014	0.0190964119	0.1205118049	0.0064115504	0.0553599662	-0.0559385242	-0.0523004029	0.0468364794	0.0264106839	0.1268871996	-0.0715257007	-0.0554621514	0.062000827	0.0163406569	0.0882249256	0.0391645915	0.0032658793	-0.0988930649	0.0114202987	0.0967988728	-0.0640898068	0.12301595	0.0805519164	0.180674135	0.0604256216	-0.0123378415	0.0055306499	-0.00291645	0.145247724	-0.0003343667	-0.0071206132	-0.0512642808	0.1063935621	0.0182574016	0.0073197291	0.0714783595	-0.0466081485	0.0300290092	-0.0850839631	-0.0606410499	-0.1203576245	-0.1151519111	0.0352992967	-0.0172419143	-0.0774243298	-0.040389184	-0.0949476977	-0.0330650665	-0.1000510121	0.1108362524	0.1833615966	-0.0153899105	-0.0158892253	-0.0287894693	0.1394863197	0.0880305992	-0.0007729874	0.0741559558	0.0510872328	0.0456535321	0.0160241577	-0.0211196017	-0.1179000108	-0.0121974572	-0.0813456987	0.0301106328	-0.0819488197	-0.0283690461	0.0228987582	-0.046084182	-0.1181177761	-0.0597641306	0.1138904402	-0.1029734503	-0.1783187101	-0.0565670555	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0202951216794389	0.0167771422184159	0.0002814725010169	0.0004118919639832	0.0020979838319163	-0.0335934537738752	0.0011285201364574	4.401536158982202e-06	0.0812250336152544	2.0904749505057385e-06	4.37008551869197e-12	0.0065975060857992	0.0009866826174099	0.0002794009943921	9.735425874988508e-07	7.806491566735014e-08	-0.0010578290460725	0.0005770511844352	1.119002290714655e-06	3.329880694580673e-07	0.0003430203539636	-5.582442164999996e-07	3.1163660525569844e-13	1.1766296323331345e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
895.8823433141077	-1.1610171624570285	802605.1730619768	1.34796085151977	1080.1723066266077	-4.986796474912808	24.86813908220281	1166772.2120030462	823.8985878928908	-0.8499514409395488	0.7224174519552152	678808.8831318994	857.147483136577	723.6129644391152	0.967588	19.579252	0.1728463104312288	0.0872716691351975	-0.0034297115	-0.0208810938	-0.027503205	-0.0802141496	0.0386862207	0.0271869771	0.0475654916	-0.0561497062	0.00044465	-0.0238619675	0.0726489154	0.0545843784	0.0078650469	-0.0936065205	0.0833543725	-0.0016077619	0.0155594767	-0.0420639939	-0.0367519174	-0.0368021809	0.0794564044	0.0346628356	0.0423004267	-0.0033635169	0.0427646035	-0.1021434976	0.0312732879	-0.1036229087	0.0286774199	-0.1131984718	0.1550588343	-0.0273585794	-0.0585772475	0.1441540077	0.2414432716	0.1976125261	-0.111803549	-0.0562126093	-0.0916831392	0.0822836213	-0.0458911941	0.0162487191	0.0754572573	0.0834496354	0.0197121594	-0.0885759107	0.0284303134	0.0083116672	0.0695570456	-0.0099996575	-0.0791244477	-0.0355171449	-0.0369602753	-0.0930379901	-0.0641165962	0.1097946979	0.1236755031	-0.0726382838	-0.0539582748	0.045212349	-0.0635972646	0.0399003658	-0.2484305284	0.0973062745	-0.070972402	-0.1414219667	0.005126667	-0.0067600716	0.0811992498	0.0285660147	0.024677375	0.0175225896	0.0133387843	-0.008773664	0.0045181184	0.0169647396	-0.0534272556	0.013771031	-0.0883184812	0.0194824736	-0.0444437145	0.1446877677	-0.0508186782	0.0263579552	0.1035509738	0.0048027305	0.0485721278	-0.2556906822	-0.045511857	-0.2352148135	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0080182758884888	0.0122768457909501	0.0001507209425747	6.429274822392085e-05	-0.0610211841972301	-0.0631191680291464	0.0039840293726916	0.0037235849208322	0.0383027996404621	-0.0429222339747923	0.0018423181693868	0.0014671044602973	0.0001911663840584	-0.0007955162333514	3.6544586393963694e-08	6.328460775257581e-07	-0.0012719739608726	-0.0002141449148001	1.6179177571379308e-06	4.5858044534742144e-08	0.0002621202493884	-8.090010457520002e-05	6.5448269202783e-09	6.8707025139437e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
896.7755071629176	0.893163848809877	804206.3102473081	0.7977416608208728	1080.246116820705	0.0738101940974047	0.0054479447526965	1166931.6729062125	825.1601714733858	1.2615835804950848	1.591593130574798	680889.3085859875	857.8625733406313	733.3790152789201	1.046489	21.175812	0.1038584482750879	0.0617740693482869	-0.0479423387	0.0309569462	0.0255621896	-0.0654665407	-0.0563898735	0.033529618	0.0105221265	0.0205247751	0.0023901164	0.0214082534	-0.0326323267	-0.0448154698	0.0423170375	-0.0320658073	0.1037770651	0.0256532487	-0.080280168	0.1254351089	0.0832743764	0.0312724435	-0.0930126239	0.0476676288	0.0072869878	0.1480994125	0.0155774284	-0.0087514183	-0.0405121628	0.1322595518	-0.04402226	0.0886499168	0.083597795	0.0764504919	0.0508033601	0.0939393626	-0.1400887042	0.1651034609	-0.0506706701	-0.0167353432	-0.1107546666	0.0238876028	-0.0190283526	0.046580165	0.0171920393	0.0507073494	0.0289283579	-0.0317416156	0.0164194143	0.0107759093	-0.1080455968	0.0826772519	0.0649149717	0.0065119077	0.1185906161	0.1167111861	0.0815031169	-0.0540503507	-0.1032954222	0.1163363064	-0.0536939216	-0.0619929345	-0.0362225147	-0.1021874541	-0.154075431	0.1466669257	0.0713644458	0.1857835811	0.0340776863	0.0366425861	0.0520915133	-0.0390541355	-0.0840652526	-0.0126518434	-0.0092291866	-0.0729974028	-0.025652618	0.0121569034	-0.0506165552	0.0063685628	-0.0374934005	0.0527065552	0.0618461896	-0.0601159165	-0.0663130295	-0.0053365187	0.0294408979	0.1321913171	0.0869897515	0.0439925362	0.1009846751	-0.0893309677	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0096627970016243	-0.0016445211131355	2.7044496915484253e-06	9.336964589459956e-05	-0.0782698049849841	-0.017248620787754	0.0002975149190797	0.0061261623723874	-0.0156474658127763	-0.0539502654532384	0.0029106311424748	0.000244843186362	0.0005677460047812	0.0003765796207228	3.223355259450144e-07	1.4181221074372793e-07	-0.0014349060380529	-0.0001629320771802	2.0589553380406704e-06	2.6546861774287195e-08	0.0003429093699045	8.078912051610003e-05	6.526881993764935e-09	1.1758683596830121e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
