global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
843.4944755170484	n/a	n/a	711482.9302277805	789.8638812823174	n/a	623884.9509543667	n/a	817.8085358543223	n/a	668810.8013161903	n/a	809.8345057354072	661.7019796405399	n/a	n/a	n/a	n/a	-0.2716356178	0.0298542506	-0.121084438	0.1865519942	-0.0768417438	0.0333874167	0.1532369474	-0.0284982914	0.2907869277	-0.0478091413	0.0921596144	-0.0232255974	0.2323678612	-0.1069126492	-0.1210618206	0.0062058345	-0.1123720694	0.1135260895	-0.1777243326	0.0983409691	-0.0308257657	0.1844038616	-0.1514716179	0.042096969	-0.1309581675	0.085605472	-0.0484688818	0.0333558205	-0.0242119554	0.148991341	-0.0984380083	0.1098105779	-0.1400371856	0.0185811973	-0.0528108087	0.0407222815	-0.2074316347	0.1075676329	-0.1525012252	-0.1360410836	0.0047359116	-0.013487242	0.0389124716	-0.0042578128	0.0480238851	-0.1063946342	0.1502570676	-0.1386053607	-0.0049953851	0.0042300559	-0.1665935335	0.1238811849	-0.2194445188	0.0259230495	-0.2177556077	0.0336170802	-0.2860284418	0.0173189222	-0.033464739	0.0043418153	-0.0822231927	0.0465912271	-0.0401974155	0.1763664505	-0.0481614915	0.0583060694	-0.0640876714	0.0110259799	-0.0274251485	0.013289041	-0.0844071343	0.0930471521	0.1561451084	0.1560591586	-6.691831035254836e-05	n/a	4.478060260439981e-09	n/a	-0.0043580802031755	n/a	1.899286305731021e-05	n/a	-0.0883922420829605	n/a	n/a	0.0078131884604526	-0.0003960177717809	n/a	n/a	1.56830075566309e-07	-0.0002084662031534	n/a	4.345815785719464e-08	n/a	-0.000171041502753	n/a	n/a	2.9255195664004505e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
841.1269376268135	-2.367537890234871	5.605235661697785	707494.5252014614	779.9215391599215	-9.942342122395871	608277.607245581	98.85016687876724	817.5477763073527	-0.2607595469695525	668384.3665450972	0.0679955413357662	809.0484850947721	660.948048371013	1.26627	19.646492	0.1107360007708765	0.0660181722281047	-0.2376188716	-0.1983119519	-0.1239891587	0.1039573949	0.0795704085	-0.0009212723	0.1717635186	0.0902613784	0.2693928905	-0.1097513281	0.098914565	0.0451248336	-0.0989288447	-0.0893114846	-0.0458283065	-0.1239958941	-0.0805704942	-0.1532259203	-0.0387238413	-0.1385117845	-0.0206371937	0.1385459249	-0.0993595432	-0.0227114433	-0.0581037717	0.2846296	-0.0774200511	0.0439293547	0.0571859658	0.0332903258	-0.196180113	0.0721931274	-0.0529751087	0.1042803662	0.0231189164	0.260467626	-0.0070701989	-0.0824741104	-0.1254517744	-0.0904771934	-0.0471547955	-0.0224985194	-0.1601268112	0.1423806137	0.0500613186	0.0545896742	0.1378542066	-0.0449031383	0.1285944631	0.0333484909	-0.2176909681	0.0005111628	-0.1378636825	0.0421596508	-0.2780072976	-0.1431612922	-0.1084150788	-0.0413756032	0.1097358999	0.0203535965	-0.092431565	0.0489247001	0.0365714356	-0.0462505804	0.0407534665	0.0497663265	0.0407157562	-0.0357465432	-0.0652052319	-0.0263667084	-0.1303336495	-0.0804385449	0.155915944	0.1551433414	-1.5389040441959878e-05	5.152926991058848e-05	2.3682256572427667e-10	2.6552656575182797e-09	0.02347235166431	0.0278304318674855	0.000550951292653	0.0007745329379307	-0.0311151366740602	0.0572771054089003	0.0032806668040222	0.0009681517302454	-0.0002610002062622	0.0001350175655187	1.8229742998596456e-08	6.812110766891094e-08	-0.0004139998592085	-0.0002055336560551	1.713958834246578e-07	4.2244083771376144e-08	-5.403983519686444e-08	0.0001709874629178	2.9236712475067097e-08	2.920303788104269e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
839.196014504774	-1.9309231220395304	3.7284641032268873	704249.9507606968	783.459063114264	3.5375239543425323	613808.1035758804	12.514075727547226	816.399649338715	-1.1481269686377118	666508.3874403768	1.3181955361132212	808.5234889845774	654.9772058670206	1.025654	15.913274	0.0614505649147276	0.0359584726104927	-0.137603656	-0.1494062429	-0.0151159659	0.0034458466	0.0898533534	-0.0523521548	0.0270278191	0.0524287778	0.1404178976	-0.1368476391	0.0357239348	0.0480138786	-0.0765298374	0.0646992674	0.0817396773	-0.0019969815	-0.0349311752	-0.1131290284	-0.026290691	-0.1506110601	-0.0780059989	-0.0409827032	-0.1691666502	-0.0462000868	0.0809006335	0.1038441407	-0.1088671342	0.0464853556	0.003613772	0.1522506187	-0.1445143114	-0.0643448696	0.0412387993	-0.0211470814	-0.0082392606	0.1558845013	0.0387340033	-0.1542210275	-0.0380539238	-0.0780880651	0.136952105	0.0597797884	-0.0387014346	-0.0393625964	0.0483280963	0.0916333283	0.1648154337	0.0485528015	0.072642547	0.0887947786	-0.1596511258	-0.092362744	-0.0869643101	-0.0002659939	-0.1938931529	-0.0611799248	0.0188152157	-0.1185305438	0.1215836686	0.0160982795	-0.084823994	0.0323938248	-0.0668069617	0.0359777242	-0.0008795435	-0.0548306948	-0.1115412234	-0.1017773143	-0.0588108664	-0.0219631977	0.0613006916	0.0415323325	0.1554579513	0.1533170814	-0.0088374853334158	-0.0088220962929738	7.810114701833936e-05	7.782938300250276e-05	0.0134003925857086	-0.0100719590786013	0.0001795705214511	0.000101444359681	-0.0224647964482755	0.0086503402257847	7.482838602182895e-05	0.0005046670794624	0.000373999763137	0.0006349999693992	4.03224961136985e-07	1.3987582282653212e-07	-0.0003709998928078	4.299996640069997e-05	1.376409204633991e-07	1.8489971104613261e-09	6.941071225782542e-08	1.2345054745468986e-07	1.5240037666862635e-14	4.817846976138636e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.8554261943178	-1.3405883104561551	1.797177018131689	702001.7152032619	780.8810617006742	-2.578001413589845	609775.2325227722	6.646091288471242	814.8201619897054	-1.5794873490095824	663931.8963849298	2.4947802856813186	806.5250014547239	653.820974628272	1.146324	17.785496	0.0417445642344341	0.0211417973546583	-0.0857736022	0.0490741826	0.0824854235	0.0320320616	0.1047857138	-0.134022442	-0.0963216027	-0.1186599073	-0.0439554233	-0.2025702523	0.1205849249	-0.0163080212	-0.1447806377	0.148229482	0.1149514929	0.0212443655	0.0227644746	0.1065558625	0.0523566918	-0.0517717542	0.0609647899	-0.0242023464	-0.1298074353	-0.0490506841	-0.1227358067	-0.0055127219	-0.0643522946	-0.0633513054	-0.0153562521	0.2019805195	-0.1518106947	-0.1417154055	0.1387932902	-0.0111249696	-0.0981772542	-0.0894011251	0.0117071151	-0.1041967936	-0.0313617788	-0.0303303213	0.0175036839	0.1502521951	0.0710317028	0.0799508747	0.0950176217	-0.0641283742	0.1393753386	-0.1927266143	0.0218104982	0.1625823649	-0.106126746	-0.1794682542	-0.1089004888	-0.0141715832	-0.0974732936	0.049301813	0.0149604453	-0.1252832357	0.098315645	-0.0345205764	-0.0331207596	-0.0424836438	-0.1117649547	0.0529504603	0.0556296312	-0.0809391761	-0.0546761102	0.022921364	0.0408544509	-0.10934873	0.0665231804	0.008324149	0.1547718027	0.1505910958	-0.0152605113230777	-0.0064230259896619	0.0002328832058417	4.125526286387223e-05	0.0235392849232312	0.0101388923375226	0.000554097934697	0.0001027971378318	-0.006531665699228	0.0159331307490474	0.0002538646554662	4.26626568064716e-05	0.0003550210748023	-1.897868833470001e-05	3.6019061090567825e-10	1.260399635537803e-07	-0.0003309773280975	4.002256471030002e-05	1.0954599171456017e-07	1.6018056859901528e-09	0.0001260584608313	0.000125989050119	1.587324074989852e-08	1.58907355471564e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835.9245814998941	-1.9308446944237403	3.728161233984307	698769.9059557731	774.8159832098545	-6.065078490819701	600339.8078374536	36.78517709980378	815.394343527651	0.5741815379456057	664867.935456889	0.329684438517581	806.3386070449118	641.3359396041924	1.091726	16.9384	0.0751942543393731	0.0435870367644062	0.0048120303	0.1250888819	0.1384549626	-0.0489427963	-0.0814840562	-0.0305919386	-0.1397597193	-0.1197849338	-0.0670661231	-0.1126699953	-0.0741914905	-0.0933648157	-0.0330251518	0.1206240467	0.2036890861	0.0257574213	0.0489440253	0.199833757	0.06244154	-0.0225051132	-0.1342951103	0.0090286849	0.197364698	0.0180927664	-0.0521083402	-0.0850451913	-0.0247313961	-0.1101288406	-0.1146820183	-0.0252747171	0.1093481219	-0.1163359757	0.23320324	0.0068659432	-0.0297701391	-0.1869283781	-0.0373884202	-0.0247077911	-0.0993708776	0.1349048108	0.0691892822	-0.1340088452	0.0385237095	-0.0562852147	0.060626988	-0.0062125661	-0.1229764762	-0.0466666154	-0.1016746794	0.1612517399	-0.0115217888	-0.0607166459	-0.1732453582	-0.1154378804	0.0252493809	0.0768789861	-0.0463689307	-0.1219418768	0.0426421829	0.0064646607	0.0770852908	-0.1292839472	-0.0919207155	-0.0629547554	0.1694922624	-0.087107269	-0.0817359417	-0.0916907564	0.1421618766	-0.0304109877	0.0087381046	-0.0603956224	0.1538585052	0.1469813818	-0.0145246421010085	0.0007358692220691	0.0002109652281623	5.415035119887295e-07	-0.0113403641888538	-0.034879649112085	0.0001286038599358	0.0012165899221821	-0.0249614291821984	-0.0184297634829703	0.0003396561820382	0.0006230729468179	0.0004689994284064	0.000113978353604	1.299106509030125e-08	2.199604638455299e-07	-0.0001479999690563	0.0001829773590412	2.190399084066576e-08	3.3480713921692216e-08	3.472303162938028e-08	-0.0001260237377996	1.588198248900013e-08	1.2056889255349434e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
836.8019734726876	0.8773919727934754	0.7698166739224266	700237.5428077845	776.7856188064967	1.969635596642206	603395.897584592	3.8794643835600993	816.5654251629574	1.1710816353063365	666779.0935715613	1.3714321965517633	807.8626944586402	637.5153840224514	1.060385	16.452127	0.121631314782778	0.0736484616321174	0.0220018215	0.1519200719	-0.0504701724	-0.0219403881	-0.1212707611	-0.0691321416	0.0524546494	-0.1176369675	-0.0564672244	-0.0105456119	-0.1678140919	0.034828948	0.1810268598	-0.0037709261	0.0113470928	-0.0539199917	-0.0237401305	0.1779433359	-0.029741129	-0.106598788	-0.2234234839	0.0276093287	0.0217111551	-0.0585837782	0.0399998424	0.0497502141	0.0776643078	0.0637470362	-0.1629483967	0.0324731294	-0.0847738494	-0.0130355491	0.0097599849	0.0690845679	-0.0781350382	-0.0777349894	-0.1519922954	-0.0594732047	-0.1253176186	0.1255037202	0.1289131857	-0.0460109215	-0.0762315008	-0.0241175904	-0.1053962069	0.0821009662	0.0573428707	0.0873060298	-0.0505223575	0.1688609939	-0.0013013536	-0.0520538377	-0.1036262415	0.0610809975	-0.0227645503	-0.0158270181	-0.1818923353	-0.0551747111	0.0220347286	-0.0076204771	0.0237205359	-0.019604606	-0.1130590212	0.0338522734	0.0698619245	-0.0633882498	0.0584533992	0.0793065762	0.0822443277	0.0165022826	0.1506649202	-0.1346576002	0.152719399	0.1425091225	-0.017898939712964	-0.0033742976119555	0.0003203720428483	1.1385884374048593e-05	0.0521010799217265	0.0634414441105803	0.0027145225290101	0.0040248168308358	-0.0204946235713947	0.0044668056108037	1.9952352364707418e-05	0.0004200295953331	0.0001309734709129	-0.0003380259574935	1.1426154793939749e-07	1.7154050082972262e-08	0.0003810091968241	0.0005290091658804	1.451680080645458e-07	2.798506975854766e-07	0.0001399749486465	0.0001399402256148	1.9583266745140892e-08	1.959298624859031e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.6564584088301	0.8544849361425122	0.7301445060944731	701668.3423140241	772.1862595386995	-4.59935926779724	596271.6194203678	21.154105674272365	816.9566745498357	0.3912493868783713	667418.2080915262	0.1530760827327014	807.843363897294	639.7767248527011	1.162479	18.03615	0.0452330193731393	0.0301144557894307	-0.0053981285	0.0126532212	-0.1122362719	-0.0057042642	-0.2227198177	0.1192625587	-0.1367821331	0.0543402008	0.0268344999	0.057901998	-0.0688100251	0.0487129979	0.1679482627	-0.0612071944	-0.1762002965	-0.0131376402	0.2128693942	-1.5921e-05	-0.100818671	0.0824385011	-0.0240608235	-0.0203087607	-0.0704875221	-0.0024750093	-0.1431495376	0.0776164526	0.0684869586	0.0193911407	-0.0209966824	-0.024205798	0.0449039487	0.0719940891	-0.1608180279	0.0531762112	0.1878550223	-0.1315393744	-0.0514352383	0.0450001095	-0.0778317044	-0.0089799523	-0.0240808284	0.0886693184	0.0222520152	0.112954624	-0.0265596675	-0.0700121133	-0.0108193076	-0.0514927968	-0.0695340544	0.0980532975	0.0680844387	0.1898176828	-0.0060662854	0.0820998992	-0.0006477469	-0.077993755	-0.1102359911	0.0134459316	-0.0865575897	0.1274284609	0.042276094	0.1022005473	0.0825219042	-0.0400980834	-0.0409258099	-0.0989579691	0.1903834025	0.1896296749	-0.0159636897	-0.1311642715	0.2752905715	0.0129661032	0.1513561561	0.1372005631	-0.0227720882844835	-0.0048731485715194	0.0005185680048363	2.374757700010253e-05	0.05064122644076	-0.0014598534809664	0.0025645338154243	2.1311721858900066e-06	-0.0200442747404281	0.0004503488309665	2.028140695529809e-07	0.0004017729498697	0.0002200000019213	8.902653100839998e-05	7.925723223389604e-09	4.8400000845372e-08	-0.0001590002047173	-0.0005400094015414	2.5281065100143316e-08	2.91610153753101e-07	1.7511402565379146e-08	-0.0001399574372439	1.958808423988989e-08	3.066492198067673e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
837.7532446723997	0.0967862635695837	0.0093675808157609	701830.4989591335	777.085593248025	4.89933370932556	603862.019233635	24.003470795333754	817.3989948497778	0.4423202999420255	668141.116781427	0.1956472477408034	808.911373158193	646.3285339599827	1.464853	22.727549	0.1288340185724526	0.0764169920202902	0.0328872559	-0.0978982107	0.0632462782	0.1805461107	0.1044501682	-0.0229739791	0.1317996722	0.0551074722	-0.0095617302	0.1041559265	0.0877723673	-0.0821964715	-0.1629092278	-0.0128175583	0.0952631775	0.1159851676	-0.1424088035	-0.0718623878	0.0424953327	0.1306958351	-0.0973021252	0.0665925367	-0.1261996455	0.1376704919	-0.1176113993	0.0945307523	-0.0488915414	0.0981403603	0.0128969939	-0.0749262856	-0.0200526263	-0.0019882796	0.0680051008	-0.0946523784	-0.0953140246	0.1125699243	0.087863933	0.152651943	-0.1129094188	-0.2522418931	0.0920504963	-0.0885550812	0.0622339325	0.1757880434	0.0665205923	-0.0410660862	-0.0853458292	-0.0979914432	0.1286975435	-0.0922137494	-0.1231315462	0.0658189158	0.0368558212	-0.1096115591	0.0373638364	0.1738798932	0.1048563562	-0.0238585046	-0.1198239937	-0.0036019322	0.0148312377	0.0194830498	-0.0130767041	0.0299972578	0.0338579682	-0.0604041575	0.1254680095	0.0720818472	0.1091343316	-0.0056021444	-0.0231407765	0.0375582992	0.1497707771	0.1310868562	-0.0277736486201121	-0.0050015603356286	0.0007713755576734	2.5015605790933276e-05	-0.0180033414381739	-0.0686445678789339	0.0003241203029394	0.0047120766992855	-0.0359822967670595	-0.0159380220266314	0.0002540205461213	0.0012947256806327	7.802624966059008e-05	-0.0001419737522607	2.015654633098543e-08	6.088095636096734e-09	0.0003199935130298	0.000478993717747	1.0239584838115277e-07	2.294349816411885e-07	-0.0001640123852148	-0.0001640298966173	2.6905806984303574e-08	2.6900062503847946e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.8565331029627	1.1032884305629975	1.2172453610141627	703680.2831295219	779.2421772785676	2.156584030542604	607218.3708498426	4.650854680791381	817.8367256014502	0.4377307516724613	668856.9097425018	0.191608210959738	809.0938296935719	646.3043950647645	1.187106	18.418245	0.1172677520404789	0.0759257539286703	-0.0133005847	0.1037215729	-0.0453660878	0.0356318727	0.139788459	-0.1028191941	0.0540145022	-0.130703271	-0.0698104325	0.0127004144	0.0377013853	-0.1057785315	-0.0393298067	-0.0973967136	-0.111622293	-0.0177688441	-0.1262314246	0.0435747852	0.134478725	-0.0732297996	-0.0088356779	0.0365528404	0.0417072383	-0.0578797341	-0.0980531452	0.0578552327	0.0780188848	-0.0988263231	-0.1245658185	-0.1268415244	-0.0421531358	0.0728021398	-0.0684623467	0.0284732458	-0.1827052173	0.0318273157	0.0321181503	-0.026979605	-0.0547938121	0.135966844	-0.0581041953	0.0088044278	-0.0231660464	0.1393754655	-0.0588997666	0.1928483096	-0.0410109199	-0.0157240619	0.0162074047	-0.0622075474	-0.0879356733	-0.1106484465	0.0827131066	0.0576950731	0.0994698294	0.0720031008	-0.0584211657	0.114801498	-0.0188289511	-0.1206780644	-0.0945709635	-0.0101549826	0.0176423694	0.0666193463	-0.0715559367	-0.0941491627	0.0724365641	0.0214758756	-0.0140536209	-0.0496927924	-0.1107716427	0.0987918205	0.1479655889	0.1242038795	-0.0207003412984363	0.0070733073216757	0.0004285041298717	5.003167646687245e-05	0.0537652662050902	0.071768607643264	0.0028907038501042	0.0051507330430527	-0.0529606149156052	-0.0169783181485456	0.0002882632871532	0.002804826732239	6.993738022284296e-08	-7.795631228036724e-05	6.0771866243541365e-09	4.891237152434506e-15	0.0006029997530248	0.000283006239995	3.636087021479698e-07	8.009253187610753e-08	-0.0002320002114793	-6.79878262645e-05	4.622344520171836e-09	5.3824098126439934e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
838.6311131382408	-0.2254199647218229	0.0508141604951878	703302.143923485	777.4906632350041	-1.7515140435634748	604491.7314176066	3.067801444800074	817.5213035779714	-0.3154220234788454	668341.0818038256	0.0994910528954893	809.4938095171834	641.8222227198373	1.093617	16.967735	0.1361678395868301	0.0625839767739786	-0.0139148313	0.011490452	-0.0782427371	-0.1643440793	0.0633382159	-0.1226108779	-0.0034016151	-0.0427831378	-0.0404909373	-0.10657612	0.1187061931	0.1097881387	-0.0059434876	-0.0521552459	0.0357596868	-0.0710047686	-0.0700821893	0.1076443145	0.1091736216	-0.14566687	0.1254094595	-0.1418107009	0.0269033873	-0.0194288735	-0.0847210348	-0.1401339005	-0.0918705933	0.0921020298	0.0561069949	0.0144121735	0.0752334377	0.0337024746	0.0542544069	0.0536691131	-0.1412966849	0.0072908948	-0.0074063193	-0.1976690267	0.0814314656	0.0111612997	-0.0313599288	0.0426347412	0.100755402	0.1087812958	0.0141215452	-0.0778606573	0.0729752836	0.1243735351	-0.0559551592	0.0677175738	-0.0314833966	-0.1341624896	0.1121997649	-0.0112281879	0.003737834	-0.0624634677	0.152332702	0.1111950197	0.0622427697	-0.0259877578	0.0709857772	0.001685244	0.0170146901	-0.0020068479	0.0279036778	0.1054057816	0.1581962408	0.0595406614	-0.0226510852	0.1347842152	-0.0948132611	0.0154216927	0.1459432408	0.1165920251	-0.0272811619547752	-0.0065808206563389	0.0007442617976026	4.330720051089676e-05	0.0131063635258499	-0.0406589026792403	0.0001717767648717	0.0016531463670799	-0.0274771318797206	0.0254834830358846	0.0006494079076402	0.0007549927763355	0.0005659998314631	0.0005659298940828	3.2027664501665654e-07	3.203558092162576e-07	0.000131999868393	-0.0004709998846317	1.742396525576932e-08	2.2184089132316889e-07	-3.7325886649791726e-08	0.0002319628855926	5.380678029246893e-08	1.3932218141931005e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
