global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
825.6600670251747	n/a	n/a	681714.5462800161	878.292982062515	n/a	n/a	771398.5623402653	761.5937704270885	n/a	n/a	580025.0711533489	761.6404718338816	611.7038196096472	n/a	n/a	n/a	n/a	-0.1244848655	0.0496856327	-0.0270008139	0.1139354979	-0.0413283315	0.0803686155	-0.0819021262	0.1109902955	0.0209826609	-0.1135007785	0.096016499	-0.0679555438	0.1431047274	-0.080503657	-0.1104879328	0.0622682527	-0.0575642906	0.1054251573	-0.037625684	0.0996384352	-0.043728327	0.0344690699	-0.0211335241	0.0502301429	-0.0550667142	0.2494106041	-0.0593730473	0.1205470586	-0.0426092849	0.0781117012	-0.032729724	0.0186922071	-0.0747095801	-0.0106878666	-0.1245377449	-0.0732000078	0.017353196	-0.0856937582	0.0157883049	-0.0540907998	0.1227342318	-0.0075695025	-0.0201558417	0.0506856035	-0.05922057	0.061624829	-0.1385042666	0.0861866752	-0.010072418	0.0073896261	-0.1142015013	-0.0988885163	-0.1460352322	0.0360990242	-0.0462679535	0.0781705268	-0.0340735949	0.0136258722	-0.0012776704	-0.1062724595	0.1107007913	-0.1227305597	0.0519171228	-0.004172651	0.0026114049	-0.0221955	0.0245911203	-0.032086325	0.1237862221	-0.0608354754	0.0138380044	-0.1324364287	0.0835402183	-0.122571232	0.0281237121	0.1561451084	0.1560591586	0.0059721839121777	n/a	n/a	3.566698068087414e-05	-0.0413035303932218	n/a	n/a	0.0017059816229437	0.0658677252886832	n/a	0.0043385572347054	n/a	0.001731367405362	n/a	n/a	2.997633092349944e-06	-0.0005084550962544	n/a	2.585265849070712e-07	n/a	-0.0005250602116813	n/a	n/a	2.756882258908116e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.5541864075115	0.8941193823367257	0.7994494698702079	683191.8230677831	866.332615495539	-11.96036656697595	143.05036841643604	750532.2006713415	761.1701872794858	-0.4235831476026988	0.1794226829330097	579380.0540030876	760.8896193654914	604.3512587834973	1.193855	19.691982	0.075136853895282	0.0414012632215601	-0.0943485354	0.0763081207	0.1786751136	0.1138375726	0.0207455413	0.16002186	-0.0250968389	0.1321266162	-0.0254996245	0.0754223926	0.0645020521	0.072272185	-0.1012255273	0.091470879	-0.1141838459	-0.0356028748	-0.1620323537	-0.0060203877	0.1236161126	0.1308406205	-0.0098855696	-0.0527926693	0.0586844698	-0.0270349454	0.0294622246	0.1546581301	0.0846745603	-0.0016091903	0.0378995917	0.1294121852	-0.0498173326	-0.0799403309	0.1775872984	-0.0502383208	-0.0909343373	-0.1498594657	-0.1052567213	0.0248698686	-0.0375618323	-0.0910819877	0.1205168282	0.098276502	-0.0433686131	-0.0394574078	0.0734738528	-0.142304044	-0.0754644816	-0.0107283413	0.1056830709	-0.1695348957	0.0386560269	-0.0854379273	-0.1486513143	-0.0400584744	-0.0489280115	-0.0079898022	0.0656435037	0.10919511	0.0356068416	-0.0602920531	-0.0121049402	-0.0080157886	0.0595933148	0.0671348256	-0.0383653675	-0.0393111132	-0.0861457607	-0.0590388383	0.0497769403	-0.0479140303	0.0313351491	-0.128525565	0.102175384	0.0247619916	0.0451661307	0.155915944	0.1551433414	0.0162183042533143	0.0102461203411365	0.000104982982045	0.000263033392853	-0.0744165229799023	-0.0331129925866805	0.0010964702780455	0.0055378188924183	0.0414937508800932	-0.02437397440859	0.0017217313620992	0.0005940906284706	0.0016058742030689	-0.000125493202293	1.5748543821776914e-08	2.5788319560821745e-06	-0.0004864220918368	2.2033004417599937e-05	2.3660645142688834e-07	4.854532836659783e-10	-0.0005256093361481	-5.491244668000099e-07	3.015376800383952e-13	2.762651742460465e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.5181128446951	-0.0360735628163411	0.0013013019342645	683132.1908603562	872.7240605256995	6.391445030160526	40.85056957356368	761647.2858204648	760.3734644736013	-0.7967228058845421	0.6347672294165378	578167.805475587	761.7075307103207	625.6691278495998	1.213512	20.016226	0.08354956113576	0.0520613584150404	-0.1008096618	-0.0789199869	-0.0938904193	0.0221940907	0.0791975563	0.0014972532	-0.1412544714	0.0560116707	-0.0126351979	-0.0961235868	-0.0962862471	0.0223099189	-0.0659681398	-0.0931863399	-0.1574065626	-0.0984388617	-0.0559234741	0.0834216198	-0.0470549729	0.0306168474	0.0221914961	-0.0093295345	-0.1228215047	0.0055708328	-0.0677080864	0.0364959276	-0.0532789516	-0.0669636969	-0.0568185743	-0.0031757099	-0.0781606683	0.0828702858	0.0346711164	-0.1248529504	-0.1163812191	-0.021662864	-0.1416193696	-0.1239659712	-0.0027265715	0.0113928269	0.0360237236	-0.1150966334	0.0022097213	-0.0216429955	0.1202318734	0.0554908371	-0.0034957987	-0.1134663757	0.0619398316	0.0422916303	-0.0259713292	-0.0745292749	-0.1351155029	-0.0456278907	-0.0784622227	-0.0123869224	-0.0330924145	0.0105502029	-0.0704993203	0.1053627363	0.0379126467	0.0144227022	-0.0663726029	0.0285851662	0.0996297755	-0.0234405181	-0.094299445	0.0846347187	0.061845968	-0.0343076785	0.0018997681	0.0496831254	0.0910159818	0.0423474638	0.0800415429	0.1554579513	0.1533170814	0.0082828206874552	-0.0079354835658591	6.297189942401984e-05	6.860511854053584e-05	-0.0244654514187345	0.0499510715611677	0.0024951095501089	0.0005985583131224	0.0418426256441364	0.0003488747640431	0.0017508053207953	1.2171360098619554e-07	0.0019998468058565	0.0003939726027876	1.552144117472361e-07	3.9993872468944455e-06	-0.0005980252482531	-0.0001116031564162	3.576341975481819e-07	1.2455264522081125e-08	-0.0005249024704582	7.068656899000304e-07	4.99659103557846e-13	2.755226034931216e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.506315550268	-0.0117972944270832	0.0001391761557992	683112.6896444792	867.9205350291973	-4.803525496502289	23.07385719554756	753286.0551253681	761.2325394661195	0.8590749925182308	0.7380098427701983	579474.9791420372	760.9256250803094	620.2698103679818	1.041767	17.183384	0.067005096776636	0.0395867725344783	-0.0702423369	-0.0152463558	0.017944458	0.0174666738	-0.1367267583	-0.0200437454	-0.1182841803	0.0744968238	-0.0477958104	0.072280488	0.017041902	-0.0265492065	-0.1133362637	-0.0735638914	-0.0760322774	-0.0139306871	-0.0487780578	0.0225704683	0.0768976258	0.0401467023	0.0769255559	-0.0681972474	0.0971215627	-0.027704536	0.0679867285	0.0166124477	0.0166567967	0.0728884702	0.0405681507	0.0954115243	0.1667940592	-0.1936900275	0.0295473805	0.0723942396	-0.0826820813	-0.0506980196	-0.0573132938	0.0215121448	-0.0657167193	-0.1323614365	-0.0081585448	0.0588890725	-0.008272236	0.0622133618	0.0110544293	-0.0408664156	-0.071088211	0.1347160883	0.0176791221	-0.1482176385	9.6175e-06	-0.0643523713	-0.1288515016	-0.0525296733	-0.056277347	-0.038297168	-0.0481784754	0.0617794217	0.0378521029	-0.0555985157	0.0706373043	-0.092146483	0.0383997043	0.0902764171	0.0758857042	0.0012243862	-0.0504328111	-0.0556772338	0.0317111956	-0.0239100472	0.0675524175	-0.0090955589	0.0123596379	0.1219797412	0.0510619833	0.1547718027	0.1505910958	0.0166000611780248	0.0083172404905695	6.917648937797043e-05	0.0002755620311141	-0.044910961741678	-0.0204455103229435	0.0004180188923655	0.0020169944845624	0.0117605580780235	-0.0300820675661128	0.0001383107263065	0.0009049307890521	0.0019998895056878	4.2699831300126174e-08	1.8232755930592345e-15	3.999558034960194e-06	-0.0004350252237268	0.0001630000245263	1.892469452785524e-07	2.65690079955744e-08	-0.0005250653140408	-1.6284358259999014e-07	2.651803239399981e-14	2.756935840087639e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.0943683151428	-0.4119472351252398	0.1697005245273296	682431.9053619948	874.6260704507633	6.705535421566083	44.96420528987742	764970.7631121436	761.3886347616873	0.1560952955677521	0.0243657412983839	579712.653144266	762.0948669754831	629.9417794278161	1.309327	21.596632	0.111885791250105	0.0781145515544723	-0.0587632899	-0.0592176175	0.0845655542	-0.1483896527	0.1157321974	0.0265017107	0.1787295347	-0.0158650465	-0.0855470612	-0.1698534253	-0.0861268476	-0.0137145215	0.0968998243	0.1558291244	-0.0697702929	0.0051852319	0.0768208498	0.0379303916	-0.1582586392	-0.1126460936	0.0905922815	0.028244986	-0.0440293881	-0.0443737174	0.0624768565	0.0762859382	0.2470014348	0.0082487657	0.1027601253	-0.0152866837	0.0648510252	-0.0118545649	0.018069534	0.0117077512	-0.0875805286	0.0781246676	0.0179024185	-0.1365544478	-0.0280479167	0.1790806987	-0.0066873427	-0.066621986	-0.1213792596	-0.0544533788	0.0425194451	-0.1494947021	-0.0805984843	0.056169864	-0.0133318312	0.0375218986	0.0356134686	-0.0572508186	-0.0330111833	-0.0028125861	-0.0386674717	0.1018725993	0.1097276876	0.0769546215	0.158908787	0.0825208453	0.0187272978	0.1500606983	0.0329057908	-0.0451453665	-0.026870955	-0.0403951345	0.0305810545	0.0482528461	0.0575863941	-0.072080153	0.0801579324	0.1632272189	-0.0568198785	0.1015572729	-0.0246395067	0.1538585052	0.1469813818	0.0164987825223477	-0.000101278655677	1.0257366095760421e-08	0.0002722098247197	0.0241204856724976	0.0690314474141756	0.004765340732096	0.0005817978290771	0.0404815545437458	0.0287209964657223	0.0016387562582782	0.000824895637984	0.0017548963290316	-0.0002449931766562	6.002165660809606e-08	3.079661125648586e-06	-0.0003999609784381	3.506424528870001e-05	1.599687842731623e-07	1.229501297666121e-09	-0.0005256492663865	-5.839523456999856e-07	3.410003420485155e-13	2.7630715125266565e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
827.9976345131853	1.9032661980425016	3.62242222061116	685580.0827594304	878.3509515775304	3.724881126767059	13.874739408545436	771500.3941371532	764.2915357035976	2.902900941910275	8.426833878543562	584141.5515481635	765.8930878006785	619.9177421242053	1.125801	18.569483	0.1384278761860356	0.1036920222500252	-0.090800007	0.0411547623	0.059486782	-0.0256080802	0.065176985	0.0377304123	0.0595346281	0.0382483929	-0.0329963524	-0.0234597939	0.0870054981	-0.0608503599	0.1153752078	0.13119914	0.0324407171	0.160947713	0.0471722756	0.0294430588	-0.0808552502	0.0555917977	-0.1449438225	0.0242986202	-0.1102642773	-0.03448688	0.062301	0.0859825352	-0.0397973148	-0.0817534893	-0.075909755	0.0312331144	-0.122864833	0.01501658	0.0940757984	0.1315115715	-0.0153709434	0.0147352807	0.1815116339	-0.0247636388	-0.0063323458	0.097184537	0.0969549565	-0.0142583701	-0.0027488679	0.0410827738	-0.0321305266	0.0194979786	-0.0566040937	-0.2459109631	-0.0350358112	0.1217352326	-0.1371918233	-0.057841034	0.0175021923	0.0946554696	-0.0891942535	0.2411024863	0.0033882639	-0.0043664606	0.1087384029	0.0449233915	0.0377180874	0.1432072199	-0.0083365342	0.0135967515	-0.0885222466	0.0688225479	-0.0822634418	0.1465110789	-0.0485276315	-0.0673911481	-0.0881094401	0.0475841159	0.0138350329	-0.0623662182	-0.0524909282	0.152719399	0.1425091225	0.016437923132571	-6.085938977670041e-05	3.703865323992346e-09	0.0002702053169123	0.1042256736232332	0.0801051879507356	0.0064168411366226	0.0108629910422167	0.0421434506852591	0.0016618961415132	0.0017760704356608	2.761898785176785e-06	0.000690912808957	-0.0010639835200746	1.1320609309903368e-06	4.773605095808521e-07	-0.0003321816849453	6.777929349280001e-05	1.1034467181309855e-07	4.594032626383122e-09	-0.0005258851068993	-2.3584051279999885e-07	5.562074747776642e-14	2.765551456584882e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.9776879591581	-2.019946554027229	4.080184081126475	682239.1410063563	871.5555793866008	-6.795372190929584	46.17708321325913	759609.1279599135	763.0640545752741	-1.2274811283234612	1.5067099203902374	582266.7513848569	763.4406509238795	615.283939703291	1.33343	21.9942	0.3390451566718656	0.2889628966883742	-0.0639480251	0.0321239556	0.0258955912	0.0460729633	0.0036821108	0.0639359624	-0.1338707281	0.0600533459	-0.030480036	-0.0388041545	0.0761775885	0.0138407367	0.0553210698	-0.0357799809	-0.0525701165	0.0733066472	-0.070162829	-0.0251027894	0.0396918597	-0.0195921154	-0.0668127186	-0.0688683062	-0.1096104601	0.1716722242	-0.0992037497	0.0458478684	0.0494758209	-0.0011834109	-0.0187689126	0.012225734	-0.279710747	-0.1003831976	-0.0218983364	-0.0234086868	-0.0735760546	-0.0420698711	0.0484961272	-0.0124508217	0.0606019126	0.0399417943	0.0766688612	0.0371245228	-0.0311135801	0.0121696333	0.1671579508	0.0928846284	-0.0699940529	0.138164334	0.0883852946	0.0796796772	-0.2123242748	-0.0818057581	-0.1826485497	-0.0393888148	0.0572981972	-0.1726385111	0.0038422531	-0.0427723496	-0.0307522605	-0.1220386992	-0.0826290206	-0.1764842111	0.1445948308	-0.1524144738	0.067939506	-0.0816211761	-0.1193534805	0.0082677383	-0.0331471022	0.1261184666	0.0252419623	-0.0921392186	0.0075554482	0.0741821476	0.1637891875	0.1513561561	0.1372005631	0.0068660815602612	-0.0095718415723098	9.162015108539812e-05	4.714307599215888e-05	-0.1781487319595385	-0.2823744055827717	0.0797353049282236	0.0317369706987915	0.037506394655125	-0.004637056030134	0.0014067296400259	2.1502288626602997e-05	0.0014049359184087	0.0007140231094516	5.098290008310742e-07	1.9738449348348973e-06	-0.0003342757319935	-2.094047048199982e-06	1.1174026499979023e-07	4.385033040075058e-12	-0.0003927651936662	0.0001331199132331	1.7720911299188073e-08	1.542644973556476e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
825.7808310786454	-0.1968568805126551	0.0387526314051737	681913.9809769383	880.4845857685115	8.929006381910654	79.72715496820118	775253.1057759472	761.1384991553522	-1.9255554199219205	3.7077636751906833	579331.814896462	762.5848004792866	619.9940371609257	1.40297	23.141222	0.1837065096757796	0.1301706454283296	-0.0853792133	0.0790478493	0.0700589988	-0.0147337414	0.0473997457	0.0100996844	0.0959401699	0.0332133301	-0.0776256546	0.0301520174	-0.0773147278	-0.135212115	-0.0234260848	0.2001678968	-0.0785724871	-0.0575748706	-0.0340375873	-0.0232972846	-0.1101532198	0.0773832928	0.032073493	0.005512763	0.1992514892	0.1843320432	0.1364927168	-0.0911510952	0.0471778	-0.0377820005	-0.0398111028	0.0256562032	0.0346830955	0.0207068751	0.0640192472	-0.233331696	-0.0729543945	0.0026316763	-0.0691910519	0.0100025112	-0.1575140994	0.0097769174	0.0461227365	0.0087306087	-0.1762303194	-0.076837372	-0.2008629984	-0.0289998701	0.1771428873	-0.0738971233	0.0200548566	0.1312835647	0.1886707232	-0.0755696223	-0.0665102366	-0.0218174839	-0.0157223155	0.0428479972	0.1667021616	0.0849786943	-0.0022551137	-0.0461077087	-0.0580417228	0.0403582848	-0.0516627557	0.0164685418	-0.180057544	0.0256623469	0.2717579399	-0.0193263056	-0.0898764842	0.0520401908	0.0280645918	0.1371921585	-0.0778306852	-0.1290968778	0.1858019661	0.1497707771	0.1310868562	-0.0030928584559006	-0.0099589400161618	9.91804862455088e-05	9.565773428235842e-06	-0.0540221795684061	0.1241265523911324	0.0154074010085085	0.0029183958853211	0.0511502184993304	0.0136438238442054	0.0026163448525292	0.0001861539290917	0.00096187481289	-0.0004430611055186	1.9630314322345253e-07	9.252031556721726e-07	-0.0004777531607178	-0.0001434774287243	2.2824808257584807e-07	2.058577255333659e-08	-0.0005257705279088	-0.0001330053342425	1.7690418936985734e-08	2.764346480174982e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826.4228378740463	0.6420067954009028	0.4121727253409366	682974.7069597922	869.0160322902965	-11.468553478214972	131.52771888267674	755188.8643775696	761.3893560101909	0.2508568548387302	0.0629291616195797	579713.7514456132	760.2490195505243	611.498447716345	1.200592	19.803106	0.0648158097007382	0.0419065701783843	-0.057952794	-0.0031089152	-0.1043115336	0.0203648921	-0.0826925492	0.0269679971	-0.0497112236	0.0226326339	-0.0145649733	0.1187780889	-0.0500474542	0.0294279155	-0.1149144346	0.041043873	-0.0819881457	-0.0681242074	-0.0855131243	-0.0181693862	0.0844355892	0.0506714855	-0.0172023727	0.0199651455	0.1906320948	-0.0674170584	-0.0874344613	-0.1760534437	-0.1705473247	-0.0562926664	-0.0757081297	0.1892374837	-0.0228020497	-0.1239186935	0.0054143089	0.1807340636	-0.0625682614	-0.0629960671	-0.1090528456	0.0824472032	-0.0491066196	-0.1276059085	-0.0227491902	0.0104869202	0.1588771201	0.001589336	-0.1315101237	0.0637573019	0.000274197	-0.0160380074	-0.0447843886	0.0233720612	-0.1819977052	-0.0411441084	-0.0572466858	-0.0186465977	-0.0118024031	0.0223296832	-0.0793270119	-0.0430971077	-0.073115424	0.0053343366	0.0607539888	0.0013884554	-0.0894940433	0.0900080983	0.0244132077	0.0982723486	0.0383599588	0.0228875583	-0.1336284718	0.0465189356	0.0716837101	0.0799022439	0.108522698	0.1090986498	-0.0238578112	0.1479655889	0.1242038795	-0.001933046164126	0.0011598122917745	1.3451645521514495e-06	3.7366674726422423e-06	-0.0195997633949076	0.0344224161734985	0.0011849027352215	0.0003841507251363	0.0280442515488203	-0.0231059669505101	0.0007864800449335	0.000533885708718	0.000867382095416	-9.449271747400008e-05	8.9288736556212e-09	7.523516994482509e-07	-0.000449728079205	2.802508151279997e-05	2.0225534522541883e-07	7.854051937990826e-10	-0.0005258050146211	-3.448671230001348e-08	1.1893333252639013e-15	2.764709134006952e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
828.0919168428418	1.6690789687954748	2.7858246040753656	685736.222740452	874.6860384778912	5.6700061875947085	32.14897016736228	765075.665908147	762.5201217159148	1.1307657057238885	1.2786310812412436	581436.9360216535	763.5763854980469	614.3481728189388	1.135892	18.735918	0.0441634255118681	0.025480740573338	-0.0181952076	0.0572017788	0.1668956589	0.0452622218	-0.0196294208	0.0429138877	-0.0771481835	-0.030950193	-0.0075464898	0.0476876889	0.0739176849	0.1235424541	0.1023059748	0.0050536277	-0.0310340425	-0.0046772556	-0.0583255744	0.0300163427	0.0683611036	0.1390679935	-0.1099137754	0.0342718094	-0.0717081681	0.0485533746	0.0491854008	-0.0078558391	0.1950695719	0.1926531016	-0.0576563764	-0.0937947783	0.0435400752	0.097965421	0.0739249283	0.0775275277	-0.0154209207	-0.0530089221	-0.0404155544	0.0462639476	0.1633890887	-0.0036578704	0.218738417	0.0347595704	-0.0295721445	-0.0804858259	-0.0241545421	0.0342421763	0.0522377453	0.0411038835	-0.1103278825	0.1806828002	0.1621079272	-0.0241637409	-0.0338925909	-0.0228771541	-0.0086366774	0.0104090473	0.0215637946	0.0267220881	0.0582426832	-0.0017735148	-0.0189109984	0.0469595289	0.0729920271	0.0479139232	-0.0310348332	-0.0338618562	0.0057411726	-0.0926218523	-0.0837671507	0.0031841337	0.067864496	0.0275194498	-0.0057097555	-0.0041529448	-0.0122839928	0.1459432408	0.1165920251	0.0035481715282656	0.0054812176923916	3.004374739138669e-05	1.2589521193994642e-05	-0.0367589963980776	-0.01715923300317	0.000294439277257	0.0013512238161938	0.0118249481497088	-0.0162193033991115	0.0001398293987433	0.0002630658027524	0.0008674093581718	2.7262755800073687e-08	7.432578538144515e-16	7.52398994644014e-07	-0.0003437282147387	0.0001059998644663	1.1814908560745385e-07	1.123597126687398e-08	-0.0005258513157429	-4.6301121799986224e-08	2.1437938799371595e-15	2.765196062685391e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
