global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
4959.040523861451	n/a	n/a	24592082.917300057	4173.668374526441	n/a	17419507.700522184	n/a	4638.483339712588	n/a	n/a	21515527.69279124	4619.376990314535	4073.547088143093	n/a	n/a	n/a	n/a	-0.0001596467	-0.0911007849	-0.0647765236	-0.0219840559	0.0262329458	0.0696043829	-0.0290315545	0.0656857003	0.0802002911	-0.0253068854	0.1256382078	-0.0033020005	0.0179693982	-0.0334546082	0.1065649828	-0.040718008	0.0108616332	-0.040163164	-0.0425169319	0.0355340398	-0.0397500756	0.0194689231	-0.0234641174	0.062406137	-0.0654017754	0.0370899889	-0.0798778951	0.0635437802	-0.01406966	0.0028653704	-0.0635117028	0.0523907194	-0.0043075283	0.0596209873	-0.0330268276	0.0868173385	-0.0655823631	0.0009783866	-0.0152619874	0.0544894016	-0.1035611175	0.0453106369	-0.0212368013	0.0004317916	-0.0761717232	0.0169830408	-0.0334537032	0.0125761023	0.0357889903	-0.0644513438	0.0159997542	-0.0645311514	0.067270123	-0.0130678291	0.0352401101	-0.0108480489	0.0623329159	-0.0024489695	0.0704649338	-0.0691568073	0.0796028113	-0.0018331505	0.0257538188	-0.0297508218	0.1361273429	-0.0463431167	0.017898871	-0.054785618	0.0006446659	-0.0511309516	0.0831827778	-0.0366135	-0.0416446584	0.0287749705	-0.0470421337	0.0597518333	-0.0194660572	0.0210736113	-0.0843110094	0.0183018767	-0.0411628681	0.052962118	-0.1417632807	0.0115707734	-0.005375083	0.1054052417	0.105393201	0.1053731342	0.1053450429	-0.0001506034246006	n/a	2.268139150142861e-08	n/a	-0.0272046984198652	n/a	0.0007400956161158	n/a	0.0624647466768664	n/a	0.003901844577405	n/a	0.0009562806328865	n/a	9.14472648833805e-07	n/a	0.0007197923059085	n/a	5.181009636450757e-07	n/a	0.0006111563662921	n/a	n/a	3.7351210405936353e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4957.412603476095	-1.6279203853564468	2.6501247810590822	24575939.72110363	4174.63387555453	0.9655010280894204	17427567.994927436	0.9321922352417276	4638.9622303423575	0.4788906297699213	0.2293362352814319	21519970.57454294	4622.974778751172	4057.155205941668	1.034325	16.23061	0.0454713195396901	0.0244986526115758	-0.022233314	0.0115472264	-0.0879050006	-0.0184038626	0.0928337097	0.0150879806	-0.073001062	-0.0196602115	-0.0229452026	-0.0426882506	0.0956427001	-0.0308507505	-0.0353788364	0.0597042305	0.0012544081	0.0396380221	-0.0090636558	0.07249195	-0.0064633679	-0.0117344397	-0.0192176592	0.112673723	-0.0543203466	0.0766034291	-0.0011540051	0.048780992	0.0533529565	0.0365971966	-0.0659231704	0.0377403057	0.061762708	0.065185948	-0.034590944	-0.0296277507	-0.0504084634	0.1285351158	0.0796111864	-0.0069250066	-0.0708508819	0.0345779782	-0.090356516	-0.0140212261	0.0073423552	0.0518821266	-0.0044383334	-0.0241824971	0.0653509718	-0.0525247894	-0.0035521181	0.0828689855	-0.0283973783	0.0594533943	0.0009652247	-0.1214178469	0.0215514313	0.0001371399	-0.0628627687	-0.0176076576	-0.0308661119	0.0089917813	0.0573377969	0.0034444751	0.0216569244	0.0036739699	0.1426408373	-0.0055552718	0.0351522437	0.051719478	0.080176907	-0.0349018116	0.0843214746	-0.0634547197	-0.0691339121	0.0194792276	-0.0618184404	0.0352925007	-0.0596694864	-0.0204128281	-0.0364816028	0.0385666468	-0.0159459108	-0.0032988492	-0.0265998256	0.0135374123	-0.0344046046	0.1053731342	0.1052647956	0.1050843138	0.1048318124	1.7327009629752865e-05	0.0001679304342303	3.0022526270954847e-10	2.8200630740794872e-08	-0.0187965784702441	0.0084081199496211	0.000353311362188	7.069648108721637e-05	0.0432895066110177	-0.0191752400658486	0.0018739813826253	0.0003676898315829	0.0011007062906553	0.0001444256577688	1.21155433828815e-06	2.0858770621950552e-08	0.0008408855761523	0.0001210932702437	7.070885521809856e-07	1.4663580098337967e-08	0.0007000380200793	8.888165378720001e-05	7.899948379947687e-09	4.900532295565465e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4953.303916501975	-4.108686974119337	16.88130865129791	24535219.68923381	4101.0520221959405	-73.5818533585898	16818627.688757412	5414.289143685012	4636.868798708887	-2.0934316334705727	4.38245600401527	21500552.256439995	4618.881217011149	4023.54683026574	0.978372	15.352603	0.0468211265543057	0.0206010261264047	-0.0377519297	0.0750339638	-0.0616319024	0.0958961238	0.0099396227	-0.0633024618	-0.0129786811	-0.0640741798	-0.0934947898	-0.0148159989	-0.0367340493	-0.0155834562	-0.0452160231	0.0468328375	-0.0419056704	0.0765212456	0.0394793564	-0.0148602116	0.0757645618	0.0335224477	-0.0576150393	0.0531682949	-0.0022254319	-0.0311322236	0.0430829898	-0.0265621834	5.2439e-05	-0.0155155107	-0.0303967388	-0.0843670057	-0.028525707	0.0696273523	-0.1007305798	-0.076582313	0.1031148521	0.0307218631	0.0254393873	-0.0673678242	-0.0559418789	-0.0519478604	0.0056183743	-0.055176666	0.0170828111	0.0501081209	0.0400463025	-0.0619815945	0.0434394199	0.0788343157	-0.0488099767	0.0157628657	-0.0183929964	0.0163167694	0.0343639198	-0.0430944196	-0.0129398375	-0.0583682113	0.052873601	0.0777152562	-0.0084234059	-0.0089166379	-0.0721885795	0.0144614072	0.0217993009	-0.0169784408	0.096788118	0.0213573359	0.0120484321	0.0358438235	0.1392857265	0.0420054532	0.1025115161	-0.0495550085	-0.0914933785	0.0002548243	-0.0471567	0.0391615122	-0.0341760733	0.026340538	0.0787195618	0.0315837423	-0.0765198073	0.1029702021	-0.068309841	-0.0167714764	0.0437884175	0.1053089291	0.1050081413	0.1045074645	0.1038078519	-8.621131013342165e-05	-0.0001035383197631	7.43238999492101e-09	1.0720183659381374e-08	-0.0273867318666418	-0.0085901533963977	0.0007500330823353	7.379073537364298e-05	0.0306562875261278	-0.0126332190848899	0.0009398079648846	0.0001595982244468	0.0008012799137193	-0.000299426376936	6.420495001300088e-07	8.965615520501961e-08	0.000708249358329	-0.0001326362178232	5.016171535734403e-07	1.7592366278469877e-08	0.0006222162997735	-7.782172030580009e-05	6.056220151354177e-09	3.87153123703826e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4954.8798508585805	1.575934356605103	2.48356909632834	24550834.336444348	4106.241368586095	5.189346390154242	16861218.177087802	26.92931595700686	4639.868914668231	3.0001159593439297	9.000695769510148	21528383.545304548	4622.770433048047	4028.402576459	0.911996	14.311029	0.0891192229734476	0.0516191331757232	-0.0039949994	0.0219109094	0.0113444533	0.1348342237	-0.0217655125	-0.0575509817	-0.0413431765	-0.0806465723	-0.0310342306	-0.0272205623	-0.0589053331	0.0470199534	0.0162868402	0.0540527825	-0.0126439137	-0.0064278316	-0.0326961938	-0.0757717712	0.0341041542	0.0369749652	0.0847298302	0.0889713574	-0.0175148084	-0.0349537173	0.0306654765	-0.0412721147	0.0279383256	0.0863189703	0.0564756521	0.0860520947	-0.0153231862	0.1507851785	-0.0856345357	0.0325455414	-0.0315655398	-0.0429867832	-0.1427796186	0.0478592248	-0.0614554858	-0.0506237643	0.0568170601	0.0210856746	0.0582298602	0.0046839297	-0.0014791322	0.04960571	0.0199938533	0.0520273273	-0.0374753437	-0.035915245	0.0530697221	0.1206469823	0.0051942416	-0.0674634408	-0.0144100909	-0.0046817167	0.0648659688	0.0350232113	0.0635442724	0.0251445135	0.0460371247	-0.0086275535	0.0681573926	-0.0362604793	0.0672220914	0.0882345089	0.018254558	-0.074964367	0.0674421076	0.1067434306	0.0876358785	-0.0118453704	-0.102911477	0.0513133674	-0.0204340602	0.0967103514	-0.0741964308	0.0289431453	-0.0893473008	0.0146724752	0.0671277419	0.0536446929	-0.0364620281	-0.0206295645	-0.0783091792	0.1052126458	0.1046235507	0.1036441676	0.10227815	0.0149709380243621	0.0150571493344955	0.0002241289853292	0.0002267177460812	-0.0271854900612851	0.0002012418053566	0.0007390508698722	4.0498264223223656e-08	0.0804584977878732	0.0498022102617454	0.0064735698662811	0.002480260146955	0.0009538813322616	0.0001526014185423	9.09889596037165e-07	2.328719294112223e-08	0.0006126862892865	-9.556306904250002e-05	3.753844890796608e-07	9.132300164821628e-09	0.0003892083559213	-0.0002330079438521	5.4292701898229964e-08	1.5148314431896137e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4960.5957785735145	5.715927714933969	32.67182964235026	24607510.47840137	4110.993863973186	4.752495387091585	16900270.549625188	22.586212404326798	4632.424579923115	-7.444334745116066	55.418119797342285	21459357.488675848	4611.434277035443	4050.2502694784425	1.053626	16.533489	0.0511545877507502	0.0259455495213709	0.0192861974	-0.0653226769	0.0879741329	0.0636277939	-0.0592492149	-0.037785722	-0.0062064438	0.0191088803	0.015748779	0.0405300655	-0.0457982869	0.0482415483	0.0197276443	0.01351659	-0.0599920521	-0.0511334392	-0.0199959298	-0.0014093325	0.0016916664	0.0160739246	0.0065319291	0.0546219856	-0.0051005521	-0.0068513629	0.025480259	-0.009614406	-0.0083459299	-0.0460919099	0.0192495702	-0.0615824111	0.0812257345	-0.0331912843	-0.0213478698	0.0419337657	0.0278938272	-0.0639145708	0.0139496001	-0.051472914	0.0289075316	-0.0730537427	0.0434490079	0.0388641582	0.0329951043	-0.047748022	0.0349701028	0.0276255577	-0.0090787312	-0.0022169201	-0.0004752792	-0.0436373491	0.0018308888	-0.0017995566	0.006909832	-0.0866916013	-0.0075386298	0.0245832539	-0.0043801824	0.0045468788	-0.0009852763	0.0454362294	-0.0554821626	-0.014035971	0.0658173534	-0.046662072	0.0729287084	0.070050924	0.0352640768	-0.0987258475	-0.0301155091	0.0279787807	0.0979803554	-0.057053208	-0.0401040424	0.0472423697	-0.0737515551	0.0516978154	0.0732520685	0.0524462285	0.0200181697	-0.000267587	-0.0972524844	0.0902774869	-0.0560153976	0.0210090502	-0.1008114118	0.1050843138	0.1041114925	0.1024967892	0.1002501592	0.0314258979371118	0.0164549599127497	0.0009875870611537	0.0002707657057301	-0.0192632986257734	0.0079221914355117	0.0003710746739457	6.276111714089496e-05	0.0798726847431794	-0.0005858130446937	0.0063796457680833	3.43176923333414e-07	0.0011007744115669	0.0001468930793053	1.211704305160455e-06	2.1577576747793158e-08	0.0008407963245833	0.0002281100352968	7.06938459432786e-07	5.2034188203107345e-08	0.0005380377084751	0.0001488293525537	2.2150176181583283e-08	2.894845757411367e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4964.921558460124	4.32577988660978	18.71237162739772	24650446.08166211	4160.498792792086	49.50492881889932	17309750.204824403	2450.737977364288	4631.019067114527	-1.4055128085874458	1.97546625510337	21446337.59997831	4614.149778828249	4102.087303597943	0.95803	15.033401	0.0514484129574957	0.024755997732885	0.0253932202	-0.0883219648	-0.0271460145	-0.0431739987	-0.007273662	0.0488967654	-0.0553006257	0.0426339564	0.0983699788	0.0405124104	0.0486498006	-0.0040456755	0.0423598758	0.0038592678	-0.0168724094	-0.0550947613	-0.0032283439	0.0678006219	-0.043382166	0.116085507	-0.0055600331	0.0579529875	-0.1112012107	0.1861447104	-0.0577922959	0.0209929488	0.0084014501	-0.0097524094	-0.0323488388	-0.0514243433	-0.0899180012	0.026511437	-0.0749184224	-0.0182229554	0.1783763479	-0.0292122832	-0.0793530398	0.0194250226	0.0264321179	0.0118019869	-0.0472540744	0.030836909	0.031033964	-0.038111323	-0.0229126896	-0.0137404872	0.0268153293	-0.0891027713	0.0283676298	-0.107520548	-0.0884851227	0.0448035306	0.1042216705	-0.0900081147	0.0627678694	0.0651051489	0.0841227734	0.0959299422	0.1241877776	-0.1575990925	-0.0254199448	-0.0112628494	0.0509930633	-0.0155252664	0.1317461275	-0.0141800813	0.0533900679	-0.048383576	-0.0146644546	-0.0639746371	0.0854011427	-0.0360671626	-0.0286223297	0.0985087343	-0.0262525712	0.0657551603	0.0199162697	0.0722119789	-0.0144433447	-0.0112838228	-0.0322400821	0.1048509581	-0.0802656128	0.0007178405	-0.0150121406	0.104923972	0.1034725904	0.1010684743	0.0977337597	0.0238456081651605	-0.0075802897719512	0.0005686130287663	5.746079302674947e-05	-0.0272067140772236	-0.0079434154514501	0.0007402052908797	6.309784903433777e-05	0.0962701689395686	0.0163974841963892	0.009267945427653	0.0002688774879708	0.0011008293527108	5.4941143899991947e-08	1.211825263789679e-06	3.0185292930396214e-15	0.0010261834889213	0.000185387164338	1.053052552934692e-06	3.436840070128465e-08	0.0003329353432029	-0.0002051023652722	4.206698024025095e-08	1.1084594275363281e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4954.675826893152	-10.245731566972609	104.975015342459	24548812.54959933	4195.483648712311	34.98485592022553	17602083.046612367	1223.940143758939	4630.466448996966	-0.5526181175609963	0.3053867838566591	21441219.535286576	4617.266192284925	4086.856040480869	1.287963	20.210703	0.1879078839145425	0.0989898567107522	0.0121245198	-0.0397069953	-0.111199581	-0.0591016532	0.0592279	0.1186302204	-0.0656694024	0.0055259106	0.0877720098	0.0312239724	0.0749797033	-0.0147702418	-0.0882499188	0.131800831	-0.078438558	0.0995108882	0.0063735973	0.1131526098	-0.0837905363	-0.0269465589	0.0598735848	0.0765999542	-0.2630428605	0.1118507994	0.2479046921	-0.0667199437	-0.1983075197	0.0246047461	-0.0359602009	-0.0947698559	0.0949201838	0.0114127078	0.2195945027	-0.1636909422	0.0082423509	-0.0222634765	-0.1382590451	0.0066403401	-0.0081325272	0.0187013388	-0.1049658001	1.9419e-06	0.0101934918	0.087301865	0.0641158928	-0.0542167454	-0.0144653445	-0.1844242519	-0.008336035	0.0997342018	-0.2364094557	0.2808613955	0.0368177517	-0.0772137024	-0.0437237138	-0.2490971286	0.0393185612	0.0082525204	0.0313517797	0.0935346737	-0.0512597625	-0.035489729	0.0028626529	0.0607068801	0.0820490348	-0.0511248783	0.0627724664	0.0874221856	0.0521149488	0.017620315	0.0215772892	-0.2333662675	-0.0292715228	0.2120594309	0.1477942198	0.0019186599	-0.089871681	-0.1622015293	0.1044987612	-0.043907961	0.0443652823	-0.1236602896	-0.0802214175	-0.1682993759	-0.05281544	0.1047316694	0.102707623	0.0993631376	0.0947412111	0.02332013620817	-0.0005254719569905	0.0005438287527676	2.761207775834262e-07	0.0167359730753275	0.0439426871525511	0.000280092794778	0.0019309597541869	0.0314275209222927	-0.0648426480172759	0.0009876890713211	0.0042045690018923	0.0018926108683467	0.0007917815156358	3.5819758989840496e-06	6.269179685026829e-07	0.0008392539883426	-0.0001869295005787	7.043472569489611e-07	3.494263818660223e-08	-0.000260295176337	-0.0005932305195399	3.519224493135796e-07	6.775357882430993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4971.484679421322	16.808852528170064	282.5375233137692	24715659.91772092	4071.549682003769	-123.93396670854236	16577516.81302499	15359.628104114085	4642.483506646348	12.017057649381968	144.40967454856968	21552653.109483376	4621.040646234646	4017.0991367514616	2.031062	31.871401	0.7083663420104126	0.4163737956118911	0.107681428	0.0509861809	-0.0467670013	0.1494017899	-0.0770123286	-0.0342016829	0.0124086171	-0.0308158245	0.000155936	-0.0703603589	-0.0357996971	-0.045073241	0.1331058611	-0.1347797343	-0.2581313198	0.1070722388	-0.0320754264	-0.0248311668	-0.1685170984	0.0368091679	0.0498870023	-0.2478167367	0.3553211616	-0.1185938251	0.3105709324	-0.2570378497	-0.0709524066	0.0682583382	0.1525530848	0.047207063	0.1226946188	-0.0100347579	0.1601451812	0.0311258	0.0210596938	-0.0511304714	0.0265993102	-0.0255625801	-0.0010794555	0.0795161822	0.0765615991	0.014342061	0.0189878455	-0.1373461005	0.2609269911	-0.1377951849	0.0036728824	-0.0711515946	0.0709826854	-0.1645406637	0.1683998794	-0.0913651449	-0.2723485263	0.2679459021	-0.4225786017	-0.2978706818	-0.0452372471	0.0996444312	-0.2013409951	0.1366253519	-0.0022141291	-0.1404891983	-0.0787026683	0.0571756727	-0.4038823924	-0.2320145509	-0.1543940403	0.0667502952	-0.2167157437	0.0974573345	-0.1357145457	0.0493616908	0.0998004274	-0.2309792173	0.1321973418	0.1081683099	-0.2923082252	0.2208414619	0.2681688502	-0.0488070166	-0.0190614345	-0.1038760798	-0.0262121332	0.0392855667	-0.0426990872	0.1045074645	0.1018175221	0.0973854535	0.0912870929	0.0458322526980197	0.0225121164898497	0.0021005953873751	0.0005067953888525	0.08149995446729	0.0647639813919625	0.0066422425781703	0.0041943732857384	-0.0701542606828127	-0.1015817816051054	0.004921620291952	0.0103188583540673	0.0087787877029432	0.0068861768345965	7.706711353334674e-05	4.741943139733348e-05	-0.0007819230685313	-0.0016211770568739	6.11403685101404e-07	2.6282150497343203e-06	-0.0021431105353365	-0.0018828153589995	3.544993676084417e-06	4.5929227666703e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4986.323072423059	14.838393001737131	220.17790687400148	24863417.78257853	4188.564214198434	117.01453219466477	17544070.17646374	13692.400744736236	4649.168095738896	6.684589092547867	44.68373133620992	21614763.982436437	4627.153599523049	4148.659277174208	1.62938	25.568209	0.3428986434174477	0.2083717094178918	0.1100001916	-0.076179715	-0.0509797534	-0.1154019809	0.0363958647	0.1085218765	-0.0274542743	0.0757299833	0.0933731224	-0.0918704184	0.1029196332	-0.0603616204	-0.0324558727	-0.0884804036	-0.0122716297	-0.109917621	0.1310408685	0.1741144164	0.012432788	0.0218023863	-0.0190389203	0.0056059172	-0.0138150562	-0.0262180275	0.0381303256	-0.0769259209	-0.0327485923	-0.0110890643	-0.0824089893	0.0467488887	-0.0763369754	-0.0863979159	-0.0643577019	0.0218838705	0.0789551642	-0.0599135054	0.0756775219	0.0560175814	-0.0277367997	0.0885255096	-0.0826916372	-0.0173975814	-0.038228496	-0.1562716019	-0.0455297029	-0.1094107555	-0.0393570461	-0.1458268632	-0.0964719701	0.007322309	-0.056416058	-0.0931138705	0.1228401325	0.0311960958	-0.0405382833	-0.0459545521	-0.0169446404	-0.0372261773	-0.0678948837	-0.1275190824	-0.0172168351	-0.1149551497	-0.0896672889	0.0629423646	-0.1550785474	-0.1342305635	0.0078820675	0.0535360936	-0.1064997525	-0.0349052909	-0.0513152429	-0.0176068263	0.0921918758	-0.053277427	0.0173490857	-0.054636716	-0.0407753443	0.0045242637	0.0797849403	-0.0303837579	-0.0134344796	-1.64707e-05	-0.0441161732	-0.0347853989	0.0489919048	0.1042514257	0.1008033722	0.0951408427	0.0873882332	0.0334975567214428	-0.0123346959765769	0.0011220863063062	0.0001521447248345	0.0551294983064138	-0.0263704561608761	0.0030392615835168	0.0006954009581326	-0.025196996218483	0.0449572644643297	0.0006348886184342	0.0020211556281156	0.0052842558240353	-0.0034945318789079	2.7923359613850983e-05	1.2211753052703578e-05	0.0002979525465385	0.0010798756150697	8.8775719988777e-08	1.1661313440223783e-06	-0.0015327934930009	0.0006103170423356	3.724868921652746e-07	2.3494558921859e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4967.5114060227015	-18.811666400357357	353.87879275833376	24676169.56896564	4164.466225782231	-24.097988416202497	17342778.9456809	580.7130457074297	4641.451672974378	-7.716422764518029	59.54318028077206	21543073.63255665	4623.715591394534	4076.9757567262336	1.213218	19.037796	0.1647275522164392	0.096854384919361	0.1208484365	0.0025924633	-0.0836842793	0.0119847641	0.0648068588	0.0115621256	-0.1069314505	0.0028376664	0.0359244251	-0.0648993953	0.1103313913	0.0203259844	0.0737490425	-0.009652878	0.0091186005	-0.0259465453	-0.0313394848	0.1756418951	0.0592829021	0.0481654441	-0.0387660659	0.0262934476	0.0194427	-0.0088060716	-0.0706710969	-0.0643483648	-0.017590253	0.0753583047	-0.0891642487	-0.0503802642	-0.1101889717	-0.1155245301	-0.0301632339	0.0627377688	-0.0384550909	0.0192612945	0.1580146778	-0.0800887501	-0.0851749133	0.0629355263	-0.0792859123	0.0701556799	0.0571467186	-0.0586786781	0.0397392627	0.0129705506	0.1696018561	-0.0655442259	-0.0647565198	0.0340357327	0.0021692993	-0.0336293928	0.0885343046	0.0390241017	0.0381245028	0.0179731969	0.0132952539	-0.0613478555	-0.0472461422	-0.1428447667	0.1315816194	-0.1343241257	-0.0280088243	0.0507975474	-0.0830035058	-0.0915205487	0.0167756072	0.1044033746	-0.0379840506	0.0046358952	-0.086228107	-0.0658340738	-0.0529549852	-0.0343838861	0.0235731356	0.0155218082	0.0369031593	-0.0794963463	-0.0096150943	-0.0441486542	0.0422466991	-0.0147129106	0.0833075507	-0.0406571768	-0.0255777611	0.1039636308	0.099666409	0.0926354574	0.0830636267	0.0400208616628106	0.0065233049413678	0.0016016693682338	4.255350735807361e-05	0.0315005221154649	-0.0236289761909489	0.0009922828935468	0.0005583285158324	0.0527648995977045	0.0779618958161875	0.0027841346295558	0.006078057199254	0.0049571444914996	-0.0003271113325357	2.4573281509604825e-05	1.0700182387328137e-07	0.0003261290306004	2.817648406190003e-05	1.0636014460035665e-07	7.939142540905064e-10	-0.0007558138042398	0.0007769796887611	6.036974367472959e-07	5.712545066794388e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
