global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49
921.2382048556216	n/a	n/a	848679.8300856082	1105.3204536271408	n/a	1221733.305206508	n/a	861.2616020485207	n/a	741771.5471631844	n/a	898.6484174063431	729.6907706596002	n/a	n/a	n/a	n/a	-0.0797224742	-0.0420496564	0.0867422877	-0.0576189927	0.1522605494	0.1154789255	-0.1477371614	0.1326146661	-0.1200449506	0.0490388116	-0.0773599466	0.0361888982	0.0226298855	-0.0871904284	0.0182176951	-0.1475830174	0.1660858996	-0.0293031603	0.054564934	-0.0056559963	0.0181218956	-0.092404675	0.0514431096	-0.0740399967	0.0011330534	-0.1331975986	0.142652314	-0.0513026243	0.1118040822	-0.0509673398	0.1599880767	-0.0885655694	0.0512859499	-0.0938038246	0.0004269349	-0.2248791864	0.0704751208	-0.2220194357	0.0946623517	-0.057325771	0.2915214029	-0.2488064509	0.011992349	-0.0798016333	0.0222328254	-0.1255905274	0.0249460074	0.1252600309	-0.0420221291	0.104864207	-0.232858565	0.0145349964	-0.0965864293	0.0147164041	-0.1810534549	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.5355902526026881	n/a	0.2868569186830113	n/a	-1.1484338505157865	n/a	n/a	1.3189003090105158	-2.768119989057368	n/a	7.662488273818963	n/a	0.0059153427050838	n/a	3.499127931858813e-05	n/a	0.001235248601122	n/a	n/a	1.525839106573858e-06	0.0019398626187296	n/a	n/a	3.7630669795444615e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
927.0959430707412	5.857738215119639	34.313096996873014	859506.887658227	1097.6952830485382	-7.625170578602592	1204934.9344270104	58.14322635278659	861.1230500774619	-0.1385519710587459	741532.907374711	0.0191966486842635	898.8782094633906	725.8440284399367	1.429174	55.04755	0.6028740549402105	0.3242280237366953	-0.0872420229	-0.0008766379	0.1090302581	-0.0689297611	0.1049178777	0.0709218118	-0.0338533826	-0.0181049635	-0.0169624653	-0.0216832071	-0.1274536957	0.0446425575	0.0276197412	-0.0846052719	0.0011465763	-0.1783149662	0.0785718891	-0.0117033814	0.0291425923	-0.0871736778	0.0741086317	-0.0838363076	0.0687041379	-0.0330332293	0.0433294554	-0.1350191383	0.1115885297	-0.0369940082	0.0600051534	0.086223857	0.0278507437	-0.1099952132	0.0829742707	-0.1036407422	0.0103453653	-0.2026103194	0.0570418258	-0.0905932951	0.003256095	0.0701273575	0.06058154	-0.1902619738	-0.204130484	0.0717080432	0.006407862	0.0497499424	0.0340881221	0.3587534313	-0.0249498739	0.0690235077	-0.1210568088	0.1062446683	0.0333415666	0.0206629877	0.0461950918	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.5096560387965212	-0.0259342138061668	0.2597492778817611	0.0006725834457439	-0.9428319940301576	0.2056018564856289	0.0422721233903371	0.8889321689668831	-2.5350702147235182	0.2330497743338497	6.426580993578344	0.0543121973170583	0.0038899376583476	-0.0020254050467362	1.513161498583081e-05	4.102265603344469e-06	0.0005719264340029	-0.0006633221671191	4.399962973915794e-07	3.270998459112735e-07	0.0020168996111656	7.703699243599986e-05	5.9346982035843e-09	4.0678840415199474e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
923.7723938879668	-3.3235491827744	11.04597917032038	853355.4357095049	1098.3858793167049	0.6905962681667006	1206451.539882331	0.4769232056057734	855.5158492665232	-5.607200810938707	731907.3683462205	31.440700934191693	892.5807173510937	736.0078478643807	0.960752	37.005318	0.8068237814680538	0.4637344591547812	-0.1043737723	0.0570622387	0.1325129905	-0.0677397502	0.1014354638	0.1183310941	-0.0350283675	0.0048950582	0.0611282184	0.0236657112	-0.0677479725	0.0303752053	-0.0425363111	-0.0417124553	-0.0962321433	-0.2215497222	0.0773601558	-0.0350811745	-0.011101883	-0.0463015239	0.0075617314	-0.0959226803	0.0227194523	0.0736702296	0.10091771	-0.1624993866	0.1321310476	-0.0447367651	0.0834280833	0.013281765	0.0069452214	-0.1098735083	0.1110007286	-0.1272620347	0.0165004308	-0.1572539698	0.0261878904	-0.0131221312	0.0433102804	-0.0280869944	0.1175454449	-0.1561302607	-0.0691972198	-0.0580611894	0.050724074	-0.1694449346	-0.0712338377	-0.0557279253	0.0557035724	0.0401686051	-0.0936128645	-0.0036972501	-0.0823044265	0.0734979161	0.0222075405	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.4768538288568607	-0.0328022099396605	0.2273895740954481	0.0010759849769255	-0.7953288193832151	0.1475031746469425	0.0217571865309264	0.6325479309414987	-2.1224690157347226	0.4126011989887956	4.504874722753922	0.1702397494069917	0.001091770610464	-0.0027981670478835	1.1919630658729354e-06	7.82973882786162e-06	-0.0006837737861578	-0.0012557002201607	1.5767830429116304e-06	4.6754659063657283e-07	0.0022413763009744	0.0002244766898088	5.0389784267516345e-08	5.023767722569684e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
929.318740947206	5.546347059239224	30.76196570153159	863633.3222757003	1089.2434976236268	-9.14238169307805	1186451.397115352	83.58314302192868	860.6422525099766	5.12640324345341	740705.0868054464	26.280010214489643	895.2963618575633	739.9336747520729	1.040375	40.07214	1.0281578087147394	0.6405296914004852	-0.0824917976	0.1218064299	0.1609856445	-0.1620286936	0.018550957	0.0663364697	0.0129182892	-0.0974110171	0.203558635	0.026859649	-0.003365456	0.1535151818	0.0504153281	-0.0349721738	-0.0510502673	-0.1962658928	0.0155124145	0.0997181542	0.0065938288	0.0211167449	-0.044273796	-0.0260879466	0.0988681062	0.097149941	0.1756173462	-0.1449853787	-0.0791726808	0.0138357406	0.0042894425	0.0243427814	-0.119222513	-0.0790965197	0.1519303	-0.1709784201	-0.0408122728	-0.0392755884	-0.1000193951	0.2214871127	-0.0235677293	0.0498787462	-0.0667390058	0.1130238038	-0.0795975572	0.0534750415	0.0233191281	-0.0308866313	-0.0168562588	-0.1164190279	-0.0019528719	0.0079786539	0.08486448	0.0297895953	0.0761336834	0.119068322	0.1471320234	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.413914728206791	-0.0629391006500696	0.1713254022265016	0.0039613303906396	-0.5283502239468731	0.2669785954363419	0.0712775704211619	0.279153959144711	-1.5473894318149348	0.5750795839197878	2.3944140536925467	0.3307165278413562	-0.0011427028946952	-0.0022344735051592	1.3057699055447896e-06	4.992871845258441e-06	-0.0007631988471679	-7.942506101010001e-05	6.308340316458109e-09	5.824724803184117e-07	0.0020920642929729	-0.0001493120080015	2.229407573344001e-08	4.3767330059322006e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.7420373070968	-0.5767036401092582	0.3325870885152688	862561.7718613368	1100.0029924550952	10.759494831468372	1210006.583410164	115.76672902839464	861.1552171118466	0.5129646018699532	741588.3079589516	0.2631326827715995	897.6618505816278	744.2483864211354	0.73462	28.295382	0.2311415836438025	0.1147644708043246	-0.0999855369	0.1166918286	0.1661186389	-0.1483775544	0.0498435131	0.0895683154	-0.0435674569	0.0278898944	0.156346104	0.0226703854	-0.003768994	0.0123207711	0.0540589279	-0.072568307	-0.0522232492	-0.2065500958	0.0473120941	0.0714632047	-0.0009362798	0.0184885652	-0.070389179	-0.0522842012	0.1176854745	0.0583507284	0.1625369703	-0.1184044139	0.0265453774	-0.0220870755	0.0530999137	-0.0285185318	0.0227461282	-0.0938905055	0.1509065577	-0.1601675738	-0.0305706659	-0.0729279014	-0.0677124515	0.1488776475	0.0109141476	0.0013882002	0.0026026683	-0.0240066353	-0.067806553	0.0170567472	-0.0064978138	-0.0905687948	-0.044950535	-0.1135619652	0.0562245981	-0.0053039447	0.0087563854	-0.0408629166	-0.0769205903	0.0564184338	0.1066213691	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.4353524880991841	0.0214377598923931	0.1895317888941502	0.0004595775492038	-0.6219250346024978	-0.0935748106556246	0.008756245189236	0.3867907486653181	-1.5759259014120346	-0.0285364695970997	2.4835424467413336	0.0008143300970661	-0.0007628037652109	0.0003798991294843	5.818695842199258e-07	1.44323348582929e-07	-0.0018469151824331	-0.0010837163352652	1.1744410953206352e-06	3.4110956911018917e-06	0.0023802996981971	0.0002882354052242	8.307964882475883e-08	5.665826653237207e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
928.3743810201902	-0.3676562869065947	0.1351711453019442	861878.9913346212	1096.3326958402276	-3.670296614867538	1201945.3799683012	13.471077241108114	861.815155217677	0.6599381058304061	742725.3617628687	0.4355183035270243	899.1575677775747	728.4832325822832	0.85917	33.092674	0.3319656661466281	0.1870612621783197	-0.0931286154	0.1283170871	0.1775320738	-0.176389012	0.0089914144	0.0655789821	-0.0449700483	-0.0376690953	0.2151391526	0.0142983316	0.0633122702	0.0549304277	0.0699242753	-0.0526663066	-0.0307945902	-0.1702414367	-0.0096750197	0.0971774687	0.0242901192	0.0253541908	-0.0437427803	-0.0191048033	0.135580853	0.0644228043	0.1823017199	-0.0790094078	-0.0526637764	0.0019770227	0.0207432377	0.0091755901	-0.0137290843	-0.0783168424	0.1553203594	-0.1708914994	-0.0486599681	-0.0049576563	-0.097247878	0.2097930209	-0.0321157108	0.0478636797	-0.105935719	0.1035381413	-0.0512595805	0.0126446364	0.062633004	-0.0359026231	-0.0255026613	-0.1139578447	0.0643526057	0.0185955857	0.1032966528	-0.023380658	0.1268161601	0.0345921297	0.2149359401	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.42105376609436	-0.014298722004824	0.177286273942244	0.0002044534509712	-0.4952288271011156	0.1266962075013822	0.0160519289952333	0.2452515911919466	-1.455230502095219	0.1206953993168156	2.1176958142283038	0.0145673794162455	4.690784504722306e-05	0.0008097116102581	2.2003459269742887e-09	6.556328917868026e-07	-0.0024409480461136	-0.0005940328636804	3.528750431324554e-07	5.9582273638258015e-06	0.0023820619707306	1.7622725334998784e-06	3.1056044823280797e-12	5.67421923240095e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
916.802806490571	-11.57157452961917	133.9013370945311	840527.3859889874	1081.844526599068	-14.48816924115954	1170387.5797323617	209.90704796048135	857.5763031759379	-4.238852041739051	735437.1157689082	17.96786663175532	892.4417900900239	702.2036746717607	1.250006	48.146523	1.1193136511602182	0.6458194475570237	-0.0212604682	0.0805728873	0.1125081069	-0.1504413401	-0.1504043125	-0.0060071085	0.0747848723	0.0145393947	0.1603063004	0.04374824	0.0368863451	0.1628599905	-0.0141916602	0.0066350615	-0.0200068001	-0.1104416008	-0.1563186208	0.1226321255	0.0100645773	0.2145782066	-0.0518801594	0.0392594666	0.0093475262	0.089697158	0.2192137203	0.0642946099	-0.0914460579	0.1156825092	-0.0996446723	-0.1084770782	-0.1049194409	-0.0078363917	0.1015946732	-0.1433971956	-0.1030451535	0.106140341	-0.1160776912	0.1271993836	0.037157267	-0.0878117584	-0.0718198816	0.136848071	0.134936639	-0.1102838802	0.0861908341	0.0588031657	-0.0661376179	-0.1043906588	-0.2627589798	0.1086918059	0.155562002	-0.2877712062	0.2331004526	-0.210280768	-0.0387658957	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.3839165250076775	-0.0371372410866825	0.1473918981739706	0.0013791746755303	-0.1449459596803421	0.3502828674207735	0.1226980872085192	0.0210093312276553	-0.9433960493307508	0.5118344527644682	0.8899961058928685	0.2619745070367025	0.0006252166783752	0.0005783088333279	3.908958949185183e-07	3.3444110670516584e-07	-0.0048368419754258	-0.0023958939293121	5.740307720515052e-06	2.3395040295240952e-05	0.0038090410058563	0.0014269790351256	2.036269166688273e-06	1.4508793384294772e-05	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
921.0606902009736	4.257883710402552	18.129573691311407	848352.7950334938	1066.3802156406718	-15.464310958396254	1137166.764309846	239.1449134179745	854.0669271210094	-3.509376054928566	729430.3160019235	12.315720294905988	887.3727103466496	712.767112276125	1.601404	61.681313	2.405327108641472	1.2193959235717342	0.0794592693	-0.0544649101	-0.0922462147	-0.1260345437	-0.1428560637	-0.1272038206	0.0621920108	0.0961917097	-0.1583308965	0.0720708212	0.2482780063	-0.0216050637	-0.0515455146	0.1164540805	0.0227445698	-0.0278900726	-0.3101890774	-0.2301289359	-0.1027770589	-0.0431361281	-0.010820536	0.1104582914	-0.0906287861	0.0271356647	0.0963089296	0.2696092748	0.1844497079	-0.0737412743	-0.1578174054	-0.096942511	-0.0087352342	0.0822392563	-0.0225520032	-0.0100824495	-0.1723532942	0.0622827671	0.055575276	-0.0986987881	-0.0047365303	-0.0419209557	-0.0484620587	-0.0102398338	0.0513471165	-0.0072147261	-0.0605511287	0.1346956249	-0.0025776638	0.1076749925	-0.2676266247	-0.1627646529	0.175825489	-0.16716133	-0.1563338219	-0.3343874529	-0.2415101366	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.235074019074986	-0.1488425059326914	0.0552597944440668	0.0221540915723232	0.2036952597570689	0.348641219437411	0.1215506998908049	0.0414917588474997	0.1353883927072487	1.0787844420379995	0.0183300168798521	1.163775872383238	-0.007520255460063	-0.0081454721384382	5.655424218460736e-05	6.634871635807297e-05	0.0005167719465861	0.0053536139220119	2.866118202595964e-05	2.670532447783871e-07	0.000726948241639	-0.0030820927642173	9.499295807240636e-06	5.284537460220339e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919.1183200601272	-1.9423701408463785	3.77280176405158	844778.4862701504	1086.5853355441031	20.205119903431296	1180667.6914194913	408.2468703120354	856.6588923136393	2.591965192629914	733864.4577800314	6.718283559805027	890.8849351820647	724.0855221162961	1.612258	62.0994	1.4721075084450312	0.7902688675869132	0.0059847646	-0.0280144243	-0.0934997897	0.1511938406	-0.0310121858	-0.014777317	0.0517015379	0.0233672556	-0.0120179312	-0.0902912624	0.1735913611	-0.196592411	-0.0863635015	0.0089632387	0.0026996848	0.1654616225	-0.0152138319	0.0439767863	-0.0774919955	0.0368922124	0.1654254127	-0.0185766794	-0.108619606	-0.002001118	-0.1316067359	0.0409678964	-0.0890127389	-0.0020664376	-0.1925796031	0.1654970207	0.089523911	0.0343781804	-0.0892991117	0.0957951244	0.0873531671	0.0781235403	0.0804503195	-0.0571774625	-0.0441779314	0.0261867338	-0.1052786728	0.0643403903	0.0537228931	0.0415439293	-0.0162456606	0.1663361255	-0.0450249778	0.139906916	-0.0780095414	-0.0255139408	0.0695006183	-0.0407717131	-0.1291641282	0.0370233145	0.0598451156	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0604801619124373	-0.2955541809874233	0.0036578499849546	0.0873522738991465	0.3600805249965333	0.1563852652394644	0.0244563511840176	0.129657984481779	0.8348999448276473	0.6995115521203986	0.6970579178732085	0.4893164115498891	-0.0112579650815639	-0.0037377096215009	0.0001267417777777	1.39704732146604e-05	0.0013950702521119	0.0008782983055257	7.714079134894913e-07	1.94622100832756e-06	-0.0010701740332892	-0.0017971222749282	3.2296484710431086e-06	1.145272461526474e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
922.793062993336	3.6747429332087904	13.503735625167945	851547.037108623	1090.2969874752662	3.7116519311630327	1188747.5208976408	13.77636005810627	856.6797656777464	0.0208733641071603	733900.2209216786	0.00043569732915	890.7601079174826	731.8590070067486	1.180487	45.468864	1.0885238481694977	0.58909935504785	-0.0035662501	0.0050506032	-0.0461850689	0.2564745237	0.0261539592	0.052249093	0.0158011234	-0.010021015	-0.0759072618	-0.0177647316	-0.1373646957	-0.1384130251	-0.0828212904	-0.0261519442	-0.0675966039	0.1951448043	0.0144548242	0.1098673905	-0.104998734	-0.0156151934	0.1015211874	-0.0796071847	-0.1002345764	0.0488957205	-0.1632895885	0.0877379446	-0.15299741	-0.104058491	0.0439158363	-0.0097403919	-0.0573051565	-0.0025368328	-0.0960169496	0.1296812101	0.228477598	0.0530649054	0.0334395513	0.0536992491	-0.0246184011	0.0115669111	-0.0418657613	0.0498126782	0.0809062255	-0.0324101899	0.0433943935	-0.039280684	0.0491311115	-0.1231341072	0.0483517823	-0.0050212004	-0.1250792546	0.0185270101	0.01848868	-0.0591476565	-0.0596919315	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.1634595587197367	-0.1029793968072994	0.026719027336851	0.0106047561667952	0.555171298418685	0.1950907734221516	0.0380604098744533	0.3082151705878885	1.340797941044464	0.5058979962168166	1.7977391187090737	0.2559327825761902	-0.016467926737058	-0.005209961655494	0.0002711926110171	2.714370045171881e-05	0.0012436106151954	-0.0001514596369164	2.2940021614877964e-08	1.5465673622266814e-06	-0.0013998663753432	-0.0003296923420539	1.0869704040905165e-07	1.9596258688165085e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
