global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
589.0640900436676	n/a	n/a	346996.50217897416	909.0590641919304	n/a	n/a	826388.3821895082	627.0207090920549	n/a	393154.96963030327	n/a	672.792103969151	677.9649479334493	n/a	n/a	n/a	n/a	-0.043546003	0.0995761656	-0.0851357872	0.0348233047	0.0882680834	-0.0397997584	0.1408279715	0.0286705888	0.0008462838	-0.2110676027	0.0652353673	-0.098344423	0.1327505946	-0.0231434914	0.0372116716	-0.026784484	0.0016735881	-0.1227137153	0.0642641227	-0.0263088819	0.0097915537	-0.0486456878	0.0279313436	-0.0261153368	0.006492564	-0.0862406681	0.0107534784	-0.0530403698	0.060744172	-0.062296585	0.0448270336	-0.0608550615	0.0134520479	0.0044018236	0.1233807486	-0.0087164652	0.0667953774	-0.077676562	0.0763944216	-0.1068256974	0.0903860819	-0.0174891442	0.0609591749	-0.098713749	0.0671338959	-0.0083993227	0.0925550513	-0.0066935876	0.1140732036	-0.0899834559	0.0423514286	-0.0079020341	0.0222489614	-0.0599219634	0.157008155	-0.0171452824	0.0608894474	-0.0265340808	0.005605371	-0.0811881484	0.0280873703	-0.0960533151	0.1524106271	-0.035699712	0.0039036285	-0.0691961529	0.0807611326	-0.0300238236	0.070378821	-0.1652557803	0.0068894198	-0.05685835	0.1773829831	-0.0094873092	-0.0572618143	-0.0718946314	0.0491555535	-0.0900369112	0.0512893617	0.0065621639	-0.1606720911	0.0650617283	-0.0262242702	0.0221980843	-0.0023098529	0.0890537656	-0.0671316192	0.0270250811	-0.1183823727	0.0650651862	-0.0420304443	0.0385607145	0.0488297978	-0.1375597856	0.039628017	-0.0183005413	0.1904821891	-0.0119158799	0.0912851377	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.0912167139	0.0811505363776774	n/a	0.0065854095543847	n/a	0.0944335814791088	n/a	0.0089177013109714	n/a	-0.0867463365796012	n/a	0.0075249269099814	n/a	0.0025850571405402	n/a	n/a	6.682520419857876e-06	-0.0011448863502416	n/a	1.3107647549695315e-06	n/a	0.0035739932787518	n/a	1.277342795656304e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
587.2934259815041	-1.7706640621635188	3.135251221037413	344913.5682010925	890.4084545210296	-18.65060967090073	347.84524109629604	792827.2158825285	627.7943733649525	0.7736642728976904	394125.77522869344	0.5985564071583119	671.8828008034911	667.6724359355314	1.37571	33.668331	0.1578169664591801	0.0929761012888495	-0.0774163469	0.0536489553	0.0134844033	-0.0180441791	-0.0024905173	-0.0384889601	0.0938512386	-0.0960435631	-0.0347818014	-0.0367220721	0.0041240345	-0.079686695	0.0313766627	-0.0029072326	-0.1784742213	0.0200003935	-0.021395753	-0.129352783	-0.0371053218	-0.0228113894	-0.0318964845	0.0504457394	-0.0039582027	-0.0042835301	-0.0171461698	0.006899944	-0.0702044514	-0.1076423398	-0.0234412142	-0.1384283678	-0.04728082	0.1411085359	0.0955539241	0.0500518849	-0.0135592464	0.0253874464	-0.0476781702	-4.14529e-05	-0.0696302732	0.0968579408	0.0050203159	-0.163649468	-0.0189992154	0.0503566366	0.019982562	-0.1145115606	-0.03964356	-0.0362255681	0.0098882354	-0.0211344032	0.1007159358	0.0831784193	-0.0721283207	-0.0819180544	-8.92955e-05	0.0409396501	-0.0449070725	0.1071190541	0.0652392557	-0.0246880537	0.0055880937	0.0585244521	-0.0423198401	-0.0284727262	0.0108061335	0.0619071959	0.0718540989	0.0941533	0.1249624688	-0.0806924301	-0.070844944	0.1204530595	0.0545480509	0.0008036457	-0.0454305305	-0.0481252964	0.1150784223	0.0183528859	0.0143467622	0.0711293073	-0.0923976242	0.0285917763	-0.0963379081	-0.0023340487	0.0765260559	0.0688405353	-0.0113230128	0.0364402624	-0.0772551194	0.035143056	-0.0614256012	0.0938491281	0.0654848753	0.0501440494	0.0642005397	-0.1076189547	0.1262143767	-0.0819351441	0.0912694965	0.0912167139	0.0911287655	0.0910056853	0.0908475206	0.0906543325	0.0711425598356214	-0.0100079765420559	0.0050612638199649	0.0001001595944663	0.1792002448972454	0.0847666634181366	0.0321127277712327	0.0071853872270436	-0.0557131530128387	0.0310331835667624	0.0031039554186319	0.0009630584822883	0.0021233212769389	-0.0004617358636013	2.132000077356386e-07	4.50849324510144e-06	-0.0013022342260826	-0.0001573478758409	1.6958139795809478e-06	2.4758354031674734e-08	0.0035528941595496	-2.109911920219988e-05	1.262305690896166e-05	4.4517283110863953e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
585.447654317542	-1.8457716639621824	3.406873035485723	342748.9559459121	878.5502288668763	-11.85822565415333	140.61751566482016	771850.5046420407	627.5758084553044	-0.2185649096481938	393851.3953583289	0.0477706197295231	668.1560000146758	654.9026297364641	1.179998	28.878601	0.3158612100207676	0.1689164447085382	-0.064315491	0.0452197746	-0.0587117402	-0.0345165701	0.0282428651	0.0635411127	0.081780211	-0.0370630539	0.0618474692	-0.0039995652	0.0166568268	-0.0770220611	0.0561539751	0.0226264455	0.0682189203	0.015874427	-0.0368100719	-0.0987182862	-0.0193407237	0.0955001911	0.0317420152	-0.0394721186	0.0525743341	-0.0643396816	-0.0576842274	-0.0223156117	-0.1240903536	-0.0967605689	0.0825064076	-0.0887746202	-0.0952871441	-0.0398918356	-0.0803546263	0.1028813989	-0.1260746595	-0.0518836317	0.0703256841	0.0297448384	0.0194300326	0.1832227373	-0.0387727056	-0.1374039779	-0.0538340387	0.0850241843	-0.0798667118	-0.0533100415	-0.0840420695	0.0157943765	0.058843146	-0.0680846282	0.0585840285	-0.064739972	0.0114667238	-0.0478623735	-0.0238234729	0.0694656702	-0.0217891554	0.0026862594	0.0756457246	-0.0294517386	-0.0174668726	-0.0298397778	-0.0550368796	-0.0561152203	-0.032812044	0.008706478	-0.0417370179	0.0597704014	0.0122741463	-0.0260847828	0.0301913079	0.02251011	0.1435111156	-0.0171457162	-0.0576589679	0.0029064391	0.0345281159	-0.0802033611	-0.0047926297	-0.0608628473	-0.0136055668	0.049844352	-0.048382903	-0.0411636627	-0.0952044551	0.0660063181	-0.036943929	0.0041390231	-0.0527081668	0.012233217	0.0024684148	-0.0011940617	0.0284600716	-0.0298593905	0.0064739766	0.077665669	0.0407271226	-0.0429348941	0.0912382167	0.0910916402	0.0908475206	0.0905061192	0.0900678015	0.089533037	0.0347915897686164	-0.036350970067005	0.0012104547186276	0.0013213930248122	0.035964060261648	-0.1432361846355974	0.0012934136305034	0.0205166045889629	-0.0418104134124135	0.0139027396004252	0.0017481106697169	0.0001932861683972	0.0020062043909651	-0.0001171168859737	1.3716364980200065e-08	4.024856058327648e-06	-0.0001701383540966	0.001132095871986	2.8947059534700053e-08	1.2816410633677416e-06	0.0023546806031546	-0.001198213556395	5.544520742872511e-06	1.435715726728754e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
586.9598964232531	1.5122421057111524	2.2868761862857	344521.920009196	881.3914969575171	2.841268090640824	8.072804362893754	776850.970909013	629.0695792097387	1.4937707544343084	395728.53548711765	2.231351066803243	671.4003518025451	660.4120058479258	1.144344	28.006016	0.2446850294510812	0.1941607467178324	-0.0589772395	0.0595172902	0.0267639976	-0.0254448445	-0.0054984719	0.007978349	0.0710682507	-0.0768842021	0.0112558445	0.0330245988	-0.0611782616	-0.0709449457	0.0135528738	0.037655577	0.0109090512	0.0420292046	0.0168189249	0.0496885383	-0.1209503424	0.0447818785	0.0550171144	0.0412834585	-0.0478409048	-0.0251801307	-0.0440226003	0.1006091579	0.0159208427	-0.0460147214	0.0694741775	0.0222365423	0.0470455558	-0.0412567241	0.1007782194	0.012551572	-0.1069707729	-0.0006222736	0.0884453389	0.1008606569	-0.0364762077	0.0313574923	-0.0186902706	-0.0133169931	-0.0391162306	-0.0043613558	-0.0072800567	0.0038580267	-0.0464713703	0.0024473261	0.0151686365	0.0034815752	0.0941421192	-0.01009806	-0.0522855093	-0.0044754601	-0.0221622421	0.0744598348	0.0199764623	0.1072105267	-0.0417849434	0.0968414274	-0.0288376072	0.0195999099	-0.0387091703	0.0228262069	-0.047410997	-0.0046651739	-0.0422023783	-0.1273201151	-0.0805793852	0.0068401569	-0.0341518086	0.1289299645	0.1346494084	0.0167055703	-0.0297262888	0.0225499268	0.0778145546	0.0688599802	0.0806757384	-0.0107153699	-0.0224628094	-0.131911578	-0.0575084227	0.038226045	-0.0608487373	0.0689225639	-0.0062088073	0.0604364659	-0.0778383407	-0.0616338403	-0.0088739289	-0.0235079748	0.0351470293	0.0304034682	-0.0259173058	0.0015259103	0.0632688747	0.0108029846	0.0911913037	0.090904137	0.0904261954	0.0897584821	0.0889023983	0.0878597406	0.0309418478431808	-0.0038497419254355	0.0009573979479505	1.4820512892456574e-05	0.2279386873865689	0.1919746271249209	0.0519560452075119	0.0368542574597524	-0.0400001577068209	0.0018102557055925	0.0016000126165705	3.277025719630544e-06	0.0016050384360805	-0.0004011659548845	1.6093412335847273e-07	2.5761483812957376e-06	-4.194068230045645e-05	0.0001281976717961	1.759020831827821e-09	1.6434643053951744e-08	0.0019430361359327	-0.0004116444672219	3.775389425540278e-06	1.6945116739440204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
585.1777294183792	-1.7821670048739406	3.1761192332613524	342432.9750072498	897.3498346665326	15.958337709015495	254.66854243498597	805236.7257760534	626.937634475832	-2.1319447339066078	393050.797522152	4.545188348432115	676.851637677622	680.4923331740736	1.377193	33.704636	0.2160391268016157	0.1769017188282969	-0.1085364781	-0.0544330291	0.0743767751	-0.0399672794	-0.1166264272	-0.0286183728	0.0875494907	0.0326111444	0.0193663096	0.0814025276	-0.0046074816	-0.0697956486	-0.1054441547	-0.0297918246	0.0442397448	-0.0361897797	-0.0889225105	0.0338233494	0.0082125523	0.0453305718	0.0426368053	0.0015884893	0.110751908	0.0044667504	0.0228564678	0.1075782287	0.1023547828	-0.0066644214	0.1100884744	0.0139983746	-0.0447799118	0.0682388881	0.0571560206	-0.0008140156	0.0135376633	0.026017521	0.1676720916	0.1773341898	0.0613996184	0.0461823529	0.0168370429	0.0220269578	0.0018643657	0.1497963458	0.0313728521	0.0416073546	0.0781189048	0.0135620002	-0.1150574747	-0.0208606665	0.051117474	-0.0531721122	0.0491084787	-0.0396390635	0.0621888936	0.0188718331	-0.0340694665	-0.0364108239	-0.0557221837	-0.0620824978	0.2176815819	0.0191534768	-0.0129408502	-0.0414141973	-0.0623780301	-0.0764163864	-0.0247720569	-0.0454402762	-0.1036166275	-0.101813126	-0.1027460113	-0.0916229813	0.0187521524	0.0227188006	-0.0690381638	-0.0147520152	0.0246802305	-0.0860723549	-0.0162912645	0.0136086371	0.092009565	0.0574721734	0.010100238	0.0304492013	-0.0842518336	0.090013889	-0.0633550183	0.0037332531	-0.0613541116	0.0308833976	0.0491852149	-0.0577362812	-0.0108835102	-0.0112090192	-0.0411542958	-0.0432722577	-0.0083240367	0.048900432	0.0911287655	0.0906543325	0.0898654396	0.0887648233	0.0873563013	0.0856447597	0.0308128849595021	-0.0001289628836786	0.0009494338795275	1.6631425366725775e-08	0.0520095823204513	-0.1759291050661175	0.0027049966531478	0.030951050009365	-0.0408852083882109	-0.0008850506813899	0.0016716002649474	7.833147086289003e-07	0.0022599299096419	0.0006548914735613	4.288828421434217e-07	5.107283196494046e-06	7.620561235133216e-05	0.0001181462946517	5.807295353841509e-09	1.3958546939947254e-08	0.0019519185311281	8.882395195400046e-06	3.80998595216128e-06	7.889694440726583e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
582.4030010246751	-2.7747283937040947	7.6991176588277055	339193.25560254767	883.3083580989463	-14.0414765675863	197.1630641980752	780233.6554874564	625.4792234219186	-1.4584110539134372	391224.2589324864	2.1269628021769025	671.7879016446045	672.893576196009	1.221294	29.889238	0.2490075684415216	0.1872530395455653	-0.0604415581	-0.0666240069	0.0747073616	0.0676586619	-0.0887063128	-0.0174008616	-0.0339292983	-0.0432035749	-0.0682311345	0.0823435945	0.0088760629	0.0054443424	-0.1099602146	-0.0202638226	-0.048779411	0.033956552	0.0044831184	0.0361077498	-0.0995624903	-0.009196725	-0.1052183112	-0.0337738397	-0.0443550704	-0.035920632	0.0930209438	0.1263536399	0.0332636406	0.0168033615	0.0482788044	0.0115532693	-0.0122749421	0.0039043198	0.0753966555	-0.1587218362	-0.0245473765	0.0346751692	0.0283554879	-0.1033803389	-0.0230703148	0.0633107449	-0.0918164519	-0.0173410571	-0.0209015633	-0.0741036117	0.0953091959	-0.093827463	-0.0095999234	0.056151844	-0.1000478413	-0.0004009787	0.0066969906	0.0697461243	0.0196463921	-0.0055102729	-0.0429447162	0.039239192	0.0066623916	0.0259496412	-0.1134132035	0.073689705	-0.012189598	0.0863766375	-0.0922976109	-0.0108544486	-0.0331829839	-0.0751303148	-0.032652695	-0.0238940979	-0.0155398016	0.0330240182	-0.0575400347	0.0388583285	-0.0322981056	-0.0480069296	-0.0407943268	-0.0124746394	0.0394650774	0.0776503652	-0.0108820887	0.0576369059	0.0693904605	-0.0733300583	0.0201939391	0.0783589291	0.0597215665	-0.0085409371	0.0532944019	0.0417693326	-0.11279697	-0.0135335586	0.0069879876	-0.0140204809	-0.0253155329	0.1208574691	0.0249367955	-0.0519863206	0.0669525716	0.0108801421	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.0854361313	0.0829017503	0.0308381417865604	2.525682705829813e-05	0.000950990988848	6.379073130527803e-10	0.2368727820843759	0.1848631997639246	0.0561087148923922	0.0341744026269566	-0.0273080994674188	0.0135771089207921	0.0007457322965224	0.000184337886647	0.0015001495462247	-0.0007597803634172	5.772662006343726e-07	2.250448661038173e-06	-0.0001530527296298	-0.0002292583419811	2.3425138047132663e-08	5.2559387367937754e-08	0.0019301171779315	-2.180135319660012e-05	3.725352320546257e-06	4.752990012029061e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
580.399689213283	-2.003311811392109	4.013258213663133	336863.79923887545	880.0945666444068	-3.213791454539546	10.328455513271413	774566.4462370061	624.9931337930323	-0.4860896288863614	390616.4172884351	0.2362831273108805	670.2671256300898	648.2917325049438	1.331139	32.577534	0.2898009594034363	0.2034129624892853	-0.0194999836	-0.0703625199	-0.050655504	-0.0725103481	-0.0538857785	0.0847929734	-0.0414240809	0.0315592837	0.0400496578	0.0328307587	0.0405408799	-0.0045989787	-0.0654328221	-0.006362927	0.0281376652	-0.079407919	-0.0882180365	-0.0340302571	0.1115417943	-0.0398743076	0.0104666741	-0.0323973134	-0.061997629	-0.0385964614	0.0285939204	0.0303426754	0.1644391278	0.0706751358	-0.111355889	0.0581255938	-0.0273031961	0.0929254753	0.0090101431	-0.0480530532	0.0275096003	-0.0077445772	-0.085325354	0.0509291476	-0.0266795228	-0.0157955286	-0.0664916312	-0.0815168918	0.0017254459	0.0017758754	0.0163933273	0.0575796238	0.0022252201	0.012500176	-0.0405362851	-0.0643975487	-0.0390244028	-0.0342717296	0.0531499691	-0.0642658221	-0.0431449968	0.0173017434	-0.058050612	-0.1469690975	-0.0292565897	-0.0044682246	-0.0087484191	-0.0399241604	0.0383054661	-0.0259946569	0.0803837236	0.0043008526	-0.170671467	0.0390251536	-0.0776149843	0.045455281	-0.0973911913	0.0300377197	-0.0341768853	0.0589429145	-0.0634318832	0.0395113824	-0.0169647811	-0.0906986853	-0.0516283279	0.0632916526	0.0053781919	0.0577969382	-0.0353406666	0.0138483649	-0.0860872451	0.0336548528	-0.0289159667	-0.0003647249	0.0110872051	0.0390833267	0.0086328588	-0.0555676438	-0.0249371784	0.0411732273	0.0432487245	-0.0408498379	-0.1561969307	-0.0303107886	0.0909568593	0.0899685475	0.0883293083	0.0860510014	0.0831501106	0.0796476241	0.0311107219447563	0.0002725801581958	0.0009678770199239	7.429994264210121e-08	0.039066176872609	-0.1978066052117669	0.0015261661754419	0.0391274530654038	-0.0187689201099203	0.0085391793574985	0.0003522723620925	7.29175840995285e-05	0.0023641255996485	0.0008639760534238	7.464546208897651e-07	5.58908985091338e-06	-0.0005272177107686	-0.0003741649811387	2.779585145480832e-07	1.399994331105985e-07	0.0023556280368884	0.0004255108589569	5.548983448174698e-06	1.8105949109023907e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
579.8234685443903	-0.5762206688926881	0.3320302592591369	336195.2546748475	867.8514285742068	-12.24313807019996	149.89442980597963	753166.1020782916	623.8522289865385	-1.1409048064937224	389191.6036114725	1.3016637774804782	665.2274241736307	632.5199464857176	1.018703	24.931158	0.2654856578396859	0.1426536689555719	0.0093827674	-0.0023103118	-0.0643801893	-0.0623689607	0.020634038	0.0911148601	-0.0493451563	-0.0770876996	0.0002785824	-0.0047980686	0.0802897981	0.0018040029	0.0045046182	-0.0480524062	-0.0690755135	-0.0399923603	-0.1345741357	-0.0604182243	-0.0254133276	-0.0472892275	0.0568030638	-0.0572386044	-0.0896473162	-0.0515244653	0.0968818189	0.0406813823	-0.0283245647	0.0066433475	0.0424366174	0.0879686302	-0.0786939037	-0.0175567156	-0.0730993338	-0.0597198839	-0.0395451946	-0.0231293035	-0.1222220351	-0.0241648678	-0.0313799882	0.0102876683	0.0617092486	0.0144606863	0.0208073813	-0.0249291005	0.0182451201	0.0479241909	0.0076914512	-0.0310233966	0.0295340137	-0.0674312397	-0.0280954841	0.0516119883	0.038067442	-0.0590846335	-0.1026535319	-0.0011061194	-0.0842510437	-0.0352778115	0.0175089757	-0.0016785472	-0.0019814146	-0.0124708939	-0.0301733028	0.077814129	0.0356442356	0.064985918	-0.029634594	0.0872432519	-0.1008652498	0.0138383075	-0.050823736	0.0245527679	-0.0173212964	-0.0341427381	-0.0314181721	0.0146238817	-0.0002952965	0.006619527	-0.0240293302	0.1100381318	-0.0636248249	-0.016919058	-0.0732045509	-0.0365395001	-0.0767942589	0.0146160564	0.0171638031	0.0030355566	0.0103426306	0.0117914373	0.1115409887	0.0884767124	-0.1629866078	-0.0055713	0.1554160552	0.0829067904	-0.2239605686	-0.0013621086	0.0908475206	0.089533037	0.0873563013	0.0843382767	0.0805080284	0.0759024438	0.0309500611779469	-0.0001606607668093	0.0009579062869186	2.5811881991783504e-08	0.1524897650946428	0.1134235882220338	0.0232531284586193	0.0128649103651614	0.014744757709785	0.0335136778197053	0.0002174078799202	0.001123166601003	0.0008420424094636	-0.0015220831901849	2.3167372378434424e-06	7.090354193352649e-07	-4.115964972695174e-05	0.0004860580610416	1.6941167656453584e-09	2.3625243870356665e-07	0.0019960146674922	-0.0003596133693962	3.984074552843998e-06	1.2932177544848793e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
580.6776304110892	0.8541618666989734	0.7295924945226748	337186.5104598376	878.6068478752585	10.755419301051688	115.6790443414352	771949.9931332977	623.8760253161919	0.0237963296533507	389221.2949643297	0.0005662653049709	665.8456024496998	639.3747830538937	0.990966	24.252325	0.1070054217121611	0.0533609913853863	-0.0086505743	0.0276580737	-0.1348229245	0.0067945339	0.0630142803	0.1219656606	0.0036421754	0.0012013782	-0.0285846315	-0.0343873184	0.1407242269	-0.0394739	0.0689689278	0.0006838001	0.0552168005	-0.030134508	-0.079795816	0.0366842119	0.0594582652	-0.079136616	-0.0073358196	0.0112562559	-0.0030599936	0.0140991124	0.0025146846	-0.0909409943	-0.0243293779	0.0450312564	-0.0201967804	-0.0008438658	0.0297527741	-0.0532305208	0.0178848879	0.0493610722	0.1170726854	0.0672448163	0.0270596713	0.0013006828	0.0639216488	-0.0670742038	0.1221956351	0.002431748	0.0455670702	-0.0332950638	0.0082198998	0.048506762	-0.004477075	0.0164614094	0.077558786	-0.1248600272	-0.0330913702	-0.0088642888	0.0141169382	-0.036332472	-0.0636422088	-0.0825939636	-0.0112299173	-0.0748829098	0.0184272145	-0.0314376549	0.0340258079	0.0184232584	0.032065097	0.0179507996	-0.0614023699	0.0224978245	0.0091588162	0.0123634896	-0.0149012354	-0.1226717834	0.1473469997	-0.1064285211	-0.049451157	-0.0079587983	-0.0645312456	0.0386668535	-0.0129324097	-0.0543995009	-0.0158125638	0.0585757952	-0.1024896552	0.0813523	-0.0290043719	-0.0073406515	-0.124039966	-0.0846815672	0.0596481177	0.0298497175	-0.0113420537	0.0153375685	0.0712941041	0.0722219875	-0.1417418384	-0.1375932555	0.252194302	0.0305984637	-0.1874136756	0.0077577561	0.0907226157	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	0.031221614083293	0.000271552905346	0.000974789185966	7.374098040190687e-08	0.1203633631267848	-0.0321264019678579	0.0144873391831902	0.0010321057034003	-0.0176063430186346	-0.0323511007284196	0.0003099833144898	0.0010465937183403	0.0012181813852323	0.0003761389757687	1.4148052909232678e-07	1.4839658873264856e-06	-0.0001520662114526	-0.0001109065617256	2.312413266554685e-08	1.2300265433805028e-08	0.0023540964522086	0.0003580817847164	5.5417701063011175e-06	1.2822256454568226e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
582.3852138367334	1.7075834256442022	2.9158411555347885	339172.53729565773	871.2235163146374	-7.383331560621059	54.513584934063005	759030.4153796413	624.5227699589923	0.6467446428003996	390028.6901972524	0.4182786329910164	666.1937216965816	642.4275158973519	0.997858	24.420996	0.0611298215635213	0.0309853708946051	-0.0114917389	0.0664624063	-0.0792258435	0.033748561	0.0662215686	0.0837012698	0.0095289197	-0.0921688211	-0.0405839786	-0.0106147332	0.1108436059	-0.0459440568	0.1065084073	0.0597579454	-0.0752837467	0.0050308415	-0.1239858444	-0.061531479	0.0020149219	-0.0022905944	0.0607319189	-0.0253837964	-0.0137333518	0.0147040729	-0.1533827428	-0.0844230005	-0.112754862	0.0141253145	-0.0517295709	0.0357228383	-0.0195015253	-0.0855490447	-0.0177103991	0.1133416412	-0.0218404787	-0.0302803355	-0.0069635095	-0.0633059291	0.1317131908	-0.0471343477	0.0290157524	0.1027238445	-0.0144315181	0.0306379026	-0.0005271131	0.0177932007	0.0992836654	0.0418224614	0.0971082939	-0.0918484744	0.0217071944	0.0852475772	-0.07142803	-0.0400930447	-0.0882457331	-0.0344735505	-0.0037898456	-0.0043570369	0.0180864182	-0.0827527944	0.0616450677	-0.0777786093	-0.0038097333	-0.0757904355	-0.0141061825	0.0207837796	-0.0001857552	-0.0465522864	0.0487185966	-0.0415293021	0.0496969571	0.0270697668	0.0297156509	-0.0272633214	-0.0441838326	0.005553883	0.0603136582	0.0130133211	-0.0361366584	0.071865341	-0.1064007136	-0.0247181377	-0.0519369497	-0.1518792397	-0.0849698143	-0.0592428115	0.0129223331	0.0283725911	-0.0166046087	0.0376866029	0.1184764511	0.0855083033	-0.0819497647	-0.0538679871	0.1840417651	0.0711198884	-0.0868873495	-0.0831778586	0.090582166	0.0884782721	0.0850079043	0.0802246594	0.0742024108	0.0670341672	0.0363425758682041	0.0051209617849111	0.0013207828207361	2.622424960251989e-05	0.1440253188017948	0.02366195567501	0.0207432924559586	0.0005598881463661	-0.0062918152160094	0.0113145278026252	3.958693871240741e-05	0.0001280185393963	0.0008936524736398	-0.0003245289115925	1.0531901445941275e-07	7.986147436425334e-07	-0.000132982887196	1.9083324256599985e-05	1.7684448286984062e-08	3.6417326468253735e-10	0.0022770611620382	-7.70352901703999e-05	5.185007535662758e-06	5.934435931637711e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
