hemicode           2
white_border_hi    109.404366
white_border_low   84.000000
white_outside_low  75.235703
white_inside_hi    120.000000
white_outside_hi   109.404366
pial_border_hi    75.235703
pial_border_low   57.707115
pial_outside_low  10.000000
pial_inside_hi    98.595634
pial_outside_hi   70.853554
use_mode 1
variablesigma 3.000000
std_scale 1.000000
adWHITE_MATTER_MEAN 110.000000
MAX_WHITE 120.000000
MIN_BORDER_WHITE 85.000000
MAX_BORDER_WHITE 105.000000
MAX_GRAY 95.000000
MID_GRAY 78.151375
MIN_GRAY_AT_CSF_BORDER 40.000000
MAX_GRAY_AT_CSF_BORDER 75.000000
MIN_CSF 10.000000
adMAX_CSF 40.000000
white_mean 104.000000
white_mode 104.000000
white_std 5.404364
gray_mean 84.000000
gray_mode 84.000000
gray_std 8.764296
min_border_white 84.000000
max_border_white 109.404366
min_gray_at_white_border 75.235703
max_gray 98.595634
min_gray_at_csf_border 57.707115
max_gray_at_csf_border 75.235703
min_csf 10.000000
max_csf 66.471405
max_gray_scale 0.000000
max_scale_down 0.200000
