global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45
1010.6901084087376	n/a	1021494.4952352658	n/a	1460.8327921204648	n/a	n/a	2134032.446534473	1039.3514497063377	n/a	1080251.4360066657	n/a	1132.3111816772357	780.975767657006	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0139421887664639	n/a	n/a	0.0001943846275997	-0.0705990366291757	n/a	0.0049842239729676	n/a	0.1548766037519016	n/a	n/a	0.0239867623897235	-0.0006750759292816	n/a	4.5572751029541596e-07	n/a	0.0004273798785905	n/a	n/a	1.8265356062403054e-07	0.0003551448155004	n/a	1.2612783997681317e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
994.5162662987332	-16.173842110004443	989062.6039327728	261.59316859935296	1361.3953465607208	-99.437445559744	9887.80557944705	1853397.289637185	1038.3932445699518	-0.9582051363859136	1078260.5303685118	0.9181570833963474	1111.144270765342	733.6186235421256	1.568892	30.552994	0.2051818859918514	0.1129547632176779	-0.0055963235	0.0761985098	-0.0289158842	0.2098115933	-0.3655966418	0.0669809637	-0.0496852574	-0.0410760402	0.0220574477	-0.0997716314	-0.0150631015	0.0879274732	-0.1304753603	0.0062960045	-0.1429629405	0.0678255844	-0.0650380744	0.0491875041	-0.0454857666	-0.0498487424	0.0121557736	-0.0562203281	0.014128431	-0.0964784321	0.0085010328	-0.1252807865	0.0048578544	-0.1760559464	0.2496011434	-0.1109904771	-0.1043616484	0.1999535005	-0.2920878215	0.1079274169	-0.1619153982	0.1277994487	0.0243738201	-0.0340763371	0.1281483104	-0.0469968023	0.0340111256	-0.0470516383	-0.1418829382	0.1309708566	-0.1505147911	0.070382015	-0.1202042982	0.0137794979	-0.1697060094	0.0686349925	-0.0072667309	0.0259768843	-0.1451485386	0.0919864087	0.1179068433	-0.0192440864	-0.0320809295	-0.0104883186	0.1917291132	-0.06183883	0.1296294506	0.1295955703	0.1295391098	0.1294600787	0.0	0.0113369215856238	-0.0026052671808401	6.787417083562529e-06	0.0001285257910385	0.0213865003556463	0.091985536984822	0.000457382397462	0.008461339014386	0.1239657976411479	-0.0309108061107536	0.0009554779344166	0.015367518984806	-5.200000028603998e-05	0.0006230759289955	2.704000029748158e-09	3.882236132936802e-07	-0.0001880000032221	-0.0006153798818126	3.786923989396896e-07	3.534400121150961e-08	-4.888000152805839e-09	-0.0003551497035005	2.389254549382991e-17	1.2613131189653058e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991.4763705390712	-3.039895759661931	983025.3933373296	9.24096622961059	1339.27926622811	-22.116080332610863	489.121009278497	1793668.9529485046	1037.4673891067505	-0.9258554632012874	1076338.5834599775	0.8572083387396705	1107.6357908796426	737.3239569284511	0.721396	14.048636	0.120202396208081	0.0686256998694315	-0.0392367223	0.0260152561	-0.0618647085	0.0537987296	-0.1462237913	0.0838384392	-0.069296541	-0.0106153738	0.0684208732	-0.0720293798	0.0384507591	-0.0561942332	-0.1206794724	-0.0449352607	-0.1834946634	-0.0409137645	0.0037558072	0.0799019785	-0.0496791887	-0.0001816063	-0.0778416811	-0.0247690431	0.1014804394	-0.0287236488	-0.0228911103	-0.0765713739	0.0059043611	-0.055971758	0.2042280772	0.0184969392	-0.0730581089	0.1222998139	-0.0451878092	-0.0032356805	-0.0422331794	0.1226958282	0.0402569948	0.0203798711	0.0737616191	-0.1395628705	0.1234598512	-0.0709985349	-0.1687322838	0.0107937049	-0.089839545	0.0693460627	-0.0759206827	0.0051492316	-0.1821343096	0.0118258418	-0.0293798565	0.0028746141	-0.0336737048	0.0655159043	0.0779484198	-0.0254196569	-0.007814756	0.020271268	0.0971291846	-0.2422303795	0.1295391098	0.1292343642	0.128726986	0.1280177706	0.0	0.0097420009591928	-0.0015949206264309	2.5437718046150496e-06	9.490658268891344e-05	-0.028326551040152	-0.0497130513957983	0.0008023934938303	0.0024713874790812	0.1370084097431174	0.0130426121019694	0.0001701097304424	0.0187713043403379	0.000943999659045	0.000995999659331	8.911353562770763e-07	9.920153213875478e-07	-6.699993283487693e-05	0.0001210000703872	1.4641017033712941e-08	4.488990999878021e-09	3.162395922906569e-08	3.6511959381871536e-08	1.000074797321609e-15	1.3331231779034364e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
990.4164255573126	-1.05994498175869	980924.6960137236	1.1234833643554298	1335.7755773511983	-3.5036888769116104	12.275835746194142	1784296.3930479272	1038.255330172452	0.7879410657014887	1077974.1306315074	0.6208511230187977	1106.6517469182215	727.1115987969105	0.632948	12.326186	0.0813175133810672	0.047828790024765	0.0013184436	0.0479459637	-0.049681897	0.0403903146	-0.0522534467	0.0688397106	-0.1200086715	-0.0856893697	0.0420104044	-0.0447927304	0.0417409175	0.0696005374	-0.1083339041	0.0046983077	-0.1119555616	0.013820069	0.0362445369	0.2035470986	-0.0967685471	0.0633498064	-0.0170317063	0.0288675688	-0.0355379563	-0.1307826096	0.0488056734	-0.0914900322	0.0341511829	0.005258549	0.1262012222	-0.0542316592	0.0331203796	0.1208957338	-0.0061945924	-0.0085237523	0.1006983653	0.0992929801	0.0064416408	0.0032839106	0.1369868422	-0.050412557	0.0641705815	-0.055118008	-0.1047031625	0.0435244489	-0.0685535868	0.106296362	-0.0255054938	-0.0286088033	-0.1900354409	-0.010963004	0.0881762456	-0.0485664283	-0.0595920088	0.0720103417	0.1081939762	0.0395774115	0.0715596576	-0.0202160258	0.0284783316	0.0026140928	0.129358491	0.1285129588	0.12710783	0.125149223	0.0	0.0038721871101614	-0.0058698138490314	3.4454714622280824e-05	1.4993833016100096e-05	-0.0689789875730184	-0.0406524365328664	0.0047581007265986	0.0016526205960587	0.148943785618755	0.0119353758756375	0.0001424531972927	0.0221842512744456	0.0009200003419602	-2.3999317084800065e-05	8.46400629206885e-07	5.759672205367763e-10	-0.0004999999820818	-0.0004330000492469	1.874890426478378e-07	2.499999820818004e-07	2.3000009814300005e-07	1.9837613891393442e-07	5.290004514578965e-14	3.9353092490400585e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
989.1927846354608	-1.223640921851711	978502.3651748572	1.4972971056301052	1331.2279091527907	-4.547668198407564	20.6812860428075	1772167.746107311	1037.063367063349	-1.1919631091029714	1075500.4273047706	1.420776053462422	1104.7318344573844	733.4223670431487	0.501767	9.771536	0.1371746485154263	0.0946105044052369	-0.0111362428	0.0321590936	-0.0722288454	-0.0012967213	-0.026870994	0.039912279	-0.0988508437	-0.0380754695	0.028511788	-0.0114478929	0.0405152234	0.0743463712	-0.1458604383	-0.0577246037	-0.1120232499	-0.017785299	-0.0212292448	0.0752523019	-0.0097572591	-0.1021002372	0.0669022391	0.006697359	-0.0131614205	-0.0252172052	0.0112742092	-0.0464136734	0.0055560577	-0.0032782636	0.1210025912	-0.0670967333	0.0165621307	0.056058647	0.0879398816	0.0242605784	0.0296072236	0.1105171192	0.0145721185	-0.0023192035	0.0736534835	-0.0668857191	0.0993949924	-0.0616749787	-0.1222651515	0.0802403253	-0.1580846368	0.0376148596	-0.0440860005	-0.0008940891	-0.1423141866	0.0546356004	0.0284606893	0.0349013647	-0.0224647031	0.0849405573	0.0346852494	0.0334450008	-0.071954122	0.01332266	0.0403892133	-0.042548779	0.1290877201	0.1274333647	0.1246917927	0.1208863942	0.0	0.0001927116301061	-0.0036794754800553	1.353853980832818e-05	3.7137772378150314e-08	0.0216857303448847	0.0906647179179031	0.000470270900591	0.0082200910751329	0.1604181843403722	0.0114743987216172	0.0001316618260226	0.0257339938670616	0.0003750000491922	-0.000545000292768	1.4062503689415244e-07	2.970253191172057e-07	-0.0005819999421405	-8.199996005869999e-05	6.723993449628394e-09	3.3872393265154534e-07	1.0912500782902093e-07	-1.208750903139791e-07	1.190826733368388e-14	1.4610787458412607e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988.1301644603476	-1.0626201751132385	976401.2219164337	1.1291616365576895	1331.6752350370762	0.4473258842854193	0.2001004467517323	1773358.931611052	1037.074902274392	0.011535211042883	1075524.3529274394	0.0001330610938038	1105.0276782927394	728.2413090240584	0.588684	11.464169	0.1801853193832837	0.1063241152700018	0.013233768	0.0179110267	-0.1119356273	-0.0009797482	-0.0208736212	0.0649520504	-0.0570853397	-0.0492211092	0.0315711238	0.0422079175	-0.0199999543	-0.0551139734	-0.088325215	-0.0517244498	0.0635937644	-0.0948142555	0.0842598675	-0.028792997	0.0600971788	0.0355428335	0.1797962206	0.0516042053	-0.0799160136	-0.1092626603	0.0165323407	-0.0474848312	-0.0392479209	-0.0081073516	0.0637302047	0.0402614349	0.0410458349	-0.0572518067	0.107522776	-0.0865913215	-0.048421693	0.0006727799	-0.012721506	-0.0007671514	0.0291737787	-0.0322289988	0.0698290373	-0.0170549314	-0.135597584	-0.001169212	-0.0572932897	0.0364310235	0.0412883745	-0.0985304519	-0.0971474872	-9.61736e-05	0.1021481588	-0.0601324683	0.0199060682	0.0106583114	0.0015194272	0.0757294155	0.0773229275	-0.0446215147	-0.022097108	0.0983182132	0.128726986	0.1259985909	0.1214940211	0.1152767764	0.0	0.0270632269195516	0.0268705152894455	0.0007220245919203	0.0007324182512991	-0.0694692905172473	-0.091155020862132	0.0048259823249697	0.0083092378283757	0.1701408483270938	0.0097226639867216	9.453019499869344e-05	0.0289479082694631	-1.8525001046207424e-06	-0.0003768525492968	3.4317566376198616e-12	1.4201784391151273e-07	-0.0005000007962983	8.19991458422e-05	6.723859918850385e-09	2.500007962989341e-07	0.0005899998147685	0.0005898906897606	3.480997814268643e-07	3.479710258663201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988.6314854523667	0.5013209920191457	977392.2140277532	0.2513227370390603	1331.981436260676	0.3062012235998281	0.0937591893340319	1774174.5465430534	1036.024432442405	-1.050469831986902	1073346.624617607	1.1034868679145904	1104.9947169548238	728.4408209513628	0.759827	14.797059	0.199550067501173	0.1103120928659047	0.0002458005	-0.0256038701	-0.134135708	0.0127284647	-0.0444669994	0.0854570513	0.0693121757	-0.0095346201	0.0194965211	0.1109682746	-0.1172162253	-0.024775752	0.0142110902	-0.0530047249	0.0876264326	0.1486556556	0.0391936926	-0.2752843221	-0.1300861536	-0.1029093681	0.1957938416	0.0196672567	-0.0469643155	-0.0944445893	-0.0134144737	-0.0334094636	-0.1188077971	-0.0803429161	-0.0090109532	0.0632450693	-0.0167779462	-0.1137137677	-0.0815219375	-0.0882636366	0.0654690259	-0.1560744176	-0.0218935931	-0.0093799534	-0.1625166786	0.0445971297	-0.1087730587	0.0437590691	-0.1940179039	-0.117863558	-0.0748112623	-0.059619217	0.0475822163	-0.1149433036	0.0959321385	0.0016548879	0.0303349186	0.0622136086	0.1688169201	0.0085266618	0.1236883353	0.0062361163	-0.1555231079	-0.1611219035	0.0360805826	0.1835724965	0.1282765399	0.1242126365	0.117534563	0.1083828658	0.0	0.104563610441005	0.0775003835214534	0.0060063094459723	0.0109335486284582	-0.0499709437967226	0.0194983467205247	0.0024970952239352	0.0003801855248337	0.1611538434831629	-0.0089870048439309	8.076625606483778e-05	0.0259705612693957	-0.0011551733392822	-0.0011533208391775	1.3344254437883888e-06	1.3301489580812757e-06	-0.0005017551762611	-1.7543799628000172e-06	3.0778490538741894e-12	2.517582569048076e-07	0.0013062112439334	0.0007162114291649	1.7061878137780402e-06	5.129588112664286e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
988.545823927105	-0.0856615252617984	977222.8460037188	0.0073378969101777	1328.054036156606	-3.9274001040701023	15.42447157744985	1763727.5229518514	1035.2711394049904	-0.7532930374145508	1071786.3320849072	0.5674504002172398	1101.5987893752597	728.6313455443069	0.69611	13.55622	0.2544102767674379	0.1241514377333915	0.0195829627	0.0089221272	-0.129280501	-0.0072350625	0.0500874386	0.014805492	0.1146043719	0.0469476401	-0.1022789886	-0.0141988182	-0.1230830173	-0.1779655296	0.0546352646	0.0743586475	-0.0935446152	-0.016460098	0.1571240939	-0.148911774	0.0014054592	0.0201468157	0.0118856937	-0.0992335572	-0.1676167567	-0.0386313393	0.0087158632	0.0946211875	-0.0113907053	-0.1225785696	-0.0497579887	0.1643351735	0.0205341283	0.0384537323	0.0362009276	-0.1282493121	0.0483758569	-0.123886401	-0.0442465183	0.0120382806	-0.061495414	-0.004446537	-0.0612977321	0.0638024128	-0.0611376655	-0.1653940252	0.0738179371	-0.0479870353	0.1413181277	-0.1331804725	-0.0628630759	-0.0716729801	0.0726757857	0.0422014527	0.1217582511	-0.1756986883	-0.0089890028	0.0191547756	-0.056371215	-0.0553114687	-0.0558784034	0.0788264811	0.1277366958	0.1220804792	0.1128382417	0.1002814672	0.0	0.0634365103740179	-0.041127100066987	0.0016914383599199	0.0040241908484328	-0.1265884469724909	-0.0766175031757682	0.0160246349069071	0.0058702417928888	0.1919814502284254	0.0308276067452624	0.0009503413376405	0.0368568772318093	-0.0015899093306037	-0.0004347359913215	2.527811679540705e-06	1.8899538215028732e-07	0.0008437305223791	0.0013454856986402	1.8103317652453069e-06	7.118811943941091e-07	0.0009696715983067	-0.0003365396456266	9.402630085626702e-07	1.1325893307854481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993.9106156541905	5.364791727085503	987858.311910092	28.780990275005056	1329.451828972768	1.3977928161621094	1.9538247569144005	1767442.165559038	1038.8917018716986	3.6205624667081793	1079295.9682178744	13.108472575336016	1105.5022895113464	747.1077813405067	1.045433	20.359016	0.6367410522658197	0.3356451935063503	-0.031347006	0.0919184097	-0.0730910739	-0.0837177377	-0.0449052877	-0.0994797734	0.0170156751	-0.0683605888	0.094535315	-0.1806800165	0.0123543925	-0.0967624194	-0.0366984801	0.054123496	-0.1486734217	-0.0772822628	0.1331612776	0.0578502737	-0.0204739413	-0.0997744149	-0.302834382	0.1965590802	0.0728572135	0.069917486	-0.0232017839	-0.0979948792	0.1650953501	-0.0458736727	0.0024473404	0.1060198689	0.0276473745	0.0843868947	0.1385494354	-0.1309836285	0.1618031115	0.0188260273	0.077311662	0.0165477344	0.2128060521	-0.1124235539	0.0725810639	-0.0227736734	0.0739486957	-0.2142646624	0.2816986874	0.0536358145	0.2341034968	-0.009851843	0.0202932117	-0.0379880793	-0.1539336468	0.0805339483	-0.0009243077	-0.1153839912	-0.0434675755	-0.0062550473	0.0383032759	0.2543145967	-0.0948379738	-0.0415138133	0.12710783	0.1196080616	0.1074345	0.0910628379	0.0	-0.0646122038437511	-0.128048714217769	0.0163964732128238	0.0041747368855464	-0.1726846603627621	-0.0460962133902712	0.0298199919246024	0.0021248608889214	0.0018568846319908	-0.1901245655964346	0.0361473504432329	3.448020536523609e-06	0.0020380414596449	0.0036279507902485	4.153612991231514e-06	1.3162026936465438e-05	0.0002792068217902	-0.0005645237005889	3.18687008526586e-07	7.795644933418453e-08	-0.0002872850920827	-0.0012569566903894	8.253272413296541e-08	1.579940121514674e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
993.288705114165	-0.6219105400253966	986622.4517073748	0.3867727197946804	1330.864511651508	1.4126826787401114	1.9956723508123368	1771200.3483734073	1037.6203498840332	-1.2713519876654118	1076655.9904934636	1.6163358765407934	1104.8245395899023	761.9630513834705	0.92757	18.063721	0.1752080989302454	0.0822386156847755	-0.101382671	0.0667626702	0.0482714903	-0.0493546404	0.0319865133	-0.1450307524	-0.1047486363	-0.0379349226	0.0449259765	-0.1740135504	0.0639463041	-0.0563426251	0.1344657449	-0.0032769276	-0.0807265038	0.0015594929	0.1206529785	0.1259229577	0.0223830729	-0.0656609095	0.006910858	-0.0872409759	0.1443393257	0.1467277093	0.006389551	-0.0360179027	0.1902645458	0.1011501703	-0.0047276528	0.0673705399	-0.0728608927	0.0764228913	0.0291600933	-0.1346301135	0.1321397688	0.0657407176	0.0808410897	0.0743818431	0.1385951943	-0.0543407938	0.0698059658	-0.0227009555	0.0179544839	-0.1759150668	0.2314937928	0.0323559153	-0.0372490904	0.0428178403	0.0184981849	0.0029182161	-0.0564459809	-0.0559169975	0.1506747445	-0.1883179654	0.0243578464	0.1076567737	0.1566063382	0.0551531025	-0.0785959385	0.1207964502	0.1263903806	0.116802275	0.1013572156	0.0808296822	0.0	-0.0159961920451507	0.0486160117986004	0.0023635166032016	0.0002558781599453	-0.1215433533316883	0.0511413070310737	0.0147727867391116	0.0026154332848465	0.0277423115183097	0.0258854268863189	0.0006700553250869	0.0007696358483789	0.0015079928177163	-0.0005300486419285	2.274042338283946e-06	2.809515628103531e-07	-1.1345286341946093e-05	-0.0002905521081321	8.442052754003434e-08	1.2871552218074854e-10	-0.000457991406307	-0.0001707063142243	2.097561282510636e-07	2.9140645716045455e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
