global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
865.2259870884976	n/a	748616.0087332651	n/a	996.5913268509912	n/a	n/a	993194.2727546192	822.3017185990528	n/a	676180.1164109559	n/a	844.7823009800745	698.0509287331097	n/a	n/a	n/a	n/a	-0.0221088183	0.0593780002	-0.0221145169	0.0804568484	-0.0915274735	-0.1649615751	0.2871006226	-0.2862782765	0.1772553556	-0.2334913604	-0.0797821698	0.1130974653	-0.0929281882	0.0804769218	-0.0822948314	0.0169603841	-0.0553197287	0.0907081581	-0.0923972551	0.0133281728	-0.0263682339	0.1218549387	-0.0308426039	0.0811960349	-0.0664368671	0.306044539	-0.0960253428	-0.0030311429	0.0652234241	-0.1843930649	0.0288795497	-0.0939394088	0.1226396026	-0.1384809135	-0.0935392407	0.0136743912	-0.0654767992	0.1336801695	-0.1429118982	-0.0011498138	0.0288241439	-0.078400131	0.213136012	-0.0005244799	0.0780373329	-0.0446800895	0.14164025	-0.0347267301	0.2952535828	-0.1730588706	0.0221091638	-0.0400829387	0.0707828999	-0.0985893862	0.0984528782	-0.0111590506	0.0227445304	-0.0523913885	0.0797885049	-0.0594685427	0.1488120634	-0.2643981023	0.1301437357	0.1561451084	0.1560591586	0.0109669983406064	n/a	0.0001202750526028	n/a	-0.0360768320902167	n/a	n/a	0.0013015378136656	-0.1537834329270992	n/a	n/a	0.0236493442428436	0.0012380018526748	n/a	n/a	1.5326485872262371e-06	-0.0008139999508152	n/a	6.625959199271481e-07	n/a	1.003881929582495e-06	n/a	1.0077789285422737e-12	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864.8702656228049	-0.3557214656926817	748000.5763584612	0.1265377611545497	982.978637828577	-13.612689022414202	185.3053024209561	966247.0024273248	822.2744601670132	-0.0272584320396163	676135.287842953	0.0007430221172583	843.4242872339944	707.9382017561533	1.161139	19.592958	0.0981331776959619	0.0482098211065171	-0.066324293	0.0169020344	0.1061685681	0.0475516555	-0.0545640378	0.0828198982	-0.0510767776	0.0619761589	-0.0385459308	-0.1748514493	-0.0347635895	0.0715265529	-0.089486281	-0.0820954438	0.141100071	0.073206681	0.0943189282	0.0904169977	-0.0620074393	-0.0822211149	0.1180129453	-0.0021675741	-0.0957479707	0.1048522365	-0.097130025	0.1504827637	-0.0594257889	-0.0078874268	0.0782042971	0.0808131937	-0.0800968786	0.0378370892	0.0688018061	-0.1688883794	-0.0996774721	0.0412561007	-0.138808039	0.1158533594	0.0584789117	0.0055188283	0.0325291334	-0.1644602491	0.0692475141	-0.0084663235	-0.1521508852	-0.1985559748	0.0506761903	-0.0381396932	0.1682294436	-0.1462382266	0.1487263203	-0.0684240359	-0.1165769904	-0.0282514542	0.2202340455	0.0526898519	0.0472228944	-0.1081323068	0.0182379766	-0.0766358839	-0.043068815	-0.0015359059	0.2725194629	0.155915944	0.1551433414	0.0321812450650469	0.0212142467244405	0.0010356325339366	0.0004500442640854	-0.0159053397086381	0.0201714923815785	0.0004068891049	0.0002529798312471	-0.1538132447358862	-2.9811808787000293e-05	8.887439431526681e-10	0.0236585142561816	0.0014538066253036	0.0002158047726287	4.6571699889368026e-08	2.113553703776642e-06	-0.0012436472992536	-0.0004296473484384	1.5466586049407734e-06	1.845968440201479e-07	0.0004899042964855	0.0004889004145559	2.4000621971495265e-07	2.39023615352948e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
863.6251440572865	-1.2451215655183887	745848.3894479689	1.5503277129189632	982.5434503680232	-0.4351874605538341	0.1893881258232949	965391.6318611	823.1872428976079	0.9127827305946994	677637.2368693653	0.8331723132719155	844.7289250986759	711.4993145149502	0.940439	15.868896	0.0726679065958426	0.0415008659757292	-0.0506442303	0.0240490101	0.0563089467	-0.0665898858	-0.021845144	0.014020811	-0.094417175	0.1473916346	-0.0318477389	0.0731006095	0.0047852378	0.0503350276	0.056601599	-0.0370150819	0.1145398953	0.0907657983	0.2585103945	0.0329113253	-0.0906508153	-0.0848757876	0.0892765382	0.0877236451	-0.152322258	-0.1054296141	-0.1175502153	-0.0197969643	-0.025329398	0.0386652522	-0.055396681	0.0798896565	-0.0812103423	0.1146054118	-0.0093901276	-0.1191524103	0.0844388151	0.0626891022	-0.1635388101	0.0383418599	0.0406327608	-0.0127162393	0.0028662096	-0.1750322154	-0.043287616	-0.0713773433	-0.0681031314	-0.1849937438	0.0532761422	0.0046697441	0.104534257	0.0361526638	0.0334084765	-0.1395492955	-0.1809097642	-0.0707881031	-0.0019360701	-0.0513454039	0.081102316	0.0772757625	-0.1765745545	-0.1011881376	-0.0966483749	0.0443700588	0.0078871649	0.1554579513	0.1533170814	0.022131581934758	-0.0100496631302889	0.0004898069189349	0.0001009957290322	-0.0162501838222226	-0.0003448441135844	1.1891746267387946e-07	0.000264068474256	-0.1330283356274719	0.0207849091084142	0.000432012446645	0.0176965380798153	0.0008866524101479	-0.0005671542151556	3.2166390376887786e-07	7.8615249642108e-07	-0.0012218941070318	2.175319222180012e-05	1.4930252087990395e-06	4.732013718385851e-10	0.0002490418989919	-0.0002408623974936	6.202186745349173e-08	5.801469452636496e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.7754883431849	-1.8496557141016865	742656.9923091348	3.42122626070902	979.945828766802	-2.5976216012211357	6.747637983130654	960293.8273174544	822.1842639061713	-1.0029789914366347	675986.9638149327	1.005966857263249	843.6357635946488	700.3320656316566	0.846354	14.281313	0.0266433876224156	0.0208641722172713	-0.0363329552	0.0397456433	0.0383339456	0.057154025	-0.033477063	0.0515411144	-0.1216589253	0.0823567879	-0.0791495069	0.0834469038	-0.0544024719	-0.0170963172	0.0228634379	-0.0681378564	0.0636872548	0.1287624567	0.0152847661	-0.0296538901	-0.0448606105	0.0714932951	0.0454429408	-0.0811579711	-0.060794922	-0.0228139674	-0.0784794702	0.0208241991	-0.0345555697	-0.043720303	-0.0035090009	0.092255682	-0.0117525611	0.0100730306	0.0966843606	0.0011070899	0.1295580551	0.0146185975	-0.0273004142	0.0192973191	0.0345011257	-0.014724865	0.015984026	-0.1477252206	0.0293591591	-0.1089253688	-0.071796534	-0.1941858946	0.0089309515	-0.0584175636	0.0292890347	-0.015856218	0.0561937093	-0.0848405581	-0.0339995899	0.0002531986	0.0462014508	-0.0397243616	0.1274171385	0.0427308019	-0.0091966087	-0.0280888143	0.095855326	0.0418799244	0.1104574882	0.1547718027	0.1505910958	0.0196178513841402	-0.0025137305506178	0.0003848600929302	6.318841281109269e-06	-0.0161635027747166	8.668104750600078e-05	7.513603996737565e-09	0.0002612588219482	-0.1329208672715651	0.0001074683559068	1.1549447521311382e-08	0.017667956956225	0.0012816016615228	0.0003949492513748	1.5598491116159385e-07	1.6425028188180011e-06	-0.001221896610031	-2.5029992000488027e-09	1.4930313256052497e-06	6.265004995444946e-18	0.0001652834999983	-8.375839899360001e-05	2.7318635371688037e-08	7.0154694019710955e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.7758365765079	0.0003482333230522	742657.5925071401	1.2126644728399686e-07	984.2003279107106	4.254499143908561	18.10076296551868	968650.2854595502	821.7709516299668	-0.413312276204465	675307.4969428213	0.1708270376613159	843.323379103564	701.4095357814653	0.840881	14.188964	0.0760203822417812	0.0609667587278203	-0.0347613887	0.050202328	-0.0191502704	-0.0453038736	-0.0560239186	-0.0033938098	-0.0476015949	0.0479989815	-0.0593128008	0.022498297	-0.0748433003	0.0185704782	0.0103139611	-0.00814474	0.0760856344	0.1304527953	-0.0677299905	-0.2121421471	0.098447764	-0.0062785599	0.0279101699	-0.0476957209	0.0388433891	-0.1333343407	-0.0149235317	0.0199292169	-0.0574971159	-0.0252033321	0.0099634763	0.0418216085	-0.0592323462	0.0289830797	0.0554746753	0.148015817	0.1438723985	0.1500264237	-0.0397864182	-0.0449771227	-0.0342901121	-0.0392533822	0.0155516279	-0.1219229717	-0.0437199247	-0.0924215742	0.0068528656	-0.1038996975	0.0570261933	-0.0575524644	-0.0602148608	0.1052507305	-0.0316928481	0.0291300037	-0.0356839107	0.0587674198	0.039633383	-0.0608624604	0.0867453351	-0.0275213757	-0.1391137386	-0.1103840572	0.0630968912	0.0208637342	-0.0243353155	0.1538585052	0.1469813818	0.0220192733087145	0.0024014219245743	0.0004848483970438	5.766827259826134e-06	-0.0161981940713502	-3.469129663359952e-05	1.203486062120393e-09	0.0002623814911731	-0.1331212727378385	-0.0002004054662733	4.0162350912257116e-08	0.0177212732553419	0.0001367981851155	-0.0011448034764073	1.3105749995942392e-06	1.8713743450894612e-08	-0.0012219700609679	-7.345093689997349e-08	1.493210829901893e-06	5.395040131483885e-15	0.0004880838437401	0.0003228003437418	2.382258385201104e-07	1.0420006191982427e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.1292439641119	-0.6465926123960344	741543.5748102029	0.4180820064051284	982.0290216837388	-2.171306226971751	4.714570731286302	964380.9994291211	820.8582851450931	-0.9126664848737392	673808.324291343	0.8329601126117872	841.4338311876148	705.0449591084206	0.8361889999999998	14.109783	0.1463530056941977	0.0731391862115276	-0.0373016912	0.0089832038	-0.0084235447	-0.034516927	-0.0726919225	0.0505124062	-0.1167956331	-0.033105103	-0.0652969545	0.0150238027	-0.1134982642	-0.0292534595	-0.0068618648	-0.0489037933	0.0294850088	0.0743078746	-0.1079041782	-0.0587072985	0.1896864055	-0.1235603867	0.0794927499	-0.0611083272	0.0729328649	-0.0367061948	0.0260977785	0.0831474497	-0.0660208624	-0.0962568936	0.0533474601	0.095996549	-0.023463387	-0.0968879971	-0.040268594	0.2003626474	0.0664690778	0.055511586	-0.1031008514	-0.0643760303	0.1151947101	-0.059483882	0.0295697089	-0.045499717	-0.0657958369	-0.0668112564	-0.0354085112	-0.0700550896	-0.0046150355	-0.038151676	-0.1446743092	0.0674395645	-0.1065563136	-0.0238219143	0.0166047166	0.1234942771	0.0738872026	-0.0535577667	0.1391642591	-0.0405272222	0.1466644518	-0.0988805588	-0.0059736363	0.1122440843	-0.0114019542	0.152719399	0.1425091225	0.0052127893564772	-0.0168064839522373	2.717317287500198e-05	0.0002824579028368	0.0095034513005742	0.0257016453719244	0.0006605745748241	9.031558662238548e-05	-0.0889649750634475	0.044156297674391	0.0019497786243094	0.0079147667880398	-0.000695789630524	-0.0008325878156395	6.932024707513541e-07	4.841232099447245e-07	-0.0008611697534706	0.0003608003074972	7.416133442926139e-07	1.301768618901462e-07	0.000487700392964	-3.834507760999999e-07	2.3785167329724007e-07	1.470344976916922e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.5211770796009	0.391933115488996	742218.738556621	0.1536115670169106	981.4530940826282	-0.5759276011106067	0.3316926017210181	963250.1758843644	822.2280856717017	1.3698005266086284	676059.0248673513	1.876353482697276	842.7760803741903	711.8459995603098	0.980411	16.543369	0.0295282657343867	0.0186862505490187	-0.0499917707	0.014529846	-0.0696286743	-0.1671637093	-0.0184685159	-0.006332433	-0.0895913489	0.0051976699	0.0090489005	0.1132985471	-0.0271618165	0.0118006333	0.0840868653	0.0431191293	-0.003078922	0.0498510732	0.1064877918	-0.1043439927	0.2287905211	-0.115199422	0.0701531438	-0.0775644485	-0.0446400292	0.0554167228	0.0111993134	-0.0892473703	-0.0220950917	-0.0001066711	-0.0467932487	0.0110749833	-0.0692356028	0.0472307625	-0.2045510742	0.0809215324	0.1525482165	0.0354543556	-0.111319846	-0.1091971599	0.0558152437	-0.0738062289	0.0359731075	-0.0615830911	-0.1378792499	0.0123919626	0.064449498	-0.0077158505	-0.0239431532	0.0737345551	-0.0496241834	0.2389686459	-0.2020650414	0.0292041677	-0.0492736962	0.1167301198	0.0117213365	-0.0471442756	-0.1180063895	0.0139069159	0.183533422	-0.0352057898	0.0018437039	0.0492959985	-0.00901255	0.1513561561	0.1372005631	0.0055679617167356	0.0003551723602584	3.100219767903325e-05	1.261474054915229e-07	0.0251737733729697	0.0156703220723955	0.0002455589938526	0.0006337188658336	-0.0889384548906946	2.652017275289742e-05	7.033195628435226e-10	0.0079100487583441	-0.0008978072483657	-0.0002020176178416	4.081111791843513e-08	8.060578552179898e-07	-0.0007937186221056	6.745113136499999e-05	6.299892510772122e-07	4.549655122418485e-09	0.0004876441195911	-5.6273372900015033e-08	2.3779678737177906e-07	3.1666924975441464e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
861.9349130273843	0.4137359477833797	742931.7942955245	0.1711774344882115	980.7924228984716	-0.6606711841566266	0.4364864135749192	961953.7768150544	822.1670481363932	-0.0610375353085146	675958.6550413102	0.0037255807165381	843.412725367476	706.5070358696107	1.017941	17.176651	0.0806198608508479	0.0486654927957885	-0.0444808653	0.019499944	-0.0920808222	-0.107704317	-0.0302131354	0.0234596779	0.0352774	-0.0608554409	-0.0104805306	0.1332324065	-0.0599838033	0.0375035108	0.0226504535	0.0443703134	-0.1564564184	0.0159059413	0.1084450948	0.0078888769	0.0954655352	-0.2179267794	-0.1186768713	0.0048849508	0.1027366615	0.1435183352	0.0426262324	-0.0979082562	-0.0455799086	-0.0299904476	-0.0154781249	-0.0991497057	0.0826586654	0.0256795624	-0.1753928097	-0.0580287413	0.0148689599	0.0203530234	-0.1513849898	-0.2066477132	-0.0775000436	-0.0452072018	0.0277322824	-0.0224453176	-0.047137271	-0.1020203236	0.1396557514	0.0679463999	0.0356939141	0.0861309475	0.0540441245	0.1527912457	-0.0965506942	-0.012742668	-0.0757526274	0.0031428517	0.0645057557	0.0122438206	-0.1783762627	-0.1111486508	0.1246747998	0.0378717451	-0.0655136951	-0.0447570829	-0.0646899576	0.1497707771	0.1310868562	0.0056230334157305	5.5071698994899575e-05	3.161850479442181e-05	3.0328920301848223e-09	-0.0161519688703748	-0.0413257422433444	0.0017078169719633	0.0002608860983895	-0.0892598589973232	-0.0003214041066285	1.033005997577235e-07	0.007967322428222	-0.0006199450244254	0.0002778622239403	7.720741549304944e-08	3.843318333098098e-07	-0.0005970568527813	0.0001966617693243	3.56476885453111e-07	3.8675851513764185e-08	0.0001838152568181	-0.000303828862773	3.378804863910406e-08	9.231197785393445e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
862.2257327860715	0.2908197586872347	743433.214278478	0.0845761320429014	984.7977550789778	4.00533218050623	16.04268587619879	969826.6184085944	822.8497882145707	0.6827400781775168	677081.7739647639	0.4661340143498417	844.3525462847575	702.626927304808	0.947485	15.987788	0.0496571329193064	0.0285673776545886	-0.0575815542	0.0538391348	-0.0719456172	0.0404712066	-0.0646975535	0.0493376902	0.1854832839	0.0001823392	-0.002795319	-0.0102825446	-0.0078387431	0.0401582298	0.0445231716	0.0353974283	-0.0973887356	0.0025252297	0.160841808	-0.0197981781	-0.0109752514	-0.0296847835	0.0673583911	0.0168066931	-0.0992621261	0.0460188816	0.0995653625	-0.055722828	-0.0505490593	0.0021813424	-0.0304177157	-0.062832686	0.0645140025	0.1462732879	-0.1067129081	-0.0817223568	-0.0510718008	0.1156754722	-0.0279872596	0.0142763038	0.0639569278	-0.0805230672	0.0307259847	-0.0059493138	-0.0466610104	-0.1110607142	0.1600150414	0.129014445	-0.0568926448	0.0119646807	0.017530533	0.1165879419	0.0507634569	-0.081245728	-0.061017025	0.0122481813	0.0021210569	0.188583163	-0.0656315061	0.025568617	0.0776200136	-0.015122926	-0.0043629239	0.0696713858	-0.1137857117	0.1479655889	0.1242038795	0.01725538567878	0.0116323522630495	0.0002977483349234	0.0001353116191716	-0.0161206070844173	3.1361785957497584e-05	9.835616184438926e-10	0.0002598739727701	-0.0888876670903187	0.0003721919070044	1.3852681563964137e-07	0.0079010173607593	-0.0009948329138818	-0.0003748878894564	1.4054092966107408e-07	9.89692526542553e-07	-0.0006707424985945	-7.368564581319999e-05	4.4989549942079284e-07	5.429574398908358e-09	0.0004876662608144	0.0003038510039963	2.3781838193669842e-07	9.232543262955953e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
860.0616446349269	-2.164088151144597	739706.0325721352	4.68327752592444	980.5836829306256	-4.214072148352216	17.75840407151786	961544.3592297896	820.4016903292749	-2.4480978852958515	673058.9334951314	5.99318325599002	842.0879534303174	701.3377345865985	1.042375	17.588943	0.0351963488070839	0.0180100372118215	-0.0557783143	0.017809335	-0.0023819579	0.1894046097	-0.0400083831	0.0703666644	0.1518579339	-0.0168546366	-0.0993078113	0.1269062889	-0.170720486	-0.0412743272	-0.007181895	0.0196823046	-0.223010863	0.0796237936	0.075103339	-0.0460272774	0.0007648371	0.0199921477	-0.0439385866	-0.1563752401	-0.0356236244	0.0307203003	0.0736333053	0.0133414369	-0.0730051963	-0.1514333826	0.0355002304	-0.1145496998	0.1605625162	0.0396494561	-0.0135650058	0.0088111487	0.1222879868	0.0287500305	0.0758759063	-0.0235540578	0.1206028056	-0.0673989744	0.0516534974	0.0194268516	0.0163735435	-0.1651851461	0.1559140097	0.0207377803	-0.1258532596	0.0703596788	-0.0972961816	-0.0170143441	0.0065569405	0.047390789	0.1798357482	0.0320689553	0.0910541214	-0.1024514779	-0.0325450235	0.0529259157	0.1107797554	0.0550384511	0.0870584887	-0.0908420622	-0.0752666818	0.1459432408	0.1165920251	0.0249096780374316	0.0076542923586516	0.0006204920599285	5.85881915117123e-05	-0.0083691509053949	0.0077514561790224	6.008507289530456e-05	7.004268687727228e-05	-0.0952202208271586	-0.0063325537368398	4.0101236829964976e-05	0.0090668904543728	-0.0012633388068255	-0.0002685058929436	7.209541454549364e-08	1.596024940831278e-06	-0.0006708079103936	-6.541179909996721e-08	4.49983252646628e-07	4.278703461494472e-15	0.0004870766349058	-5.896259086000184e-07	2.37243648271158e-07	3.4765871209239733e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
