global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
743.004355466933	n/a	552055.4722428325	n/a	990.536630402571	n/a	n/a	981162.8161692794	588.4075119948302	n/a	n/a	346223.40017194627	606.9517318433444	772.014159754703	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0091891230415228	n/a	n/a	8.443998227224523e-05	0.0068101861915579	n/a	4.637863596368589e-05	n/a	-0.4206568761128508	n/a	0.1769522074210223	n/a	-0.0009983678647627	n/a	n/a	9.967383933908328e-07	0.0010891218459807	n/a	1.1861863953924076e-06	n/a	-0.0002439566905457	n/a	5.951486686201043e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
594.1910387656771	-148.81331670125587	353062.99054943444	22145.40322762828	720.0733816758642	-270.46324872670675	73150.36891180444	518505.6749981148	491.6177889369295	-96.78972305790067	9368.250489625112	241688.05039923536	497.2590223489348	600.8864253437022	16.584052	306.416077	0.6101705165733774	0.4933547084535394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.0103111368837573	-0.0195002599252801	0.0003802601371534	0.0001063195438355	-0.0056283573246247	-0.0124385435161826	3.1678406173656514e-05	0.0001547173648039	0.0638542053582611	0.4845110814711119	0.0040773595419349	0.2347509880683064	-0.0006779954078315	0.0003203724569312	1.0263851116013361e-07	4.596777730406021e-07	-0.0001670183027639	-0.0012561401487446	2.789511345813377e-08	1.5778880732881058e-06	5.394333699455719e-05	0.0002979000275402	2.909883606108362e-09	8.874442640848602e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
572.5417618616204	-21.649276904056705	327804.0690756085	468.6911904685231	655.7036293557605	-64.36975232010366	4143.46501375149	429947.2495503166	486.056641390674	-5.56114754625554	30.926362031224016	236251.05863998225	487.7356508280286	559.6329403685139	3.178157	58.721382	0.1591286241606165	0.0800479334957498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.0173404067268734	-0.0070292698431161	4.941063452734145e-05	0.0003006897054533	-0.0330408176237426	-0.0274124602991179	0.0010916956292454	0.0007514429796507	0.0344171414397607	-0.0294370639185004	0.0011845396248844	0.0008665407321418	0.0006369741723021	0.0013149695801336	1.7291449966767364e-06	4.057360961799454e-07	0.0003140520541566	0.0004810703569205	9.862869271998001e-08	2.3142868830761725e-07	0.0001629000019381	0.0001089566649435	2.653641063143298e-08	1.1871554835619452e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
567.0407161058657	-5.501045755754717	321535.173721853	30.261504406906987	641.0344723875418	-14.669156968218772	215.1841661582413	410925.1947891741	484.7070000761299	-1.349641314544101	1.821531677924329	234940.87592280132	485.5340747861342	549.2317034034245	1.286129	23.763222	0.1180782050666461	0.0751483979365519	-0.0615579333	-0.0348615807	-0.0825816573	-0.0486035489	-0.0598412254	-0.0507295193	0.1052730497	-0.1142043942	0.0445629308	-0.0952166089	-0.0061419777	0.0309431877	0.0044761991	0.0213709038	-0.0951786975	0.1549416499	0.0671927774	-0.1287640601	0.0121013017	-0.102022101	0.1217794551	-0.0834365515	0.0083162295	-0.0339153967	0.0285376272	-0.0344121172	0.1072556885	-0.0478899923	-0.0572653069	0.0541826104	-0.0508047247	0.0716606178	-0.0413406387	0.0569343435	-0.0500101835	0.0203604667	-0.0670849041	0.1059829557	-0.0417433086	0.0016138652	-0.0359906156	0.0085548006	-0.0217256377	0.0603264989	-0.0129470551	0.0854957251	-0.1349021827	0.0045911777	-0.0404766889	0.0600518007	0.0057954766	-0.0095291366	0.0168859132	0.036637164	-0.0146772086	0.0030759595	-0.1861192037	0.048362541	-0.158002461	0.0888023033	-0.0252653894	0.0865485257	-0.0300133761	0.0530338687	-0.1233048448	0.0059443543	-0.0926589925	0.0315805278	-0.112195733	0.0760329529	-0.0600155736	-0.1205574774	-0.0622824381	0.0371867376	-0.0637319703	0.0051148282	-0.0419214072	0.046129419	-0.0011771746	0.0096787759	-0.1169760076	0.0080714415	-0.0243860026	0.0210813903	-0.0093032041	0.0371329667	-0.0016144373	-0.1736265999	0.1044918376	-0.0048866552	-0.0513349638	-0.0307384017	0.0996375947	-0.0250568952	0.0446921529	-0.0201531248	0.0474405172	-0.0107748633	0.0207288794	-0.0135334781	0.0798224696	-0.0278653485	0.0660656576	0.0500543086	-0.0493347828	0.0986380386	-0.0279595906	0.006598375	-0.0472233725	0.0722913591	-0.0579199912	0.0861125899	-0.0954334049	0.1007553414	0.1007457326	0.1007297186	0.1007073005	0.1006784796	0.0	0.0	0.0	-0.0194080810405381	-0.0020676743136647	4.27527706738879e-06	0.000376673609676	0.0043737377062313	0.0374145553299739	1.9129581522909432e-05	0.0013998489505396	0.0997626095525632	0.0653454681128025	0.0099525782647371	0.0042700302028812	0.000450966359602	-0.0001860078127001	3.4598906385475484e-08	2.0337065749268042e-07	0.0003780401178639	6.398806370730003e-05	1.4291433071455142e-07	4.0944722970094875e-09	0.0001779142717348	1.5014269796699998e-05	3.165348808692425e-08	2.2542829752809778e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
565.1648389951484	-1.8758771107172836	319411.2952364121	3.518914934513023	638.3987423878796	-2.6357299996622032	6.947072631119318	407552.9542824262	484.1212937549879	-0.58570632114197	0.3430518946256604	234373.4270670033	484.96609742019945	546.8484413714677	0.885999	16.370211	0.104936979935115	0.0614242043375793	-0.0780907542	-0.0362781138	0.0180435252	-0.0215271362	-0.0838457012	-0.0845436503	0.1118834069	-0.0035636053	0.1336624353	-0.0514944231	0.0220220352	0.0053927784	0.0366091663	-0.0742783554	-0.0178506434	0.1236602781	-0.1182931759	0.0237226159	0.0164269341	-0.0110294904	0.126293241	-0.0047872253	-0.0521561755	0.0112199639	0.0858558631	0.0278235842	0.0430980487	-0.1510249414	0.039900149	0.1247576165	0.0159224595	-0.0764900349	0.0216037899	0.0629853483	-0.0300841857	-0.0150539699	-0.035549552	-0.0403931612	-0.0008629577	0.0076917753	0.0394875627	0.0408985915	-0.0271685378	-0.1592887659	0.0173010947	0.0487321472	-0.1054129568	0.0161668816	0.0805106357	0.0345629421	-0.0602476639	0.0583420731	0.0367433159	0.0240161166	-0.0812476814	0.0064039826	-0.1901881279	-0.0668186852	0.036993024	-0.0174286689	0.0016963463	0.027082039	-0.0265469607	-0.0334548554	0.0359421927	-0.1281615582	-0.099396988	-0.002459181	-0.1965834793	0.0924984156	-0.0433838	0.0449217001	-0.0524395291	-0.0146907594	-0.0428516218	-0.0702900731	-0.0013023957	-0.003762156	-0.0791134636	0.0061698029	-0.0425429888	0.0034050507	0.0065783895	0.0131544878	0.043516919	0.0897181915	0.0017289766	-0.0073951485	0.0776459121	-0.007784135	-0.0361483056	0.0643869707	0.030932214	-0.0191311648	-0.1038245621	-0.0985724936	0.0570090171	0.0795591242	0.005287142	0.0841398288	0.0750778865	0.0103730276	-0.0423329254	-0.0043836384	-0.0052749662	0.1282119949	-0.0077378724	0.0456327588	-0.0172351043	0.0895755398	0.0046953887	0.0755786676	0.0167220006	0.1007297186	0.1006432578	0.1004992113	0.1002976618	0.1000387243	0.0	0.0	0.0	-0.0195764413501535	-0.0001683603096153	2.834519385379289e-08	0.0003832370559359	-0.0436446622369146	-0.0480183999431459	0.0019048565417743	0.0023057667330999	0.0873771395853495	-0.0123854699672137	0.0076347645221176	0.0001533998663087	0.0012299656699739	0.0007789993103719	6.068399255598959e-07	1.512815549314345e-06	0.0003141371780079	-6.3902939856e-05	9.868216660676705e-08	4.083585722239554e-09	0.0002223070158097	4.4392744074900006e-05	4.94204092782142e-08	1.970715726499569e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.9039097010885	-1.2609292940599062	317987.6193761734	1.5899426846184133	637.0918155406256	-1.306926847253976	1.7080577840732178	405885.9814288505	484.04310613379255	-0.0781876211953545	0.0061133041081882	234297.72859565	485.2273991490674	541.9732218706024	0.927415	17.135439	0.1577551795188028	0.0750162585759048	-0.0492034479	0.0685182139	0.0863350159	0.0122642027	-0.1145298705	-0.1471979859	-0.0092240567	-0.0206105724	-0.0822360583	-0.097895356	-0.0187560435	0.0493893608	0.1061353515	-0.0509000093	0.0713239447	-0.0274634185	0.0258388461	-0.0807212486	0.0433333138	0.030806796	0.1240942916	-0.0431952716	0.020767923	0.023645166	0.0470260628	-0.0089996429	-0.0002452446	0.065074539	-0.0422229016	-0.0257619928	0.0415530146	-0.0697989974	0.0412920742	0.0102334336	-0.1095539993	-0.0884601942	0.0122992278	0.0201758688	-0.0334248902	-0.0111579718	-0.1400717033	0.0618993844	0.029891463	0.0238213844	-0.000264868	-0.0392125204	-0.03030924	-0.0992462751	0.0704228935	-0.0308845062	0.0102962695	0.0117517429	0.1131859706	0.05296195	-0.0898491702	-0.0828503101	0.0323058665	-0.0014139783	-0.0873817982	0.0257632642	-0.0011112946	0.0356236947	0.0670213548	-0.0014689793	-0.0187118018	-0.0486338162	-0.0360622106	-0.024122015	-0.0878378688	-0.0046138829	0.0173176451	0.0419023264	0.0546515435	0.0147643373	-0.045655598	0.0371677493	0.0097543794	0.189585752	0.0384643983	0.0451130769	0.06881042	0.0842157087	-0.0056498942	-0.1088666889	0.0988396359	-0.0394746299	-0.0110998456	0.0222515081	0.039264032	-0.0007773472	-0.0503301341	0.0639837747	-0.0545414668	-0.0496017828	0.0653151521	-0.0889465903	0.0407497337	-0.0115269382	0.0342871681	-0.0072623213	-0.0948800168	-0.031436364	-0.0072088134	0.0679606916	-0.000371044	0.078461415	-0.0007689948	-0.0362035827	-0.0181717497	0.0731908735	-0.0258667068	0.1061818182	-0.0188345193	0.1006784796	0.1004384124	0.1000387243	0.0994800506	0.0987632792	0.0	0.0	0.0	-0.0293036796966532	-0.0097272383464997	9.461916584961422e-05	0.000858705643764	0.0154759400282102	0.0591206022651248	0.0002395047197567	0.003495245612191	0.1179726426431102	0.0305955030577607	0.0139175444121989	0.0009360848073574	0.0005420166401293	-0.0006879490298446	4.732738676641265e-07	2.937820381770552e-07	0.0005029815781611	0.0001888444001532	2.529904679694308e-07	3.5662207469221936e-08	-6.713627118085176e-05	-0.0002894432869905	4.507278908068866e-09	8.377741638389493e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.2117048175563	-0.692204883532213	317207.4244434982	0.4791476007858445	627.8269784795414	-9.264837061084222	85.83720576843973	394166.7149067505	484.3803425450479	0.3372364112553327	0.1137283970763759	234624.31624405796	484.47502808156526	534.885494820652	0.991624	18.3218	0.0695743419716194	0.0477275701530246	0.0549084625	0.0903874838	0.0326644578	-0.0160006941	0.0880738809	-0.0011599198	-0.1292260487	-0.0239725523	0.0667800609	0.0611349989	-0.0907020501	0.0377125375	-0.010019247	0.1264058068	0.0266899643	-0.0557139339	0.0043823972	0.0406092201	-0.0582321875	-0.0085311266	0.0038780484	0.0290947911	0.055498103	0.0166306279	-0.0230826336	-0.1431511533	0.0389298926	0.0287754348	0.1009109941	-0.1028160544	0.0491403162	-0.0220373227	-0.0352570746	0.0626544716	-0.1152869886	0.0031548876	-0.0179772482	0.0499591484	-0.034955865	-0.0725303408	0.0070194297	-0.0045966957	0.1052845667	-0.0787434846	0.087185001	0.0401089321	-0.0403434197	0.1351140618	0.0370118841	0.1317540476	0.0770079487	-0.0955998109	0.0509045028	0.011135643	0.1275073688	-0.030493637	0.0143936325	0.0281446062	0.0633055713	-0.0253482878	-0.0175430522	0.0266137554	0.0529977392	0.0111369694	-0.0251458299	0.0276069062	-0.144916349	-0.0734404813	0.1169046569	0.0245165158	-0.0019030116	-0.0017924406	0.0267855947	-0.04540062	-0.0755765566	0.0228491846	-0.0141689724	0.0737361825	-0.0769448012	0.0064937984	-0.0977142208	-0.0369681716	-0.0550112337	-0.0658617942	-0.0594834263	0.065137204	-0.160600709	-0.1070656473	-0.0137247687	0.0006553882	-0.0344154271	-0.1037442072	-0.0705483754	-0.0759100943	-0.0403196935	0.0191833582	0.038883351	-0.0457184346	0.0435062793	-0.0371244922	0.0627872086	0.0438765263	0.0360636484	0.0186783094	-0.0361120402	0.0434431294	-0.0147838211	-0.0268636154	-0.0411706563	0.0513360588	-0.007794826	0.0409886068	0.0209607283	0.1006016373	0.1001314048	0.0993493113	0.0982577928	0.0968602488	0.0	0.0	0.0	-0.0356655038664968	-0.0063618241698435	4.04728067680062e-05	0.001272028166051	0.0189232245255794	0.0034472844973691	0.0003580884264454	1.1883770405802004e-05	0.1202098007278493	0.002237158084739	0.0144503961910292	5.00487629611349e-06	0.0014249522216231	0.0008829355814938	7.795752410677947e-07	2.0304888339086083e-06	0.0004966384334255	-6.343144735600041e-06	2.466497335553348e-07	4.0235485136770514e-11	0.0001941465069831	0.0002612827781639	3.7692866173738894e-08	6.826869016507281e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
563.1896024433189	-0.02210237423742	317182.5283002636	0.0004885149469309	623.8367165139637	-3.9902619655777016	15.922190553936025	389172.2488709235	484.2315731253675	-0.1487694196803772	0.0221323402320362	234480.2164114681	483.7971426692732	530.7640707843317	0.966942	17.865757	0.0684745657603906	0.0354696394791845	0.135638032	-0.0574560056	0.0096651049	0.0171070097	-0.0632772397	0.1030818549	-0.0096207071	0.0395976827	-0.0933705411	-0.0635464487	-0.0076517922	0.0086069935	-0.0931800556	-0.0781182482	0.0439627611	-0.0440330106	-0.0769383014	0.0636548841	0.0237763737	-0.0098298629	-0.0889746971	0.0174424653	0.0126830933	0.0714647199	0.108889141	-0.0476048874	0.0307130521	-0.0041154516	0.0103018246	-0.0065932478	-0.0149381166	0.0891375636	0.0191300816	-0.1247041327	0.0107974574	-0.1020884275	0.0294210796	0.0113982442	-0.1052333218	0.0018451404	-0.0053283508	-0.0801327428	0.1371842775	0.1595028337	-0.1282917256	-0.1212038921	0.0485360422	0.0382103907	0.0528535635	0.0744301446	-0.0141252402	-0.0429430094	-0.0842764416	-0.0010619719	-0.0652036501	-0.0003490681	0.0767383142	-0.0217761831	0.057830574	-0.0831379003	0.0655441963	0.0379868322	-0.0612654419	0.0351834361	0.0219284015	0.0687351906	-0.0743517892	0.041846788	-0.0115334723	-0.0562305583	-0.0470671376	-0.0168671647	-0.0932012239	-0.0116447599	0.0897951893	-0.0061600869	0.0856103246	0.0201344597	0.1155947821	-0.0457392118	0.0194365532	0.0198544109	-0.0045963059	-0.1116846748	0.112106874	-0.128495454	0.0490697534	-0.0508994914	-0.1482667835	0.0070151297	-0.0274380917	0.0702808074	-0.0443215812	-0.0087724103	-0.0211751168	0.095946274	0.0086464609	0.0528630126	0.0113349831	0.0843910944	-0.0034766711	0.0175727526	-0.0582939328	-0.0310881469	0.0225516046	0.0713549605	0.0481969159	-0.0412157139	-0.0247853828	0.0803489082	0.0396152809	0.0061507317	0.0374242816	0.1004992113	0.0997225472	0.09843255	0.09663586	0.0943417259	0.0	0.0	0.0	-0.032587583799625	0.0030779200668717	9.473591938052091e-06	0.0010619506178975	-0.0083645105726901	-0.0272877350982694	6.996503712064447e-05	0.0007446204867933	0.0999786700766662	-0.020231130651183	0.0099957344702988	0.0004092986474252	0.0015359835636509	0.0001110313420277	1.2327958912494285e-08	2.3592455078057183e-06	0.0003780510498365	-0.000118587383589	1.4292259628247986e-07	1.4062967546484625e-08	6.62096337185747e-05	-0.0001279368732645	4.383715597147824e-09	1.6367843540703208e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562.8193312415185	-0.3702712018003922	316765.59961915016	0.1371007628827067	625.765323518957	1.928607004993296	3.719524979709211	391582.2401187849	483.85076920704176	-0.3808039183257392	0.1450116242122363	234111.566862246	483.787461675495	535.4118477255377	0.728657	13.463064	0.0926819294687914	0.0656662099462578	0.0476803356	-0.0478821576	0.0003979559	0.0164546165	-0.0150800586	0.0446891409	-0.0240681699	0.0643052283	-0.0845639817	-0.0483363646	0.0727042852	-0.0226767985	-0.0678302648	0.0351304442	0.0416074462	0.0034293949	0.172752827	-0.0291505188	-0.079280063	-0.0510757339	-0.1409413932	-0.0879913672	-0.1030637956	0.065819499	0.08645921	0.0289358592	-0.0104670572	-0.0806943445	-0.0443362001	0.0823533174	0.013550102	-0.0051157965	0.0091749871	-0.064599594	0.1009792322	0.0374378544	-0.0287751601	0.150206964	0.0603984107	-0.0155392466	-0.044887815	0.012269383	-0.1568703283	-0.1320752278	0.0783771935	0.0083788874	0.0419865174	-0.0898219683	0.0384735473	0.0042853557	-0.0537203499	0.0381940453	-0.0730017509	-0.0045995311	0.0091844211	-0.0081579295	0.0596853276	0.1851761948	-0.0600448532	0.0497664544	0.0218141615	-0.0240748583	-0.0437569421	0.0404790521	0.037006034	0.0340380763	0.0102147178	-0.0366433783	-0.1283138139	-0.0873595801	-0.0082209639	-0.0200674629	-0.0405133566	0.0120410979	0.1313168978	-0.050079846	-0.0187285473	-0.0938454715	0.0418743187	0.140156793	-0.1622977946	-0.0626488536	0.03769527	0.1394492219	-0.0481796927	0.0783956516	-0.0794243165	0.0691311408	-0.0325778718	0.0175164853	-0.0252775873	-0.0228796854	0.0155979263	0.0215396581	0.1220612085	0.0713171741	0.0440249066	0.0248754109	0.0379882955	0.0185418899	-0.0665306504	-0.0405200407	-0.0241659817	-0.0523481681	-0.011760874	0.0678030279	0.0411167369	0.0417940944	-0.0776590895	-0.0020345974	0.1066425832	0.0202599844	-0.0427752259	0.1003712278	0.0992122556	0.0972905381	0.0946208495	0.0912237143	0.0	0.0	0.0	-0.0291430064778666	0.0034445773217584	1.1865112925572284e-05	0.0008493148265689	0.0543217717513613	0.0626862823240513	0.0029508548862069	0.0039295699916106	0.1146057528602852	0.0146270827836189	0.0131344785886727	0.0002139515507588	0.0017099906369121	0.0001740070732612	3.027846154492868e-08	2.9240679783270498e-06	0.000314056568611	-6.399448122550004e-05	9.863152828771573e-08	4.095293627320877e-09	6.573144741802068e-05	-4.78186300554022e-07	4.320623179668017e-09	2.2866213803754146e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
562.2139436838106	-0.6053875577078998	316084.518472503	0.3664940950275356	625.9670467736586	0.2017232547016192	0.0406922714874143	391834.7436465357	484.00023342118897	0.1494642141472013	0.0223395513106404	234256.2259517654	483.65720202259183	530.6032407037143	0.822126	15.190059	0.0653388521223108	0.0463901481475086	0.0175713211	-0.0737004579	0.0022552703	-0.0521431795	0.1474393134	0.056968222	-0.0114769854	0.0833496525	0.026561964	0.095480213	0.0362361167	0.0081930031	-0.0070700911	0.0842247644	-0.0473927824	0.0378767158	-0.0327959354	0.0046438829	0.0457109338	0.0955017261	-0.0423716357	0.1469547512	0.0392940888	0.0431357739	0.098078349	-0.0233012135	0.0794324008	-0.048228608	-0.0555942411	0.0184079019	-0.0354969413	-0.02559089	-0.1876742599	0.0307830307	0.1181236389	0.0798407546	0.0321356732	-0.0828903873	-0.0599357886	-0.052806719	0.0391672457	-0.0471071142	-0.0242440342	0.0977070974	0.0392206582	0.04940436	0.0982951214	0.0318638979	-0.071614497	-0.1887781845	-0.0315370557	0.0164422481	-0.0286118129	0.0101411523	0.1292555377	0.0408797531	0.0002905559	0.0056236574	0.0376730182	-0.024171353	0.081873152	-0.0816388551	0.0935976955	0.0135043494	0.0562704948	-0.0100674477	-0.0856618876	0.0567680293	0.0514439073	0.0294545317	-0.0469037474	-0.0455137103	-0.0077966708	0.1330842708	-0.0746410557	0.0513952757	0.0468541574	-0.1945590689	-0.0065962635	-0.053016291	-0.0419654823	-0.0763325849	0.110754561	-0.1040668523	-0.0415293384	-0.0465000636	0.1141484459	0.037336528	-0.0059356468	0.007487733	-0.0473516173	-0.096278918	0.0695951121	0.0346349125	-0.0440825519	0.0607016718	0.0500139647	0.0356316527	0.0387203301	-0.1146578368	-0.0740642813	-0.0280908827	-0.0110231901	-0.0238261172	-0.0586755038	0.0158585785	0.0031403071	0.0411580473	-0.0065710622	0.0381967697	0.0064858463	-0.0612701903	0.1238130612	0.1002177191	0.098601049	0.0959258892	0.0922209577	0.0875260273	0.0	0.0	0.0	-0.0308952190625859	-0.0017522125847193	3.070248942048691e-06	0.0009545145609251	0.0109342493728235	-0.0433875223785377	0.000119557809347	0.0018824770981481	0.1216560024638511	0.0070502496035659	0.0148001829354845	4.9706019472581135e-05	0.0014599921925015	-0.0002499984444106	6.249922220771992e-08	2.131577202165337e-06	0.0003140383485369	-1.822007409996076e-08	9.86200843517835e-08	3.3197110020806083e-16	5.277076079296492e-05	-1.296068662505576e-05	2.7847531946683235e-09	1.6797939779289928e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
