global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
915.1325323852068	n/a	n/a	837467.5518297616	946.4814995985764	n/a	n/a	895827.2290823701	842.0362049030808	n/a	n/a	709024.9703675831	851.4411004884151	713.9821764986589	n/a	n/a	n/a	n/a	-0.0379724627	0.0040899407	-0.0041024856	0.0242875817	-0.1236441426	0.0220018654	-0.0206637907	0.0053732761	-0.0066403116	0.0323489723	-0.1162394215	0.0145986766	-0.0315387824	0.005918703	-0.0138347228	0.1099176356	-0.0304170178	0.0503225488	-0.0224357105	0.0963175917	-0.0793344183	0.0317297903	-0.0316908986	0.0218454667	-0.0045015797	0.0438533864	-0.0804543703	0.0476186401	-0.0097386378	0.0442384211	-0.1328337506	0.0033961606	0.0314527375	-0.0356269061	0.0870806454	-0.0176175142	-0.1900874548	0.0091797229	0.1077561436	-0.0585904107	-0.0862830362	0.0864212499	0.0976079798	-0.1258688027	0.1236990035	0.0585725947	0.0228198888	-0.0164615246	0.0060558986	-0.0131031635	0.0828107203	-0.0865443821	0.0062988776	-0.0466557577	0.0119635321	-0.0573700332	0.0305994961	-0.1214446562	0.0141751608	-0.0686587162	0.0019508459	-0.083689609	0.1153730853	-0.0535291806	0.1141202637	-0.0061456157	0.1473257995	-0.0400438036	0.0090670608	-0.0157248178	-0.0023724303	0.0851646507	0.0727277485	-0.0983787871	0.1480865184	-0.0060434772	-0.037052004	-0.0016970611	0.1359931969	0.0153096813	-0.0236790451	0.0091050794	-0.0297073549	0.0878403832	-0.0871667035	0.0062969794	0.0647936355	-0.1088762959	0.0108117292	-6.44119e-05	0.0120448759	-0.0202230522	0.0264935673	-0.0234647879	0.1035457471	-0.0322697828	0.0315284725	-0.1709145077	-0.1481840832	0.0941165646	0.1100547362	-0.0227687753	0.1661513467	-0.0913453913	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.0159482598612186	n/a	0.0002543469926009	n/a	-0.0493226583872825	n/a	0.0024327246303885	n/a	-0.0363364347556895	n/a	n/a	0.0013203364907544	0.0014380092012946	n/a	2.0678704630079336e-06	n/a	-0.0001068830687138	n/a	n/a	1.1423990377678892e-08	0.000163577023021	n/a	n/a	2.6757442460412764e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.0412636913248	-3.091268693881944	9.555942137774576	831819.2666756688	935.0392302488668	-11.44226934970959	130.92552787130353	874298.3621043934	841.5897907760908	-0.446414126990021	0.1992855727762626	708273.3759385443	850.5782325925949	710.1085265876235	1.146557	22.088354	0.0829997702598389	0.0418268654190529	-0.0451156839	0.0224751705	0.0157391852	0.1044425423	-0.0648077554	0.0512951128	-0.0107391946	0.0381040589	0.0642797991	-0.0549765308	0.1205033231	0.0188158717	-0.003843649	0.0062128303	0.0266025992	0.0095547776	0.0785367809	-0.0843290743	-0.1298206398	0.1141753877	-0.003946064	-0.0998350702	-0.0176963849	0.1530184769	0.077451657	-0.0516192878	0.1192545677	0.0608752595	-0.0659181174	0.0960289085	-0.0390323443	0.0481075826	0.1622605198	0.0941261147	-0.011162295	0.0532266292	0.0639335055	-0.1473583299	0.1512334718	-0.0561088059	-0.1188483623	-0.0195951977	-0.0406895391	0.1829682524	0.1165568265	0.2218484158	0.008815963	0.0152201377	-0.0042594516	0.0154721319	-0.1065141067	-0.0888938003	-0.0404947307	-0.0906859428	0.1005921445	-0.0809577462	0.0918891714	-0.0136575028	-0.0195717218	0.0577224786	0.1613148342	-0.1066953026	-0.1715605364	0.0433574007	-0.0306810851	0.0053106037	0.055517567	-0.0566610207	0.2497635608	-0.0217436117	-0.0628737159	0.0707137254	0.128083959	-0.062963512	-0.187836478	-0.0449159583	0.0774927404	0.1770001472	0.0128627487	0.0721714763	-0.0261217061	0.0314175176	-0.0369205207	0.0311041152	0.0788101771	0.0851830433	-0.0404125902	-0.0891185002	-0.040939231	-0.040805414	-0.1820957522	-0.0954932261	-0.0002493756	-0.0828335686	0.1451841425	0.0280828282	-0.1352634062	-0.0899126887	-0.0632179986	0.0596530461	0.1724959713	-0.2267544406	0.0293779593	-0.043657051	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0082394744071194	0.0077087854540991	6.78889385055756e-05	5.942537317733138e-05	-0.0812980708032711	-0.0319754124159886	0.0066093763163336	0.0010224269991725	-0.0245963574543139	0.0117400773013755	0.0001378294150422	0.0006049808000203	0.0011469995024855	-0.0002910096988091	1.3156078587019844e-06	8.468664480096313e-08	6.999996121503926e-05	0.0001768830299288	3.128760627680665e-08	4.899994570107001e-09	-4.0150008571949655e-08	-0.0001636171730295	2.6770579310188885e-08	1.6120231883276308e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.1817742470074	0.1405105556825674	0.0197432162582238	832075.5892684184	935.7574046208308	0.7181743719639826	0.5157744285458609	875641.9203027133	841.8295795176764	0.2397887415855848	0.0574986405911983	708677.0409509079	851.040195555748	700.9558801223	0.999793	19.260952	0.1509998177851289	0.0860295953669491	-0.0302523231	0.0342145148	-0.0298718279	-0.0631948237	-0.0455426189	0.0701585627	0.1344799251	0.0508761723	-0.1428546662	-0.0319112601	0.0426675142	0.0083986856	-0.0336858556	-0.036190602	0.0395211135	-0.0398487557	0.0692855632	-0.0271400484	0.0126636651	0.112202267	0.0511529979	0.0016483533	0.137375232	0.0309522911	0.0216679146	0.0759329776	0.1820778104	0.0355006505	0.0313675611	-0.0667193617	-0.0555305287	-0.0698796246	0.0493761084	-0.0930736421	-0.0647155416	0.0664663185	0.0056263269	0.0661316248	-0.0608170138	-0.015066498	0.1473697651	0.0727330869	-0.0766474582	0.1378636878	-0.0727296605	0.1259280823	0.0174110597	-0.0076191169	-0.04266454	0.0229373855	-0.1375928718	-0.0014359979	0.0634240485	0.0375448471	0.1012481991	-0.0057967732	0.0091304706	0.0674756026	-0.0608557566	0.0392866467	0.0215525461	-0.1019744331	-0.0573704045	-0.0255948147	0.201650437	-0.1533613241	-0.1060898031	0.1054304477	-0.007854916	-0.0341407591	0.0059227098	-0.018407274	-0.1186132113	0.0999545802	0.056114578	0.0217725692	0.0425255938	-0.1429721771	-0.1271347581	0.0175903304	-0.0336767224	0.0368258659	-0.0413936796	0.0339994182	0.0384402206	0.0444855515	-0.0909883935	0.1236986525	-0.0519935836	-0.0240503105	-0.0899072523	-0.0366243496	0.0422914543	0.0330655419	0.0112582113	0.0047706123	-0.0469274305	0.0683618719	-0.0049878874	0.0475709265	0.075029841	0.0164618559	0.0512024441	-0.01011881	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0183162181879197	-0.0100767437808002	0.0003354838487074	0.0001015407652238	-0.0090308168456232	0.0722672539576479	8.155565289919177e-05	0.0052225559945791	-0.0273996925852415	-0.0028033351309275	7.85868785629286e-06	0.0007507431537657	0.0001000000027981	-0.0010469994996874	1.0000000559620008e-08	1.096207952345666e-06	-0.0002000000413282	-0.0002700000025432	7.290000137334921e-08	4.000001653128172e-08	1.0046075851076117e-08	5.019608442302577e-08	2.519646891403531e-15	1.0092364000557471e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.6536235992996	0.4718493522922244	0.2226418112585917	832936.636668932	933.8433789962376	-1.9140256245932503	3.663494091599583	872063.4564951105	842.8775451660156	1.0479656483391864	1.0982320000989712	710442.5561450886	852.1466466147024	705.5718809309982	0.987489	19.02392	0.130184743077358	0.0558663935511297	-0.0453405016	0.0334171871	-0.0062151981	-0.1693090682	-0.0079377401	-0.0861565529	0.1265151554	-0.056354838	-0.0497596497	-0.0470030186	-0.1372176295	0.0030882345	-0.0296868141	-0.1004554246	0.0273239125	0.149675368	-0.044066288	-0.0626143395	0.0420023629	-0.0966442916	0.1049616015	0.0477805397	-0.135765122	-0.0994658068	0.0360974956	-0.1129459092	-0.0980741324	-0.0386478989	0.0606867857	-0.014801656	-0.0458950295	-0.0015203002	0.0219329207	-0.1699068472	0.0905303734	0.1446064865	-0.0042997606	0.0684270081	-0.1183617675	0.2757445605	0.1162254946	-0.031509915	-0.0180136367	0.0054371205	-0.1923947048	0.0924674561	-0.0036490977	-0.004511386	-0.1107736134	-0.0603688156	0.0568678819	-0.0435255521	0.1584956337	-0.065399397	-0.0173835155	0.1379626246	-0.0807302317	0.0005678726	0.0546833355	0.0097892594	-0.1253031987	-0.0028204052	0.0784705065	0.1294535998	0.0391132769	0.125287159	0.0935807626	-0.0643041713	-0.1179610733	-0.08094748	-0.1276485781	0.0842926246	-0.13618784	0.1538286535	0.0298427933	0.0113587528	-0.0807552965	0.0116179836	-0.0786889714	0.0332904069	-0.0337824464	0.0290986576	-0.0296557109	0.0992485826	-0.1270740757	-0.0753003147	-0.0280299112	0.1273814639	-0.0111227534	0.0069469606	-0.0151313978	-0.0577842765	-0.0311452812	-0.0842650573	0.0253934327	0.0466716725	-0.1537155656	-0.0902771734	0.0314904558	0.0589383299	0.0341794621	-0.0250442456	0.0632174524	-0.0206807032	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.001109355765692	0.0172068624222277	1.2306702148740837e-06	0.0002960761144174	-0.048603689904823	-0.0395728730591998	0.0023623186723641	0.0015660122821595	0.0002021700522192	0.0276018626374607	0.0007618628210572	4.0872730014314054e-08	0.0006509994315059	0.0005509994287078	4.23800259821005e-07	3.03600370436322e-07	0.0001649997648043	0.0003649998061325	1.332248584767626e-07	2.7224922385474324e-08	-5.361825324506172e-08	-6.366432909613785e-08	4.053146799261343e-15	2.874917081051572e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.4850635319132	-1.1685600673864656	1.365532631090261	830805.0210417758	924.6549770648664	-9.188401931371118	84.42673005242449	854986.8266108286	841.7438587116745	-1.1336864543410456	1.2852449767563718	708532.7236788195	850.6303763938778	700.3002836331125	0.94353	18.177048	0.0774434771536922	0.0398162424182772	-0.0304093375	0.0483629457	-0.0647711962	-0.1182169762	0.0660046508	-0.1030724448	0.0378360247	-0.1069753549	-0.0322851629	-0.037192267	-0.0593346257	-0.0038140345	0.0016120547	-0.0520255673	0.0757270208	0.0565544635	-0.0961069455	-0.0866229125	0.0253590708	0.0647451813	-7.66358e-05	-0.0789177342	-0.1425430711	0.0493344559	-0.0147996047	-0.0638499209	0.0658081555	-0.0283795549	0.0519300233	-0.1224498674	-0.0460466843	-0.1052863979	-0.0110748021	-0.0460559476	0.088486538	0.0766767744	0.1234388444	-0.2557955547	0.0261264538	0.0478669568	-0.0679120288	0.0114990916	-0.0342254906	0.0256509614	-0.0270437721	-0.132678415	-0.0353061618	0.0077686536	-0.0691309715	-0.1153924864	0.0607029449	0.0292685847	0.0741147062	-0.0643987229	-0.0125664463	-0.0001385951	0.0848483191	-0.0665420752	0.0408905968	0.0466619634	-0.027612079	-0.0260288736	0.0211108733	0.0805559264	-0.0221112369	0.001283943	-0.0447314947	-0.1131453404	-0.0415743312	-0.1022174436	-0.0482948871	0.1810460258	0.0489370665	0.2079294463	-0.299848255	0.0317067395	0.0244057256	0.0029830388	-0.0963612366	-0.0163663843	-0.0293486499	0.0446634774	-0.0322480793	0.0729436951	-0.0775189961	-0.007450985	-0.0125518832	-0.0045281245	0.0310508026	-0.0207377135	0.0605447048	-0.08640793	-0.0439939801	0.0147223134	-0.0444539228	-0.0156890889	-0.0812199493	-0.0622295014	0.0121928819	-0.0229676435	0.0286046141	-0.0555162745	-0.1220856684	0.1103009988	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0072943743940072	-0.0061850186283152	5.320789779994791e-05	3.8254455432606047e-05	-0.0516231169729337	-0.0030194270681107	0.0026649462060011	9.116939819639594e-06	-0.0339337566964772	-0.0341359267486964	0.0011652614949923	0.0011514998435357	0.0002189999986711	-0.0004319994328348	4.79609994179418e-08	1.8662350996958888e-07	-8.49999689269687e-05	-0.0002499997337312	6.249986686570526e-08	7.224994717585646e-09	9.30935208585113e-09	6.292760533091285e-08	3.9598835126831314e-15	8.66640362583408e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.3436934835198	-1.141370048393355	1.3027255873694503	828725.6402652167	925.7525382408728	1.0975611760063655	1.2046405350764764	857017.7620594187	841.1357622254569	-0.6080964862176188	0.3697813365502146	707509.3704946004	850.4123171121155	695.6124990581781	0.89835	17.306658	0.0790157115735252	0.0463871877346175	-0.0093865146	0.0467532471	-0.0450105642	-0.1640769746	0.101074998	-0.1508246818	0.0323043537	-0.0636988918	-0.0226333582	0.0106419776	0.054222505	-0.0178013355	0.0335031651	-0.0303940676	0.0845065814	-0.0833291041	-0.0921106356	-0.0331192335	0.0682174166	0.1170265319	0.0018741789	-0.0251529723	0.0248129923	0.0346798911	-0.0765238311	-0.0577009259	-0.0841623421	-0.1041393527	-0.071984536	0.1649263009	0.0542635105	0.1239097101	-0.0570870947	0.098581124	-0.1412722812	-0.017976089	-0.1212973527	-0.0681481735	-0.0304343455	0.0783804655	0.0643292494	0.0397943694	-0.1529817921	-0.0369537758	-0.0761769536	-0.1735569005	-0.0408220713	0.029120966	-0.0400329703	-0.0476683079	-0.021901216	0.1479334885	0.0661663136	-0.0175259755	0.0505329293	-0.0434585666	0.0539198709	-0.1006350078	0.0072518295	0.0465607622	-0.025666468	-0.0591362882	-0.0267282602	-0.0307879561	-0.0889440467	0.0637033192	0.1611827982	-0.0652791687	0.0788270581	0.0911739701	0.0711999625	-0.0424557328	-0.0507668561	-0.0160242619	0.0186953767	-0.0348253329	-0.1638491975	-0.3267416016	-0.1364564232	-0.2813959549	-0.0183051825	0.0244725075	-0.0141815492	0.0394737916	0.0140619924	0.0379140274	-0.0801181893	0.0205550994	0.0083618983	-0.0459548678	0.0557212766	-0.1091709501	-0.1343375896	-0.0381117311	-0.0368176188	0.0035235531	-0.1216150869	0.0718264154	0.0284782419	-0.0042644201	-0.0390716227	-0.0762082054	0.0652887366	0.0045351952	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0058634528235614	0.0014309215704458	3.438007901413016e-05	2.047536540767074e-06	-0.0501523020920018	0.0014708148809319	0.0025152534051274	2.163296413970733e-06	0.0001791755811311	0.0341129322776082	0.0011636921485766	3.21038888736674e-08	0.0009489996958822	0.0007299996972111	9.006004227845081e-07	5.328995579282977e-07	2.5000024154175904e-05	0.0001099999930811	1.2099998477851862e-08	6.250012077093785e-10	-1.1857246454659298e-08	-2.1166598540510432e-08	4.480248937751382e-16	1.4059429348653051e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.7377477001512	0.3940542166313889	0.1552787256449776	829443.2450859443	927.6270866394044	1.8745483985316012	3.5139316984373914	860492.0118671091	841.5435367992089	0.4077745737520217	0.166280102998643	708195.5243285216	850.8725377837744	691.3665576357013	0.880892	16.970335	0.1206441158473318	0.0545334176187465	-0.0049546002	0.0549532026	-0.095517903	-0.0942308999	0.073045191	-0.0262178611	0.0205568554	-0.0347587367	-0.082316256	0.0354688008	0.0535102881	2.1603e-05	-0.0112493346	0.0176528733	0.0655298684	-0.1323916372	-0.0865817442	0.0212112734	-0.0176250281	-0.1282163654	0.1184091198	0.0484137956	0.0067197457	-0.101994281	0.0370966544	0.0111782258	-0.1061401086	0.0887614228	-0.1459324268	0.0602425814	-0.0390934127	0.0374484679	0.0702664506	0.1171509911	-0.1919963053	-0.0489525798	0.1266876264	0.1140423107	0.0281534625	-0.1375143796	0.1867207605	-0.1839532483	-0.0804494734	-0.0062187273	0.042367101	0.0082771627	0.0150729164	-0.0044264867	-0.0060277546	-0.0194712646	-0.0531778377	0.175649056	-0.0203410573	0.0007886626	-0.0143920905	0.1853377902	-0.1177474927	-0.0661970974	-0.0074793881	-0.1177844562	-0.0050007083	0.1163678774	-0.1448102268	-0.1115066266	-0.1138778324	-0.0355084074	0.1267170867	0.0380711933	-0.0583455011	0.1289753336	-0.1089796043	-0.2255946913	-0.0274961487	-0.0787764537	-0.0525658551	0.0037537248	-0.0890126094	0.0600663468	-0.0484569556	0.1654067433	-0.0228341318	0.0277535305	-0.026536257	0.0054707665	0.041415293	0.0446680699	-0.0866953498	0.074466555	-0.0541475305	0.0023815908	0.0888011217	0.0234244552	0.0136708728	0.0392778457	-0.0714524132	-0.051995373	-0.0607524072	0.0216433747	0.0503391468	0.036166692	-0.1307788141	0.0771444213	-0.0476608504	-0.0167377725	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.022726723726663	-0.0168632709031016	0.000516503971348	0.0002843699055513	-0.0127139674999625	0.0374383345920392	0.0001616449695901	0.0014016288970254	-0.0213621186851042	-0.0215412942662353	0.0004640273586645	0.0004563401147164	0.0002050000026911	-0.0007439996931911	4.2025001103351014e-08	5.535355434684509e-07	-0.0001269998129511	-0.0001519998371052	2.3103950480030413e-08	1.6128952489614388e-08	1.2934176281455287e-08	2.4791422736114587e-08	6.146146412807392e-16	1.672929160797605e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.624704400146	3.886956699994812	15.108432387634558	836538.3498990545	931.4270622057792	3.799975566374769	14.439814305045248	867556.3722092884	844.0055496695657	2.462012870356716	6.061507373802116	712345.3678730257	852.7497778130623	701.2804870534135	0.990639	19.084602	0.0499011466411586	0.0292148538316126	-0.0253587029	0.0110940162	-0.0458492401	0.0793266972	-0.0446483477	0.0209583012	-0.11512547	-0.02656343	0.0478941874	0.0924647828	-0.0118694161	0.0506566401	-0.0948689131	-0.0608417166	-0.0899002065	0.043535754	-0.0199054439	0.1469392088	-0.0717819486	-0.1718784784	0.057588638	-0.0197192083	0.008710677	0.0668692148	0.0226776071	0.0127173064	0.0607243888	-0.1852120892	-0.1574085483	-0.1254429569	0.0374360435	0.0765966299	-0.0783601888	-0.0481964778	-0.0583047194	0.0443694226	0.0204590643	0.1757559135	0.1831821014	-0.0647720308	-0.0113259458	-0.0930082554	-0.1319576023	0.0227065017	0.0687452785	-0.1512209284	0.0847660556	-0.0640051052	-0.0631280597	0.0403833705	0.1113543293	-0.0675734302	-0.1163720456	0.0766851487	-0.0635034122	0.117067609	-0.0824204515	0.0103106677	-0.094513351	0.1305148051	0.0188320433	0.0445455428	-0.1056013638	0.0780970178	-0.1007926807	-0.0782442111	0.1509518186	0.1515416582	-0.0879869004	0.0886504385	0.1456935323	-0.1773121297	0.0940340133	0.0438179073	-0.0141536926	-0.333437182	0.0208312505	-0.0150378676	-0.0184401635	-0.033369482	-0.0194029452	0.034212989	-0.027599322	0.0256881952	-0.0127931941	-0.016362763	0.0148230639	-0.0132315501	-0.0048918543	0.0300328021	0.0837685798	0.1278981762	0.0752267399	0.0563058372	-0.0143329132	-0.0334397625	0.0807468327	0.0235101616	-0.002924755	0.0246257445	-0.008098377	0.0483907235	-0.0953277178	0.0128609066	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.022771623882221	-4.4900155557997534e-05	0.0005185468542333	2.0160239691323772e-09	-0.0335327526922668	-0.0208187851923042	0.0011244455031207	0.0004334218168833	-0.0368987651558327	-0.0155366464707285	0.0002413873835564	0.0013615188700252	-5.900000031383916e-05	-0.0002640000030049	3.481000037033021e-09	6.969600158660788e-08	-0.0001210000063076	5.999806643499996e-06	3.599767975938669e-11	1.464100152643924e-08	-3.55262663726116e-09	-1.6486802918716453e-08	2.7181467048059726e-16	1.262115602377754e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
914.1419837905788	-0.4827206095671954	0.2330191869009247	835655.5665285749	931.5840029594226	0.1569407536434255	0.0246304001541663	867848.7545699015	842.7203955308446	-1.2851541387210546	1.6516211602718556	710177.6650436631	851.2971896044297	711.8833573004456	0.879986	16.952885	0.0258754675122326	0.0157527592651794	-0.040533387	-0.0229653937	0.0034820487	0.033512141	-0.0340123329	-0.1045392926	-0.112575061	-0.0325406826	0.06839068	0.0430038088	-0.0357667117	0.0084318575	-0.0368397879	-0.1117043656	-2.09683e-05	0.1078138494	-0.0452330702	0.0105372696	0.0320541437	-0.1327497462	-0.0523391173	0.0472557502	-0.0627135056	-0.0053976424	-0.0395752885	0.1313268947	0.038405141	-0.0500711496	0.0258782719	-0.0060565069	0.1677326302	0.0570276708	0.0536615552	0.0593449389	0.0879126782	-0.0081247675	0.1372812979	-0.0329645431	-0.0341313328	-0.0493852614	0.0952960934	0.0912884958	0.0878592928	-0.0408440702	-0.0236721791	-0.193673882	0.0049717744	-0.0262713711	-0.1011575823	-0.0606832413	0.1430776437	-0.0619136572	-0.0435773006	-0.0246087251	-0.1279411841	-0.0373585501	-0.0681513721	0.0665367156	0.0581133986	0.1436781085	-0.0240122137	0.1271471226	-0.0668365912	-0.0046274623	-0.1337817699	-0.06476603	-0.0654576196	-0.0316940319	-0.0184311221	-0.0568671811	-0.0553942805	0.0671066281	0.0625482178	0.0808574868	0.0427592297	0.1982810985	0.0591235939	-0.1425961675	-0.009328107	-0.0410383854	-0.0177541331	0.0262787652	-0.0162109459	0.0463373225	-0.0798905165	-0.083028673	0.0778159768	-0.0317686066	0.0349936443	0.041801044	0.0520772015	0.0303775961	-0.0088416684	0.0154795537	-0.0360145563	-0.0280885633	0.127064977	0.0117895854	0.036891428	0.0344555854	-0.0272070327	0.12449183	-0.0627162671	0.0257398627	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0227359998971223	3.5623985098699046e-05	0.0005169256913219	1.2690683143123318e-09	-0.0296820381481524	0.0038507145441143	0.0008810233886283	1.4828002500254152e-05	-0.0412877163238434	-0.0043889511680106	1.9262892355182463e-05	0.0017046755192381	0.0001719999970521	0.0002309999973659	2.958399898592241e-08	5.33609987830639e-08	0.0	0.0001210000063076	1.464100152643924e-08	0.0	0.0	3.55262663726116e-09	1.262115602377754e-17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.0884812366214	-1.0535025539574008	1.1098676311947662	833730.5745669999	934.1887467213166	2.604743761894042	6.784690065125926	872708.6145007443	841.4847193687967	-1.2356761620478665	1.526895577453345	708096.5329311825	850.618214525296	709.2005255142756	0.967692	18.642527	0.0688769234882614	0.0331983688714113	-0.0207232989	-0.00541773	-0.0098346514	0.1218260824	0.0033357707	0.0373639524	-0.1121870807	-0.0261319522	0.1065762257	-0.0345272156	0.0918259756	-0.0068968524	-0.020083223	0.0254598251	-0.0187370518	0.0040532571	0.0567696899	0.0038970697	-0.0764431332	0.1629137871	-0.1633484711	-0.0512628625	0.0965550167	0.0466223168	0.0010625458	0.1472343782	-0.0300803136	-0.0598261337	0.0844998009	-0.0054570474	-0.1467458558	0.0224329923	-0.0090896993	-0.0690622651	0.1280748668	-0.2005555152	0.1317588911	0.1162518065	0.0170129101	0.1029400754	0.12896805	-0.0301463504	0.0434481332	-0.1533444182	0.0729435017	-0.0308232983	0.0033197841	-0.015685696	0.0186056946	-0.0182267088	0.0016057458	-0.0477618433	-0.0805982697	-0.016885554	0.0221379811	-0.120371996	0.1272873198	-0.0139640475	-0.0735022041	-0.0597274611	0.1097732314	-0.0285327298	0.0621724931	-0.1382138335	-0.000814055	-0.1092322572	0.0584855326	-0.0828500382	-0.2432527861	-0.0701566535	-0.0677486726	-0.0181887192	0.0377189006	0.0098350676	0.1194801459	0.0278989516	0.0722091901	0.0088063179	0.0412759367	-0.0487260427	-0.0069925704	0.0220913836	0.0001986222	0.0039717235	0.0352490551	0.0422653424	0.0380470954	-0.1532237854	0.0470538179	-0.0346345694	-0.0098366131	-0.0081651237	-0.0347866382	-0.0142651194	0.054653667	0.007606222	0.0234116905	0.021966696	-0.0604388971	-0.1101282061	-0.0145599796	-0.0591289253	-0.0685539472	-0.0594925815	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0227715775737209	-3.557767659859851e-05	0.0005185447451959	1.2657710721544635e-09	-0.0459767028183364	-0.016294664670184	0.0021138572020456	0.0002655160967137	-0.018642995101807	0.0226447212220364	0.0005127833992237	0.0003475612663659	0.0006489999077835	0.0004769999107314	4.2120088030299147e-07	2.2752891483776358e-07	-0.000121000006277	-0.000121000006277	1.464100151903404e-08	1.464100151903404e-08	3.928138044868986e-08	3.928138044868986e-08	1.5430268499547144e-15	1.5430268499547144e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
