global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29
913.9219640994628	n/a	835253.3564634197	n/a	1003.243269846111	n/a	1006497.0584915167	n/a	832.1800266127989	n/a	692523.5966932786	n/a	836.0681657618313	656.8126802593083	n/a	n/a	n/a	n/a	-0.0249260964	-0.0021699935	0.014485258	-0.0432154811	0.0391286851	-0.0759827521	0.0412194669	-0.1165741264	0.0358019496	-0.109807301	0.0243489036	0.1722374044	-0.0186147872	0.0076024081	-0.0043592994	-0.0486125758	0.0708637408	-0.028428169	-0.0441434534	0.079145737	-0.0254693487	0.0658441042	-0.0107050674	0.0481728235	-0.0122786889	-0.0086124025	0.1133408673	-0.1226556211	0.0105136268	-0.0865910542	0.0219473262	-0.1098410294	0.0576416741	-0.0844705982	0.0043936857	-0.039234475	0.0321942478	-0.010861644	-0.1095704652	0.0337406507	-0.0672250034	0.025611504	-0.0016379813	0.0885832131	-0.0038365137	0.0072603319	-0.0048908994	0.0179936156	-0.0973024069	0.0839890809	-0.0640462915	0.0199867232	-0.0093985533	0.0382643039	-0.0165588817	6.70143e-05	-0.0078459998	-0.1011488846	0.0294773754	-0.0152714228	0.0131941568	-0.012076229	0.1075752981	-0.0935965176	0.0343058709	-0.047337455	0.0806516026	-0.0123716481	-0.0300412693	0.0749757516	-0.0025496909	0.0540004494	-0.0037081284	0.0388351163	-0.0290852422	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.069764621403749	n/a	0.0048671023996084	n/a	0.1592192874969953	n/a	0.0253507815110508	n/a	0.1429034600718424	n/a	0.0204213989005046	n/a	0.0025074603935388	n/a	n/a	6.287357625165754e-06	-0.003003884625631	n/a	9.023322844102294e-06	n/a	0.001297770769801	n/a	n/a	1.6842089709498802e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
910.3779505340937	-3.5440135653691414	828788.0128186566	12.560032151520494	982.0273706584634	-21.215899187647665	964377.756722375	450.11437834042886	828.9757914347821	-3.204235178016802	687200.8627849233	10.267123076040368	830.8006913563761	655.4762639627828	0.8720029999999999	24.635447	0.0955535865959737	0.0486163367992992	-0.0431610181	0.0472872708	-0.0506110327	0.0414910161	-0.0963291797	0.0754336067	-0.0471096861	-0.0590103283	-0.0395969475	0.0410058562	0.0737195595	-0.1000378939	-0.0237126765	-0.0017596818	0.0754114266	-0.0494768576	0.0712644645	-0.0377138003	-0.0124513524	-0.0144292042	0.0819296123	0.0009904087	-0.0157022063	-0.027882606	-0.0667607402	0.0229790333	-0.0479898161	-0.072058256	0.0206873437	-0.064464056	0.0662381887	0.1530757949	0.0602443756	0.0906023923	-0.0703594588	-0.0360293757	0.090217186	-0.0425376845	0.0561777269	0.0256419126	-0.0219218273	0.0238822768	0.0389931622	0.0065950064	0.0428970245	0.0397782069	-0.0121658564	-0.0001066973	-0.0644464721	0.0173997376	0.0398275914	0.0345944686	-0.0136061648	0.047191304	-0.0104185386	-0.0256879014	-0.0527432374	0.004299508	0.021307295	0.0458378811	-0.0229774748	0.0942052504	0.0025913708	0.0472234251	0.0937923386	-0.0253280113	-0.0425651908	0.0491611144	-0.0251608533	0.0209162677	0.0087839261	0.0215074784	-0.0218084226	0.1412351655	0.0130979768	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.078603064853894	-0.0088384434501449	0.0061784418044254	7.81180826214109e-05	0.1838066436472729	0.0245873561502776	0.0337848822488755	0.0006045380824605	0.1454400754897236	0.0025366154178811	0.0211528155584564	6.434417778232584e-06	0.0027427916232099	0.000235331229671	5.538078765851199e-08	7.522905888350398e-06	-0.0032192209507599	-0.0002153363251288	1.0363383529811477e-05	4.63697329200193e-08	0.0020389266465544	0.0007411558767533	5.493120336461007e-07	4.1572218700295705e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.976252461241	1.598301927147304	831700.6850532491	2.554569050322786	988.8532159314184	6.825845272955007	977830.6826579084	46.59216369032222	831.0411887295274	2.0653972947453667	690629.4573649861	4.265865985141479	832.9153138463934	652.7041903087071	0.8758669999999998	24.74461	0.1587467764485197	0.0810643872317552	-0.0405532818	0.0352650335	0.043755518	-0.1545421126	-0.1307294974	-0.0062915107	-0.0609895983	-0.1273149085	0.0390125719	0.0386093113	0.0257177703	0.0309317048	0.1183559617	0.0327411146	0.0301538686	-0.0843642625	0.02695398	-0.0315492219	-0.0635654299	0.0193952922	0.1196407392	0.0208584197	0.013704655	-0.0640208584	0.0141412455	0.0263438285	0.1521204722	0.063778115	0.0899400869	0.0136693067	0.0831272788	-0.1045968942	0.0398595306	0.0075865298	-0.0334765969	-0.0795026272	0.0641033183	-0.0169858539	0.0708270719	0.0814459821	-0.0442844048	-0.0125989078	0.0040825832	-0.0199014186	0.096206435	0.0267380494	0.0133898149	-0.0048540187	-0.1124620851	0.0014329541	0.0048176672	0.0318530459	-0.0145371793	0.0856118229	-0.048827561	-0.0352417396	-0.0588032338	-0.0941442897	0.0230542607	0.0679796429	-0.0442060443	-0.0711145962	0.0019907805	0.0583050043	-0.0200994863	0.1216603254	-0.0739296086	0.0609097648	-0.0365139645	0.0042303891	-0.107758582	0.0678419622	-0.006493813	0.1319617049	-0.1611193341	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.1125165006902335	-0.0339134358363395	0.0126599629275753	0.0011501211302255	0.1868709736903469	0.0030643300430739	0.0349207608079783	9.39011861288586e-06	0.2075543094311598	0.0621142339414362	0.0430787913634456	0.0038581780581314	0.0029179716308256	0.0001751800076157	3.0688035068236793e-08	8.514558438303012e-06	-0.0028790252147996	0.0003401957359603	8.288786187451882e-06	1.1573313876557033e-07	0.001361206857577	-0.0006777197889773	4.593041123715712e-07	1.8528841091146516e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.6066399373452	1.6303874761042607	834677.0925376059	2.658163322237621	982.8076466086382	-6.045569322780239	965910.8702324098	36.54890843654151	832.4500808164298	1.4088920869023696	692973.1370512806	1.984976912536114	834.2920012497627	660.3499270104743	0.767154	21.67329	0.0819689126160579	0.0368530741916511	-0.0428615896	0.0748887912	0.042634462	-0.0249955958	-0.0698779014	-0.0439649625	-0.0700430605	-0.1159888094	-0.0266698628	0.0777790306	0.0047949076	-0.0524104622	0.1504256948	-0.0130917124	-0.0036847258	-0.0812910335	-0.0089420793	0.0021263638	-0.0115684388	-0.0336013278	0.0948218208	0.0524328257	-0.0165374213	-0.0365515825	0.0089690319	0.0375324168	0.0279651345	-0.0641841443	0.1169729364	-0.1025169719	0.0614233954	0.0489361499	-0.0639194634	0.0650828117	-0.0107662889	-0.0916054534	0.0406867622	-0.0118938336	0.128397634	0.0465990142	-0.0101550113	0.0116010767	-0.0492650963	0.027594537	-0.0500236629	-0.0232976675	0.0496969158	0.0639845898	-0.0829501377	0.0256187519	-0.0483195715	0.0410017029	-0.0373180259	0.0736841322	-0.0044870861	0.003156275	-0.0248028422	-0.0498699584	0.0402387133	0.080152532	-0.0190898828	0.0353116246	0.0221697161	0.0208253249	-0.0504367845	0.133919481	0.0635872535	0.0639963028	0.0363950769	0.0032781566	-0.1492271836	0.011996351	0.0161259561	0.0350928462	-0.1506258424	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.0964577686978458	0.0160587319923877	0.0093041011421671	0.0002578828732033	0.2078812138169326	0.0210102401265857	0.0432145990580012	0.0004414301901767	0.1874499248820953	-0.0201043845490644	0.0351374743383031	0.0004041862780966	0.0026651854646175	-0.0002527861662081	6.390084582618931e-08	7.103213560808399e-06	-0.0028179558022443	6.106941255529979e-05	7.940874903402317e-06	3.729473149849407e-09	0.001543262397774	0.0001820555401969	3.3144219716421475e-08	2.381658828383156e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.5081140546512	-0.098525882694048	834497.0744436856	0.0097073495606413	987.809195832578	5.001549223939833	975767.0073714044	25.01549463949314	832.4859001803111	0.0358193638812736	693032.7739990229	0.001283026828859	835.5864179381822	676.2995088428646	0.939845	26.552086	0.1717146535047382	0.0776752930572839	-0.0228918961	0.0324938357	0.0809494485	-0.0172821462	0.1354002745	0.0165386925	0.010306188	0.0135865802	-0.0624286033	-0.0936155398	0.0289094422	0.0663704227	-0.0447758788	0.0178198187	-0.0165726558	-0.0135720076	-0.0595667354	0.0235376159	0.0323760744	0.0275757043	-0.0161115962	0.0624431299	0.0276358494	0.0133113467	-0.0518126802	0.0465674747	0.0795909735	0.0168106737	-0.0564527564	-0.0657086417	-0.0822421148	0.0727247806	-0.0581032575	-0.0047649968	0.0042760174	-0.0232771269	-0.0602461409	0.0208051683	-0.0116818026	-0.029340332	-0.0235779337	0.0001754687	-0.0372141772	0.0575169579	-0.0383407157	-0.0484521084	-0.0205227322	-0.045554365	-0.0519040302	0.004753086	-0.0168595742	0.0199679562	-0.0036973091	0.0693731187	-0.0310190838	0.0048455509	-0.0119402101	-0.0352208744	0.0449433862	0.0648650485	-0.0606531433	-0.0305713064	0.0940940237	-0.043422381	0.0253596471	-0.0361888668	-0.056286873	-0.0155060575	0.0756628609	-0.050223256	-0.0428415321	0.0688465732	0.0355033032	-0.0514462894	-0.0060627065	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0822429709199923	0.0142147977778534	0.0067639062657467	0.0002020604758652	0.1885114791596578	-0.0193697346572747	0.035536577774962	0.0003751866206932	0.1384849505042353	-0.04896497437786	0.0191780815161604	0.0023975687158244	0.0020779934074807	-0.0005871920571367	3.447945119645469e-07	4.31805660153325e-06	-0.0036470301872344	-0.0008290743849901	1.3300829186598984e-05	6.873643358467126e-07	0.0019102988894821	0.000367036491708	1.3471578624539004e-07	3.649241847156544e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
912.444467097882	-1.063646956769162	832554.9055375379	1.1313448486442996	977.0421592575348	-10.76703657504322	954611.380966626	115.92907660831844	832.064178724174	-0.4217214561371065	692330.7975159341	0.1778489865664014	833.8722968062224	670.1944021150663	0.921044	26.020935	0.1578705082674752	0.0763300733033486	-0.0481497998	0.0640659215	0.0157020962	0.0273056269	-0.0368158797	0.1364574463	-0.0757336106	-0.0214299322	-0.0450274207	0.021101651	0.0907285852	-0.07832765	-0.0567042404	-0.0690260529	-0.004992085	-0.0610993318	-0.0107646035	0.0580071291	0.0237063077	0.0042373483	0.0909347549	-0.0533134921	-0.0338931924	-0.0937265569	-0.0966239057	-0.0318717344	-0.0156025625	0.1206486175	0.0413330181	-0.0141976795	-0.1436799981	0.0604596443	-0.089132678	0.0238817145	0.002220714	-0.0627930342	-0.0248080562	-0.040879199	0.1007154785	-0.0010512565	-0.032126065	-0.0004231106	0.0572432919	-0.1245337542	0.0919850978	-0.0089631852	-0.0853096392	-0.0858912109	0.0513809684	-0.0890635237	0.0966910298	0.042909091	-0.0301215097	0.0036219171	-0.0151726214	-0.0050980699	-0.0366246009	0.0459097108	0.0245319231	0.1385084662	-0.0468093611	0.0532571956	-0.0452729057	0.0382959217	0.0654380349	0.0424787507	-0.1883501869	0.0023517814	0.0220015562	-0.1097207068	-0.0376152297	0.0702026489	0.0843254944	0.0367921889	0.0547680188	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0286466829600442	0.0535962879599481	0.0008206324446132	0.0028725620830856	0.1906917912424433	0.0021803120827854	0.0363633592472515	4.753760778340404e-06	0.1539286504315669	0.0154436999273316	0.0236940294236835	0.0002385078674454	0.0028750344563811	0.0007970410489003	6.352744336322496e-07	8.265823125378567e-06	-0.0032639764519317	0.0003830537353027	1.0653542278764649e-05	1.467301641293511e-07	0.0024632082712272	0.0005529093817451	3.0570878442174897e-07	6.067394987442092e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
913.1045431767924	0.6600760789103788	833759.9067700987	0.4357004299497006	990.7262172584764	13.684058000941604	981538.4375632898	187.25344337313396	831.9239565929735	-0.1402221312005167	692097.4695533076	0.0196622460784149	835.7029235186254	666.808965474909	0.962966	27.205303	0.2435072372887676	0.1273964985222357	-0.0343159969	0.0599356488	0.0708802918	-0.0646429029	0.0572312312	-0.1443462221	-0.0027519059	-0.0224017376	0.0078883443	-0.0567705102	-0.0479255577	-0.0480543896	0.0222475133	0.0966606439	-0.0001438112	-0.0493531325	-0.0332039075	-0.0080699851	-0.0479142315	-0.0144554146	-0.0559883159	-0.0788405983	0.0175116242	0.0555292882	-0.0476542577	0.0294726271	0.0388200163	-0.0962091914	-0.041786502	0.050634452	0.0483746526	0.1493669237	0.0761481065	-0.0013830874	-0.005698148	-0.0473411812	-0.0217375635	0.0348674141	-0.0758656287	0.0255832034	0.0958703192	-0.0616139688	-0.0088772329	0.0281301234	-0.0765720124	-0.051513272	0.0330806786	-0.0014548252	-0.1110185282	0.068142779	0.0125131867	0.0539381102	-0.0758995258	-0.0799528881	0.0243807148	-0.0046271474	0.0179031387	-0.0488808914	0.0746789473	-0.0362369197	-0.0048310631	-0.0363728116	-0.0066210836	-0.0178444499	-0.0851148105	0.0068673505	0.0762226667	0.0081426435	0.0235008759	-0.0222774744	-0.0275303101	0.0063989735	0.0550350473	-0.0634636175	2.7393e-05	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0442425471458136	0.0728892301058578	0.0019574029779495	0.0053128398654246	0.2177433804960458	0.0270515892536025	0.0474121797498457	0.0007317884811456	0.1690559630477892	0.0151273126162223	0.0285799186420154	0.0002288355869889	0.0029330754045041	5.804094812300034e-05	3.368751659016816e-09	8.60293132850689e-06	-0.0013500172810188	0.0019139591709129	1.8225466590493935e-06	3.6632397079215952e-06	0.003059990258453	0.0005967819872258	3.5614874027717497e-07	9.36354038182726e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
909.7687650585278	-3.3357781182645567	827679.2058761189	11.127415654292626	981.7406683367884	-8.98554892168795	963814.739866364	80.7400894240475	830.1390078257365	-1.7849487672369833	689130.7723138982	3.186042101660826	832.8626433094408	663.9897237059358	0.907418	25.635967	0.0776418606106341	0.0377312780677252	-0.0308723903	0.0568875776	-0.0383367653	0.0628775692	-0.011757948	0.0657045938	-0.0372797943	0.0044667305	-0.000857885	-0.0386631307	-0.0108115958	-0.0695343699	-0.0393566232	-0.0151371482	0.0329264933	-0.0163045665	0.0329744112	0.0193217386	-0.0599828357	-0.0308831304	0.0125874673	-0.018233631	0.0691362845	0.0182033738	0.0343980969	-0.0555264741	-0.0017399637	-0.0478997514	-0.1186211097	0.0393125663	-0.0080684207	0.0172739929	0.1101902926	0.0089228513	-0.026873141	-0.0213515192	0.0058316365	-0.0329290902	-0.024621307	0.0432102743	0.0413484425	-0.00339496	-0.0273744382	-0.0303610664	0.0625029447	-0.0128362789	-0.0172403818	-0.0707745615	0.0706179865	0.0043797387	0.069483393	0.0379667939	-0.0436896586	-0.0537310659	0.0204968723	-0.015817569	-0.0209213472	0.0149730244	0.018207639	-0.0122392271	0.0543438732	0.0720388854	-0.0483189405	-0.0133210774	0.0944505894	-0.0672065457	-0.101638859	0.026927714	-0.032375558	0.0056303687	0.0700345419	-0.0339595113	-0.0348199459	0.0333893777	0.0620391287	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0380753382384426	-0.0061672089073709	0.0014497313819718	3.803446570715618e-05	0.188910671250241	-0.0288327092458048	0.0356872417122166	0.0008313251224531	0.1530654952290859	-0.0159904678187032	0.0234290458297253	0.0002556950610609	0.0028727211608023	-6.035424370180037e-05	3.6426347328163093e-09	8.252526867721312e-06	-0.0015729735413105	-0.0002229562602916	2.474245761662895e-06	4.9709494003260254e-08	0.0028102712696714	-0.0002497189887816	6.235957335810504e-08	7.897624609140501e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
911.1886655819916	1.4199005234637525	830264.7842850905	2.0161174965326385	983.7354236534256	1.9947553166372245	967735.3837505848	3.9790487732524737	830.9375118761177	0.7985040503812115	690457.1486428733	0.6376087184752004	833.6442627883232	659.7324834997004	0.901094	25.457314	0.1311065482296023	0.059309250674245	-0.0236857423	0.0482117418	0.0052532182	-0.0310767599	-0.0459092317	-0.0247818383	-0.0333116382	-0.0318496154	-0.0093562672	-0.0257895684	-0.0023228044	0.010623664	0.1612684471	0.1561018626	0.0214352706	-0.0022190451	-0.0074541047	0.0340417159	-0.0433303748	-0.1033729264	0.0311357868	0.0248359005	-0.0324428102	0.0869992196	0.1909162342	-0.0187100563	-0.0335351412	-0.0215652823	-0.0510991309	0.0268335536	-0.0435979237	-0.058151808	-0.1295876225	0.008152295	-0.0182435759	-0.0097291003	-0.029119248	-0.036997713	0.0165790383	0.0584811204	0.1031579792	-0.0212532852	0.0263546568	0.0824363145	-0.0295102129	0.0125767149	0.1223328789	-0.0004313342	0.0935695259	-0.0261817205	-0.1008749073	0.0386711484	-0.0763097324	-0.0656252389	0.0257499564	0.0125059024	-0.0025917566	-0.0326650965	-0.0204508639	0.02496442	0.09559441	-0.0822450169	0.0256890095	0.0414442963	-0.0411427924	0.0660576655	0.0581570667	0.0420976003	-0.1045975749	-0.0088985762	-0.0782259198	-0.0206689179	-0.023098774	-0.1477826957	0.058026416	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.0464622437867348	0.0083869055482922	0.0021587400976979	7.034018467597454e-05	0.2155738472648209	0.0266631760145799	0.0464720836245563	0.0007109249551844	0.1921096809779712	0.0390441857488852	0.0369061295254578	0.0015244484407934	0.0023619873854176	-0.0005107337753846	2.6084898931870895e-07	5.57898440887187e-06	-0.0011258974519601	0.0004470760893503	1.2676450723302458e-06	1.998770296688468e-07	0.0026278355160496	-0.0001824357536217	3.328280419955405e-08	6.905519499411667e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
908.4920753630366	-2.6965902189549524	825357.8509974375	7.271598808963518	979.9496869755362	-3.7857366778894175	960301.3890034514	14.331802194317204	831.2471042495176	0.309592373399937	690971.7483232084	0.095847437667406	834.2447501595763	663.377339913009	0.890735	25.164673	0.0570463046033686	0.0252844401915928	-0.0552604795	0.0441826951	-0.0669193717	0.0198194356	0.1271241234	0.0313916304	-0.0092276685	0.0078681378	0.0188188826	-0.0975269765	0.0073127892	-0.0382286932	0.0125092284	0.053951238	0.0150730007	-0.0146353694	-0.0364282621	0.0697656676	-0.0068252985	-0.0145571327	0.0047751449	0.0230913678	-0.1668318029	0.0126703607	0.1081345537	0.0099887045	-0.0867560993	0.0629073175	0.0572022015	0.0872519382	-0.12350739	-0.0305795819	-0.1332797527	0.0492317661	-0.0168029056	-0.0195916066	-0.0640883382	-0.0448740802	0.0207438875	0.0109956412	0.0356075478	0.028821052	0.096187531	0.0603172126	-0.048584628	0.0201608198	0.0948642573	-0.0394900826	0.1532823116	-0.0340439399	0.0878897726	0.0395150084	-0.0678633454	-0.0199833667	0.011170723	0.0401726799	-0.0400584705	0.0785207514	-0.0079847357	0.0119076733	0.0994621857	-0.0258959108	0.0312909103	-0.0103860409	0.0751218374	-0.0968231144	-0.0524988647	0.0195245173	0.007961423	-0.0744903999	0.0305784605	0.0400077744	-0.0084102581	-0.1837319683	0.0591643058	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0324535302637229	-0.0140087135230119	0.0010532316265783	0.0001962440545698	0.2229044586152042	0.0073306113503832	0.0496863976705372	5.373786277036836e-05	0.1806081223020328	-0.0115015586759384	0.032619293841466	0.000132285851976	0.0025817810082939	0.0002197936228762	4.830923665708911e-08	6.665593174787067e-06	-0.00136414459764	-0.0002382471456799	1.8608904832703976e-06	5.67617024246195e-08	0.0026017678635251	-2.606765252449999e-05	6.795225081380707e-10	6.769196015671963e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
