global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
906.6456802249982	n/a	n/a	822006.3894706497	1150.4178482756322	n/a	1323461.2256311355	n/a	864.900265092709	n/a	n/a	748052.4685574382	875.3697067600185	755.9169859758282	n/a	n/a	n/a	n/a	0.1378939881	-9.02096e-05	0.0057062467	-0.0257813371	0.0050916567	-0.0418434233	0.2355850056	-0.0600611105	0.0475973132	-0.0901162947	0.1201205108	-0.3548322737	0.2372251307	-0.0619932544	0.1694444115	-0.0011258656	0.0912959576	-0.02640096	0.0714678897	-0.0726156697	0.122583412	-0.1122057658	0.0551931867	-0.1017785505	0.0844701913	-0.0518953295	0.1745912973	-0.0309249066	0.0224732535	-0.1548427771	0.100684917	-0.0302661348	0.0658738615	0.06894442	-0.1041198539	0.065756132	0.0554244149	-0.0458372159	-0.029640978	0.0795680635	-0.0012882081	-0.0353220908	-0.0563642729	0.2142706355	0.0610144015	-0.0175096254	-0.0195387087	-0.0512161253	0.0701239023	0.0330557873	0.0370214593	0.0779312813	-0.077473088	0.0630653141	-0.1065341542	0.09644384	-0.0438174033	0.0879786656	-0.1146516263	0.0137162681	-0.1008855163	-0.0381753236	0.0378278147	-0.0442076232	0.1681268303	-0.0913259188	0.1085821054	-0.0280644704	0.1392502975	-0.0459463766	0.0372960076	-0.0448403967	0.0753994161	0.1110807083	-0.0757792391	0.0099735214	0.1126607455	-0.1343322839	0.160835329	-0.0716592671	-0.0119970506	-0.027118091	-0.1472517475	0.0516646582	0.089162047	-0.0583854374	-0.0376118791	0.0604759494	0.051879868	0.0631537628	0.1232621712	-0.0333019544	0.1214844417	-0.0013747639	0.0921839928	-0.2244949912	0.1485119508	-0.0757934549	0.0424658439	-0.1075994131	0.158652237	-0.1847691014	0.1204157853	-0.1085200213	-0.0115032859	0.0946023401	-0.0715722699	0.1599257147	-0.0886070074	0.0081392769	-0.0230609576	0.1222542175	-0.0078555991	0.0648233048	0.1290883846	0.1290552057	0.1289999139	0.1289225186	-0.060338726199518	n/a	n/a	0.0036407618793804	-0.1030919411018089	n/a	0.0106279483201388	n/a	-0.1216736121690047	n/a	n/a	0.0148044678982533	0.0004687555624382	n/a	2.1973177731675325e-07	n/a	0.0014272531399954	n/a	n/a	2.0370515256267287e-06	-0.0010583355998379	n/a	n/a	1.1200742418842477e-06
906.713139270887	0.0674590458888815	0.0045507228722382	822128.716926467	1150.1367656162806	-0.2810826593515685	1322814.5796222792	0.0790074613881499	866.4570858354427	1.5568207427337484	2.42369082500606	750747.8815944478	877.2563119257911	756.0439524741922	1.235015	20.354609	0.0949489740632377	0.0478950357884952	-0.0935243184	-0.1106140793	0.0330024083	0.0436490845	0.1891763559	0.1240426926	0.0803131535	0.1442239726	0.074435717	0.0127971859	-0.0938190182	-0.1980061949	0.0364962752	0.243036491	0.0191433501	-0.0635623924	0.0015652126	0.1145019132	0.1847868467	-0.0998019327	0.0588577698	-0.080641132	-0.1374229067	0.0668887751	0.0240287858	-0.02288209	0.0361826307	-0.0922703443	0.1643461802	0.0257048314	0.0505738848	0.1290884668	0.0001707909	-0.0090565363	0.0560111069	0.0715586755	0.0483992463	0.016518929	0.0951184967	-0.0611868942	0.0078038491	-0.1449573706	-0.0351349503	-0.1393398207	0.0902142422	0.2123112647	-0.0582438275	-0.0321839399	-0.0297769576	0.1644182784	-0.0821150235	0.1045024026	0.1742180179	-0.0014646884	0.0741520481	0.1912149652	-0.0632725774	0.1698023515	-0.0266764836	-0.0209666963	-0.1431309045	-0.0210541556	-0.0427210156	-0.0796188158	0.1583109211	-0.0508171676	-0.0890102781	-0.0809675831	0.0712264708	-0.0128940223	0.0507271607	-0.0697256466	0.0681083447	-0.1082582401	-0.0758139999	0.0730920831	-0.0244940645	-0.0363969671	0.0260584812	0.078719644	-0.0388329767	0.019991393	0.0379325683	-0.1162311177	0.0326374346	0.0201994624	0.073120855	0.0093996382	0.0785599176	-0.0405600638	0.0695061024	-0.0659023508	-0.1339300651	-0.0070347561	0.2388031159	-0.2387964903	0.0111374618	-0.0616509389	-0.0991519906	-0.1419483724	0.1328280214	-0.194688464	0.0851623732	-0.0772771192	0.0024063093	0.0214689544	-0.0625279706	0.0564944254	-0.0684502808	-0.0249513856	-0.072573219	-0.0355382519	-0.0546102586	-0.0133920087	0.1289999139	0.1287014744	0.1282045865	0.1275100165	-0.0492456503110076	0.0110930758885104	0.0001230563326682	0.002425134074554	-0.0782795073053392	0.0248124337964697	0.0061276812639666	0.0006156568709041	-0.0949421150546712	0.0267314971143334	0.0007145729379736	0.0090140052110544	-6.432458821778209e-05	-0.0005330801506559	4.13765264938723e-09	2.8417444702340455e-07	0.0014280319383224	7.787983270000996e-07	6.065268341381539e-13	2.039275216868831e-06	-0.0009459552035424	0.0001123803962954	1.2629353471533612e-08	8.948312471089434e-07
905.0487226509438	-1.6644166199432675	2.7702826847433712	819113.190372105	1135.1617529343584	-14.97501268192218	1288592.205325005	224.2510048237301	863.8252747957338	-2.631811039708964	6.926429348733978	746194.105375925	874.6232789088103	754.4057746828744	1.224411	20.179844	0.0768375484791497	0.0381108628113511	-0.0202092509	0.1646084988	0.0517727926	-0.0116360325	0.1644577662	-0.0156941434	-0.1223316813	0.0089025041	0.0352492107	0.0552870254	0.0127385812	-0.2207817724	0.05255693	-0.0426346376	-0.050676629	-0.0695340113	0.1096397406	0.1241100951	-0.0278400699	-0.0732168798	0.0368634348	-0.0336162819	-0.0611756906	-0.0641494034	0.0502677992	-0.0273962326	0.1744792759	0.1814927258	-0.0245263595	0.12396552	-0.0601448366	0.0591926183	-0.0641005172	-0.1561939948	-0.0354733818	0.1084393563	0.1864880442	-0.0246146398	0.0136128121	-0.0992845996	0.0029255353	0.0708536762	-0.0414864092	-0.2538342117	0.0018548581	0.0457460557	0.0346669343	0.0718809665	0.1190546594	-0.0504942399	-0.0520374265	0.0087155396	-0.0559084836	-0.1509575923	0.0235464253	0.085811452	-0.1209692011	0.0316691984	-0.146594483	0.0756109003	-0.0157160647	-0.0438559469	-0.0700394715	-0.005358525	0.06423333	-0.0372609374	0.1631459767	0.0736799124	0.0964294413	-0.1208977468	-0.0517933245	0.1139378521	0.1204783916	-0.1294586661	0.0170378451	0.0627227809	-0.0331067817	0.0279878468	-0.2495168671	-0.0931109088	-0.0866335152	0.0885192486	0.0141771462	-0.0978457796	0.0593063296	0.0036863175	0.0424306791	-0.0898891559	-0.1550113115	0.0065498798	-0.0151632713	-0.1508737192	0.0021964599	-0.1142099615	-0.0505548457	-0.2575707744	0.0578810026	0.1587571622	-0.0379553957	-0.0928078494	0.0519548185	-0.1382033361	-0.0185276154	-0.0185186325	0.1557403624	-0.0236208385	-0.0052519468	0.122551015	-0.1079533286	0.1118257805	-0.0715997995	0.0758409264	-0.0269834802	0.1211651653	0.1288230331	0.1279949812	0.1266188352	0.124700488	-0.0323863105606818	0.0168593397503257	0.0002842373368169	0.0010488731117329	-0.0682390498157587	0.0100404574895804	0.0046565679197575	0.0001008107866	-0.0950773205871655	-0.0001352055324942	1.828053601706668e-08	0.0090396968900346	0.0004088749811687	0.0004731995693864	1.671787502257048e-07	2.239178324675521e-07	0.0012518790759086	-0.0001761528624138	3.1029830936575175e-08	1.56720122069777e-06	-0.0005992567212077	0.0003466984823347	1.2019983765318432e-07	3.591086179126031e-07
905.5497457421868	0.5010230912430416	0.2510241379587331	820020.3420137392	1139.4826398187754	4.32088688441695	1298420.686448365	18.67006346792642	864.3804818296395	0.5552070339057309	0.3082548504983994	747153.6173680398	874.6585618560597	755.4923292674019	1.249335	20.590616	0.0840365241098132	0.0422320383697899	0.0706208488	-0.1135205462	0.0883928161	-0.068715079	0.0331499161	0.018450458	0.0372902336	-0.0376451916	-0.2244455169	-0.0495525681	0.0221334848	0.0325086195	0.002720062	0.040291115	0.097240497	0.1379201496	0.0617024486	-0.0849567319	-0.1100263194	0.0121502898	-0.1090300882	-0.0847558885	-0.0266571434	0.072300303	-0.0113179772	-0.0332646567	0.0358537424	-0.0311844137	-0.0174862339	0.0785162335	0.0529799025	-0.0023945711	-0.1727933969	-0.1059178573	-0.0252655145	-0.0078283481	0.0125786752	-0.0313556369	-0.1263302956	-0.0143674268	0.0028953568	-0.0103010672	0.037943473	0.0752176348	-0.0443565514	-0.1356386619	0.0064267533	0.0818542835	0.0590208548	0.0629010922	0.1832674051	0.0712213003	0.0399595669	0.1182742815	-0.1362623416	-0.0438218055	-0.0723399895	-0.0791728352	-0.2082492778	0.0952766502	0.1110732774	-0.0372949994	0.0191598767	0.0072817195	-0.0466471531	-0.0031703427	-0.0478054457	-0.002652557	-0.0817608963	-0.0518395568	0.0222107999	0.1225750694	-0.0885418062	0.0331982599	-0.0300943801	-0.043029959	-0.1807047287	0.1089809328	-0.0932406208	-0.0382427797	0.1285599164	0.0360749579	-0.0729831467	0.0261935932	0.1261857565	0.0052381017	0.0333305662	0.0514682428	0.0547770411	-0.1284594888	0.0844117612	-0.0586650771	0.0757266992	0.1522251635	-0.0231000198	-0.2059622974	0.0749782013	0.1377469259	0.1044630915	0.0375778816	0.0189622054	-0.0354241942	-0.1306588217	0.0071726542	-0.0058711389	-0.0709262548	-0.15248536	-0.0300316325	0.087803742	0.0003773249	0.1113528083	-0.0392430566	0.1150993701	0.09582878	0.1285578634	0.1269376627	0.1242524367	0.1205247148	-0.036350773240855	-0.0039644626801731	1.5716964342486053e-05	0.001321378715208	-0.0802968448991237	-0.0120577950833649	0.0064475833007539	0.0001453904222724	-0.1123519029916906	-0.017274582404525	0.0002984111972507	0.0126229501058542	-0.0002537364266554	-0.0006626114078241	6.438217421185118e-08	4.390538777786358e-07	0.0009370719914112	-0.0003148070844973	9.910350044975309e-08	8.781039170873521e-07	-0.0005618815346942	3.737518651349993e-05	1.396904566918907e-09	3.157108590303095e-07
903.5421822366442	-2.007563505542634	4.030311228786632	816388.4750809572	1136.9503319020173	-2.5323079167581	1292656.057212107	6.412583385275748	863.4156870690074	-0.9647947606321168	0.9308289301431836	745486.6486768461	874.5860737178285	744.4264073816448	1.135986	18.722479	0.0689465248684273	0.0364456089617724	-0.0915930939	0.0373121147	0.103197958	-0.0357900685	-0.1257361468	0.1414217362	-0.1387488438	-0.1337438384	-0.0581920613	-0.0471119911	0.1005497494	-0.0015952074	0.007894417	0.0397075015	-0.0826302892	-0.0518209492	0.0621463911	-0.1994580517	-0.002000261	0.0825996455	-0.0691446223	0.0193061139	-0.026633615	-0.0532490174	0.0191963524	-0.0255437466	0.0608418461	-0.0696370385	-0.0990503995	0.1448522342	-0.0806645606	-0.0280191555	-0.0573873292	0.0089761987	-0.05154436	0.0374697599	-0.0207675386	-0.0444173461	0.0617418345	0.0244254594	-0.0597680504	0.1059473258	-0.0686290661	-0.0185267864	0.0780669041	-0.0420644981	0.1062656968	-0.022635887	-0.1124861349	-0.073860085	0.0762929385	0.0456817637	0.1230395824	-0.116602916	-0.1437732905	-0.0955078307	0.063424839	-0.0599410482	-0.0336704473	-0.0988023588	-0.0329212775	-0.1449071903	-0.0121139421	-0.0825336284	-0.057860715	-0.0341818127	0.0378016959	-0.0446476157	-0.0057888971	-0.0801469154	0.0688364438	0.0192383394	-0.0796792893	0.0516795508	0.0927972688	-0.0594309665	0.0874460245	-0.0756499531	0.048500925	0.0422821297	0.0625711394	0.0243489404	0.0321880609	0.0656561036	0.0749259649	-0.0330603823	0.09105211	-0.0485807049	-0.1632527629	0.0238479974	0.1072364291	0.0280171713	-0.0446685408	-0.0048998803	-0.1003041245	-0.1768123975	0.0517739591	-0.1272879719	0.148094194	0.0869730261	-0.0241721282	-0.1477011517	-0.0517221074	0.0762851136	0.0542716061	-0.0303941235	-0.0771165676	0.0232102405	0.0241304812	-0.0054235066	-0.0529495778	-0.1030617679	0.0683226175	-0.1361172147	0.1282045865	0.1255324169	0.1211199807	0.1150284477	-0.0375667386289535	-0.0012159653880985	1.4785718250535457e-06	0.0014112598512161	-0.0838131421605368	-0.0035162972614131	0.0070246427988223	1.2364346430621276e-05	-0.0824783732871949	0.0298735297044956	0.0008924277770053	0.0068026820601018	0.0001351552083883	0.0003888916350436	1.82669303544848e-08	1.5123670380696233e-07	0.0008249746754354	-0.0001120973159758	1.2565808248978352e-08	6.805832151097436e-07	-0.0003760558354253	0.0001858256992689	3.4531190508775674e-08	1.4141799135742032e-07
902.5388943485844	-1.003287888059731	1.006586586327355	814576.4558119653	1132.9114219509825	-4.038909951034839	1283488.289986997	16.312793592568244	862.3181498541607	-1.0975372148467386	1.204587937973536	743592.5915679027	872.490199767937	746.3132659600308	1.087723	17.927053	0.0971370874717016	0.0604798400395428	0.0616334311	-0.0014982933	0.1004070564	-0.073747702	-0.1486904178	-0.0577934327	-0.0412073283	-0.1276007146	-0.1320047175	-0.0026543735	-0.101093622	0.0412157481	0.0503620486	-0.1167473369	0.0065049574	0.0544882001	-0.0146729225	-0.1291582825	0.0491968441	-0.1487719273	-0.1723186377	-0.1304124677	0.0372916095	0.0295339217	-0.1031505571	0.0661246013	-0.0108271156	-0.0361254749	0.1633311956	-0.0784743477	0.0058014535	-0.0183216442	-0.0119151945	0.0108427121	0.0135393127	0.1086985257	-0.0561155456	0.1111563441	0.0239457718	-0.0416293117	-0.1127397339	-0.027741075	0.0082895071	0.0826880874	0.0478221116	-0.0081938956	-0.0867525982	0.0035938628	-0.0582439818	-0.0268032205	0.0862482683	-0.0686389134	-0.0622585868	0.0258188563	-0.0683323181	-0.1241629114	0.0149479514	0.0380224526	-0.1668091187	-0.0331790934	0.0445704355	0.1188787028	0.031499028	-0.0913888716	-0.042913816	-0.0521847081	-0.0174784877	0.0249228591	-0.1172932237	0.0236199474	-0.0147145165	-0.1425725061	0.0336884576	0.0795234132	-0.1250057135	-0.0552112635	0.0167941014	-0.0836246324	-0.0051310814	-0.0352649535	0.0545032089	-0.0712861388	0.053060151	-0.1137349581	-0.0260752577	-0.1248490064	-0.0070250979	0.1350444773	0.1142335173	-0.1283316595	0.098903082	0.0643472969	0.0939826478	-0.0034813385	-0.0031660798	0.0090038579	-0.0256667463	-0.1044775715	0.0336293958	-0.1221770215	-0.1271492927	0.0274849419	-0.0099454258	-0.074584547	-0.044712598	-0.0610324051	0.0379155621	-0.02105396	0.1236406474	-0.0605322868	0.094213627	0.0195124349	-0.1312369243	0.0291865785	0.1277634447	0.1237830955	0.1172407796	0.1082719048	-0.0376387944116771	-7.20557827235957e-05	5.192035823910032e-09	0.0014166788447644	-0.0433033950769896	0.0405097470835472	0.0018751840251938	0.0016410396087729	-0.0386198995836508	0.0438584737035441	0.0019235657156044	0.0014914966438512	1.314508998266525e-05	-0.0001220101184056	1.7279339065236631e-10	1.488646899335701e-08	0.0007199976797946	-0.0001049769956408	1.1020169613768557e-08	5.183966589096073e-07	-0.0004030049394166	-2.6949103991300016e-05	7.262542059339024e-10	1.6241298119417746e-07
902.3117959359876	-0.227098412596888	0.0515736890040263	814166.5770852272	1136.6150077119166	3.703585760934175	1291893.6757559604	13.71654748859437	862.9778556201286	0.6597057659679422	0.4352116976513492	744730.7792907155	873.2638055954949	739.2537991364188	1.08224	17.836685	0.0665373002036368	0.0369583603874892	-0.1152432532	0.0108025625	0.0801661656	-0.0567034881	-0.1423155853	0.0287816519	-0.0570260086	-0.0071874109	0.0314231677	-0.169027524	0.1068969817	0.1531724756	0.0407214418	-0.007276549	-0.0764287808	-0.0668740064	-0.020695391	-0.1086573746	0.0308960947	-0.0301331016	-0.0194491968	0.0780799527	0.0581742045	0.0149838595	-0.1245708672	-0.0609201888	0.0264212365	-0.1337257233	-0.1324387457	0.1066993016	0.0308538493	0.0091493758	0.0181216342	0.057408096	0.0095835451	-0.1365799215	-0.0508858723	-0.0207624493	-0.09963576	0.0122939041	0.1164670211	0.1655382574	0.0905336758	0.0205941548	0.0275530033	0.0173555364	-0.0672533004	0.0317090037	0.0842894855	-0.1507369341	-0.124714547	0.0442176222	0.0212762207	-0.0438082162	-0.0329843765	-0.0890364256	0.1023251345	0.0119987235	0.0625552983	-0.0748999591	-0.0058694613	0.0984139139	0.0958434946	0.0705652953	-0.1138710321	-0.1036112682	-0.049004665	-0.0115010028	0.1308209401	0.007334669	0.0420786576	0.0845271975	0.014856266	-0.0569021754	0.0519176098	-0.1171815361	-0.0171222196	0.2518186689	0.0027445614	0.1422473062	0.0710351197	0.0684622313	0.0059453221	-0.0219517754	-0.2049748606	0.1061417975	0.0346978107	0.0322191324	-0.012045982	0.060105758	0.0467086502	0.0577857193	-0.0863179049	-0.0482247905	0.0080576696	0.0203759204	-0.0127079193	-0.0898498634	0.125628753	-0.0425773951	-0.0932503465	0.0763733681	0.0212262496	0.0032146732	-0.1506837887	-0.1297217304	0.0165302379	-0.1670700502	0.044811773	-0.0118425447	0.0054666249	0.0862087189	0.0917999836	-0.2978415997	0.1272347401	0.1216944932	0.1126387502	0.1003291122	-0.0242670177601809	0.0133717766514962	0.0001788044108174	0.0005888881509729	-0.0432532685724709	5.0126504518695214e-05	0.0018708452422022	2.512666455262772e-09	-0.0649260987058255	-0.0263061991221746	0.0006920161122555	0.0042153982931585	-8.80041711149891e-05	-0.0001011492610976	7.744734133636283e-09	1.0231173020601452e-08	0.0006999986447782	-1.9999035016399973e-05	3.999614015871922e-10	4.899981026913166e-07	1.2030722978289756e-05	0.0004150356623948	1.722546010595649e-07	1.4473829538034914e-10
905.5250152138684	3.213219277880853	10.32477812774515	819975.5531780766	1132.3686829781043	-4.246324733812344	1282258.8341895666	18.03127374498647	863.5885567476143	0.6107011274857541	0.3729558671123713	745785.1953454275	872.9780065972926	748.5126992538667	1.320357	21.761148	0.0622412075570241	0.0316478785994668	0.1141046596	0.1241924555	-0.0625566557	0.023304489	0.0978174808	-0.1932796011	-0.0268407495	0.0169799335	0.1400226138	0.0484661792	-0.1014131645	0.0284299028	-0.080815128	-0.1381585042	0.0142719949	-0.0514257611	0.005584225	0.1040240891	0.0835100974	0.0717129946	0.1550758483	0.0100280846	0.0079660391	0.2261375129	-0.0424881481	-0.0547252215	0.0463757843	-0.0209449115	0.010813842	-0.0705827575	0.0258749924	-0.0616767119	-0.0335183074	-0.0119787057	0.0546845762	-0.1118431761	-0.0132700747	-0.015433235	0.0730869296	0.1300904638	0.0153960957	0.0086876389	-0.1358616585	0.0351772558	-0.121933678	0.066019676	-0.0873319515	0.1502446927	0.084883092	-0.1463490945	-0.2188104083	0.0010394792	-0.1690424264	0.0301772812	0.0740923161	0.0268338228	0.025775932	0.1088040936	0.1897546495	0.0079717479	0.0105478372	0.0753793564	-0.2048121585	-0.0487982212	0.0595680946	-0.0382302321	-0.0844430348	0.0791577503	0.1164663357	-0.0921226911	0.0823826415	0.0382515898	-0.100843548	-0.0729032596	0.0043996411	-0.147803763	0.1778642237	0.0297420971	0.0085004963	0.1524683219	-0.0471623757	-0.1800496075	-0.0723763658	-0.0409646144	-0.1468198689	0.0832611005	-0.2101504949	0.0161426058	-0.10680081	-0.1337769739	-0.0458672776	-0.0160952658	0.0860773464	-0.1753042821	0.0986263999	0.0413217848	0.021078688	-0.0073725291	-0.0942047094	0.0457057491	-0.0117981145	-0.0275250459	0.1293563181	0.1629018131	-0.1178272757	-0.0907079389	0.0530667518	-0.1058633245	0.0135718574	0.0731422874	0.0993420066	-0.0949272333	-0.1378972785	-0.0666662262	0.1266188352	0.1192723348	0.1073422654	0.0912870929	-0.0043479042700198	0.0199191134901611	0.0003967710822339	1.8904271541256407e-05	-0.0229668898211912	0.0202863787512797	0.0005274780280587	0.0004115371628403	-0.0565425591244661	0.0083835395813593	7.028373591221964e-05	0.0031970609923437	4.599659131938416e-05	0.0001340007624343	2.115686413002446e-09	1.7956204332993342e-08	0.0005609996715074	-0.0001389989732707	1.9320714570336572e-08	3.147206314314107e-07	1.1986943998983648e-05	-4.3778979306107954e-08	1.9165990290846285e-15	1.4368682643477007e-10
907.0666262294868	1.5416110156184004	2.376564523475996	822769.8644193435	1141.1551252481888	8.786442270084535	1302235.0198802096	77.20156776552828	865.7524011903895	2.163844442775144	4.682222772528872	749527.2201669251	875.3535644159479	757.4883262541712	1.276898	21.044897	0.0169085445119666	0.0085130753462538	0.0743389608	-0.1503787775	0.0111911982	-0.0626067144	0.1243374704	-0.0718823076	0.1534891322	0.1573054597	0.0029276514	-0.0871219516	-0.0268524548	0.0324548236	-0.20171848	0.1405337229	0.1036890922	0.1030300695	0.0193739238	0.0962624398	0.1058087562	0.0562045731	-0.0363798831	0.1399313872	-0.0170624971	0.0853409432	0.0535886582	0.0325461398	-0.0344665839	-0.0743465232	-0.0518734577	-0.196652782	-0.0776317388	-0.007509686	-0.1407042581	0.1371969047	0.0382467314	0.1724576708	0.171498535	0.1370383713	-0.0461348543	-0.0457421062	-0.0389776294	-0.0333784437	0.0174027992	0.0453979172	0.0919954362	-0.1465872724	0.0066841534	-0.0380478014	-0.0662894871	-0.1565616923	0.1919400335	0.0824631353	0.0406175956	0.1611936205	0.0677025784	0.0937541887	-0.1276759017	0.0935961927	0.0583557416	0.0530509625	0.094702134	0.033924233	0.1468003466	0.0152904361	-0.0406662909	0.2584156759	-0.0033638913	-0.0948845439	-0.0696301852	-0.091704896	-0.0200234816	-0.0155583862	0.0245925266	0.0655033292	0.1095122986	0.0697762243	0.0553639419	0.1210768319	0.0485255087	-0.1084282762	0.0931661363	-0.0612777698	0.053747607	-0.0993026845	0.1004191881	0.0093540388	0.1227185485	0.1080333245	0.0340914979	-0.0298086749	-0.0262208441	0.0187264159	0.0452388327	0.0752683611	0.1504452555	0.0865217444	-0.0022873663	0.175734683	0.0462351563	-0.0087718634	0.0314294128	0.0407516554	-0.0846690631	0.0012431717	-0.0838796306	-0.0794477687	-0.0037834483	-0.1401865146	-0.0353005492	-0.1286413126	0.001777255	-0.0544838677	0.0471941213	-0.0999688103	0.1259161521	0.1165232592	0.1013839798	0.0812449131	-0.0029182546241486	0.0014296496458711	2.0438981099396465e-06	8.516210051364687e-06	-0.0167125950087267	0.0062542948124644	0.0002793108319257	3.9116203601220345e-05	-0.0547691113486408	0.0017734477758253	3.145117013579718e-06	0.0029996555579198	4.601929351262551e-05	2.270219324134555e-08	2.1177753754011763e-09	5.153895779673954e-16	0.0005009980171726	-6.000165433479995e-05	3.6001985229128173e-09	2.509990132108768e-07	-7.701174502908743e-05	-8.899868902807108e-05	7.9207666487153e-09	5.930808872425172e-09
905.8752083943858	-1.1914178351009923	1.4194764577967354	820609.893183572	1142.5113006513943	1.3561754032054978	1305332.0721161407	1.8392117242595944	864.5755734269528	-1.1768277634366768	1.384923584795371	747490.9221665442	875.559098498296	755.1986996198827	1.218589	20.083889	0.0393299149832411	0.0281533881750674	-0.1264572818	-0.0067249028	-0.087466766	0.0370561	0.0220072223	0.118274573	-0.0719588015	0.1440445078	0.063507375	0.013203051	0.0736361692	0.1078688664	-0.0260185407	0.1134017455	-0.121887462	-0.058092839	0.0428345027	0.0654106443	0.108161368	0.1216889668	-0.0019145339	0.029262652	0.0188273592	-0.1092959601	-0.1296120047	-0.0438321233	-0.0219550399	0.0285348231	0.0243943706	-0.0396356458	-0.0155102863	-0.1323432352	0.1338193886	0.0553394399	-0.1697631248	0.0050485317	-0.0596566032	0.0226397655	-0.0512900359	0.1626140201	0.0475486898	-0.0561974047	0.0230074345	-0.058518587	-0.0648242163	0.1423503282	0.0126439494	0.0828850419	-0.0292500348	-0.0139727679	0.1012321922	0.0407485726	0.1034027646	-0.1075946769	0.0914866705	0.0595883746	-0.0375913369	0.0597309137	0.1412446095	-0.0984939637	0.0841909634	-0.085251885	0.0488471976	0.1201736638	-0.1611922587	0.0050664634	0.0011638929	0.0353722779	0.1387213937	0.0089023711	-0.09465129	0.0009728004	-0.0113720921	0.0191693162	0.1277446434	-0.0651776201	-0.0108559241	-0.1307908585	0.1262791859	0.0361070553	-0.0644509691	-0.062860394	-0.0725008007	-0.0863940767	0.1573016172	0.0241742623	-0.2128183108	-0.0728923075	0.0193984835	0.0046232936	-0.0321726514	0.0504171946	-0.1462212746	-0.062359612	0.0819187833	0.0542604033	0.0233759338	-0.0318363591	-0.037396509	0.1094610233	-0.0075749567	0.0727610717	-0.0002234999	0.0102195527	0.0346242409	-0.0661131508	-0.0052736431	0.028400228	0.1595729532	-0.0482342618	-0.0567148653	-0.0365716956	-0.0453533196	-0.0723169477	0.1251271724	0.1134548014	0.0948006283	0.0703125971	-0.0028302049282729	8.804969587569971e-05	7.752748943803211e-09	8.010059936020212e-06	-0.0433092339572596	-0.0265966389485329	0.0018756897459646	0.0007073812033586	-0.0557624973144115	-0.0009933859657706	9.868156769901842e-07	0.0031094561067397	-7.497841792122867e-05	-0.0001209977114338	5.621763153970424e-09	1.4640446172230246e-08	0.0006070024716291	0.0001060044544564	1.1236944364620164e-08	3.684520005638363e-07	-7.09771034582036e-05	6.034641570883825e-06	3.6416898889039196e-11	5.0377492153165374e-09
