global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
964.3401986351151	n/a	929952.0187036132	n/a	1118.608337340063	n/a	n/a	1251284.6123667	880.2509276481401	n/a	774841.6956254111	n/a	890.0678789830266	848.0210750235036	n/a	n/a	n/a	n/a	0.082167862	-0.0378705146	0.0623133901	-0.028214054	0.1324716579	-0.0067232719	-0.0733792329	0.0669692802	-0.0110144228	0.0208091685	-0.0464761372	-0.0201327829	0.0307967294	-0.079581702	0.1544116318	0.0233240639	-0.0540887652	0.008387289	-0.0463222868	0.1026296464	-0.0141209083	0.0698391321	-0.0323646859	0.0494814349	-0.0822010934	0.0496326679	-0.051458112	0.0355995765	-0.0588795252	-0.0495211537	0.0038674698	-0.0448881559	0.0128279459	-0.1762856023	-0.0269131584	0.0633822414	-0.0387509358	0.0045763567	-0.0854311349	0.095472437	-0.0335592528	0.0209013527	-0.0603568537	-0.087777045	0.0141151844	-0.0422723488	0.0862670772	-0.0551674028	0.0977682311	-0.023191279	0.0202669361	-0.0235403873	0.0191668203	-0.1007102793	-0.0447343415	0.0252656006	-0.0182529279	0.0102948454	-0.0627360297	0.0208618296	-0.0189873692	0.0569635625	-0.0047957134	-0.0035989543	0.1446066682	-0.0754186405	-0.0004926043	0.0364779303	-0.0268144149	0.1361543823	-0.1527974512	0.1290883846	0.1290552057	0.1289999139	0.1289225186	0.055472819973076	n/a	0.0030772337557652	n/a	0.0776331242203127	n/a	n/a	0.0060269019762065	-0.1326502508209728	n/a	0.0175960890428669	n/a	0.0019626481707782	n/a	3.851987842259015e-06	n/a	-0.000457877461883	n/a	2.096517701004181e-07	n/a	0.0006349498436506	n/a	n/a	4.031613039519214e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.0351299398754	-8.305068695239697	914003.1696791544	68.9741660326504	1100.0549359379982	-18.553401402064765	344.22870358613875	1210120.862081553	878.089707690468	-2.161219957672074	771041.5347519316	4.6708717054400815	886.9606118306626	828.0887900405294	0.983087	24.09724	0.1906965032932845	0.1351679674090273	0.014744639	0.0258866536	0.0106810989	0.0131964422	0.1002053699	-0.0183120541	0.0139186317	-0.0327865667	0.0606607723	0.064347473	0.0018321747	-0.0654137298	-0.0245205159	-0.0420548757	0.1585848722	0.0165633161	-0.089499495	-0.0771718251	-0.082594505	0.0149801714	-0.0161871782	-0.1615779594	0.0275015508	-0.0221070482	-0.0117232984	-0.013530519	0.0763252915	-0.0436025512	0.0351494509	-0.0028073074	-0.0659302634	0.017720259	-0.0324846683	-0.1585323013	-0.0711183279	0.074535021	0.0983798198	-0.0634084241	-0.0823942208	-0.114819585	0.0520361121	-0.0685851798	-0.0253249233	0.0194693666	-0.0117324089	0.0021770025	0.0625171685	-0.0466030597	0.048614966	-0.0309063083	0.0220310543	-0.0488837927	0.0564586108	0.0037044069	-0.0518508552	0.0202605422	0.083294702	0.0059060363	-0.0097623213	0.1689160206	0.0535269035	0.1244617424	0.01664937	0.0339038867	0.0787269269	-0.0639239118	0.0550553075	0.0973415982	-0.1637951621	0.0410017522	-0.1531500182	0.1289999139	0.1287014744	0.1282045865	0.1275100165	0.0509102564650447	-0.0045625635080313	0.0025918542133366	2.0816985764818916e-05	0.0984460351702125	0.0208129109498998	0.0004331772622084	0.0096916218407347	0.0003707426283057	0.1330209934492784	1.3745009644301846e-07	0.0176945846982329	0.0025231256079298	0.0005604774371515	6.366162833391123e-06	3.141349575560256e-07	-0.0004252666011541	3.2610860728899966e-05	1.8085168205716043e-07	1.06346823747971e-09	0.0005820374338096	-5.2912409841000016e-05	2.799723115181955e-09	3.387675743556645e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.5808648554206	-3.454265084454846	907410.304088701	11.931947273683845	1096.6700418277662	-3.384894110231926	11.45750813748278	1202685.1806425145	876.7029055321423	-1.386802158325736	768607.9845685004	1.92322022633692	886.1107737965827	804.8843144005244	0.903794	22.153633	0.0855924552333578	0.0463932772484691	-0.0789539415	0.0916114667	0.0396192069	-0.0340459422	0.0964528008	0.0256274419	0.0441965347	-0.111083666	0.0466433294	-0.001784936	0.0246898538	0.0315711117	-0.0292068955	-0.0187888142	0.1178760855	0.0809504726	-0.0342400446	-0.0217648091	0.0602301007	-0.0307007256	-0.0134436994	0.0375735097	-0.0331169889	0.1008798155	0.0984240233	-0.0353019334	0.1055322101	0.0047462099	0.0137178025	0.0214916175	0.0167608357	0.059536217	-0.0314495672	-0.1301317943	0.0460017818	0.0617726614	0.0091791227	0.0553613052	0.0380054454	0.0370001222	-0.0089936543	-0.0378768238	0.0174700269	-0.0662972575	0.0824734038	0.0413918501	0.0227445565	-0.0360209218	0.0571977111	-0.0425572287	0.0198816508	-0.0402472075	0.0638795879	0.0273859902	-0.0549626619	-0.0498606679	0.1344493456	-0.0264494677	-0.0515075676	0.0304421792	0.0724983679	-0.0029600795	0.0392386448	0.0885910899	-0.0758713663	-0.1009519045	0.0459081812	0.0254349025	-0.0186903976	-0.0182922585	-0.1646114115	0.1288230331	0.1279949812	0.1266188352	0.124700488	0.0508789529407778	-3.130352426689714e-05	0.0025886678523498	9.799106315282183e-10	0.0936820425594078	-0.0047639926108046	2.269562559580172e-05	0.0087763250981026	0.0428589029696269	0.0424881603413212	0.0018368855637598	0.0018052437691898	0.0028615973222166	0.0003384717142868	8.188739234517216e-06	1.145631013722453e-07	-0.0002243437528473	0.0002009228483068	5.033011944161042e-08	4.0369990971717375e-08	0.0008088228463553	0.0002267854125457	5.1431623343523366e-08	6.541943967862893e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
954.9493124188608	2.3684475634402133	911928.1892892552	5.609543860765884	1097.0936220130145	0.4235801852482836	0.1794201733349703	1203614.4154616352	876.7454588693951	0.0425533372527979	768682.5996481061	0.0018107865113503	885.3396667888854	807.7742467041176	0.863723	21.171415	0.1743176373360015	0.0840305212427454	-0.0396120514	0.066630007	0.0329221302	-0.0055520001	0.0415897842	0.021840513	0.0362299663	-0.0202422269	-0.016679397	0.0135851156	0.0240243545	0.0072211577	0.0273698704	-0.0109094678	-0.0369279955	0.045335108	0.0835174001	-0.0266961524	-0.0113828692	-0.0979435428	0.1024899987	-0.1192115625	-0.0050454115	-0.101465203	0.0785316134	0.0232657085	-0.1029168591	0.0213365742	0.1419899341	0.0232823722	0.0221977695	-0.0148078165	0.0111504374	0.0281956548	0.0552714339	-0.0542461801	0.048258511	-0.0226605774	0.0783972643	-0.1719904846	-0.0283911013	0.0020135686	0.0554154175	0.0890133338	0.0374837698	0.1169773416	-0.0699631555	-0.0199055454	0.0231548659	-0.0279444504	0.0269148947	-0.01817785	0.0338750896	0.04615306	-0.0408999669	-0.0480407846	0.0738831111	0.0256573345	0.0148802892	0.0805258534	0.0217729549	0.0492097444	0.0569108538	0.0045483895	-0.0976773066	-0.0349123743	0.0110884429	0.0886977069	-0.0732098246	0.0362645422	0.0467706334	0.1285578634	0.1269376627	0.1242524367	0.1205247148	0.0508746991807527	-4.253760025101083e-06	0.002588235016732	1.8094474351147967e-11	0.1327095349567173	0.0390274923973095	0.001523145162822	0.0176118206684281	0.0753617037582188	0.0325028007885919	0.0056793863933415	0.0010564320591028	0.0017919000262393	-0.0010696972959773	3.210905704036404e-06	1.144252305021148e-06	0.0004219209443658	0.0006462646972131	1.7801728329452854e-07	4.176580588639398e-07	0.0004691230317442	-0.0003396998146111	1.1539596404681573e-07	2.200764189128697e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.0435192705708	2.094206851709941	915932.2977777992	4.385702337748865	1100.8565051020407	3.762883089026218	14.159289141679492	1211885.0448254794	877.9703586644243	1.2248997950292733	770831.950693338	1.5003795078627558	885.4740058174968	808.2985395625343	0.992452	24.326797	0.1894932911990213	0.1005470285941186	-0.0035467032	0.0423598223	-0.0319816014	-0.0544360974	-0.0529354947	0.0693441481	0.0142555298	-8.04566e-05	-0.0320891295	-0.0309348324	0.0029757121	0.0678562175	0.0480218645	0.0252065937	-0.0411531373	0.0427640237	0.1208373321	0.0790409836	0.15367437	-0.0227933158	-0.039769616	-0.032010655	-0.0309435633	-0.048661802	0.0556104796	-0.0807263018	0.0343138486	-0.0141850988	-0.1506665999	0.0092369714	0.0786461547	-0.0351222777	-0.0061217803	0.0445335327	0.0738881208	-0.0873737236	-0.0818302207	0.0784875942	0.1169777318	-0.0333824303	0.0175016983	-0.0513894685	0.0089370922	-0.0088474143	0.0417130111	-0.0738661332	0.001077098	-0.0195303544	0.0369658864	-0.0064776298	0.0455110795	0.0259994243	0.0198850271	-0.0238930857	-0.0465862376	-0.0182111177	0.0062742974	0.0586042468	-0.0489183324	-0.106737373	0.014963815	-0.1138709504	0.0798163665	-0.0622047006	-0.043333595	-0.1287839275	-0.0584874769	-0.1868273941	0.0097272074	0.0157983296	0.0777346039	0.1282045865	0.1255324169	0.1211199807	0.1150284477	0.050974704702142	0.0001000055213893	0.0025984205194705	1.0001104308345744e-08	0.1087127324793328	-0.0239968024773845	0.0005758465291386	0.0118184582031229	-0.0026306760101988	-0.0779923797684176	6.920456270635476e-06	0.006082811301941	0.0008932484191702	-0.000898651607069	7.978927383500613e-07	8.07574710887876e-07	0.0012161856304317	0.0007942646860658	1.4791074876685514e-06	6.308563915313625e-07	0.0004139572562426	-5.516577550159998e-05	3.043262786692928e-09	1.7136060999590161e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.0689479869934	7.0254287164226525	929428.9364727482	49.35664864953604	1111.2516670694156	10.39516196737486	108.0593923279568	1234880.2675645552	881.6904995377809	3.720140873356513	777378.1369751815	13.83944811761776	889.3865484158778	837.6352216268159	1.005465	24.645769	0.3034375159512507	0.1574486967243563	0.0631642397	-0.0468701159	-0.011149068	-0.0690764278	0.002743609	0.0756346434	-0.0407830293	0.0816799226	-0.0885521379	0.0416300988	-0.0577165575	-0.0081931313	0.1435514655	-0.0181681651	-0.0350553158	0.0029441336	-0.0095069966	0.0659250429	-0.076095239	-0.0131004861	-0.1536262688	0.1361414933	-0.136696048	0.1710289517	-0.0049367506	0.0732651774	-0.1217114249	-0.1374120667	-0.1121149737	-0.0475688683	0.0361996304	-0.1456890105	0.0269131322	0.0247267918	0.0058711431	0.0355806793	-0.0721497956	-0.0102823927	0.0339413886	0.1499294965	-0.0670194293	-0.0968005546	-0.0114333629	-0.0610058332	-0.0444715589	-0.2138509334	-0.1891309291	-0.01175775	0.0171877405	0.0161123721	0.0515233267	0.0829049912	-0.0303568849	-0.1046710572	-0.0792178932	0.035396686	-0.0896094376	0.1330386248	-0.0625550481	-0.1154063948	0.1366201373	-0.2122042882	0.0048549267	0.0046356246	0.041501861	0.0197034534	-0.254439267	0.0373731647	0.1396156456	-0.0039847665	0.0644429959	0.1277634447	0.1237830955	0.1172407796	0.1082719048	0.0450818447843062	-0.0058928599178358	0.0020323727291562	3.472579801123576e-05	0.2155420941992076	0.1068293617198748	0.0114125125254758	0.04645839437178	-0.0452299233977839	-0.0425992473875851	0.0020457459705693	0.0018146958779886	-0.0010330370850048	-0.001926285504175	1.0671656189952143e-06	3.710575843594734e-06	0.0001802860464252	-0.0010358995840065	3.2503058535629366e-08	1.0730879481448395e-06	0.0004140931065802	1.358503375999869e-07	1.845531422603041e-14	1.714731009172409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
964.8873883961304	0.818440409136997	931007.672285905	0.669844703308335	1112.8851452263034	1.6334781568878043	2.668250889029578	1238513.3464653704	879.5929032689548	-2.0975962688260097	773683.675481109	4.399910106992798	888.1019252210928	842.6940721254738	0.946574	23.202244	0.3803293309552787	0.2353423226864563	0.0949857528	-0.0462716707	0.0100687798	-0.0055885696	0.0086836341	0.0283841185	-0.0267141223	0.1067510051	-0.0924419989	0.0423383815	-0.0193591504	-0.022879632	0.0812576528	-0.0059637077	0.0379085447	-0.0344818367	-0.0186027011	0.0212210885	-0.0378746602	-0.1195122219	0.0005354099	-0.0046800873	0.0092361006	-0.0117337923	-0.1089554436	-0.0720212919	-0.0589482251	0.2398241931	0.1087815643	-0.0149544322	0.0094876034	-0.0796939951	-0.0013018886	-0.0134835982	-0.0406063601	0.0267177925	-0.0216011112	-0.0537763609	0.0772428268	-0.0155605045	-0.0538906058	-0.0184060707	0.0507058315	0.0874628992	-0.0815188351	-0.0646486395	0.1336836651	-0.0200594733	0.0258941908	0.0227572143	0.0368094384	0.0219146327	0.0144318946	-0.1310154122	0.078854713	0.0479405073	-0.0481976807	0.0124507857	0.1098205362	-0.1193174854	-0.0972870527	0.0962475402	0.1141612748	0.0816310912	-0.0542415778	-0.0375057683	0.023646887	-0.1276096393	-0.0288180798	0.0782261635	-0.0445027091	0.1272347401	0.1216944932	0.1126387502	0.1003291122	0.0508937528773714	0.0058119080930651	0.0025901740819429	3.377827568223676e-05	-0.0002834919937271	-0.2158255861929347	0.0465806836555238	8.03677105073661e-08	0.043738555958555	0.0889684793563388	0.0019130612773396	0.0079153903189793	-0.000450947159047	0.0005820899259578	2.0335334025256034e-07	3.3882868190155704e-07	-0.0001147100135283	-0.0002949960599535	1.3158387203662771e-08	8.702267538808897e-08	0.0009314742669277	0.0005173811603475	2.676832650825255e-07	8.67644309948496e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
963.9357627261064	-0.9516256700239863	929172.1546623606	0.9055914158486011	1109.9059405891262	-2.9792046371771903	8.875660270178074	1231891.1969550329	880.4738626285475	0.8809593595926799	775234.2227720344	0.7760893932539447	889.3686488539053	849.3823525559317	1.025736	25.142651	0.2101093790970258	0.1358222427766251	0.0858933519	-0.0607830955	0.039406221	-0.0225207324	-0.0211645654	-0.0042654391	-0.0241199314	0.0788517624	-0.0514909828	0.0626482424	-0.0569202719	-0.020455123	-0.0121910546	-0.0274806818	0.0761467954	-0.0264626313	-0.018334288	0.0780196834	0.0124703883	0.1405614004	0.0092186329	0.1199027851	-0.0324927931	0.0080752735	-0.0055129748	0.0203008967	-0.0320312263	-0.0411078106	-0.0261099841	-0.0504556011	-0.0218746106	-0.0173635536	0.0005163547	-0.0755610958	-0.0327020848	0.0183528609	-0.0886271547	0.0748465197	-0.1337285669	0.1318087959	-0.0029866827	0.1096997355	-0.1099701782	-0.0046005658	-0.0129319331	0.0669264005	-0.003340601	0.0047425483	0.0174077839	0.0006196596	0.0058309557	0.0269142456	0.0104224544	-0.0501372818	0.0057302548	-0.051543682	-0.065411818	-0.0994411161	-0.078191527	-0.1224207713	-0.0675463087	-0.0019301992	-0.1101038936	0.0306887623	0.2085033827	0.0075581853	-0.0246048395	0.0838296039	0.0714878852	-0.0322124672	0.0504173781	0.1266188352	0.1192723348	0.1073422654	0.0912870929	0.0438600388952039	-0.0070337139821674	0.0019237030118887	4.947313238293855e-05	0.1238173172485801	0.1241008092423072	0.0154010108545955	0.0153307280506355	0.0228565532724189	-0.020882002686136	0.0005224220274949	0.0004360580361837	0.0005510438747593	0.0010019910338063	3.036493519097431e-07	1.003986031828218e-06	-0.0001137870222858	9.229912425000032e-07	1.2947486440669143e-08	8.519128337316997e-13	0.0007725312282482	-0.0001589430386794	2.5262889544673026e-08	5.968044986186725e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.75413157362	-6.181631152486375	917292.9765463392	38.212563705390025	1104.9235816177056	-4.982358971420581	24.82390092009515	1220856.1212148983	878.4306933344627	-2.043169294084805	771640.4829920649	4.1745407642910015	888.1707740282491	826.7516159547907	1.098609	26.928902	0.0869880777058933	0.0483418465258359	-0.0066004186	0.0006808539	-0.0324660654	-0.033234469	-0.0323863197	0.0156008804	0.005487929	-0.025436282	0.0239253965	-0.0012081272	-0.0094280398	-0.0233625273	-0.0493255813	0.0283998393	0.0993164196	-0.0295153234	-0.0684599057	0.0205653764	0.0037567866	0.0719538047	-0.053956763	-0.1413011858	0.028407886	-0.0599819434	0.1082421846	-0.0134123022	-0.0159477705	0.0081412739	0.0184205687	-0.0130778651	-0.0435807295	0.0450118061	-0.0599957726	-0.064858338	-0.0706379172	0.018426502	0.010257325	0.0276257831	-0.0874778087	-0.0927040181	0.0992048647	-0.1060507287	-0.0342395769	-0.0175846127	0.0871427389	0.0556928364	-0.0093105741	-0.0019802297	0.0004056359	-0.0044921193	0.0268159258	-0.0218529915	0.0344726611	-0.0131358736	-0.0232633356	0.0119537114	-0.0326647252	0.0119514086	0.0265688211	0.1004051506	0.0624558866	-0.0518627806	-0.0155926925	-0.1044741026	0.0450415666	0.0439127423	-0.0186067043	0.1092517115	-0.1915540212	-0.0450912358	-0.0006551481	0.1259161521	0.1165232592	0.1013839798	0.0812449131	0.05097868632906	0.007118647433856	0.0025988264598366	5.067514128754598e-05	0.166555485616854	0.0427381683682738	0.0018265510354749	0.027740729789066	0.0372550763211023	0.0143985230486834	0.0013879407116911	0.0002073174659834	0.0002920327944983	-0.000259011080261	8.528315306248633e-08	6.70867396979702e-08	-0.0001139159583229	-1.2893603709999892e-07	1.2976845560624689e-08	1.6624501663052302e-14	0.0005770164674447	-0.0001955147608035	3.8226021692049824e-08	3.3294800370236055e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.2779975941664	0.523866020546393	918296.7206730852	0.2744356074831138	1103.0168594048948	-1.9067222128107917	3.635589596826081	1216646.1921314376	877.9112282937139	-0.5194650407488552	770728.1247641774	0.2698439285602098	887.3826819835208	817.6688008054297	0.928055	22.748306	0.1518263751559829	0.0994126657381243	-0.0367887338	0.0273363461	-0.0450196661	0.0181967537	0.0736048956	0.0869041543	0.0146295123	-0.0080874058	0.0652221976	0.0207739914	0.0075436499	-0.0149808957	0.0016890442	-0.0097471718	0.0314388668	0.0351311369	-0.0103439246	-0.017886292	0.0119086923	-0.1295612785	0.0141844467	0.0362008806	-0.0380633022	0.0992698619	-0.0318263118	-0.1161292325	0.0697426579	-0.1141791682	0.0127515296	0.0035480137	-0.0171185237	0.0048451927	-0.0080572056	-0.0370212455	0.0322639153	0.0490727803	0.0832350868	-0.0901509878	0.1254639151	0.0569243279	0.0298487675	0.0288097626	-0.1016963556	0.005409627	0.0013233989	0.1015054179	0.075373368	0.0034637622	0.0081948466	0.000564514	0.0488650735	-0.042230318	0.0418640531	-0.0070748487	0.0255486008	-0.0089574192	0.0378135621	0.0332025171	0.0443656539	-0.0377286743	-0.0032643497	0.03935707	-0.0266470266	0.0358628315	-0.0126083164	-0.0582824484	0.0532126157	-0.0333415431	0.032281992	-0.1124901244	-0.0460361461	0.1251271724	0.1134548014	0.0948006283	0.0703125971	0.0509439551759527	-3.4731153107293855e-05	0.0025952865689694	1.2062529961622875e-09	0.0737591825552215	-0.0927963030616324	0.0086111538619063	0.0054404170112144	0.0527171927463854	0.015462116425283	0.0027791024110595	0.000239077044349	0.0008509491510908	0.0005589163565924	7.241144577421531e-07	3.123874936666345e-07	0.0001817385192377	0.0002956544775606	3.3028889374711856e-08	8.741157010163134e-08	0.0005609228112786	-1.609365616609998e-05	2.5900576879264795e-10	3.14634400212688e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
