global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
858.411651164085	n/a	n/a	736870.5628542508	1011.4495593296008	n/a	n/a	1023030.2110680436	845.5835845677199	n/a	715011.5984903943	n/a	875.0558458267102	632.0325341744359	n/a	n/a	n/a	n/a	-0.136712716	0.0617417159	-0.0226284212	0.0052265884	-0.0749413965	0.1139111425	-0.1207568034	-0.1959785447	-0.1858556934	0.0515660781	-0.0358627277	0.020086901	-0.3356833686	0.3056927945	-0.0306397545	-0.028424353	0.1083884731	-0.0042494051	0.1421738794	-0.1203961927	0.1329430441	-0.0975048792	0.0315138377	-0.2979104337	0.0094734076	-0.1312783329	0.1091409337	-0.0327664743	0.1211127889	-0.0916117556	0.1327256867	-0.256085228	0.0553675603	-0.0148435899	0.0228176609	-0.0887471913	0.0023068923	-0.1522083831	0.1067274818	-0.0069807525	0.0932090018	-0.1275672779	-0.2227056302	0.0310551471	-0.0899142222	0.0265425419	-0.1680831632	0.2661088419	-0.3173383403	-0.0138557255	0.1653494124	-0.0150138581	0.2269878334	-0.0679829492	0.0635372618	-0.0621630444	0.1075234895	0.0088962155	-0.1625482726	0.1369588784	-0.165113345	0.1520721038	-0.0743395612	0.0554959875	-0.4377260378	0.0570584898	-0.199993254	0.0362337442	-0.0835090384	0.0113667183	-0.0844321739	0.0935403674	-0.1185003698	0.1561451084	0.1560591586	-0.1074885445183326	n/a	0.0115537872026695	n/a	0.0001783906726586	n/a	n/a	3.1823232091587774e-08	0.0566466167932588	n/a	n/a	0.0032088391941223	0.0004530432838897	n/a	n/a	2.052482170775633e-07	0.0019972674122805	n/a	n/a	3.989077116157646e-06	-0.0010439543117501	n/a	n/a	1.0898406050216251e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.8911410422947	0.4794898782097334	0.229910543305585	737693.9921609351	994.9120568264736	-16.537502503127143	273.48898904093653	989850.0008186843	845.9362313329646	0.3526467652446854	715608.1074818189	0.1243597410375402	874.4016670140263	621.2981918874708	1.268297	22.134377	0.1057084437821137	0.0655171181086747	0.0500883915	0.0946043379	-0.0128453514	-0.0942408455	-0.1477594165	-0.0533986718	0.1057689108	-0.0211402114	0.0882442139	0.0326618016	0.1257904932	0.046072471	0.0260205133	-0.1055608883	0.0220673095	0.0710543251	0.0595083868	-0.0337793833	-0.0332615528	0.0129073301	0.0800265565	-0.2184917462	-0.0559842224	-0.0399084352	0.140207123	-0.1009510672	0.1020150195	-0.0071252455	0.0174304912	-0.0907366348	-0.1123153844	0.0236847513	0.2137952643	-0.0413817592	0.0317315158	0.0398425858	0.111970971	0.0159817836	-0.0339790581	0.1308693243	0.1865312009	0.0479554295	-0.088757012	-0.0205271201	-0.0930127199	0.0282367126	-0.1728469149	0.117341394	-0.0504144224	-0.0494282292	0.146654622	0.011477018	0.2122342132	-0.0012629111	0.0290639074	0.1301412638	0.0884337593	0.0264269894	-0.045557351	0.0537489009	-0.0503406617	0.184105497	-0.074135898	-0.0033465468	-0.0751004924	0.0597397532	0.1263942341	0.032941281	0.1234356418	-0.057937123	0.028117015	0.0960360909	0.1840337891	0.155915944	0.1551433414	-0.0872417809670196	0.020246763551313	0.0076111283462974	0.0004099314343027	-0.0042303833445913	-0.0044087740172499	1.9437288335177824e-05	1.7896143242195472e-05	-0.003465537296762	-0.0601121540900208	0.0036134710693424	1.2009948755248469e-05	0.0003857491311674	-6.72941527223e-05	4.528502990612236e-09	1.4880239219640394e-07	0.0023137945582292	0.0003165271459486	1.0018943412242949e-07	5.353645257691059e-06	-0.0010789480555497	-3.499374379959991e-05	1.224562105112037e-09	1.1641289065744783e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.8878355787654	-2.0033054635293865	4.013232780206691	734256.7627628612	1003.4425560383314	8.530499211857773	72.76941680350609	1006896.96326874	843.0665415535985	-2.8696897793660128	710761.1934871455	8.235119429797756	872.3275251733727	635.9041801292171	1.278183	22.306917	0.183575590959233	0.0852066442490362	0.040539098	0.0436577582	0.2228432998	0.0838959314	0.2088006881	-0.0077321448	0.0146544475	0.1099918161	-0.013231768	-0.1579779619	0.0519370672	0.1712809532	-0.0849931388	-0.262912362	-0.1826596099	0.0009506142	0.0917779008	-0.082498995	-0.1165278737	-0.0720538202	-0.1415817733	-0.0364842263	-0.0336919819	-0.1590318963	0.175507024	0.0529496417	0.0179564344	0.0700234479	0.030226574	0.1189718066	-0.007739563	0.2578786472	0.1545474964	0.1338381581	0.0594023101	-0.1228526525	0.0154114127	0.0039558493	-0.0163400612	0.1797797434	-0.0677489067	0.1848654197	0.0300149063	0.1683320666	-0.2420198812	-0.0847808347	0.1100883242	0.1076440671	0.1428785258	0.0774132045	0.1714382546	0.0530697898	0.1006209467	0.0679206388	-0.0787397607	-0.0329905345	-0.0289505297	-0.0165690971	-0.1084492189	-0.0614538991	-0.001626605	-0.0595963374	-0.1236356642	-0.0976797138	-0.0401998042	-0.1455578366	0.1875647881	-0.0007594545	0.071708549	-0.1197135591	-0.1747010968	-0.0957592538	0.1375039476	0.1554579513	0.1533170814	-0.0609669190426274	0.0262748619243921	0.0037169652175502	0.0006903683691458	0.0030413735564991	0.0072717569010903	5.287844842855585e-05	9.249953110171984e-06	0.0593303537907985	0.0627958910875605	0.0039433239374807	0.0035200908809413	0.0008379821851824	0.000452233054015	2.0451473514373402e-07	7.022141426830702e-07	0.0014242168757043	-0.0008895776825249	7.913484532463718e-07	2.028393709040917e-06	-0.0006760971711658	0.0004028508843838	1.622888350488903e-07	4.571073848583971e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
853.643348043285	-3.2444875354804026	10.526699367887696	728706.965658549	996.2659299614724	-7.1766260768590655	51.50396184705354	992545.8032019972	843.3507736881222	0.2842321345236769	711240.5274803543	0.0807879062958855	872.1713070795479	607.292823900912	1.179763	20.589291	0.0134129078725841	0.0083498559182907	0.0020779311	-0.1229370314	0.1458270061	-0.1371431455	-0.0333993709	0.0381132421	-0.0843839062	0.0678558093	-0.0375258616	0.0219970778	-0.1834988059	0.078571059	0.1004175522	-0.0545250949	-0.1918426963	-0.0242058383	0.0086781207	0.1423545831	0.0237080229	-0.1115558003	0.0243042389	-0.0158720001	0.1910026068	0.0724555788	0.1930489742	-0.0322253927	0.0261858194	0.0879115672	0.0416276319	0.044587431	0.0090489183	0.0936628371	-0.2127034101	0.1113410259	0.0640149912	-0.0546029704	-0.1584503297	-0.138785496	0.0304920592	-0.0686339194	-0.0107418368	0.2081534348	-0.101794299	-0.0174636642	-0.0416910294	-0.0634367482	-0.0181039596	0.0481444816	0.1565593594	0.0649485727	0.1386905046	0.0107999844	0.0257377799	-0.1127532988	-0.0979566667	0.0348381296	-0.1445718676	-0.0854769585	0.1099043097	-0.0394929269	0.0663226785	0.0808829304	0.0145813108	0.0813679967	-0.0953600918	-0.0370287156	0.192452974	0.1512974009	0.1033229004	0.0632426283	0.0871963394	-0.0467870618	-0.0627380462	0.1547718027	0.1505910958	-0.0641742189184952	-0.0032072998758677	0.0041183303737989	1.0286772493741596e-05	0.0030471262296742	5.752673175100226e-06	3.3093248659517707e-11	9.284978259568508e-06	0.0593742327770598	4.387898626129899e-05	1.9253654353192652e-09	0.0035252995178644	0.0007599395721537	-7.804261302870002e-05	6.090649448347418e-09	5.775081533251486e-07	0.0012992431080729	-0.0001249737676313	1.5618442595987132e-08	1.6880326538749295e-06	-0.0006759940250803	1.0314608550002909e-07	1.0639114953979307e-14	4.569679219442653e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.3531577555807	3.709809712295737	13.76268810144378	735054.4371134656	994.8666768449076	-1.3992531165647506	1.957909284216168	989759.7046964298	844.6478550193584	1.2970813312361995	713429.9989888031	1.682419979841472	872.5029717399021	616.6599480244215	1.098154	19.165041	0.1823086642244933	0.0794812078600807	-0.0673588838	0.0664050107	0.0836639715	-0.0529778273	-0.0769305777	-0.0915182332	-0.0968921418	0.0131523825	-0.002152036	0.1113682484	0.0261239319	-0.0103393912	0.1438410796	-0.2383509816	-0.0499940414	0.0974250215	0.0676032026	-0.0798168262	-0.1327827745	-0.0582971925	0.048126707	-0.0185526903	-0.0022399249	-0.0739368586	-0.0206308643	-0.0122198453	0.0234135254	-0.0531547047	0.0022718888	-0.0728145697	0.0835269643	0.1081564593	0.0536481652	0.0072110073	0.0901745632	0.0111341883	0.1001039913	-0.0880836791	-0.1162356633	0.06131155	-0.0802609095	-0.0667868209	-0.0827934304	0.0558629798	-0.0177794723	0.0946221651	-0.0343634843	0.1064216383	0.1763758866	0.0266210832	0.1501975789	-0.0102562936	0.0608224646	-0.0352718855	-0.0179611553	-0.0268389288	0.0503926173	0.0746624044	-0.1303442152	-0.0673959821	-0.0643673504	-0.0669470609	0.0215215411	0.1636441579	-0.0632647021	0.0548098926	0.1989453101	0.0438263456	0.0438596325	-0.1563469952	0.0446761908	0.0553510214	0.0402363424	0.1538585052	0.1469813818	-0.0836630968714047	-0.0194888779529095	0.006999513778114	0.0003798163638634	0.0386114934917145	0.0355643672620403	0.0012648242187492	0.0014908474296607	0.0091620442760813	-0.0502121885009785	0.0025212638740577	8.394305531687411e-05	-0.0002029220700178	-0.0009628616421715	9.271025419651976e-07	4.1177366500308934e-08	0.0018320664955846	0.0005328233875117	2.839007622794432e-07	3.356467644243637e-06	-0.0006308144445922	4.517958048809998e-05	2.0411944930807043e-09	3.979268635061658e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
856.9818496792539	-0.3713080763268408	0.137869687545539	734417.8906796753	997.2703590821684	2.403682237260796	5.777688297723064	994548.1691038772	846.4992134026721	1.851358383313709	716560.9182913427	3.4275278634659503	874.5209622545844	620.8582278920861	1.138986	19.877634	0.1033771631628008	0.0462259600692206	-0.0014746712	-0.1118656011	-0.0783048503	-0.0664389464	0.0176707287	0.0361687324	0.1391698236	-0.0210205419	0.1092937115	-0.0210728531	0.0483308384	0.1040763014	0.0968588336	0.1442210539	0.0639064349	-0.0814448215	-0.0879627025	0.1318945304	0.0364706869	-0.0635395696	-0.0344162459	0.0614365221	-0.0774630635	0.1317618343	-0.0002105187	-0.1372653654	0.0106737149	-0.0456647864	0.0597001229	-0.202360033	0.278576346	-0.0311111598	0.0569641864	0.0140428757	-0.0752062988	0.055019315	-0.0960230508	0.0741124207	0.0853996191	0.0718260101	-0.10792285	-0.0369421146	0.0210593806	-0.1825111817	0.1109944406	0.044019335	-0.0680029406	0.033237994	-0.0056231003	-0.0502153099	-0.0420224986	-0.1183142518	0.017424947	-0.1267686973	-0.0650504392	-0.0033443528	0.0116268994	0.0377966493	0.0547843738	0.0930929621	-0.0900047872	0.1584758186	-0.1314351983	0.0740447563	-0.0951298108	0.09802927	0.1953852105	-0.0397992009	0.0537083103	0.0894946144	0.0487125907	0.065012751	-0.0181535701	0.152719399	0.1425091225	-0.0667298951078976	0.0169332017635071	0.004452878901111	0.0002867333219636	0.0029733892977361	-0.0356381041939784	0.0012700744705408	8.841043915891577e-06	-0.006549477685624	-0.0157115219617052	0.0002468519223531	4.289565795448671e-05	-0.0003649556544806	-0.0001620335844628	2.6254882493863345e-08	1.331926297373631e-07	0.0014251393218784	-0.0004069271737062	1.6558972470051596e-07	2.031022086764026e-06	-0.0007637403912954	-0.0001329259467031	1.7669307306941962e-08	5.832993852960507e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.8899419578361	1.9080922785822167	3.640816143585076	737691.9323963351	1001.6486998783068	4.3783407961384455	19.16986812713024	1003300.1179679024	846.0887864914615	-0.4104269112106067	715866.234626594	0.1684502494458792	874.1392977693828	620.7823278890285	1.364223	23.808483	0.2101999185040901	0.1024453575740989	-0.0071111267	0.1773449246	0.0410241432	-0.1220226243	-0.036668581	0.01160619	-0.1602580943	-0.0994061219	-0.0499045867	0.0068459847	-0.1333177402	-0.106925199	0.1563337863	-0.0535276715	0.0469145897	0.0699568193	0.0797204332	0.0419281777	-0.0403179955	0.0283121456	-0.0269573943	-0.0241660141	0.0617732943	-0.1689343909	-0.0137724841	0.1521245599	0.0586201986	-0.2758224351	-0.1062553325	-0.0015746385	-0.0016117883	-0.0251901109	-0.2264447617	-0.1140755653	0.0563500851	-0.0893727042	-0.103604064	0.0340740655	-0.0926898862	-0.0893972275	-0.0297336936	-0.0995992334	-0.1689053601	0.0594930072	-0.123181974	0.1430212101	0.0965762754	-0.1328351725	0.0413413917	0.1758620635	0.0371313046	0.054965783	-0.0360926414	0.102520881	0.029608886	0.0881094011	-0.0834504376	0.0802187087	-0.1692061465	-0.0600300426	0.0611358821	0.017694232	0.1813178432	0.2557774278	0.0534397206	0.0295660218	-0.0448359852	0.0961466328	0.1848680604	0.0720833387	0.1089664721	-0.402491361	0.0896561009	0.1513561561	0.1372005631	-0.0634155255705906	0.003314369537307	0.0040215288833942	1.0985045429828631e-05	0.0548260787924022	0.0518526894946661	0.0026887014078302	0.0030058989157506	0.0375418267472298	0.0440913044328538	0.0019440431265905	0.001409388755519	-1.4001994645305548e-05	0.0003509536598352	1.231684713517876e-07	1.9605585404716526e-10	-1.1997628180271391e-05	-0.0014371369500586	2.06536261322394e-06	1.4394308195204222e-10	-0.0003329999004041	0.0004307404908913	1.855373704932781e-07	1.1088893366914053e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.6572633778122	-1.232678580023844	1.5194964816496004	735575.9814247179	1004.3301853008484	2.6814854225415274	7.190364071302714	1008679.1211064364	844.5340404409222	-1.5547460505392792	713237.7454634693	2.417235281667487	873.5739694810333	622.1756092056945	1.51997	26.526596	0.1893361453619897	0.0997635014754028	-0.0784204092	-0.260862129	0.0984071684	0.1873650042	0.1535399632	0.12014099	0.0587845308	0.1009843081	0.0510501221	7.95277e-05	-0.1306345584	0.1009515824	-0.3124040298	0.1299467452	-0.1328530434	-0.1392880425	-0.0669199857	-0.1385341681	0.106005652	-0.2004228998	-0.1175453497	0.1685628218	0.1716030085	0.070960884	-0.1482826151	0.0027882692	0.1009696443	0.0928588693	0.159334207	0.1199772473	0.0349469179	0.0631101032	-0.1079070171	0.173928826	-0.0490416213	-0.0598613037	0.0303739022	-0.0638686708	0.2508749655	-0.062784177	-0.2017957281	0.0993084714	0.144962237	0.1650404417	0.1154632252	0.0011253011	-0.0018111342	0.0735932209	-0.1435668651	0.0451771628	0.018072966	0.0903335906	-0.1532632751	-0.2817297962	0.0549350581	-0.1962106325	-0.1001495255	-0.132168601	-0.0349197449	-0.1098689235	0.0251154923	-0.1812475704	-0.1806204304	0.0441503078	-0.0059858159	-0.1154026638	-0.0071601675	0.0921125407	0.0343886957	0.152769743	-0.0269300626	-0.2318532861	0.0763199984	0.1497707771	0.1310868562	-0.0281115895217425	0.0353039360488481	0.0007902614654389	0.0012463679005411	-0.0234971139721409	-0.0783231927645431	0.0061345225248317	0.0005521143650197	-0.0057133461136089	-0.0432551728608387	0.001871009979221	3.2642323813889924e-05	0.0002039954982084	0.0002179974928537	4.75229068905014e-08	4.161416328929333e-08	-1.2078287456862569e-05	-8.065927659117733e-08	6.505918900212048e-15	1.4588502789060366e-10	-0.000763998622029	-0.0004309987216249	1.8575989804229806e-07	5.836938944622108e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855.9147680779656	-1.7424952998466097	3.036289869987526	732590.0902139577	997.0219883865184	-7.308196914329983	53.409742138622285	994052.8453262068	845.5416646501659	1.0076242092436587	714940.7066593736	1.0153065470539084	871.7511477938853	607.9576821846898	1.499529	26.169849	0.0993459280066031	0.049709038213225	0.0769836111	0.0251454036	-0.0213005949	-0.1763998661	-0.1440330878	-0.0909959121	0.2455891757	-0.0400925452	0.0314131449	0.0622699154	0.0668156716	0.0424323394	0.2173961697	0.0988469409	-0.0204302494	-0.0092916894	-0.0165029749	-0.0233196377	-0.059149053	0.0493160231	-0.0301046852	0.0416969246	0.0747960504	0.2726044667	-0.1501229984	-0.1650245887	0.0555944493	-0.1590610245	-0.1760250595	0.0355972468	-0.1111249073	-0.0808867377	-0.0109383136	-0.0031301889	0.0031664704	0.0457887657	0.0422914119	-0.0632972746	-0.1339752384	-0.0366025757	-0.0325709591	0.0991259322	0.0848926591	-0.2584584514	0.1623313266	0.0513117362	-0.1745251886	-0.0759084542	0.0533084116	-0.0245801657	-0.0863577117	0.0448282076	-0.1639893554	-0.0649972277	-0.1403686194	0.0809378024	0.0621917734	0.1378689329	-0.0781601639	0.0194093408	0.0599763731	0.2151329993	0.0612524877	-0.1149433463	0.1240502008	0.0920743895	0.0104945165	0.0005040236	-0.0668564432	0.1133569406	0.0970807829	0.0304737857	-0.0017768498	0.1479655889	0.1242038795	-0.031551732685898	-0.0034401431641554	0.0009955118354823	1.18345849898858e-05	-0.0019175501605133	0.0215795638116275	0.0004656775743001	3.676998618084583e-06	-0.0454413954012409	-0.0397280492876319	0.0015783179002005	0.0020649204160119	-7.484675235329955e-05	-0.0002788422505616	7.775300069831365e-08	5.602036337836152e-09	0.0004010289336098	0.0004131072210666	1.706575760974204e-07	1.6082420559221337e-07	-0.0007639846587936	1.3963235400067144e-08	1.9497194283768824e-16	5.836725588719734e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.9946617490987	3.07989367113305	9.485745025485414	737871.8289134484	999.4616974605603	2.439709074041957	5.952180365962664	998923.6846907446	846.8387483039788	1.2970836538129331	717135.8656290496	1.6824260049887094	874.0739110021582	619.1973598472931	1.326588	23.151682	0.107559413436581	0.0601243906128163	-0.0052079812	-0.1298252524	0.0234686236	0.1236378391	0.0731233631	-0.0940545745	0.0521536002	0.0199870353	0.0562240662	-0.0799997783	-0.0187489445	-0.0154796869	0.0023251112	-0.1123136537	0.0437192886	-0.1119326025	-0.019099554	-0.0310626914	0.0536302002	-0.0272320797	-0.1135156128	0.1049322591	-0.0768516425	-0.1422054657	-0.0525462638	-0.1172097791	0.1279906587	0.0255290441	0.0189092283	-0.0358877795	-0.0267867915	-0.0428123028	0.035965134	0.0118926959	-0.0491444162	-0.0058159576	0.0172589951	0.0740909141	0.0321603687	0.0302739607	-0.1449638358	-0.0923571574	0.152104867	0.1955041214	0.1066305016	0.0835232795	-0.1230512331	0.1863536407	0.1138897004	0.0009531109	-0.0921061614	-0.0007322976	-0.0226206676	-0.0260555076	0.0278238753	-0.0806837725	-0.0872235005	-0.0228295427	-0.1470902044	-0.0921072242	-0.0543568436	-0.0882922084	-0.1492226464	-0.2016619347	-0.0420411652	-0.0834609006	-0.0944804493	-0.136192569	-0.0388199729	-0.1190436153	-0.0800103574	0.0606237056	-0.0671680729	0.1459432408	0.1165920251	-0.0374259058290107	-0.0058741731431127	0.0014006984271219	3.45059101152666e-05	-0.0373994946239406	-0.0354819444634273	0.0012589683829057	0.0013987221981261	-0.0058739271987349	0.039567468202506	0.0015655845399563	3.4503020736037634e-05	-0.0004618466078601	-0.0003869998555068	1.4976888816228446e-07	2.13302289191881e-07	0.0004561557545952	5.512682098540001e-05	3.038966391956339e-09	2.0807807245031635e-07	-0.0006733947827351	9.058987605849992e-05	8.206525644294375e-09	4.534605334148526e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
