global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
848.5202212579635	n/a	719986.5658836634	n/a	970.0810324458752	n/a	941057.2095112551	n/a	819.7082804463198	n/a	n/a	671921.6650322624	827.0432637733988	673.0979062213798	n/a	n/a	n/a	n/a	-0.0675169827	-0.0431353615	0.1918732542	-0.0198405999	0.0621129611	-0.198035364	0.1185870319	-0.116881216	0.1719505175	-0.0258525604	0.0644626343	-0.065864297	0.0387769922	-0.2297757142	0.3784691488	-0.0706035033	0.0880028375	-0.1966269772	0.0128446173	-0.0515809586	0.0980517944	0.0646275243	-0.1329956317	0.0595582538	-0.0901106216	0.0038638175	-0.0479168385	0.0488658338	-0.0687022459	0.0271971698	-0.058572445	0.2020655095	-0.1271156026	0.0066054676	0.0224274203	-0.0017728629	0.0278849275	-0.0314356585	0.123570672	-0.2249105721	0.0109080769	-0.1100992661	0.0771163209	-0.1603748332	0.0382152933	-0.0531197194	0.1422886634	-0.0331161911	0.1786299642	-0.020126369	0.0052218969	-0.0305509518	0.2004857506	-0.2110354642	0.0870000359	-0.1722986672	0.0841861553	-0.0689875243	0.0923153212	-0.0533394396	0.0031630415	-0.040964085	0.0792529572	-0.125942604	-0.169159268	0.1122241247	-0.087062643	0.1281191197	-0.0172985824	0.0938899904	-0.0172789722	0.1447888387	-0.0950454109	0.0348729741	-0.0647328149	0.1743526289	-0.0968734412	0.1265766956	0.0868554857	0.1561451084	0.1560591586	0.0163889247277353	n/a	n/a	0.0002685968537313	0.0022233568436007	n/a	n/a	4.943315653986067e-06	0.0283973508028623	n/a	n/a	0.0008064095326208	0.0015003403048257	n/a	2.2510210302844743e-06	n/a	-0.0032370046951661	n/a	n/a	1.0478199396527376e-05	0.0026759397341646	n/a	n/a	7.160653460880911e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.1087957908337	-1.4114254671297886	717593.3119061964	1.9921218492625417	948.7793197631836	-21.301712682691573	900182.1976102893	453.762963215943	819.9182793916161	0.20999894529632	0.0440995570255668	672265.9848805083	823.7209267795675	633.4522526667731	1.426064	23.473248	0.0505673798152405	0.0254915899772683	-0.1021188191	-0.2023044515	0.1799237959	0.0583200742	0.0412466435	0.0962202362	-0.223725058	-0.0254212654	-0.1197910686	0.0169093917	-0.0196978061	0.1537943477	0.0289874446	-0.324363038	-0.1322324711	-0.059507059	-0.0452331343	-0.1702318111	-0.1185754946	0.0978055696	0.2526523824	0.0857296269	-0.0784780924	0.0114527258	-0.0480354963	0.1844592523	-0.1072879679	0.09434776	0.0684668273	-0.1460150983	0.1660151954	-0.0449617889	-0.128413981	-0.1086168985	-0.0080079433	-0.0764271529	0.0265759317	-0.1878166954	0.0628539955	0.0076152315	-0.1879549882	-0.1591617857	0.1119696043	-0.1543831508	0.190630866	-0.0237346729	-0.0969134118	-0.1806263493	0.0425918195	0.0276131588	0.0155658194	0.0073230955	0.0177093201	0.0867594141	0.0642312571	-0.169963531	0.089240354	-0.0779991465	0.0660103257	0.0954638502	-0.0271603483	-0.0155712527	0.0694932036	0.0149647257	-0.1443960052	0.0920589571	0.0893746848	0.0883939838	0.1268968014	0.2153475644	0.1584711679	-0.0251588115	0.0919984386	-0.0259482873	0.0018013561	0.100490936	0.0549760235	0.1017600621	-0.1734377349	0.155915944	0.1551433414	0.0142770146765798	-0.0021119100511555	4.460164064171633e-06	0.0002038331480752	0.0023377381712776	0.0001143813276769	1.3083088121130402e-08	5.465019757448338e-06	0.0426998700523455	0.0143025192494831	0.0002045620568818	0.0018232789024871	0.0018488910769197	0.000348550772094	3.418398214313288e-06	1.2148764072732358e-07	-0.0029050389146749	0.0003319657804911	1.1020127941713153e-07	8.439251095775521e-06	0.0026761945653179	2.548311532997103e-07	6.493891669206042e-14	7.162017351437063e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851.0686047185685	3.959808927734798	724317.7699376111	15.68008674416821	951.8885853223208	3.1092655591371567	906091.8788669292	9.667532317236496	821.2493131773587	1.3310337857425338	1.7716509387881014	674450.4343942833	825.4809027945641	646.5047226676875	1.286727	21.179743	0.0822499771219102	0.0462063577191222	-0.1547241983	-0.0086884245	0.0464311772	0.1198291402	0.0702839598	0.0324409223	-0.1952843964	-0.0823865254	-0.1691452312	0.1089250299	-0.0972602767	0.0704445081	-0.0478189744	-0.0468776783	0.0607200675	0.0257216396	-0.0433133547	-0.1189822557	-0.1846503047	0.0582149225	0.0068636479	0.1653335853	4.1916e-05	-0.1831595829	0.1112810856	0.0472122126	0.0371816885	-0.0496932459	0.2105474818	0.100412203	-0.129777406	0.2241234129	0.0813592604	-0.1369224583	0.21291612	0.1802164708	-0.083538782	-0.1111959304	0.0931793029	0.0210194397	-0.1138350381	0.0424786338	0.1675050042	-0.0130446853	0.1436493451	0.2534084096	0.032006713	0.0407266824	-0.0029011111	0.1285371666	-0.1283617524	-0.1840801985	0.0932860393	-0.0854094713	0.074040419	-0.18511696	0.0911661312	-0.0384533396	0.0382597376	0.0646643635	-0.0223445287	0.1187966755	-0.1126265129	0.0543954923	-0.2700875213	0.0917635724	0.0162354628	-0.02605745	0.1265668472	0.0675105934	-0.0965260974	-0.1268308378	-0.2447249556	0.0816250986	-0.1352018843	0.2718686934	0.0519051137	0.1740087945	0.1524328704	0.1554579513	0.1533170814	0.0099984299194488	-0.004278584757131	1.8306287523953743e-05	9.996860085412892e-05	0.0401300721486421	0.0377923339773645	0.0014282605074566	0.0016104226906552	0.0407447599130108	-0.0019551101393346	3.822455656929348e-06	0.0016601354603688	0.0015009831242243	-0.0003479079526954	2.25295033920614e-06	1.210399435487048e-07	-0.0031849019326006	-0.0002798630179257	7.832330880248068e-08	1.0143600320283036e-05	0.0028129025596584	0.0001367079943404	1.868907571660216e-08	7.912420810132777e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
847.7017404368328	-3.366864281735729	718598.2407396354	11.33577509162785	954.2076108253608	2.319025503040052	910512.1645570432	5.377879283750167	821.1805087923016	-0.068804385057092	0.0047340434030845	674337.4280203832	826.4200200449122	674.2508254108857	1.649457	27.150333	0.2187762086437072	0.1188647834080844	0.085672326	-0.0211827027	0.1942513053	0.0044301905	0.0150173621	-0.1891933954	0.0067600518	0.0061280984	-0.0637554414	0.1586104463	-0.1175442488	-0.0573356272	0.0168368198	-0.0974174042	-0.0085218238	-0.0072028632	-0.009284027	0.0051867488	-0.2516767658	0.1199225482	-0.0555020288	-0.0309516695	0.0462570244	0.2022570216	-0.2636388609	0.0438400819	0.0806879661	-0.1216089404	-0.3260304177	0.258086906	-0.0071468963	0.0552813283	-0.0074261814	0.0208843646	-0.2232275607	0.1050983977	0.0183611151	-0.0016643474	0.1507326468	0.1577208707	-0.1108402135	0.1430482154	-0.0095812771	-0.1792929454	-0.0909748043	-0.1318282755	0.0434067943	-0.1879483477	0.0931511198	-0.0702355496	0.2486924532	-0.0957163945	-0.0321199979	0.3318189311	0.0017696646	-0.0633818341	0.1322170926	-0.0608354605	0.2078925553	0.1272905591	0.127518175	0.1420869388	-0.0274184089	0.1431940822	0.0983205824	-0.291372297	-0.7094317384	0.0757366136	-0.1036120739	-0.0030107268	0.0219553874	-0.2661797955	0.1107341624	0.0334087678	-0.0859634495	-0.0828732161	0.0509218463	0.00077114	-0.0841150862	0.1547718027	0.1505910958	0.0016432693052479	-0.0083551606142008	6.980870888909394e-05	2.700334009569916e-06	-0.0043144486516979	-0.04444452080034	0.0019753154291718	1.8614467168137825e-05	-0.0169870786287305	-0.0577318385417413	0.0033329651814096	0.0002885608403386	0.0026240651719551	0.0011230820477308	6.885718026667748e-06	1.261313285935207e-06	-0.0022789959666069	0.0009059059659937	8.206656192229791e-07	5.193822615810518e-06	0.0026769967996344	-0.0001359057600239	1.847037560770104e-08	7.16631186525282e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0
851.9026036816483	4.200863244815537	725738.0461595715	17.64725200164212	960.5724603685284	6.364849543167566	922699.451618448	40.511309707160365	822.9914419196336	1.8109331273320777	3.279478791668739	677314.9134729577	829.175609173161	650.6366577741395	1.598756	26.315788	0.2194126186911565	0.1338160894695131	-0.0792133323	-0.0413877111	0.0403179859	0.1270964312	-0.0723958895	0.0517966041	-0.1170241727	-0.1138339525	-0.1034357568	-0.0692345646	-0.0902452547	-0.0187219604	-0.0007336887	0.0348440721	-0.1493057963	0.0991935657	-0.1555354821	0.0251903552	-0.0621252126	-0.0742304217	0.0534596624	0.0649776889	-0.022941193	-0.0260625655	0.0001146649	-0.0622710036	-0.3053268801	-0.1087566346	0.0082897902	-0.131917542	-0.0736362651	0.012371364	0.1220516447	-0.0158107202	-0.218489601	0.0152961437	-0.0671573478	-0.0576727079	-0.0030748981	0.1395257512	0.0303252859	-0.0707587045	0.0984492481	0.0562534086	0.0168539101	-0.0880146203	0.0942794391	-0.1366411266	0.0452389385	-0.029688737	-0.2189360195	-0.0126724363	-0.15109471	0.0187994136	-0.2261741906	-0.0861844104	0.0003926934	-0.067667402	0.0428547234	-0.134526376	-0.0357457318	-0.0535161239	-0.0337239949	0.1982086001	-0.0054159961	-0.0256030319	0.1837398629	-0.0372699981	0.1784646789	-0.1332468009	0.0307032702	-0.1963557369	0.1752430866	-0.0423038142	0.2380339571	-0.2951654699	0.1662430966	-0.027690423	-0.1849048415	0.1538585052	0.1469813818	0.005933279564843	0.0042900102595951	1.840418802743122e-05	3.520380639458354e-05	0.0325477771479256	0.0368622257996235	0.0013588236909024	0.001059357797271	0.0255714093419925	0.042558487970723	0.0018112248983541	0.0006538969757357	0.0007081453189766	-0.0019159198529785	5.014697927884706e-07	3.670748883037157e-06	-0.0018957018938874	0.0003832940727194	1.4691434618190125e-07	3.593685670488275e-06	0.0022621728321081	-0.0004148239675262	1.7207892403426074e-07	5.117425922327982e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0
851.4534984858291	-0.4491051958192429	724973.0600837577	0.2016954769118405	955.0576041701148	-5.514856198413554	912135.0272831596	30.4136388891804	821.0551800830644	-1.9362618365692013	3.749109899754337	674131.6087412334	826.6087727763866	688.50266839062	1.41918	23.359928	0.1073869816983967	0.0665623773214387	0.0117162297	0.1384714829	0.0780939613	-0.039089689	-0.0601131628	-0.2416815079	0.1335030897	-0.0852130693	0.1066675969	0.0988830719	0.0537474785	-0.0904024717	0.0061747586	0.0568796196	-0.1172839727	-0.0382321251	0.0388952337	-0.1554922365	0.1225808322	-0.2252427414	-0.0116100553	-0.0849672862	-0.1659461674	0.1372700848	0.0336970861	-0.090096546	0.062457663	-0.1105573593	0.1691749918	0.0020876548	0.0026360877	0.0477124524	0.1448901463	0.1035308078	0.0565733793	-0.1882601392	0.0008655711	-0.0606473141	0.0857616791	-0.2158523368	0.1666067718	-0.0546663406	-0.0830620799	-0.0282242423	-0.0851551721	-0.0051426708	0.1870103484	0.0229497505	-0.0437929668	-0.0589209485	-0.0569832589	-0.1717770405	-0.0659237073	-0.1464069124	0.0577096071	-0.0764122384	0.0203654414	-0.0619500695	0.0775596525	-0.1355357072	0.0231307125	-0.1009209628	0.0328793836	-0.2237575103	-0.0134562142	-0.0542783489	-0.0104822232	-0.0939782436	-0.0906643492	-0.1816041686	-0.1160538428	0.1378802435	-0.0831997013	-0.0003620088	0.0374273564	-0.0592678287	-0.0160313382	-0.0201830446	0.167710376	0.152719399	0.1425091225	0.0097285959853792	0.0037953164205361	1.440442673199171e-05	9.464557984673629e-05	-0.0086874276498605	-0.0412352047977861	0.0017003421147153	7.547139917156072e-05	-0.0245188053866769	-0.0500902147286694	0.0025090296115642	0.0006011718175897	0.0007629493226734	5.480400369680001e-05	5.820916689677998e-07	3.003478821198869e-09	-0.0017816660261629	0.0001140358677244	1.3004179127679628e-08	3.1743338287831e-06	0.0021856877885013	-7.64850436068003e-05	5.8499618955341426e-09	4.777231108803703e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
849.6288740036689	-1.824624482160175	721869.2235407423	3.3292545008982866	956.0414932595808	0.9838890894659472	914015.336834009	0.9680377403701304	821.0545641644479	-0.0006159186165177	3.793557421731692e-07	674130.5973352715	827.117395925994	664.3478325298619	1.317922	21.693205	0.0453970489349165	0.0233403949579829	0.0814957689	-0.0739479436	0.1589876874	0.002024583	-0.1313560935	0.0418441972	-0.0078055679	0.1243064413	0.025783819	0.0955762545	-0.0122751046	0.067747639	0.1613786043	-0.1296555163	-0.0328408383	-0.1061600765	-0.0319838123	-0.0601793724	-0.0439514496	0.0416405412	0.2551647297	-0.1859628919	0.0346652866	0.0519797294	-0.1558325141	0.0027918192	0.0371328599	-0.1786282079	-0.0274198271	-0.0534605357	-0.0761353504	-0.1042526495	0.0672307585	-0.0891182991	-0.0736408445	0.132205849	0.1323295945	-0.1070366326	0.0345375946	0.0500636106	-0.1333263666	-0.1626669565	-0.1039423298	-0.0565572854	-0.044743851	-0.1365029722	-0.043444077	-0.0039034366	-0.067039959	-0.1117534557	0.0532283424	-0.0343454426	-0.1818181586	0.0853994896	-0.033023768	-0.0312096124	0.022258169	-0.1498121615	0.0243636818	0.1699070768	0.0587434679	-0.0580141857	0.1001880193	-0.0016030111	0.0969484219	-0.0865455665	0.172678063	-0.0240768851	0.0373038928	-0.1195764687	-0.0041794574	-0.0123922019	0.2678388896	-0.1057773937	0.1313665004	-0.0393598396	-0.0227065499	0.140576505	0.0216201092	0.1513561561	0.1372005631	0.0010474050588129	-0.0086811909265663	7.536307590349705e-05	1.0970573572268543e-06	0.0047249874477444	0.0134124150976049	0.0001798928787504	2.2325506381342132e-05	-0.0171443748949116	0.0073744304917653	5.4382225077877806e-05	0.0002939295905372	0.0006187913103952	-0.0001441580122781	3.829026858206088e-07	2.0781532504001654e-08	-0.0017708786007153	1.078742544760006e-05	1.1636854778752934e-10	3.136011018471379e-06	0.0020220529778475	-0.0001636348106537	2.6776351257704947e-08	4.088698245221942e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
853.4627212108074	3.8338472071385463	728398.6164965564	14.698384407684037	952.8436550851596	-3.197838174421122	907911.0310360468	10.226168989785014	822.0183139883266	0.9637498238786292	0.928813723026089	675714.108532211	827.1991854526029	669.2486429593312	1.270081	20.905745	0.2219561203273371	0.0950638584765866	0.1066105056	0.0033238035	0.110992943	0.1105179055	0.0086128644	-0.001379659	-0.0268822395	0.1235929953	-0.2193112585	0.0567851846	-0.0106536792	0.0809002915	0.094218131	0.0887277713	-0.065740657	-0.1480015723	-0.0475150679	-0.0069610741	-0.0104699831	0.0244815585	0.0321952122	-0.1103327562	0.0425790141	-0.2400727614	0.0662652632	0.0452703464	-0.0234982482	0.1007124237	-0.0525039682	0.1451576417	0.0661537588	0.069837529	0.1048257716	-0.0350620594	-0.06753396	0.0467470913	0.125522847	-0.1322545912	-0.0826611094	0.05915067	-0.1074904711	0.0319177959	-0.0069981548	0.1772144792	0.087926197	0.079919689	0.0315953687	-0.0047902968	0.0421101474	0.1023737126	0.0446716157	-0.0503725744	-0.0170616141	-0.0160488863	-0.0351454159	-0.1052584972	0.0921090618	0.016493798	0.1501152186	0.0551928294	-0.0631522723	0.0472857574	0.0095950551	0.2117447445	0.0499850615	-0.0969649436	0.1434821345	-0.1306001875	0.0752518354	-0.026501131	-0.0547610008	0.0199126228	-0.1444138593	-0.1905371099	-0.0069013396	-0.0103807151	-0.0385697509	0.054734778	0.2052659495	0.1497707771	0.1310868562	0.0016800542594666	0.0006326492006536	4.002450110877655e-07	2.8225823147518657e-06	0.0643761706592016	0.0596511832114572	0.0035582636585268	0.0041442913487426	0.0377858158071546	0.0549301907020662	0.0030173258505653	0.0014277678762122	0.0017238930062946	0.0011051016958994	2.971807097151434e-06	1.22124975827973e-06	-0.0022127562295819	-0.0004418776288666	1.9525583889276882e-07	4.896290131553506e-06	0.0026099155973447	0.0005878626194972	3.455824594021101e-07	6.811659425263143e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852.6885120620418	-0.7742091487656353	727077.6986025788	0.5993998060324096	961.4355550647456	8.591899979585946	924358.3265426556	73.82074525920899	823.5898528091152	1.5715388207886465	2.469734265245769	678300.24565014	829.1518493954497	670.0562893829609	1.236203	20.348097	0.1537224382903159	0.0823597375841908	0.1621748933	-0.0240532828	-0.0132808377	0.0309667292	0.149004377	-0.0400841856	-0.0779062539	0.133409684	-0.0432307432	-0.0701740021	-0.0135967689	-0.2389380347	-0.1495539021	0.048549033	-0.0977726575	-0.0536716175	-0.0587697544	0.167467199	0.0026812768	-0.0528288324	-0.094262786	0.0147593481	-0.1309618771	-0.1824833761	-0.0887288099	-0.0461748083	0.1196493539	0.1908108362	0.0245874012	0.1399130135	0.1549498026	-0.1453916068	0.0153830891	0.1057087334	-0.0143942893	-0.0324292705	0.120928351	0.0625329787	-0.0647074522	0.0871517525	0.0782136303	0.0617358717	0.112872034	0.172340544	0.1291565639	-0.1173301414	0.0287874304	0.1599250729	-0.0151891344	0.2067052061	0.0232464507	0.0050478762	0.0045221244	-0.0074752001	0.102805428	-0.0219732904	0.0750545768	0.0414263386	0.1112142703	-0.0933845502	-0.1124190555	-0.1053356954	-0.0481273457	0.0798882896	0.0665417411	0.14426615	0.0231281633	-0.1076689272	-0.1077639016	-0.0990398537	0.0310890647	0.0029738144	-0.13253203	-0.1095847267	-0.0566782402	-0.1550756408	-0.1016706076	-0.1358736152	-0.1487852448	0.1479655889	0.1242038795	-0.0233475113218162	-0.0250275655812828	0.0006263790389254	0.0005451062849223	0.0231989249520978	-0.0411772457071038	0.0016955655640231	0.000538190118933	-0.0091519082029947	-0.0469377240101493	0.0022031499352529	8.375742375604167e-05	0.0016645654946731	-5.932751162150002e-05	2.7707782860563023e-06	3.5197536351992196e-09	-0.0022139582871487	-1.202057566799912e-06	1.4449423939009248e-12	4.901611297234406e-06	0.0018588471066974	-0.0007510684906473	5.641038776432134e-07	3.4553125660772954e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
851.2046732138158	-1.4838388482260143	724549.3957010389	2.201777727504705	956.1556406829316	-5.279914381814024	914233.6092097872	27.877495879286563	821.8702187103221	-1.719634098793108	2.957141433731985	675470.6564029526	827.8849652583057	664.7107052712448	1.188464	19.562311	0.0328096754356365	0.0176231523801313	0.0572944787	-0.1004637944	-0.1587948302	-0.0762740162	0.1517164682	-0.0948959869	-0.0405817984	0.0512022403	0.0851487341	-0.1085086303	0.0975236706	-0.06654295	0.0460486247	-0.0875197448	-0.1062602749	-0.0635070746	0.1069197529	0.0584891624	0.0424582769	-0.1411413272	0.0110502705	0.2378198768	0.001928611	-0.0799547395	0.0261777409	-0.0542518097	0.0679027073	0.2147809969	-0.1177277149	-0.0022456841	0.0788539898	-0.122826599	0.1453236713	-0.18097306	0.0931625499	-0.153784039	0.0680553853	0.1493935081	-0.0632285279	-0.1252955959	0.1164942753	-0.0498435673	0.2575432951	0.0060485019	0.0044375947	0.0418589466	-0.0527951362	0.1373160623	0.0237177722	-0.0096251392	0.054007559	0.0738499271	-0.0432747499	0.0268409372	-0.0022461587	-0.0350493076	0.0809866605	0.0269075877	0.025637959	-0.0605334814	-0.1879191329	-0.111041145	-0.1184176456	-0.0433899194	0.0036777676	0.1693602145	-0.0467391053	0.1072362396	-0.021227944	0.0437583281	0.0355008753	0.1157635463	-0.1566050083	0.0278783983	-0.050786578	-0.055746637	-0.087491928	-0.1517397473	0.0107957515	0.1459432408	0.1165920251	-0.0121189341427481	0.0112285771790681	0.0001260809454662	0.0001468685647562	0.0118726713225782	-0.0113262536295196	0.0001282840212802	0.0001409603243339	-0.0031298955017859	0.0060220127012087	3.62646369735201e-05	9.79624585209961e-06	0.001663984107598	-5.813870750999862e-07	2.7688431103387123e-06	3.3801093109331695e-13	-0.0021299543495223	8.400393762640016e-05	7.056661536740129e-09	4.536705531048964e-06	0.0018587757928821	-7.131381530006003e-08	5.085660252651077e-15	3.45504744820448e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
