global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
973.7738523154388	n/a	n/a	948235.51545325	1096.4125526064918	n/a	1202120.4855130832	n/a	940.4298411336644	n/a	n/a	884408.2860946892	950.2505468886724	733.6349957573059	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0935340245998475	n/a	n/a	0.0087486137578448	0.0575419127506506	n/a	0.0033110717230034	n/a	0.1060224722466571	n/a	n/a	0.0112407646212931	0.0031829205991997	n/a	1.0130983540809776e-05	n/a	0.0004775762880804	n/a	n/a	2.280791109366532e-07	0.0003617410677346	n/a	1.3085660008576846e-07	n/a	0.0	0.0	0.0	0.0
981.0641802568938	7.2903279414549615	53.14888149395894	962486.925783131	1096.924296688724	0.511744082232326	1203242.912666052	0.2618820056998057	941.9185759167062	1.4887347830418776	2.2163312542387463	887210.6036569559	951.3581661726126	749.4843158481868	1.444545	23.631683	0.074379265468295	0.0458490428364288	-0.1997481775	0.0534917176	-0.0259947418	0.1393649454	-0.1709588963	0.0865520646	0.0813562573	-0.0153628014	0.1799866975	-0.0293918635	0.080138399	-0.1724880156	0.0077482703	-0.0138098448	0.0914928259	-0.0268576644	0.1230126941	-0.2019911658	0.0391432044	-0.0329808151	0.0069585268	-0.0087209888	0.0043748205	-0.0610431638	0.0356297838	0.0308329576	-0.055578347	0.0126086936	-0.01926078	0.0381667276	-0.0393443357	0.1279811375	-0.0708972328	0.0650165008	-0.0141356262	0.0920639147	-0.1593943403	0.0325285193	0.1554720123	-0.0623240621	0.1271117157	0.0794149603	-0.0276198718	-0.0131409425	-0.0994933576	0.1097977532	0.0034384989	-0.0514319195	-0.076563178	0.1299707931	0.2151219578	-0.0783557807	-0.1697519804	0.1274298531	0.0342421622	0.0749361812	-0.033129472	0.1582602079	-0.0870691861	-0.0502820615	0.047501568	-0.0498637095	0.0958263629	-0.0061400011	-0.0118563444	0.0323690656	-0.0098852131	0.068561796	-0.1651586424	0.0751492633	-0.0129777732	0.0005194622	-0.1371033125	0.1145848622	-0.0150510179	0.1593322844	-0.0398726261	0.0449760891	0.0814226457	-0.053300687	0.02350268	0.026379378	0.1272474136	-0.0687532875	0.1043453532	-0.102066735	-0.1475564966	0.0077721693	0.0020386545	0.0288341641	0.1163727778	-0.087044133	0.0876173794	-0.1052260791	0.0878829129	-0.059716895	0.0334582157	-0.099361839	0.1333259932	-0.0021701327	0.0092677909	-0.0236300125	0.2166266549	-0.1691806599	0.1652827261	-0.0382948167	0.1179428432	-0.0643657588	0.278856794	-0.0114327294	0.0590681535	-0.1875792386	0.1540688758	-0.0501040993	0.179633448	0.1296294506	0.1295955703	0.1295391098	0.1294600787	0.0	0.0757540875412274	-0.0177799370586201	0.0003161261618084	0.0057386817792039	0.0570819766002728	-0.0004599361503777	0.003258352052594	2.115412624243453e-07	0.100809197120455	-0.0052132751262021	2.71782375414776e-05	0.0101624942240707	0.0023839594240672	-0.0007989611751325	5.683262535598816e-06	6.383389593691054e-07	0.0004127474411679	-6.482884691249999e-05	4.20277939200436e-09	1.7036045019064905e-07	0.0002070087471177	-0.0001547323206169	4.2852621383239867e-08	2.3942091043491138e-08	0.0	0.0	0.0	0.0
984.6926645030466	3.628484246152766	13.165897924578806	969619.6435261094	1100.619327033237	3.695030344512816	1211362.9030390952	13.653249246870496	943.225652581806	1.3070766650997712	1.7084494084483393	889674.6316883737	952.6411641584876	764.9661109103764	1.223894	20.02199	0.0924863412503214	0.0547551884063947	-0.0549646179	-0.0836229577	-0.065300056	0.1119479798	0.0287209049	-0.0601246516	0.0683153531	-0.0286542247	-0.0315815131	0.0562478075	-0.0870193783	-0.1040146317	-0.1049821091	-0.142083896	0.1397510057	-0.0186786761	0.0221149713	-0.1167079707	0.0495425523	-0.0286636423	-0.0266142437	-0.0948618797	0.0267715767	-0.1601316007	0.0664217107	-0.0408772025	-0.1193501369	-0.0249874412	-0.0963350438	0.1568699685	0.0914896424	0.0284665017	0.0270317549	0.0684537979	-0.0224647655	0.0816530487	-0.044569172	-0.0130210772	-0.0506396378	-0.035660884	0.0515865369	-0.0188719999	0.0616578319	0.1783577582	-0.0074387016	0.038585345	-0.1047639242	0.0379602273	0.1089598137	-0.0222754321	-0.1074606076	-0.0221246973	-0.0928679444	-0.0462048283	-0.0744728446	0.0675713291	0.0003386805	0.1175543665	0.0651263258	0.1124161732	-0.0479416835	0.083486688	0.109091068	-0.0026711922	0.1251660738	-0.0984028994	-0.1958427154	0.0019310471	-0.0238046683	0.202391378	-0.0861668095	0.0123553977	-0.0540771009	0.0739310842	0.0023353248	-0.0176758017	-0.0262160254	-0.002043928	0.1041005657	-0.1812775512	0.0828689646	0.1040234755	-0.1734135709	-0.0765735936	0.0682504487	0.1216153835	0.0682153516	0.0146195613	-0.0116037301	0.0639942776	0.0175678532	-0.0296884719	0.0042989254	0.0052676736	0.0679505238	0.0823452237	0.0384346062	-0.0093628367	0.1139455476	0.1425974119	0.0647243727	-0.0240445295	0.1194693679	-0.0148469208	0.0351590814	-0.088336878	0.0558586375	-0.0922479222	0.237899533	0.0499686266	-0.1167119311	-0.0459912461	-0.0055560763	-0.10073289	-0.0372362398	0.1295391098	0.1292343642	0.128726986	0.1280177706	0.0	0.0753326268182945	-0.0004214607229328	1.776291409751165e-07	0.0056750046633444	0.0338225539014587	-0.0232594226988141	0.001143965152417	0.0005410007442821	0.0546370005927556	-0.0461721965276994	0.0021318717321924	0.0029852018337727	0.0025098901915259	0.0001259307674587	6.299548773517919e-06	1.5858558192737203e-08	0.0004775887456995	6.484130453160002e-05	4.204394773359694e-09	2.280910100188217e-07	0.0004689019011449	0.0002618931540272	2.1986899289730162e-07	6.85880241263147e-08	0.0	0.0	0.0	0.0
985.0066880408378	0.3140235377912859	0.0986107822869551	970238.1754851805	1097.6989160182673	-2.920411014969659	1204942.910227679	8.528800496356114	943.6781437954056	0.4524912135996146	0.2047482983848521	890528.4390771423	953.3248480589208	782.7525061949985	1.165992	19.074764	0.0657624445934956	0.0406000393784855	0.0123716923	-0.0751223327	0.1219300019	-0.1025962327	0.0815233916	-0.0471561294	-0.0632343675	-0.0367367537	-0.0808637128	-0.1284876793	-0.0942304917	0.0464638851	0.0526659615	0.1008448	-0.0562858048	0.1242787821	-0.063311598	0.1034529257	0.0589963509	0.0578264443	-0.0893563525	-0.0643785795	-0.055717501	0.0224349922	0.1187808556	-0.0704064142	0.0380579815	-0.0324981498	0.0074547422	-0.0255561781	-0.0097657498	-0.0131850851	-0.1555838579	0.1309118426	0.1424944384	0.003176243	-0.0385853082	-0.1209154098	-0.1735970825	0.1067688366	0.0279564065	-0.1152307786	0.0225573794	0.0978686779	-0.0289427256	-0.1106616899	0.1864292636	0.0264681215	0.1205840373	-0.0277971474	-0.0238243034	-0.0428626301	0.0110594676	-0.0087655316	0.1935290564	-0.0437108227	0.07303321	-0.0373003307	0.1017908091	-0.0389981874	-0.0356459452	-0.041484402	-0.0031265564	-0.1343352839	-0.0054269196	-0.0230833599	0.0147961606	0.0587047911	-0.0362293065	0.021109342	0.0385292055	0.0824477668	0.0187590019	-0.0200882111	0.1171854734	-0.0938301982	0.1830462855	-0.1376784389	0.0534601239	-0.0301100389	-0.0117283067	0.0524716196	-0.0156800182	0.0251945242	0.1077124513	0.0663148983	-0.1683901249	0.0546722277	-0.0532272705	-0.0332091508	-0.1505195246	-0.0411677396	0.0178188805	0.005795254	0.0089145883	0.0292578363	0.0793670389	-0.0343106805	-0.0857498237	0.0443537449	0.0763666205	-0.0477329043	-0.0296208026	0.1045161514	-0.0147262269	-0.0194828912	0.067515764	0.0050317848	0.2470932879	-0.113866198	0.1741037955	-0.0970315275	0.1299166903	-0.0296941687	-0.068734673	0.129358491	0.1285129588	0.12710783	0.125149223	0.0	0.0579484493579656	-0.0173841774603289	0.0003022096259722	0.0033580227829927	0.0277338861293827	-0.0060886677720759	0.0007691684398375	3.707187523871688e-05	0.0584972213194063	0.0038602207266507	1.4901304058463678e-05	0.0034219249020916	0.0018689183127536	-0.0006409718787723	3.4928556597457628e-06	4.108449493768922e-07	0.0004768201062845	-7.686394150000094e-07	5.908065502915566e-13	2.273574137571619e-07	0.0003420548466434	-0.0001268470545015	1.1700151811223989e-07	1.6090175235706515e-08	0.0	0.0	0.0	0.0
982.3778506275568	-2.628837413281076	6.910786145466338	965066.2414036182	1096.8355401109309	-0.8633759073363763	1203048.2020504377	0.7454179573689109	942.8959595867408	-0.7821842086648303	0.6118121362846268	889052.7906050007	952.9142216611772	777.6871930259862	1.083298	17.721954	0.0663976998452073	0.0448391439590285	-0.0121609269	0.0932925042	0.0741792926	-0.1675123677	0.1033304418	0.065983904	-0.0472501199	-0.0379928906	0.113140592	-0.0059990743	0.0353512752	0.141650446	0.1271881651	0.0489810524	-0.203759594	0.038180388	0.1278107658	0.1542527945	-0.0691363562	0.0774038612	-0.1168428069	0.1724331758	-0.0353319839	0.0232630722	0.0906955764	0.0150922892	-0.0071195618	0.0368180403	-0.090011685	0.0144077594	0.0835083977	0.125096046	-0.0593665299	0.1016469714	-0.0729811797	0.0866175629	-0.0403454102	-0.2382464717	0.0489908217	-0.0773216892	-0.0389237173	0.0049449659	-0.1078636396	-0.0845064816	-0.0768964734	0.0198836667	0.0993469038	-0.1096756037	0.0527280926	0.2160948351	0.1045736604	0.0763966833	0.0293900262	0.040038876	-0.063142519	-0.1302026375	-0.0167313086	-0.1081153313	0.0572280278	-0.1963898141	0.0967347786	-0.0131323519	0.0172599815	-0.0045596083	0.049683412	0.0146052996	-0.0717977521	0.0020589557	-0.1108397172	0.0483614016	0.1653101848	0.1033266219	0.0333437582	0.1150250967	0.0532537022	0.094261764	0.0605726648	-0.0519357077	0.0344139913	0.0819509495	0.0025025174	-0.0261394378	0.1357973509	0.1019106859	-0.0182216014	0.0474031636	-0.125122537	0.0258502414	-0.0490766708	0.0495749438	0.1016470067	-0.0726541952	0.0004058385	-0.0292610657	-0.0146247548	-0.0689077102	-0.0215259568	-0.0198160681	-0.067878301	-0.0937907546	0.0791344788	-0.1227185436	0.0195433476	0.1438041412	0.0331235498	-0.0601519601	-0.117092447	0.0561676181	0.0346521407	-0.1024240524	0.0997849385	0.0055542682	0.0713498768	-0.0681743947	-0.0538323188	0.1290877201	0.1274333647	0.1246917927	0.1208863942	0.0	0.0469401654968777	-0.0110082838610879	0.0001211823135662	0.0022033791368742	0.069737650698741	0.0420037645693582	0.0048633399249796	0.001764316237998	0.0688829434236524	0.0103857221042461	0.0001078632236266	0.004744859894706	0.001926919017723	5.800070496940002e-05	3.713016900862571e-06	3.3640817769473846e-09	0.0004768318695578	1.1763273299989116e-08	1.383745987302368e-16	2.273686318259868e-07	0.000344040964611	1.9861179676000347e-06	1.1836418533046737e-07	3.944664581223693e-12	0.0	0.0	0.0	0.0
979.672327276651	-2.7055233509057643	7.319856602296356	959757.8688316497	1098.246037272664	1.410497161733019	1206144.3583851096	1.9895022432569032	941.7899258337288	-1.1060337530119568	1.2233106628017143	886968.2644019005	951.9651866564458	767.8830216274654	0.925107	15.134066	0.0854196938359773	0.0437089081482089	-0.1508787674	0.1470286561	0.0638258458	-0.113889565	0.0521631471	0.0351771121	-0.0304040848	-0.0768781221	0.1537235059	0.0360443551	-0.0177067128	0.0966005719	0.1085033311	0.0820139976	-0.0967849413	0.0636277692	0.0816802084	0.0052400846	-0.0481381232	0.0902227995	-0.1156682199	0.1698087611	-0.0038067273	0.030653634	0.0272056677	-0.0049650438	-0.137168994	0.0191209239	-0.0255393167	-0.0615838068	-0.1175095449	0.006454491	0.0248623759	-0.0175385672	-0.0276859867	0.1333170053	0.0876418002	0.0011576805	-0.1548157878	0.0007913831	-0.0054830605	-0.0836854472	-0.1605973432	0.053648263	0.0047161167	-0.0845830478	-0.0159901232	-0.1428256683	-0.1210757814	-0.127143892	-0.0354628425	-0.0871148619	0.0343830839	-0.002554094	0.0057083902	-0.0989068051	-0.0424804202	0.0211209256	0.0502707828	-0.1948791527	0.1211713724	0.0148932063	-0.0192084323	-0.0199355799	0.0069736491	0.034572306	-0.035476462	0.0694857534	-0.0085696368	-0.0667413564	0.0091424866	0.0993666429	-0.0400960552	-0.1532431894	0.0066453336	0.0288089606	-0.0863484322	0.1182612388	-0.0487678386	-0.0485289337	-0.0332099038	-0.1059054409	-0.1169888857	0.0500761831	0.0099296538	0.2081536042	-0.0465013281	0.0834983262	0.089072273	-0.0474344285	0.0012128951	-0.0829808508	-0.0052165277	-0.0309277842	0.037592408	-0.0685638285	0.0028818846	-0.0990379737	0.0018267915	-0.1202793922	0.0219613281	-0.1493950609	0.0500464634	0.1438939802	0.0698876752	-0.0803001529	-0.0004440609	-0.0800805882	-0.0784025322	-0.0538174323	-0.0238440284	-0.0986565785	0.0116427452	-0.0176998889	-0.0755788018	0.128726986	0.1259985909	0.1214940211	0.1152767764	0.0	0.0443449203589096	-0.002595245137968	6.735297326147053e-06	0.001966471961638	0.0365877199295567	-0.0331499307691842	0.0013386612496436	0.0010989179100017	0.0837061772429024	0.0148232338192499	0.0002197282608601	0.0070067241086201	0.0021378404930242	0.0002109214753011	4.5703619736139535e-06	4.448786874323466e-08	0.0009618676462901	0.0004850357767323	2.3525970471030562e-07	9.251893689796568e-07	0.000342972534453	-1.0684301579999968e-06	1.1763015938911429e-07	1.141543002523898e-12	0.0	0.0	0.0	0.0
980.9048969303952	1.2325696537442354	1.5192279513311844	962174.4168220292	1097.5900372922165	-0.6559999804474046	1204703.8899631293	0.4303359743469952	941.1625364784884	-0.6273893552404388	0.3936174030690135	885786.920070622	950.9501341984644	760.1311051392719	0.904595	14.798505	0.0749218657049464	0.0461008448676783	-0.1612454014	0.1285039283	0.0573442165	0.064283126	-0.0046457577	-0.0097192754	-0.0176475067	0.0058550795	0.1557689082	0.0456114891	-0.0432553662	-0.0193773792	0.01735461	0.0777829635	-0.026432912	-0.0114740785	0.156098402	-0.1322618395	-0.0780215185	-0.0053458617	-0.0827094136	0.0027664516	-0.0583220164	0.0611938983	-0.019162857	-0.074534052	-0.1284209294	0.0264571258	0.0176987649	-0.1382231901	0.0663932307	-0.0399226506	0.0058590889	-0.1162778574	-0.032367258	-0.0085793949	-0.0297918659	-0.0559537236	0.0728579428	0.0789675796	0.0838220323	0.0506853129	-0.1269016492	-0.0804924751	0.0366445682	0.0364011625	-0.0140010268	-0.0431013169	-0.1037749234	-0.0817583334	-0.017705748	0.1230393037	0.0733291777	-0.0182835395	0.086066745	0.0736912727	-0.0969388021	0.0999819118	0.0331211699	-0.1074809472	0.0069430036	-0.0266088903	-0.0813640182	-0.017567144	0.0005940541	0.1195865999	-0.0555943331	0.0450877799	-0.1456078489	-0.0469533276	-0.0051155688	-0.0099251691	-0.0149185305	-0.1354384061	0.0743007445	0.0200206257	-0.106952823	0.0316700621	-0.0546864605	0.0648148954	0.0820128396	0.0016787753	0.0856323833	-0.0024940803	-0.1358838165	-0.028263093	-0.012017341	-0.0388155954	0.1029750006	-0.1580614201	0.0532623851	-0.1088348322	-0.040507985	-0.0357640687	-0.0097412947	-0.0606039223	0.0829520385	-0.0589482812	-0.0013366526	-0.0846094079	0.0139962566	-0.0914301604	0.0896589176	-0.0197795573	0.0482407246	0.025520715	-0.0792603483	-0.1006834792	-0.1247722802	-0.0109539611	0.0596136259	-0.0535852481	-0.0184847181	0.0007003675	-0.0426128497	0.1282765399	0.1242126365	0.117534563	0.1083828658	0.0	0.0363395202875835	-0.0080054000713261	6.408643030198794e-05	0.0013205607347316	0.0811791696006878	0.0445914496711311	0.0065900575770572	0.001988397383773	0.0786180603786732	-0.0050881168642292	2.5888933224053644e-05	0.0061807994177047	0.0018923564386437	-0.0002454840543804	3.581012890876267e-06	6.026242095508824e-08	0.0008628253185785	-9.904232771160008e-05	9.809382678531985e-09	7.444675303800899e-07	0.0003431841343261	2.115998730999936e-07	1.1777535005315467e-07	4.477450629593339e-14	0.0	0.0	0.0	0.0
983.3199050136834	2.4150080832881717	5.832264042347207	966918.0355961194	1103.8299787777328	6.239941485516283	1218440.62204845	38.93686974266716	942.1183205958096	0.9557841173211729	0.9135232789234132	887586.9300022686	951.830054355996	763.2603803499339	0.913043	14.9367	0.0417683468340278	0.0250677024522248	-0.0423832965	0.1498074227	-0.0252159887	0.1244656164	-0.0293700119	0.0295286985	-0.0051634182	0.0924449857	0.1144876473	0.0609597966	-0.0252719877	-0.0466232438	-0.0099331326	-0.0428602144	0.1012310792	-0.098033013	0.059239836	-0.1383886424	-0.0822932769	-0.1104725858	0.0392517388	0.0581234986	-0.0063610493	0.0218261665	0.0250685942	-0.0893696356	0.0595479389	-0.0984934111	-0.0512681642	-0.0005254583	-0.0205518179	-0.0894832117	0.130808488	0.0315385034	0.0146380056	-0.0535745364	0.0992541638	0.1049054583	0.0273165866	-0.0596256267	0.1206085572	-0.0323780314	-0.0659928827	-0.0304424762	0.0587584086	-0.0825735281	-0.0604312673	0.1128412267	-0.1477042835	-0.0936395551	-0.1048967871	-0.1179609625	0.048398055	-0.0734311087	-0.0475661295	0.1293406977	-0.1087037417	0.0529762786	-0.0490561632	-0.0197463574	0.0297785306	-0.0001748587	-0.0415894971	-0.0468207897	0.0116708929	-0.0902034544	-0.1050153952	0.0527202626	0.1073735272	-0.0519699828	-0.0444366398	0.0156598845	0.0745661728	-0.0105119336	-0.0101569863	-0.0035847536	-0.1231605679	0.0790558302	-0.0050602775	0.0365739955	0.1069151574	-0.0252072307	-0.0093270959	-0.0926237475	-0.0687989395	0.0158729	0.133694942	0.0113268356	0.087850335	-0.0919487692	0.0353468513	-0.0772924235	-0.0498020556	-0.0117135156	-0.0081462674	-0.1050635263	-0.0204575857	-0.003661645	0.0470814055	0.0157777295	0.0306693582	-0.0191237938	0.0801512715	-0.0401097303	0.069761313	-0.0014626804	-0.0023010078	-0.0729873654	-0.1063004808	0.0883161933	-0.0454693003	0.0560124541	-0.0456213443	-0.0810386919	-0.0613689678	0.1277366958	0.1220804792	0.1128382417	0.1002814672	0.0	0.0411428136667524	0.0048032933791688	2.307162728636777e-05	0.0016927311164171	0.0665839308260274	-0.0145952387746604	0.0044334198442452	0.0002130209948893	0.0786140960669996	-3.964311673598786e-06	1.5715767045431607e-11	0.0061801761004314	0.0018089169285012	-8.34395101424999e-05	3.2721804542182154e-06	6.962151852820343e-09	0.0004998119182275	-0.000363013400351	1.317787288343954e-07	2.498119536022531e-07	0.0003440482312031	8.640968770000173e-07	1.1836918539398177e-07	7.466634128411829e-13	0.0	0.0	0.0	0.0
983.9324572120038	0.6125521983203726	0.375220195667121	968123.0803552516	1096.9823395700166	-6.847639207716156	1203370.2533285073	46.890162719051546	941.755799813434	-0.3625207823755545	0.1314213176541841	886903.9864822408	950.7240462809852	769.1605560948701	0.8654119999999998	14.157493	0.0214481904605269	0.0147086754482057	-0.0170007566	0.104788024	-0.0077217568	0.1043587022	0.0725621736	-0.0327305157	0.0208740736	0.0844395579	0.1390990219	0.1022986241	-0.0611818209	-0.0661340842	-0.1041359868	0.0356730476	0.0816378169	0.1743576228	-0.0765652078	-0.0904988548	-0.1479881077	-0.0655838339	0.0254358722	0.0248313069	-0.107497008	-0.0158749328	0.0316143878	-0.1060802272	0.1081803396	-0.0696301872	0.1253027793	-0.0920481113	0.0329689336	-0.0091555421	-0.0709867403	-0.0686259723	-0.10217405	-0.1726392369	0.048661176	0.008497532	-0.0237121158	-0.075826014	0.1021730859	0.2084012643	-0.0497790925	0.0111677913	-0.0705395217	-0.0954562734	-0.0328331092	0.0255159189	0.0956489123	-0.0478401369	-0.0754547824	0.0040956226	0.0516272065	-0.0513313048	-0.0569680467	0.119092747	-0.1549539056	0.0005801104	-0.0887027139	-0.0609320908	-0.0947308251	0.0022779952	-0.0646504358	-0.1277709285	-0.0567175793	0.0511707785	-0.0412145557	-0.0387534186	0.0088802203	-0.1314362584	0.054644242	-0.0975688874	-0.0524798717	-0.0030101303	0.0263358495	-0.0150718693	0.0677561826	0.0202619942	-0.0756831175	0.1092316104	0.1531627349	-0.0619621313	-0.1159448281	-0.0708413351	-0.0496099091	0.0169545815	0.0584617816	-0.1148588702	-0.1850721115	0.0283694039	0.0693639446	-0.0908590087	-0.0644128236	-0.0093696764	-0.0465132943	-0.0605044953	0.0077575098	0.0645975485	0.0083563624	-4.17658e-05	0.0171721393	-0.010116182	0.0499862235	0.0148612436	-0.0018380327	0.0753533073	-0.0566104225	-0.032837345	-0.1722670815	0.0961028666	0.0657690298	0.0716941197	-0.0339792149	-0.0473617735	-0.1053308006	0.12710783	0.1196080616	0.1074345	0.0910628379	0.0	0.038273716426687	-0.0028690972400653	8.23171897295089e-06	0.0014648773691104	0.072286017118472	0.0057020862924446	0.005225268270852	3.251378808648467e-05	0.0785259572321877	-8.813883481190166e-05	7.768454201999687e-09	0.0061663259592313	0.0018088697867497	-4.7141751500058907e-08	3.272009905415905e-06	2.222344734493306e-15	0.0007548116357902	0.0002549997175627	6.502485595705677e-08	5.697406055242775e-07	0.0003433177286532	-7.305025499000249e-07	1.1786706280759229e-07	5.336339754104384e-13	0.0	0.0	0.0	0.0
984.1894950750396	0.2570378630358618	0.0660684630340424	968628.9622160617	1094.612648835946	-2.369690734070673	1198176.8509916458	5.615434175140405	942.1924139955704	0.4366141821363953	0.1906319440426334	887726.5449908003	950.6854925533604	761.7681568067188	0.885475	14.485716	0.0439220605767764	0.0237804655492548	0.0015402286	0.073505302	-0.0289642707	0.1856942785	-0.0124629315	-0.0136420319	0.016637714	0.1368453844	0.0662509716	-0.0102394453	0.0691412216	-0.1094219583	-0.0280589951	0.107926524	-0.0141858294	-0.0199157163	-0.0685235344	-0.0686367085	-0.1586904062	-0.002280434	0.0751099576	-0.0412497483	-0.102817488	0.025278315	-0.0166743369	-0.0135519201	0.0850631797	0.022631293	0.0478386229	-0.0813089975	-0.0069533543	0.0190783659	0.1783987171	-0.0838346964	0.0475300519	-0.0227540372	0.0544298398	-0.0451884716	-0.0222839316	-0.1064757912	-0.1112853414	0.0224887036	0.1306294871	-0.1030933067	-0.0022938441	0.0343812811	-0.1877036532	-0.069633626	0.1363410384	0.0098571306	0.0297722279	0.1207450227	-0.0795282604	0.0314574179	-0.0285398297	0.1068407916	-0.150455538	-0.0154497541	-0.1127760698	-0.016839133	-0.1390473917	-0.0094270456	-0.1721487223	-0.0729136496	-0.1855928521	0.0868746158	0.0295552079	-0.0112697871	0.0455688047	-0.0509635277	0.0323580579	0.1461275362	0.0394911672	0.0474621022	-0.1246507388	0.0311816205	-0.0814577087	0.0420955101	-0.0599708781	0.0463599833	-0.0520422811	-0.0360078872	-0.0609673068	0.0965631515	0.116469494	-0.1366427415	0.1622253498	0.0177118717	-0.0844296113	0.0102892502	-0.0587048582	-0.0480829036	-0.0650538203	-0.0338207319	-0.033194355	-0.0605744145	-1.17802e-05	0.0328959646	0.0194561964	0.0473177819	0.0271597185	0.0330248152	0.0231249319	-0.0747922889	0.0452059216	0.0498493673	-0.0234852376	-0.1091438665	-0.0740434745	0.0464773244	-0.0117074289	0.0780854892	-0.0931608575	0.1957034887	0.05378214	0.1263903806	0.116802275	0.1013572156	0.0808296822	0.0	0.0277841349336114	-0.0104895814930755	0.0001100313198998	0.0007719581540091	0.0852960990447826	0.0130100819263105	0.0072754245122573	0.0001692622317293	0.0786700412109979	0.0001440839788102	2.076019294977895e-08	0.0061889753841401	0.0018089295824374	5.9795687700143e-08	3.2722262342171465e-06	3.5755242675330326e-15	0.0009611313240707	0.0002063196882805	4.2567813772162704e-08	9.23773422109897e-07	0.0001441309490498	-0.0001991867796034	2.0773730473996045e-08	3.967537316877345e-08	0.0	0.0	0.0	0.0
