global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
885.7697285839129	n/a	n/a	784588.0120756186	863.6071067361271	n/a	745817.2348051444	n/a	863.4422180588181	n/a	745532.4639263315	n/a	859.1629144098341	667.3721629466826	n/a	n/a	n/a	n/a	-0.1229214139	0.1169230278	-0.0773663463	0.0145022887	-0.0654243558	-0.1831652552	0.0873309955	-0.0178646507	0.0229911133	-0.1028849059	-0.0654254635	-0.1109470174	0.198045023	-0.0724454114	0.1607101149	-0.0059273072	0.0050339186	0.008324111	-0.1086190271	0.2371675194	-0.033509744	0.1735896705	-0.0841815358	-0.065570196	0.0884036481	-0.1253930717	0.1253622856	-0.1523110805	0.1352377936	-0.0146362725	0.1591473965	0.0803032609	-0.2845809385	-0.0647517739	-0.1356200074	0.1108634812	-0.0329217207	0.2077811906	-0.0241906083	0.0296930388	-0.0715206751	0.1845109424	-0.0884513842	0.1313765885	-0.2827083939	0.0381818757	-0.1404320575	0.1749811227	-0.1122577808	0.2122006663	-0.0362304084	0.1882409881	-0.0168098384	0.0116184718	-0.2058328171	0.0560419386	-0.2439014086	0.1561451084	0.1560591586	-0.0067827713642998	n/a	n/a	4.6005987380365374e-05	0.0167908655821094	n/a	n/a	0.0002819331669964	-0.0647203165353857	n/a	n/a	0.0041887193724405	-0.0019839637384984	n/a	3.936112115676548e-06	n/a	0.0006101222604135	n/a	n/a	3.7224917265207866e-07	-0.000122894672673	n/a	n/a	1.5103100571403812e-08	0.0	0.0	0.0	0.0	0.0
882.2629974255321	-3.506731158380717	12.297163417158163	778387.9966262846	858.1872175889856	-5.419889147141475	736485.300433125	29.375198367301948	864.5738507863638	1.131632727545707	747487.9434635616	1.2805926300525363	860.4331027945292	671.3657785730454	1.327723	20.800222	0.1098999252162841	0.0668587888137934	-0.1379346814	0.1085585759	0.1394818078	0.0589873936	0.0499890403	-0.1583530601	-0.1737923119	0.0234659694	0.150483281	-0.028945913	0.1978835595	-0.1489388223	0.0312784411	-0.099705862	0.1210764451	0.1451194941	0.1215874387	-0.0707089638	-0.1653350404	-0.0476427391	-0.1811613223	0.0701300901	0.0087582023	0.2043376094	0.1414908597	-0.0539308494	-0.0019256887	-0.0770984517	0.0808889935	-0.1034131857	0.1132512787	-0.0841541131	-0.130490259	-0.0558280735	0.1036431853	-0.1007023845	0.0619406088	0.1716961842	0.0949002596	0.1324949473	0.0538472143	0.2043888958	-0.0173264607	0.0079401241	-0.0951876811	0.1823774375	-0.0561430595	-0.0137993008	-0.046648037	0.1209828049	0.1230190154	0.0056139799	-0.1779226748	0.2270932761	-0.1111835052	0.0910525031	0.0653386599	0.155915944	0.1551433414	-0.0205354111457012	-0.0137526397814014	0.0001891351009569	0.0004217031109229	0.022227356322972	0.0054364907408625	2.955543157548477e-05	0.0004940553691083	-0.0018994360754049	0.0628208804599808	0.0039464630217671	3.607857404549569e-06	-0.0020740020504062	-9.003831190780012e-05	4.3014845050891225e-06	8.1068976112063e-09	0.0009529993491239	0.0003428770887104	1.1756469796251953e-07	9.08207759430577e-07	1.9882113895860337e-06	0.0001248828840625	1.5595734731789305e-08	3.952984529679627e-12	0.0	0.0	0.0	0.0	0.0
879.0741007367611	-3.188896688771024	10.1690620916548	772771.2745861453	853.4224020789651	-4.764815510020526	728329.7963702307	22.70346684453216	864.9830882098224	0.4092374234586486	748195.7428890015	0.1674752687590733	860.2861301068178	651.1345676903586	1.315298	20.605585	0.1044491661038365	0.0671316814439608	0.0329279596	-0.0851175839	0.173134663	0.0367000069	0.0232195617	0.0372365559	-0.2189572445	0.0929415983	0.0716766441	-0.0200571328	0.1049775477	-0.0756446536	-0.1557283744	-0.1149284733	0.1192366277	0.0680459446	0.0146643416	0.0924049736	0.2606231267	0.0190544921	-0.1866167762	-0.1650804891	0.0071849866	0.1213784406	0.1433317131	0.1392856035	-0.0591934514	0.016432992	0.1114775502	-0.1067798762	-0.2714142732	0.1541186223	0.1351779026	-0.0236913371	0.0363756295	-0.1466576304	-0.0029044769	-0.078742243	0.1030767162	0.0963922288	-0.0617352777	0.080706044	0.0455704177	-0.0079148213	-0.1960747355	0.1477980053	0.0189611429	0.0169713126	-0.0252026112	-0.2470846871	0.0115127457	0.0544590263	-0.1267218831	-0.1041625917	0.213799227	0.1370198076	-0.0592840965	0.1554579513	0.1533170814	-0.0232699787815704	-0.0027345676358691	7.477860155143254e-06	0.0005414919124947	0.0850887543056018	0.0628613979826298	0.0039515553563305	0.007240096109279	0.0115152659863326	0.0134147020617375	0.0001799542314051	0.0001326013507359	-0.0022650041074353	-0.000191002057029	5.13024360669878e-06	3.6481785789347485e-08	0.000635999512548	-0.0003169998365759	1.0048889638914733e-07	4.044953799612936e-07	1.2201365225839467e-06	-7.68074867002087e-07	5.899390013202736e-13	1.488733133743246e-12	0.0	0.0	0.0	0.0	0.0
878.532086205298	-0.54201453146311	0.2937797523171746	771818.6264922331	852.519378045026	-0.9030240339391185	726789.289942278	0.8154524058716781	862.8366137324152	-2.146474477407196	744487.0219972212	4.607352682160495	858.3790567299754	635.6752065528943	1.171232	18.348623	0.1548436654630859	0.0887393480374393	0.1440823736	-0.1539064171	0.0899811626	0.006359569	-0.0627941604	0.1798264402	-0.0889415874	0.0738530767	0.137461793	-0.1237816417	0.0615542638	-0.1450843834	-0.0324546024	-0.1707646761	-0.0552594719	-0.1322058936	-0.2129181942	0.0130072842	-0.0642827972	0.0716740582	-0.0028184061	0.0410767397	-0.1035594247	0.0686043677	0.1987914345	0.0784675051	0.0645415696	-0.0925048031	-0.1308776854	0.1833124114	-0.0051411792	-0.0607790464	-0.0710682249	0.0271330779	-0.188074698	-0.1609454202	0.0230173222	-0.0730810873	0.0213887873	0.0483551031	0.0911754139	0.2397991732	-0.1215433561	-0.0554313862	-0.1046106048	-0.0739702113	0.0196254779	-0.0258697042	-0.1571881923	0.1392254106	0.0754383061	0.1073383196	0.0378550022	-0.1575069795	0.0805840685	-0.1151899274	0.0533306348	0.1547718027	0.1505910958	-0.0138656148883455	0.0094043638932249	8.844206023619218e-05	0.0001922552762319	0.0117717719366652	-0.0733169823689365	0.0053753799036869	0.0001385746145288	0.0580961282865928	0.0465808623002602	0.0021697767326358	0.0033751601218922	-0.0023774307831155	-0.0001124266756801	5.652177128505179e-06	1.2639757404500837e-08	0.0008612056729437	0.0002252061603957	5.071781468017376e-08	7.416752111104112e-07	-0.0001719761654148	-0.0001731963019373	2.9996959004785475e-08	2.957580147077865e-08	0.0	0.0	0.0	0.0	0.0
879.0888538525301	0.55676764723205	0.3099902130043124	772797.2129677549	848.2121252620922	-4.307252782933801	719463.8094416352	18.552426536090977	864.6336189476219	1.7970052152066955	747591.2950144615	3.2292277434800623	859.2704842478959	633.3287357145143	1.232114	19.302406	0.0526690053119502	0.0256932906327104	0.169472517	-0.0570451393	-0.1133615622	-0.0401378738	0.0233531293	0.1149627857	-0.0956465989	-0.1407281658	-0.1313228122	-0.0420165133	-0.1066560991	-0.0485944172	-0.1331705564	-0.0423758748	-0.0651389756	0.0039492688	0.0568622196	-0.081999813	0.0825593921	-0.0663943284	-0.0955706772	0.0796027087	-0.045909234	-0.1039859002	0.0930399998	0.0229371729	-0.1492080533	0.1739437658	0.0106683993	-0.0516315907	-0.0626096795	-0.0930202281	0.208662677	0.0073941799	0.0370813992	-0.1663429601	0.1811791806	-0.0165389441	0.1251425967	-0.1878939132	0.0301633462	0.2444132971	-0.0623103241	-0.0996454747	-0.0502267407	0.143246028	0.0439125446	-0.1223474363	0.114887787	-0.1332957577	-0.005341	-0.0914245541	-0.1335076168	-0.0429825986	-0.1266943176	-0.0423937061	0.0870086864	0.1538585052	0.1469813818	-0.021790818345849	-0.0079252034575034	6.280884984282541e-05	0.0004748397641817	0.0309641350961271	0.0191923631594619	0.0003683468036446	0.0009587776622512	0.0581653168934508	6.918860685799916e-05	4.787063318950768e-09	0.0033832040893155	-0.0025490041006679	-0.0001715733175524	6.497421905221769e-06	2.943740329593673e-08	0.0006969988866556	-0.0001642067862881	2.696386866306576e-08	4.858074479991459e-07	1.8887325072371784e-06	0.000173864897922	3.0229002729440415e-08	3.5673104838944384e-12	0.0	0.0	0.0	0.0	0.0
880.3078602488414	1.219006396311329	1.4859765942479326	774941.9288158937	854.6663353415097	6.454210079417521	730454.5447660859	41.65682774925472	865.088271373027	0.4546524254051292	748377.7172671721	0.2067088279267665	860.0774661506574	632.34886748675	1.090631	17.085926	0.0452549778586244	0.0338770603723736	0.1059950869	0.1492464121	-0.0060768928	0.0361887071	0.0550866927	-0.0345361279	-0.0035705173	-0.1336345853	0.1172590029	-0.0406277825	-0.0245543897	0.0246766424	0.0275403565	0.0472667089	-0.0321694034	-0.0103705706	0.1086940327	0.0222920212	-0.0702623799	0.0944153242	-0.1010085082	0.0652457641	-0.0447479884	-0.0345768179	-0.0260823431	-0.0670617074	0.0050522532	0.0239200569	0.0650765481	-0.0789456871	1.42302e-05	0.1666393115	-0.0240865455	0.0388830104	-0.047261045	-0.0490961311	0.108247747	0.0652424393	0.254272239	-0.0993403387	0.0306897587	0.1554395204	-0.0075479004	-0.1806889224	-0.050654355	-0.1200405415	-0.0015488947	0.1397094071	0.029390797	-0.2366079127	-0.0445498779	-0.0369823257	-0.0553808395	0.0324776662	-0.1912465288	-0.0362099493	0.0046278329	0.152719399	0.1425091225	-0.0188505416925863	0.0029402766532626	8.6452267977217e-06	0.0003553429221039	0.0641291277797222	0.0331649926835951	0.0010999167397029	0.0041125450297879	0.0580175058588423	-0.0001478110346085	2.184810195203556e-08	0.0033660309860808	-0.002668001986048	-0.00011899788538	7.118234597556072e-06	1.4160496724935414e-08	0.0006359991722779	-6.099971437769996e-05	3.7209651541609752e-09	4.0449494713817393e-07	1.8483825218733752e-06	-4.03499853638032e-08	1.6281213188591329e-15	3.4165179471669784e-12	0.0	0.0	0.0	0.0	0.0
880.8320283209633	0.5241680721219382	0.2747521678320294	775865.0621160223	853.8325426662669	-0.833792675242762	729030.0109159425	0.695210225288482	865.8807621517697	0.7924907787426037	749749.4942645296	0.6280416343920584	861.2121262855137	638.9180523548312	0.979446	15.344097	0.0753830711298959	0.046474684618411	0.0759303817	0.0669516872	0.152112848	0.0495205736	-0.0151017216	0.0156663626	-0.0134820612	-0.0220343983	0.1358108236	0.0057905523	0.1199687857	0.0107013334	0.1247633523	-0.0978714578	0.0357480102	-0.0520363735	-0.1190636282	0.0107084595	-0.1342685297	-0.0450659581	-0.2215053496	0.0027975501	0.0097535682	0.0969480342	0.0315222068	-0.0668782024	0.1719074445	-0.0755970926	-0.0384083684	0.1172783909	-0.0487935222	-0.0779343174	-0.0069339865	0.0190312273	-0.1269913356	-0.101567802	-0.0135405145	0.051168037	0.1068746387	0.083784932	0.1661501965	0.0800825527	-0.0222332703	-0.2552654273	0.1208522733	-0.1792179607	0.0342833591	-0.0081658862	0.0260413669	-0.0096960793	0.0254745114	-0.1866765871	0.1193100499	-0.121424819	0.0052254888	-0.1189575048	-0.0205301806	0.1513561561	0.1372005631	-0.0284767741336935	-0.0096262324411072	9.26643510102247e-05	0.0008109266650613	0.0229686464267331	-0.041160481352989	0.0016941852252097	0.0005275587186762	0.0519518389564552	-0.0060656669023871	3.679231497071432e-05	0.0026989935709574	-0.0022980055361425	0.0003699964499055	5.280829444141578e-06	1.368973729426732e-07	0.0006359990508508	-1.214271000372566e-10	1.4744540623457922e-20	4.044947926831184e-07	1.2311451862228285e-06	-6.172373356505467e-07	3.809819285209857e-13	1.515718469559643e-12	0.0	0.0	0.0	0.0	0.0
881.7658410977878	0.9338127768244248	0.8720063021605431	777510.9985268891	853.3657232621136	-0.4668194041532842	728233.0576386703	0.2179203560940273	866.1613395278519	0.2805773760821921	750235.4660926827	0.0787236639691678	861.4896128546332	641.1279889967835	1.072171	16.796726	0.0974235962863852	0.0567737057655791	0.0626438549	-0.1813676953	0.0299115477	-0.0306820798	-0.0683347844	0.1143171192	-0.0929515233	0.1023922454	-0.0707680274	0.0359211147	-0.0307465874	-0.0024439457	-0.1350060528	-0.0719491584	0.0426915401	0.0341223643	-0.1560936556	-0.1043654677	0.029295566	0.071257283	0.0061421391	0.0479595805	0.0499247498	0.0026031446	0.0569483748	0.203475904	-0.0249300323	-0.0538990587	-0.0679184369	0.0146620845	0.1517271469	-0.0056996761	-0.0432975578	-0.057515458	0.0115265919	-0.1658330303	-0.0280017571	-0.0890852883	-0.0570274497	-0.0605032445	0.0954983648	0.0029029865	-0.0461151649	-0.0806188947	0.0956109168	-0.0526950289	-0.0156162592	-0.1324202863	0.0188907326	0.063841174	-0.0897899549	-0.1476109292	0.1493838475	-0.0159331619	0.2274232461	-0.0666618507	-0.0316060768	0.1497707771	0.1310868562	-0.0190557397021109	0.0094210344315826	8.87558897610649e-05	0.0003631212155946	0.0063097290580316	-0.0166589173687015	0.0002775195278972	3.9812680785768346e-05	7.328889559232721e-05	-0.0518785500608628	0.0026913839564174	5.371262217143038e-09	-0.0021389999530995	0.000159005583043	4.575320799359663e-06	2.5282775438844365e-08	0.0004059994774954	-0.0002299995733554	5.2899803743666027e-08	1.648355757265378e-07	9.344130798569564e-07	-2.967321063658721e-07	8.804994294832724e-14	8.731278038077629e-13	0.0	0.0	0.0	0.0	0.0
881.8568784586635	0.0910373608757026	0.0082878010752129	777671.5540848579	857.2425472483916	3.876823986277941	734864.7848129108	15.029764220579985	866.3831790202373	0.2218394923854703	750619.8128892126	0.0492127603818431	861.4819803454212	649.0779419834174	0.951047	14.899183	0.0781013255986763	0.0378800469360652	0.0596493376	-0.0875512088	-0.160329036	0.018850523	-0.0364093875	0.0236463797	-0.0170895613	-0.0528880573	-0.1511103206	0.0241801831	-0.1828935727	0.0563984083	-0.1374239773	-0.0268825211	0.0440892543	-0.0130272293	0.1240233242	0.0548334059	0.0088174337	-0.1237267036	-0.0757066852	-0.0497430707	0.021718467	-0.1588342903	-0.0051930113	0.0781005709	-0.105092147	0.1614580528	0.0856159533	-0.0587977636	-0.0845549581	-0.0883346915	0.0608584235	-0.0575767036	0.0465274172	-0.0063436092	0.0568638204	-0.0699403262	-0.0393566513	-0.1855804329	-0.0545969545	-0.0573551582	0.037447087	-0.0267453134	0.0708082294	0.0525321637	-0.0153823945	-0.0824515215	0.1359349841	-0.0298453008	-0.0897276857	-0.1182830301	0.1067189449	-0.058745619	0.1221044776	0.088781736	0.0037497373	0.1479655889	0.1242038795	-0.0143897009725151	0.0046660387295957	2.177191742608798e-05	0.0002070634940784	0.0190440920434298	0.0127343629853982	0.0001621640006438	0.0003626774417586	-0.0188812534673843	-0.0189545423629766	0.0003592746761898	0.0003565017324996	-0.0017019984237942	0.0004370015293052	2.896798634597941e-06	1.9097033661517088e-07	8.999998191372427e-06	-0.000396999479304	1.57608586567669e-07	8.099996744470696e-11	7.791275070750081e-09	-9.266218047862064e-07	8.586279691052462e-13	6.070396722809168e-17	0.0	0.0	0.0	0.0	0.0
881.6640002011687	-0.1928782574947263	0.0372020222142019	777331.4092507265	854.4938106761259	-2.7487365722656705	730159.672483807	7.555552743710828	865.4071199571764	-0.9760590630609158	748929.4832725747	0.9526912945833528	860.5858397493657	645.1289236235388	0.961656	15.065395	0.0850859538647793	0.054249165511384	0.0411403611	0.0677777233	-0.1130773878	0.0180893801	-0.0460022714	0.0243483768	0.1309644699	-0.1169155138	0.050749916	-0.0276513403	-0.1291249692	0.0935752726	0.0791441485	-0.013808057	-0.0747983617	-0.0814092131	0.074698399	0.1077756781	-0.0885246869	0.0700937725	0.042143336	0.1190119541	-0.0384458598	-0.1510950432	-0.0528056508	-0.057784895	0.119298298	0.041588843	0.011187669	0.0020806537	0.0228692043	0.0929772175	-0.1780947325	-0.0505429823	-0.1095466063	0.1105153605	0.0132631279	-0.0027438446	0.0746769258	-0.0949434841	-0.0785114526	-0.1354359964	-0.0025158544	-0.0470009482	0.0087919868	-0.1355985354	-0.046572635	0.1696215872	0.023815863	0.0650128633	-0.1144858081	0.0266845457	0.1344099859	-0.1308859454	0.1371926584	0.1797289833	-0.1195284376	0.1459432408	0.1165920251	-0.01612743335005	-0.0017377323775348	3.019713815933095e-06	0.0002600941064603	0.0641556542626915	0.0451115622192617	0.0020350530458623	0.004115947973874	-0.0188497609121043	3.1492555280000084e-05	9.91781038063861e-10	0.0003553134864434	-0.0011320022670758	0.0005699961567183	1.281429132664751e-06	3.248956186737467e-07	0.0002029999385191	0.0001939999403277	3.763597684716186e-08	4.120897503875839e-08	1.1502848299761205e-07	1.0723720792686197e-07	1.1499818763949028e-14	1.3231551900731923e-14	0.0	0.0	0.0	0.0	0.0
